 Timabil 	 Flodatafla (m)	Vindur (m/s)	Hvida (m/s)	Vindatt (deg)	
13:20 05.12.2019 	 2,99 	 2 	 2 	 86 	  
13:10 05.12.2019 	 2,99 	 2 	 3 	 71 	  
13:00 05.12.2019 	 2,98 	 2 	 3 	 62 	  
12:50 05.12.2019 	 2,96 	 2 	 3 	 18 	  
12:40 05.12.2019 	 2,95 	 2 	 3 	 22 	  
12:30 05.12.2019 	 2,92 	 1 	 2 	 54 	  
12:20 05.12.2019 	 2,9 	 1 	 3 	 31 	  
12:10 05.12.2019 	 2,86 	 1 	 2 	 45 	  
12:00 05.12.2019 	 2,83 	 2 	 3 	 47 	  
11:50 05.12.2019 	 2,79 	 2 	 3 	 65 	  
11:40 05.12.2019 	 2,75 	 2 	 2 	 56 	  
11:30 05.12.2019 	 2,71 	 2 	 2 	 54 	  
11:20 05.12.2019 	 2,66 	 2 	 3 	 55 	  
11:10 05.12.2019 	 2,61 	 3 	 4 	 26 	  
11:00 05.12.2019 	 2,56 	 3 	 4 	 14 	  
10:50 05.12.2019 	 2,51 	 5 	 6 	 322 	  
10:40 05.12.2019 	 2,45 	 5 	 5 	 314 	  
10:30 05.12.2019 	 2,4 	 4 	 5 	 315 	  
10:20 05.12.2019 	 2,34 	 4 	 5 	 320 	  
10:10 05.12.2019 	 2,29 	 4 	 5 	 327 	  
10:00 05.12.2019 	 2,23 	 4 	 5 	 323 	  
09:50 05.12.2019 	 2,18 	 3 	 4 	 324 	  
09:40 05.12.2019 	 2,13 	 3 	 4 	 323 	  
09:30 05.12.2019 	 2,08 	 4 	 4 	 327 	  
09:20 05.12.2019 	 2,03 	 4 	 5 	 333 	  
09:10 05.12.2019 	 1,98 	 3 	 4 	 343 	  
09:00 05.12.2019 	 1,94 	 3 	 4 	 351 	  
08:50 05.12.2019 	 1,89 	 2 	 3 	 13 	  
08:40 05.12.2019 	 1,85 	 2 	 3 	 355 	  
08:30 05.12.2019 	 1,82 	 2 	 4 	 358 	  
08:20 05.12.2019 	 1,78 	 4 	 5 	 323 	  
08:10 05.12.2019 	 1,75 	 3 	 5 	 333 	  
08:00 05.12.2019 	 1,73 	 3 	 4 	 350 	  
07:50 05.12.2019 	 1,7 	 4 	 5 	 0 	  
07:40 05.12.2019 	 1,68 	 4 	 5 	 2 	  
07:30 05.12.2019 	 1,67 	 4 	 6 	 321 	  
07:20 05.12.2019 	 1,66 	 4 	 6 	 323 	  
07:10 05.12.2019 	 1,65 	 4 	 5 	 334 	  
07:00 05.12.2019 	 1,65 	 4 	 5 	 351 	  
06:50 05.12.2019 	 1,65 	 4 	 5 	 353 	  
06:40 05.12.2019 	 1,65 	 3 	 5 	 348 	  
06:30 05.12.2019 	 1,66 	 4 	 5 	 348 	  
06:20 05.12.2019 	 1,67 	 4 	 5 	 340 	  
06:10 05.12.2019 	 1,69 	 4 	 5 	 339 	  
06:00 05.12.2019 	 1,71 	 4 	 5 	 336 	  
05:50 05.12.2019 	 1,73 	 4 	 5 	 328 	  
05:40 05.12.2019 	 1,76 	 5 	 6 	 324 	  
05:30 05.12.2019 	 1,79 	 4 	 5 	 325 	  
05:20 05.12.2019 	 1,83 	 4 	 5 	 327 	  
05:10 05.12.2019 	 1,86 	 4 	 5 	 321 	  
05:00 05.12.2019 	 1,9 	 4 	 5 	 314 	  
04:50 05.12.2019 	 1,95 	 4 	 5 	 316 	  
04:40 05.12.2019 	 1,99 	 5 	 6 	 318 	  
04:30 05.12.2019 	 2,04 	 5 	 7 	 321 	  
04:20 05.12.2019 	 2,09 	 5 	 6 	 319 	  
04:10 05.12.2019 	 2,14 	 6 	 7 	 313 	  
04:00 05.12.2019 	 2,19 	 6 	 8 	 308 	  
03:50 05.12.2019 	 2,24 	 6 	 8 	 303 	  
03:40 05.12.2019 	 2,29 	 8 	 10 	 308 	  
03:30 05.12.2019 	 2,34 	 9 	 10 	 297 	  
03:20 05.12.2019 	 2,39 	 8 	 10 	 300 	  
03:10 05.12.2019 	 2,44 	 8 	 9 	 299 	  
03:00 05.12.2019 	 2,48 	 8 	 10 	 291 	  
02:50 05.12.2019 	 2,53 	 7 	 9 	 270 	  
02:40 05.12.2019 	 2,57 	 7 	 10 	 255 	  
02:30 05.12.2019 	 2,61 	 8 	 12 	 255 	  
02:20 05.12.2019 	 2,65 	 9 	 12 	 273 	  
02:10 05.12.2019 	 2,68 	 9 	 12 	 285 	  
02:00 05.12.2019 	 2,71 	 8 	 13 	 251 	  
01:50 05.12.2019 	 2,74 	 8 	 11 	 276 	  
01:40 05.12.2019 	 2,76 	 10 	 12 	 285 	  
01:30 05.12.2019 	 2,78 	 9 	 11 	 294 	  
01:20 05.12.2019 	 2,79 	 8 	 11 	 262 	  
01:10 05.12.2019 	 2,8 	 8 	 13 	 257 	  
01:00 05.12.2019 	 2,81 	 11 	 16 	 261 	  
00:50 05.12.2019 	 2,81 	 11 	 16 	 254 	  
00:40 05.12.2019 	 2,81 	 10 	 14 	 269 	  
00:30 05.12.2019 	 2,8 	 9 	 16 	 269 	  
00:20 05.12.2019 	 2,79 	 11 	 16 	 257 	  
00:10 05.12.2019 	 2,77 	 9 	 16 	 250 	  
00:00 05.12.2019 	 2,75 	 8 	 12 	 236 	  
23:50 04.12.2019 	 2,72 	 10 	 16 	 245 	  
23:40 04.12.2019 	 2,69 	 9 	 16 	 252 	  
23:30 04.12.2019 	 2,66 	 8 	 13 	 244 	  
23:20 04.12.2019 	 2,62 	 8 	 15 	 240 	  
23:10 04.12.2019 	 2,58 	 8 	 14 	 242 	  
23:00 04.12.2019 	 2,54 	 8 	 12 	 253 	  
22:50 04.12.2019 	 2,49 	 4 	 8 	 188 	  
22:40 04.12.2019 	 2,44 	 3 	 4 	 111 	  
22:30 04.12.2019 	 2,39 	 2 	 4 	 119 	  
22:20 04.12.2019 	 2,34 	 3 	 6 	 106 	  
22:10 04.12.2019 	 2,29 	 5 	 7 	 93 	  
22:00 04.12.2019 	 2,23 	 5 	 8 	 85 	  
21:50 04.12.2019 	 2,18 	 6 	 8 	 73 	  
21:40 04.12.2019 	 2,12 	 7 	 10 	 73 	  
21:30 04.12.2019 	 2,06 	 5 	 7 	 86 	  
21:20 04.12.2019 	 2,01 	 5 	 7 	 86 	  
21:10 04.12.2019 	 1,96 	 4 	 6 	 89 	  
21:00 04.12.2019 	 1,91 	 4 	 6 	 112 	  
20:50 04.12.2019 	 1,86 	 3 	 5 	 147 	  
20:40 04.12.2019 	 1,81 	 3 	 4 	 187 	  
20:30 04.12.2019 	 1,76 	 4 	 7 	 200 	  
20:20 04.12.2019 	 1,72 	 5 	 7 	 201 	  
20:10 04.12.2019 	 1,68 	 5 	 9 	 174 	  
20:00 04.12.2019 	 1,64 	 4 	 8 	 110 	  
19:50 04.12.2019 	 1,61 	 2 	 4 	 126 	  
19:40 04.12.2019 	 1,58 	 3 	 5 	 167 	  
19:30 04.12.2019 	 1,56 	 3 	 6 	 168 	  
19:20 04.12.2019 	 1,53 	 4 	 5 	 151 	  
19:10 04.12.2019 	 1,52 	 4 	 5 	 140 	  
19:00 04.12.2019 	 1,5 	 4 	 5 	 154 	  
18:50 04.12.2019 	 1,5 	 5 	 6 	 151 	  
18:40 04.12.2019 	 1,49 	 5 	 6 	 135 	  
18:30 04.12.2019 	 1,49 	 4 	 5 	 145 	  
18:20 04.12.2019 	 1,5 	 3 	 4 	 181 	  
18:10 04.12.2019 	 1,51 	 5 	 7 	 228 	  
18:00 04.12.2019 	 1,52 	 3 	 7 	 204 	  
17:50 04.12.2019 	 1,54 	 4 	 6 	 170 	  
17:40 04.12.2019 	 1,57 	 5 	 6 	 151 	  
17:30 04.12.2019 	 1,6 	 4 	 6 	 168 	  
17:20 04.12.2019 	 1,63 	 3 	 5 	 182 	  
17:10 04.12.2019 	 1,67 	 3 	 7 	 181 	  
17:00 04.12.2019 	 1,71 	 4 	 11 	 180 	  
16:50 04.12.2019 	 1,76 	 4 	 5 	 149 	  
16:40 04.12.2019 	 1,81 	 5 	 6 	 139 	  
16:30 04.12.2019 	 1,86 	 5 	 6 	 141 	  
16:20 04.12.2019 	 1,92 	 4 	 5 	 148 	  
16:10 04.12.2019 	 1,98 	 3 	 5 	 172 	  
16:00 04.12.2019 	 2,04 	 3 	 6 	 194 	  
15:50 04.12.2019 	 2,1 	 4 	 6 	 168 	  
15:40 04.12.2019 	 2,17 	 5 	 10 	 178 	  
15:30 04.12.2019 	 2,23 	 5 	 7 	 171 	  
15:20 04.12.2019 	 2,29 	 4 	 6 	 158 	  
15:10 04.12.2019 	 2,36 	 4 	 5 	 160 	  
15:00 04.12.2019 	 2,42 	 4 	 7 	 168 	  
14:50 04.12.2019 	 2,48 	 4 	 7 	 188 	  
14:40 04.12.2019 	 2,54 	 5 	 7 	 180 	  
14:30 04.12.2019 	 2,6 	 5 	 8 	 180 	  
14:20 04.12.2019 	 2,66 	 6 	 8 	 161 	  
14:10 04.12.2019 	 2,71 	 6 	 7 	 149 	  
14:00 04.12.2019 	 2,76 	 7 	 11 	 157 	  
13:50 04.12.2019 	 2,81 	 5 	 8 	 198 	  
13:40 04.12.2019 	 2,85 	 5 	 7 	 178 	  
13:30 04.12.2019 	 2,89 	 4 	 5 	 161 	  
13:20 04.12.2019 	 2,93 	 4 	 5 	 142 	  
13:10 04.12.2019 	 2,96 	 4 	 5 	 154 	  
13:00 04.12.2019 	 2,99 	 2 	 4 	 179 	  
12:50 04.12.2019 	 3,01 	 3 	 4 	 210 	  
12:40 04.12.2019 	 3,03 	 5 	 8 	 212 	  
12:30 04.12.2019 	 3,04 	 4 	 6 	 169 	  
12:20 04.12.2019 	 3,05 	 4 	 5 	 152 	  
12:10 04.12.2019 	 3,06 	 3 	 4 	 152 	  
12:00 04.12.2019 	 3,05 	 4 	 5 	 166 	  
11:50 04.12.2019 	 3,05 	 4 	 5 	 183 	  
11:40 04.12.2019 	 3,04 	 6 	 9 	 174 	  
11:30 04.12.2019 	 3,02 	 4 	 6 	 171 	  
11:20 04.12.2019 	 3 	 3 	 5 	 178 	  
11:10 04.12.2019 	 2,97 	 2 	 4 	 207 	  
11:00 04.12.2019 	 2,95 	 4 	 6 	 219 	  
10:50 04.12.2019 	 2,91 	 3 	 5 	 195 	  
10:40 04.12.2019 	 2,87 	 6 	 8 	 154 	  
10:30 04.12.2019 	 2,83 	 5 	 7 	 145 	  
10:20 04.12.2019 	 2,79 	 5 	 7 	 151 	  
10:10 04.12.2019 	 2,74 	 7 	 12 	 150 	  
10:00 04.12.2019 	 2,69 	 8 	 13 	 165 	  
09:50 04.12.2019 	 2,64 	 6 	 9 	 159 	  
09:40 04.12.2019 	 2,58 	 4 	 8 	 166 	  
09:30 04.12.2019 	 2,53 	 4 	 6 	 178 	  
09:20 04.12.2019 	 2,47 	 5 	 8 	 173 	  
09:10 04.12.2019 	 2,41 	 4 	 5 	 141 	  
09:00 04.12.2019 	 2,35 	 4 	 6 	 142 	  
08:50 04.12.2019 	 2,3 	 4 	 6 	 149 	  
08:40 04.12.2019 	 2,24 	 4 	 5 	 139 	  
08:30 04.12.2019 	 2,18 	 4 	 5 	 140 	  
08:20 04.12.2019 	 2,12 	 4 	 5 	 141 	  
08:10 04.12.2019 	 2,07 	 3 	 5 	 138 	  
08:00 04.12.2019 	 2,01 	 3 	 4 	 139 	  
07:50 04.12.2019 	 1,96 	 3 	 4 	 154 	  
07:40 04.12.2019 	 1,91 	 3 	 4 	 148 	  
07:30 04.12.2019 	 1,86 	 3 	 4 	 141 	  
07:20 04.12.2019 	 1,82 	 3 	 4 	 143 	  
07:10 04.12.2019 	 1,77 	 4 	 5 	 127 	  
07:00 04.12.2019 	 1,73 	 4 	 5 	 141 	  
06:50 04.12.2019 	 1,7 	 4 	 5 	 144 	  
06:40 04.12.2019 	 1,66 	 4 	 5 	 139 	  
06:30 04.12.2019 	 1,63 	 3 	 4 	 156 	  
06:20 04.12.2019 	 1,61 	 3 	 4 	 162 	  
06:10 04.12.2019 	 1,59 	 3 	 4 	 191 	  
06:00 04.12.2019 	 1,57 	 3 	 4 	 203 	  
05:50 04.12.2019 	 1,56 	 3 	 5 	 230 	  
05:40 04.12.2019 	 1,55 	 4 	 9 	 239 	  
05:30 04.12.2019 	 1,55 	 5 	 10 	 240 	  
05:20 04.12.2019 	 1,55 	 6 	 10 	 226 	  
05:10 04.12.2019 	 1,56 	 5 	 7 	 206 	  
05:00 04.12.2019 	 1,58 	 4 	 6 	 198 	  
04:50 04.12.2019 	 1,59 	 4 	 7 	 201 	  
04:40 04.12.2019 	 1,62 	 4 	 6 	 193 	  
04:30 04.12.2019 	 1,64 	 4 	 6 	 188 	  
04:20 04.12.2019 	 1,68 	 4 	 7 	 181 	  
04:10 04.12.2019 	 1,71 	 5 	 7 	 178 	  
04:00 04.12.2019 	 1,75 	 5 	 8 	 190 	  
03:50 04.12.2019 	 1,8 	 3 	 6 	 178 	  
03:40 04.12.2019 	 1,85 	 2 	 3 	 204 	  
03:30 04.12.2019 	 1,9 	 3 	 6 	 209 	  
03:20 04.12.2019 	 1,95 	 4 	 6 	 207 	  
03:10 04.12.2019 	 2 	 4 	 5 	 180 	  
03:00 04.12.2019 	 2,06 	 5 	 7 	 167 	  
02:50 04.12.2019 	 2,12 	 5 	 8 	 181 	  
02:40 04.12.2019 	 2,17 	 5 	 8 	 172 	  
02:30 04.12.2019 	 2,23 	 4 	 5 	 165 	  
02:20 04.12.2019 	 2,29 	 4 	 5 	 169 	  
02:10 04.12.2019 	 2,35 	 4 	 5 	 173 	  
02:00 04.12.2019 	 2,4 	 4 	 7 	 203 	  
01:50 04.12.2019 	 2,46 	 3 	 6 	 201 	  
01:40 04.12.2019 	 2,51 	 3 	 6 	 191 	  
01:30 04.12.2019 	 2,56 	 4 	 5 	 168 	  
01:20 04.12.2019 	 2,6 	 4 	 5 	 171 	  
01:10 04.12.2019 	 2,65 	 4 	 6 	 167 	  
01:00 04.12.2019 	 2,69 	 5 	 6 	 187 	  
00:50 04.12.2019 	 2,73 	 4 	 5 	 218 	  
00:40 04.12.2019 	 2,76 	 4 	 6 	 222 	  
00:30 04.12.2019 	 2,79 	 4 	 7 	 225 	  
00:20 04.12.2019 	 2,81 	 5 	 8 	 234 	  
00:10 04.12.2019 	 2,84 	 6 	 11 	 247 	  
00:00 04.12.2019 	 2,85 	 9 	 13 	 251 	  
23:50 03.12.2019 	 2,86 	 7 	 12 	 236 	  
23:40 03.12.2019 	 2,87 	 5 	 9 	 230 	  
23:30 03.12.2019 	 2,87 	 7 	 10 	 234 	  
23:20 03.12.2019 	 2,86 	 6 	 10 	 244 	  
23:10 03.12.2019 	 2,85 	 8 	 13 	 258 	  
23:00 03.12.2019 	 2,84 	 8 	 13 	 243 	  
22:50 03.12.2019 	 2,82 	 9 	 13 	 220 	  
22:40 03.12.2019 	 2,79 	 7 	 10 	 244 	  
22:30 03.12.2019 	 2,76 	 7 	 10 	 265 	  
22:20 03.12.2019 	 2,73 	 8 	 11 	 267 	  
22:10 03.12.2019 	 2,69 	 6 	 9 	 241 	  
22:00 03.12.2019 	 2,65 	 6 	 9 	 230 	  
21:50 03.12.2019 	 2,6 	 7 	 10 	 232 	  
21:40 03.12.2019 	 2,55 	 7 	 11 	 234 	  
21:30 03.12.2019 	 2,5 	 8 	 13 	 235 	  
21:20 03.12.2019 	 2,44 	 6 	 11 	 239 	  
21:10 03.12.2019 	 2,39 	 7 	 12 	 251 	  
21:00 03.12.2019 	 2,33 	 6 	 11 	 247 	  
20:50 03.12.2019 	 2,27 	 7 	 13 	 252 	  
20:40 03.12.2019 	 2,21 	 5 	 13 	 248 	  
20:30 03.12.2019 	 2,15 	 4 	 7 	 243 	  
20:20 03.12.2019 	 2,09 	 5 	 9 	 247 	  
20:10 03.12.2019 	 2,02 	 6 	 10 	 242 	  
20:00 03.12.2019 	 1,96 	 5 	 8 	 249 	  
19:50 03.12.2019 	 1,91 	 5 	 8 	 248 	  
19:40 03.12.2019 	 1,85 	 5 	 8 	 242 	  
19:30 03.12.2019 	 1,79 	 5 	 9 	 236 	  
19:20 03.12.2019 	 1,74 	 5 	 10 	 242 	  
19:10 03.12.2019 	 1,69 	 5 	 9 	 249 	  
19:00 03.12.2019 	 1,64 	 5 	 8 	 239 	  
18:50 03.12.2019 	 1,59 	 6 	 10 	 244 	  
18:40 03.12.2019 	 1,55 	 6 	 10 	 240 	  
18:30 03.12.2019 	 1,51 	 6 	 10 	 248 	  
18:20 03.12.2019 	 1,48 	 6 	 9 	 243 	  
18:10 03.12.2019 	 1,45 	 5 	 10 	 247 	  
18:00 03.12.2019 	 1,43 	 5 	 9 	 248 	  
17:50 03.12.2019 	 1,41 	 5 	 9 	 237 	  
17:40 03.12.2019 	 1,4 	 3 	 8 	 229 	  
17:30 03.12.2019 	 1,39 	 3 	 4 	 215 	  
17:20 03.12.2019 	 1,39 	 2 	 3 	 198 	  
17:10 03.12.2019 	 1,39 	 2 	 3 	 188 	  
17:00 03.12.2019 	 1,41 	 2 	 4 	 184 	  
16:50 03.12.2019 	 1,42 	 2 	 3 	 184 	  
16:40 03.12.2019 	 1,45 	 2 	 4 	 201 	  
16:30 03.12.2019 	 1,48 	 2 	 4 	 205 	  
16:20 03.12.2019 	 1,51 	 3 	 5 	 181 	  
16:10 03.12.2019 	 1,55 	 3 	 4 	 155 	  
16:00 03.12.2019 	 1,6 	 3 	 5 	 150 	  
15:50 03.12.2019 	 1,65 	 3 	 4 	 159 	  
15:40 03.12.2019 	 1,71 	 3 	 4 	 184 	  
15:30 03.12.2019 	 1,77 	 3 	 5 	 157 	  
15:20 03.12.2019 	 1,83 	 4 	 6 	 136 	  
15:10 03.12.2019 	 1,9 	 4 	 6 	 156 	  
15:00 03.12.2019 	 1,97 	 3 	 4 	 113 	  
14:50 03.12.2019 	 2,04 	 2 	 3 	 87 	  
14:40 03.12.2019 	 2,11 	 2 	 2 	 92 	  
14:30 03.12.2019 	 2,19 	 1 	 1 	 113 	  
14:20 03.12.2019 	 2,26 	 1 	 2 	 133 	  
14:10 03.12.2019 	 2,34 	 1 	 2 	 134 	  
14:00 03.12.2019 	 2,42 	 3 	 4 	 96 	  
13:50 03.12.2019 	 2,49 	 2 	 4 	 110 	  
13:40 03.12.2019 	 2,56 	 3 	 4 	 133 	  
13:30 03.12.2019 	 2,63 	 3 	 5 	 139 	  
13:20 03.12.2019 	 2,7 	 5 	 7 	 142 	  
13:10 03.12.2019 	 2,77 	 5 	 6 	 143 	  
13:00 03.12.2019 	 2,83 	 6 	 7 	 139 	  
12:50 03.12.2019 	 2,89 	 5 	 7 	 137 	  
12:40 03.12.2019 	 2,95 	 5 	 7 	 139 	  
12:30 03.12.2019 	 3 	 4 	 6 	 138 	  
12:20 03.12.2019 	 3,05 	 5 	 6 	 132 	  
12:10 03.12.2019 	 3,09 	 5 	 6 	 133 	  
12:00 03.12.2019 	 3,13 	 6 	 8 	 140 	  
11:50 03.12.2019 	 3,16 	 5 	 6 	 131 	  
11:40 03.12.2019 	 3,19 	 4 	 6 	 137 	  
11:30 03.12.2019 	 3,21 	 5 	 7 	 146 	  
11:20 03.12.2019 	 3,22 	 5 	 7 	 150 	  
11:10 03.12.2019 	 3,23 	 5 	 7 	 153 	  
11:00 03.12.2019 	 3,23 	 6 	 8 	 156 	  
10:50 03.12.2019 	 3,23 	 6 	 8 	 156 	  
10:40 03.12.2019 	 3,22 	 5 	 7 	 172 	  
10:30 03.12.2019 	 3,21 	 7 	 12 	 183 	  
10:20 03.12.2019 	 3,19 	 6 	 9 	 160 	  
10:10 03.12.2019 	 3,16 	 6 	 8 	 151 	  
10:00 03.12.2019 	 3,13 	 5 	 7 	 150 	  
09:50 03.12.2019 	 3,09 	 6 	 9 	 154 	  
09:40 03.12.2019 	 3,05 	 5 	 7 	 152 	  
09:30 03.12.2019 	 3 	 6 	 8 	 153 	  
09:20 03.12.2019 	 2,95 	 6 	 7 	 139 	  
09:10 03.12.2019 	 2,9 	 6 	 8 	 140 	  
09:00 03.12.2019 	 2,84 	 6 	 9 	 155 	  
08:50 03.12.2019 	 2,78 	 6 	 10 	 155 	  
08:40 03.12.2019 	 2,71 	 6 	 9 	 156 	  
08:30 03.12.2019 	 2,64 	 6 	 8 	 157 	  
08:20 03.12.2019 	 2,58 	 5 	 8 	 165 	  
08:10 03.12.2019 	 2,5 	 6 	 10 	 179 	  
08:00 03.12.2019 	 2,43 	 7 	 11 	 182 	  
07:50 03.12.2019 	 2,36 	 7 	 10 	 182 	  
07:40 03.12.2019 	 2,29 	 6 	 10 	 182 	  
07:30 03.12.2019 	 2,21 	 6 	 10 	 183 	  
07:20 03.12.2019 	 2,14 	 7 	 10 	 187 	  
07:10 03.12.2019 	 2,07 	 7 	 12 	 178 	  
07:00 03.12.2019 	 1,99 	 5 	 10 	 184 	  
06:50 03.12.2019 	 1,92 	 6 	 10 	 180 	  
06:40 03.12.2019 	 1,86 	 9 	 13 	 171 	  
06:30 03.12.2019 	 1,79 	 8 	 12 	 167 	  
06:20 03.12.2019 	 1,73 	 9 	 14 	 172 	  
06:10 03.12.2019 	 1,67 	 8 	 11 	 166 	  
06:00 03.12.2019 	 1,61 	 7 	 10 	 160 	  
05:50 03.12.2019 	 1,56 	 7 	 11 	 159 	  
05:40 03.12.2019 	 1,51 	 6 	 8 	 162 	  
05:30 03.12.2019 	 1,47 	 6 	 8 	 173 	  
05:20 03.12.2019 	 1,43 	 7 	 9 	 162 	  
05:10 03.12.2019 	 1,4 	 6 	 8 	 164 	  
05:00 03.12.2019 	 1,38 	 6 	 8 	 164 	  
04:50 03.12.2019 	 1,36 	 6 	 9 	 173 	  
04:40 03.12.2019 	 1,35 	 6 	 9 	 174 	  
04:30 03.12.2019 	 1,34 	 8 	 11 	 172 	  
04:20 03.12.2019 	 1,34 	 10 	 14 	 171 	  
04:10 03.12.2019 	 1,35 	 9 	 12 	 168 	  
04:00 03.12.2019 	 1,37 	 8 	 12 	 168 	  
03:50 03.12.2019 	 1,39 	 7 	 9 	 163 	  
03:40 03.12.2019 	 1,42 	 8 	 12 	 173 	  
03:30 03.12.2019 	 1,45 	 9 	 13 	 176 	  
03:20 03.12.2019 	 1,49 	 10 	 16 	 175 	  
03:10 03.12.2019 	 1,54 	 9 	 17 	 177 	  
03:00 03.12.2019 	 1,59 	 10 	 15 	 177 	  
02:50 03.12.2019 	 1,65 	 12 	 18 	 173 	  
02:40 03.12.2019 	 1,71 	 10 	 16 	 168 	  
02:30 03.12.2019 	 1,77 	 10 	 14 	 164 	  
02:20 03.12.2019 	 1,84 	 11 	 16 	 167 	  
02:10 03.12.2019 	 1,91 	 11 	 17 	 166 	  
02:00 03.12.2019 	 1,98 	 12 	 17 	 172 	  
01:50 03.12.2019 	 2,05 	 11 	 16 	 173 	  
01:40 03.12.2019 	 2,12 	 9 	 15 	 180 	  
01:30 03.12.2019 	 2,2 	 10 	 17 	 173 	  
01:20 03.12.2019 	 2,27 	 10 	 14 	 170 	  
01:10 03.12.2019 	 2,34 	 10 	 15 	 171 	  
01:00 03.12.2019 	 2,42 	 11 	 17 	 170 	  
00:50 03.12.2019 	 2,49 	 10 	 15 	 166 	  
00:40 03.12.2019 	 2,55 	 10 	 16 	 168 	  
00:30 03.12.2019 	 2,62 	 11 	 15 	 166 	  
00:20 03.12.2019 	 2,68 	 12 	 17 	 167 	  
00:10 03.12.2019 	 2,74 	 11 	 16 	 166 	  
00:00 03.12.2019 	 2,79 	 11 	 18 	 169 	  
23:50 02.12.2019 	 2,84 	 11 	 16 	 166 	  
23:40 02.12.2019 	 2,88 	 12 	 16 	 169 	  
23:30 02.12.2019 	 2,92 	 12 	 17 	 170 	  
23:20 02.12.2019 	 2,96 	 12 	 17 	 167 	  
23:10 02.12.2019 	 2,99 	 12 	 16 	 169 	  
23:00 02.12.2019 	 3,01 	 12 	 17 	 169 	  
22:50 02.12.2019 	 3,02 	 12 	 18 	 169 	  
22:40 02.12.2019 	 3,03 	 12 	 16 	 171 	  
22:30 02.12.2019 	 3,04 	 12 	 18 	 167 	  
22:20 02.12.2019 	 3,03 	 13 	 19 	 166 	  
22:10 02.12.2019 	 3,02 	 12 	 18 	 171 	  
22:00 02.12.2019 	 3,01 	 11 	 16 	 168 	  
21:50 02.12.2019 	 2,98 	 12 	 17 	 162 	  
21:40 02.12.2019 	 2,95 	 13 	 17 	 169 	  
21:30 02.12.2019 	 2,92 	 11 	 17 	 170 	  
21:20 02.12.2019 	 2,88 	 12 	 20 	 164 	  
21:10 02.12.2019 	 2,83 	 11 	 15 	 160 	  
21:00 02.12.2019 	 2,78 	 11 	 18 	 157 	  
20:50 02.12.2019 	 2,73 	 8 	 13 	 154 	  
20:40 02.12.2019 	 2,67 	 8 	 15 	 148 	  
20:30 02.12.2019 	 2,61 	 10 	 16 	 149 	  
20:20 02.12.2019 	 2,54 	 9 	 14 	 153 	  
20:10 02.12.2019 	 2,47 	 7 	 13 	 153 	  
20:00 02.12.2019 	 2,4 	 8 	 12 	 154 	  
19:50 02.12.2019 	 2,32 	 8 	 12 	 152 	  
19:40 02.12.2019 	 2,25 	 9 	 13 	 160 	  
19:30 02.12.2019 	 2,17 	 9 	 12 	 167 	  
19:20 02.12.2019 	 2,09 	 9 	 13 	 170 	  
19:10 02.12.2019 	 2,02 	 9 	 14 	 168 	  
19:00 02.12.2019 	 1,94 	 9 	 12 	 166 	  
18:50 02.12.2019 	 1,86 	 9 	 14 	 175 	  
18:40 02.12.2019 	 1,79 	 10 	 14 	 175 	  
18:30 02.12.2019 	 1,71 	 9 	 14 	 177 	  
18:20 02.12.2019 	 1,64 	 9 	 15 	 180 	  
18:10 02.12.2019 	 1,58 	 10 	 15 	 178 	  
18:00 02.12.2019 	 1,51 	 9 	 14 	 179 	  
17:50 02.12.2019 	 1,45 	 9 	 15 	 178 	  
17:40 02.12.2019 	 1,4 	 10 	 15 	 178 	  
17:30 02.12.2019 	 1,35 	 9 	 15 	 180 	  
17:20 02.12.2019 	 1,3 	 9 	 15 	 182 	  
17:10 02.12.2019 	 1,27 	 9 	 14 	 182 	  
17:00 02.12.2019 	 1,24 	 10 	 15 	 178 	  
16:50 02.12.2019 	 1,21 	 10 	 17 	 178 	  
16:40 02.12.2019 	 1,2 	 10 	 16 	 178 	  
16:30 02.12.2019 	 1,19 	 10 	 15 	 177 	  
16:20 02.12.2019 	 1,19 	 10 	 15 	 176 	  
16:10 02.12.2019 	 1,2 	 11 	 17 	 174 	  
16:00 02.12.2019 	 1,21 	 11 	 17 	 175 	  
15:50 02.12.2019 	 1,24 	 11 	 17 	 173 	  
15:40 02.12.2019 	 1,27 	 11 	 16 	 172 	  
15:30 02.12.2019 	 1,31 	 11 	 15 	 170 	  
15:20 02.12.2019 	 1,35 	 12 	 16 	 170 	  
15:10 02.12.2019 	 1,41 	 11 	 16 	 167 	  
15:00 02.12.2019 	 1,47 	 11 	 15 	 169 	  
14:50 02.12.2019 	 1,53 	 11 	 15 	 168 	  
14:40 02.12.2019 	 1,6 	 11 	 16 	 168 	  
14:30 02.12.2019 	 1,68 	 10 	 16 	 166 	  
14:20 02.12.2019 	 1,76 	 9 	 14 	 163 	  
14:10 02.12.2019 	 1,85 	 9 	 13 	 164 	  
14:00 02.12.2019 	 1,94 	 9 	 15 	 158 	  
13:50 02.12.2019 	 2,03 	 9 	 14 	 157 	  
13:40 02.12.2019 	 2,12 	 10 	 15 	 155 	  
13:30 02.12.2019 	 2,21 	 10 	 15 	 151 	  
13:20 02.12.2019 	 2,31 	 9 	 13 	 149 	  
13:10 02.12.2019 	 2,4 	 9 	 16 	 147 	  
13:00 02.12.2019 	 2,5 	 8 	 14 	 144 	  
12:50 02.12.2019 	 2,59 	 10 	 14 	 140 	  
