 Timabil 	 Flodatafla (m)	Sjavarhaed (m)	Vindur (m/s)	Hvida (m/s)	Vindatt (deg)	Loftthrystingur (hpa)	Lofthiti (degC)	Sjavarhiti (degC)	
22:10 23.12.2019 	 0,72 	 0,79 	 1 	 2 	 90 	 999 	 1,8 	 2,2 	  
22:00 23.12.2019 	 0,76 	 0,87 	 1 	 2 	 136 	 999 	 2,4 	 2,2 	  
21:50 23.12.2019 	 0,8 	 0,9 	 1 	 2 	 126 	 999 	 1,7 	 2,1 	  
21:40 23.12.2019 	 0,86 	 0,97 	 1 	 2 	 95 	 999 	 1,5 	 2,1 	  
21:30 23.12.2019 	 0,93 	 1,04 	 2 	 2 	 54 	 999 	 1,5 	 2,2 	  
21:20 23.12.2019 	 1 	 1,11 	 1 	 2 	 62 	 998 	 1,4 	 2,2 	  
21:10 23.12.2019 	 1,08 	 1,19 	 1 	 1 	 62 	 999 	 1,8 	 2,2 	  
21:00 23.12.2019 	 1,18 	 1,31 	 1 	 1 	 351 	 999 	 1,5 	 2,2 	  
20:50 23.12.2019 	 1,27 	 1,43 	 1 	 2 	 21 	 999 	 1,7 	 2,2 	  
20:40 23.12.2019 	 1,38 	 1,51 	 1 	 2 	 66 	 999 	 1,6 	 2,2 	  
20:30 23.12.2019 	 1,49 	 1,63 	 1 	 2 	 80 	 999 	 1,8 	 2,2 	  
20:20 23.12.2019 	 1,6 	 1,73 	 1 	 1 	 70 	 998 	 1,7 	 2,2 	  
20:10 23.12.2019 	 1,72 	 1,88 	 1 	 3 	 105 	 998 	 1,8 	 2,2 	  
20:00 23.12.2019 	 1,84 	 2,02 	 1 	 3 	 90 	 998 	 1,8 	 2,2 	  
19:50 23.12.2019 	 1,96 	 2,12 	 1 	 3 	 105 	 998 	 1,7 	 2,2 	  
19:40 23.12.2019 	 2,09 	 2,23 	 1 	 2 	 96 	 998 	 1,6 	 2,2 	  
19:30 23.12.2019 	 2,21 	 2,32 	 2 	 3 	 80 	 998 	 1,6 	 2,2 	  
19:20 23.12.2019 	 2,33 	 2,48 	 1 	 2 	 71 	 997 	 1,5 	 2,2 	  
19:10 23.12.2019 	 2,45 	 2,58 	 1 	 2 	 111 	 998 	 1,6 	 2,2 	  
19:00 23.12.2019 	 2,57 	 2,7 	 1 	 2 	 83 	 998 	 1,7 	 2,2 	  
18:50 23.12.2019 	 2,69 	 2,79 	 1 	 2 	 55 	 998 	 1,4 	 2,2 	  
18:40 23.12.2019 	 2,8 	 2,95 	 2 	 2 	 49 	 998 	 1,4 	 2,2 	  
18:30 23.12.2019 	 2,9 	 3,03 	 2 	 2 	 45 	 998 	 1,4 	 2,2 	  
18:20 23.12.2019 	 3 	 3,11 	 1 	 2 	 42 	 997 	 1,5 	 2,2 	  
18:10 23.12.2019 	 3,09 	 3,18 	 0 	 1 	 16 	 998 	 1,4 	 2,2 	  
18:00 23.12.2019 	 3,18 	 3,29 	 0 	 1 	 2 	 998 	 1,4 	 2,2 	  
17:50 23.12.2019 	 3,26 	 3,39 	 0 	 1 	 26 	 998 	 1,3 	 2,2 	  
17:40 23.12.2019 	 3,34 	 3,48 	 1 	 2 	 61 	 998 	 1,6 	 2,2 	  
17:30 23.12.2019 	 3,4 	 3,54 	 1 	 2 	 78 	 998 	 1,6 	 2,2 	  
17:20 23.12.2019 	 3,46 	 3,58 	 1 	 1 	 73 	 997 	 1,6 	 2,2 	  
17:10 23.12.2019 	 3,51 	 3,64 	 0 	 1 	 322 	 998 	 1,6 	 2,2 	  
17:00 23.12.2019 	 3,55 	 3,68 	 1 	 1 	 284 	 998 	 1,6 	 2,2 	  
16:50 23.12.2019 	 3,58 	 3,73 	 1 	 2 	 194 	 998 	 1,9 	 2,1 	  
16:40 23.12.2019 	 3,6 	 3,77 	 0 	 1 	 201 	 998 	 1,5 	 2,1 	  
16:30 23.12.2019 	 3,61 	 3,77 	 1 	 2 	 135 	 998 	 1,8 	 2,1 	  
16:20 23.12.2019 	 3,61 	 3,81 	 1 	 2 	 96 	 997 	 1,5 	 2,1 	  
16:10 23.12.2019 	 3,61 	 3,77 	 1 	 1 	 61 	 998 	 1,6 	 2,1 	  
16:00 23.12.2019 	 3,59 	 3,76 	 1 	 2 	 2 	 998 	 1,6 	 2,1 	  
15:50 23.12.2019 	 3,56 	 3,74 	 0 	 1 	 18 	 998 	 1,4 	 2,1 	  
15:40 23.12.2019 	 3,53 	 3,67 	 0 	 1 	 60 	 998 	 1,8 	 2,1 	  
15:30 23.12.2019 	 3,48 	 3,65 	 1 	 2 	 83 	 998 	 1,8 	 2,1 	  
15:20 23.12.2019 	 3,43 	 3,6 	 1 	 2 	 71 	 997 	 1,9 	 2,1 	  
15:10 23.12.2019 	 3,36 	 3,6 	 1 	 1 	 33 	 998 	 1,8 	 2,1 	  
15:00 23.12.2019 	 3,29 	 3,49 	 0 	 1 	 217 	 998 	 1,8 	 2,1 	  
14:50 23.12.2019 	 3,21 	 3,36 	 0 	 1 	 193 	 998 	 1,8 	 2,1 	  
14:40 23.12.2019 	 3,12 	 3,26 	 0 	 1 	 221 	 998 	 2 	 2,1 	  
14:30 23.12.2019 	 3,03 	 3,19 	 1 	 1 	 238 	 998 	 1,9 	 2,1 	  
14:20 23.12.2019 	 2,92 	 3,14 	 1 	 1 	 272 	 997 	 1,7 	 2,1 	  
14:10 23.12.2019 	 2,82 	 2,99 	 1 	 2 	 302 	 998 	 1,7 	 2,1 	  
14:00 23.12.2019 	 2,7 	 2,86 	 1 	 2 	 318 	 998 	 1,6 	 2,1 	  
13:50 23.12.2019 	 2,59 	 2,74 	 1 	 2 	 206 	 998 	 1,5 	 2,1 	  
13:40 23.12.2019 	 2,46 	 2,61 	 1 	 2 	 194 	 998 	 1,8 	 2,1 	  
13:30 23.12.2019 	 2,34 	 2,49 	 1 	 1 	 93 	 998 	 1,6 	 2,1 	  
13:20 23.12.2019 	 2,22 	 2,35 	 1 	 1 	 103 	 997 	 1,7 	 2,1 	  
13:10 23.12.2019 	 2,09 	 2,28 	 1 	 2 	 61 	 998 	 1,9 	 2,1 	  
13:00 23.12.2019 	 1,97 	 2,14 	 1 	 2 	 71 	 998 	 2,2 	 2,1 	  
12:50 23.12.2019 	 1,85 	 2 	 1 	 2 	 95 	 998 	 2,3 	 2,1 	  
12:40 23.12.2019 	 1,73 	 1,88 	 1 	 2 	 106 	 998 	 2 	 2,1 	  
12:30 23.12.2019 	 1,61 	 1,75 	 1 	 1 	 79 	 998 	 2,1 	 2,1 	  
12:20 23.12.2019 	 1,5 	 1,66 	 1 	 2 	 94 	 997 	 2 	 2,1 	  
12:10 23.12.2019 	 1,4 	 1,58 	 1 	 1 	 145 	 998 	 2 	 2,1 	  
12:00 23.12.2019 	 1,3 	 1,5 	 0 	 1 	 244 	 998 	 2 	 2,1 	  
11:50 23.12.2019 	 1,21 	 1,44 	 1 	 1 	 246 	 998 	 1,8 	 2,2 	  
11:40 23.12.2019 	 1,12 	 1,37 	 1 	 1 	 293 	 998 	 1,5 	 2,2 	  
11:30 23.12.2019 	 1,05 	 1,27 	 0 	 1 	 320 	 998 	 1,5 	 2,1 	  
11:20 23.12.2019 	 0,98 	 1,21 	 0 	 1 	 294 	 997 	 1,5 	 2,1 	  
11:10 23.12.2019 	 0,92 	 1,15 	 1 	 1 	 241 	 998 	 1,3 	 2,1 	  
11:00 23.12.2019 	 0,88 	 1,09 	 1 	 2 	 202 	 998 	 1,3 	 2,1 	  
10:50 23.12.2019 	 0,84 	 1,05 	 2 	 2 	 202 	 998 	 1,5 	 2,1 	  
10:40 23.12.2019 	 0,81 	 1,03 	 2 	 3 	 205 	 998 	 1,3 	 2,1 	  
10:30 23.12.2019 	 0,8 	 1,01 	 1 	 2 	 185 	 998 	 1,4 	 2,1 	  
10:20 23.12.2019 	 0,79 	 0,97 	 2 	 4 	 184 	 997 	 1 	 2,1 	  
10:10 23.12.2019 	 0,8 	 0,97 	 1 	 1 	 91 	 998 	 1,6 	 2,1 	  
10:00 23.12.2019 	 0,81 	 0,97 	 1 	 1 	 36 	 997 	 1,5 	 2,1 	  
09:50 23.12.2019 	 0,84 	 1,02 	 0 	 1 	 35 	 997 	 1,3 	 2,1 	  
09:40 23.12.2019 	 0,88 	 1,04 	 0 	 0 	 44 	 997 	 1,4 	 2,1 	  
09:30 23.12.2019 	 0,93 	 1,11 	 0 	 1 	 43 	 997 	 1 	 2,1 	  
09:20 23.12.2019 	 0,99 	 1,17 	 0 	 1 	 355 	 997 	 0,9 	 2,1 	  
09:10 23.12.2019 	 1,05 	 1,23 	 0 	 1 	 282 	 997 	 1 	 2,1 	  
09:00 23.12.2019 	 1,13 	 1,32 	 0 	 1 	 237 	 997 	 1,2 	 2,1 	  
08:50 23.12.2019 	 1,21 	 1,4 	 0 	 1 	 263 	 997 	 1 	 2 	  
08:40 23.12.2019 	 1,31 	 1,52 	 1 	 1 	 237 	 997 	 0,9 	 2 	  
08:30 23.12.2019 	 1,4 	 1,66 	 1 	 2 	 213 	 997 	 1,1 	 2 	  
08:20 23.12.2019 	 1,51 	 1,75 	 0 	 0 	 226 	 997 	 0,5 	 2 	  
08:10 23.12.2019 	 1,62 	 1,87 	 1 	 2 	 222 	 997 	 0,6 	 2 	  
08:00 23.12.2019 	 1,73 	 1,95 	 1 	 2 	 246 	 997 	 0,9 	 2 	  
07:50 23.12.2019 	 1,85 	 2,1 	 1 	 1 	 268 	 997 	 0,7 	 2 	  
07:40 23.12.2019 	 1,97 	 2,23 	 0 	 1 	 5 	 997 	 0,8 	 2 	  
07:30 23.12.2019 	 2,09 	 2,4 	 1 	 1 	 357 	 997 	 1 	 2 	  
07:20 23.12.2019 	 2,22 	 2,46 	 0 	 1 	 24 	 996 	 1,2 	 2 	  
07:10 23.12.2019 	 2,34 	 2,56 	 0 	 1 	 62 	 997 	 1,2 	 2 	  
07:00 23.12.2019 	 2,46 	 2,68 	 1 	 2 	 58 	 997 	 1,5 	 2,1 	  
06:50 23.12.2019 	 2,58 	 2,8 	 1 	 2 	 42 	 996 	 1,4 	 2,1 	  
06:40 23.12.2019 	 2,7 	 2,94 	 1 	 2 	 71 	 996 	 1,6 	 2 	  
06:30 23.12.2019 	 2,81 	 3,02 	 1 	 2 	 128 	 996 	 1,2 	 2 	  
06:20 23.12.2019 	 2,92 	 3,11 	 1 	 2 	 174 	 996 	 0,8 	 2 	  
06:10 23.12.2019 	 3,02 	 3,23 	 2 	 3 	 186 	 996 	 0,9 	 2 	  
06:00 23.12.2019 	 3,12 	 3,3 	 2 	 3 	 183 	 996 	 0,6 	 2 	  
05:50 23.12.2019 	 3,21 	 3,41 	 2 	 3 	 189 	 996 	 0,5 	 2 	  
05:40 23.12.2019 	 3,3 	 3,47 	 2 	 3 	 187 	 996 	 0,4 	 2 	  
05:30 23.12.2019 	 3,37 	 3,56 	 2 	 3 	 190 	 996 	 0,3 	 2 	  
05:20 23.12.2019 	 3,45 	 3,64 	 2 	 3 	 207 	 996 	 0,4 	 2 	  
05:10 23.12.2019 	 3,51 	 3,67 	 2 	 3 	 207 	 996 	 0,4 	 2 	  
05:00 23.12.2019 	 3,56 	 3,73 	 2 	 4 	 217 	 996 	 0,7 	 2 	  
04:50 23.12.2019 	 3,61 	 3,82 	 1 	 2 	 234 	 996 	 1,4 	 2 	  
04:40 23.12.2019 	 3,65 	 3,83 	 2 	 3 	 231 	 996 	 1,5 	 2 	  
04:30 23.12.2019 	 3,68 	 3,87 	 1 	 2 	 228 	 996 	 1,3 	 2 	  
04:20 23.12.2019 	 3,7 	 3,89 	 1 	 2 	 191 	 995 	 1,6 	 2 	  
04:10 23.12.2019 	 3,71 	 3,94 	 1 	 2 	 242 	 995 	 1,2 	 2 	  
04:00 23.12.2019 	 3,71 	 3,92 	 2 	 2 	 217 	 995 	 1 	 2 	  
03:50 23.12.2019 	 3,7 	 3,9 	 2 	 4 	 191 	 995 	 1,1 	 1,9 	  
03:40 23.12.2019 	 3,68 	 3,85 	 2 	 3 	 189 	 995 	 1,2 	 1,9 	  
03:30 23.12.2019 	 3,66 	 3,84 	 1 	 2 	 354 	 995 	 1,7 	 1,9 	  
03:20 23.12.2019 	 3,62 	 3,79 	 2 	 4 	 27 	 995 	 1,8 	 1,9 	  
03:10 23.12.2019 	 3,57 	 3,72 	 4 	 6 	 32 	 995 	 2,1 	 1,9 	  
03:00 23.12.2019 	 3,52 	 3,67 	 6 	 8 	 34 	 995 	 2,1 	 1,9 	  
02:50 23.12.2019 	 3,46 	 3,66 	 5 	 8 	 25 	 995 	 2,3 	 1,9 	  
02:40 23.12.2019 	 3,39 	 3,55 	 6 	 8 	 20 	 995 	 2,4 	 1,9 	  
02:30 23.12.2019 	 3,31 	 3,46 	 6 	 8 	 19 	 995 	 2,3 	 1,9 	  
02:20 23.12.2019 	 3,22 	 3,39 	 7 	 9 	 13 	 995 	 2,3 	 1,9 	  
02:10 23.12.2019 	 3,12 	 3,33 	 5 	 8 	 12 	 995 	 2,6 	 1,9 	  
02:00 23.12.2019 	 3,02 	 3,21 	 6 	 8 	 17 	 995 	 2,4 	 1,9 	  
01:50 23.12.2019 	 2,92 	 3,06 	 4 	 7 	 22 	 995 	 2,5 	 1,9 	  
01:40 23.12.2019 	 2,81 	 2,97 	 4 	 6 	 23 	 995 	 2,4 	 1,9 	  
01:30 23.12.2019 	 2,69 	 2,91 	 4 	 6 	 27 	 995 	 2,3 	 1,9 	  
01:20 23.12.2019 	 2,57 	 2,75 	 4 	 7 	 27 	 995 	 2,4 	 1,9 	  
01:10 23.12.2019 	 2,45 	 2,63 	 4 	 6 	 17 	 995 	 2,6 	 1,8 	  
01:00 23.12.2019 	 2,33 	 2,53 	 4 	 7 	 14 	 995 	 2,4 	 1,8 	  
00:50 23.12.2019 	 2,21 	 2,46 	 4 	 6 	 17 	 995 	 2,5 	 1,8 	  
00:40 23.12.2019 	 2,09 	 2,31 	 5 	 8 	 10 	 995 	 2,4 	 1,9 	  
00:30 23.12.2019 	 1,97 	 2,19 	 5 	 8 	 16 	 995 	 2,3 	 1,9 	  
00:20 23.12.2019 	 1,85 	 2,07 	 5 	 8 	 20 	 995 	 2,4 	 1,9 	  
00:10 23.12.2019 	 1,73 	 1,97 	 5 	 7 	 25 	 995 	 2,3 	 1,9 	  
00:00 23.12.2019 	 1,62 	 1,85 	 4 	 8 	 15 	 995 	 2,5 	 1,9 	  
23:50 22.12.2019 	 1,51 	 1,78 	 4 	 7 	 29 	 995 	 2,6 	 1,9 	  
23:40 22.12.2019 	 1,41 	 1,69 	 5 	 9 	 27 	 994 	 2,7 	 1,9 	  
23:30 22.12.2019 	 1,32 	 1,56 	 6 	 10 	 21 	 994 	 2,6 	 1,9 	  
23:20 22.12.2019 	 1,23 	 1,46 	 7 	 9 	 17 	 994 	 2,5 	 2 	  
23:10 22.12.2019 	 1,14 	 1,4 	 6 	 9 	 21 	 994 	 2,5 	 2 	  
23:00 22.12.2019 	 1,07 	 1,36 	 6 	 10 	 21 	 994 	 2,8 	 2,1 	  
22:50 22.12.2019 	 1 	 1,3 	 5 	 8 	 20 	 994 	 2,7 	 2 	  
22:40 22.12.2019 	 0,95 	 1,22 	 6 	 9 	 20 	 994 	 2,8 	 2,1 	  
22:30 22.12.2019 	 0,9 	 1,14 	 6 	 9 	 21 	 994 	 2,7 	 2 	  
22:20 22.12.2019 	 0,86 	 1,09 	 4 	 8 	 19 	 994 	 2,7 	 2 	  
22:10 22.12.2019 	 0,83 	 1,09 	 0 	 2 	 57 	 993 	 2,4 	 2 	  
22:00 22.12.2019 	 0,81 	 1,06 	 1 	 4 	 234 	 994 	 2,1 	 2 	  
21:50 22.12.2019 	 0,8 	 0,99 	 2 	 3 	 187 	 994 	 1,7 	 1,9 	  
21:40 22.12.2019 	 0,81 	 1,02 	 2 	 3 	 194 	 994 	 1,5 	 2 	  
21:30 22.12.2019 	 0,82 	 1,06 	 1 	 3 	 245 	 992 	 2 	 1,9 	  
21:20 22.12.2019 	 0,84 	 1,06 	 2 	 4 	 43 	 993 	 3,1 	 1,9 	  
21:10 22.12.2019 	 0,87 	 1,09 	 3 	 5 	 27 	 993 	 3,1 	 1,9 	  
21:00 22.12.2019 	 0,91 	 1,11 	 4 	 7 	 20 	 993 	 3,2 	 1,9 	  
20:50 22.12.2019 	 0,96 	 1,16 	 6 	 9 	 23 	 993 	 3 	 1,9 	  
20:40 22.12.2019 	 1,02 	 1,21 	 5 	 9 	 25 	 993 	 3,1 	 1,9 	  
20:30 22.12.2019 	 1,08 	 1,29 	 6 	 10 	 23 	 992 	 3 	 1,8 	  
20:20 22.12.2019 	 1,16 	 1,38 	 6 	 10 	 19 	 992 	 3,1 	 1,9 	  
20:10 22.12.2019 	 1,24 	 1,42 	 6 	 9 	 16 	 992 	 3,2 	 1,9 	  
20:00 22.12.2019 	 1,32 	 1,54 	 5 	 9 	 18 	 993 	 3,2 	 1,9 	  
19:50 22.12.2019 	 1,42 	 1,67 	 5 	 8 	 23 	 993 	 3,2 	 1,8 	  
19:40 22.12.2019 	 1,52 	 1,74 	 5 	 8 	 21 	 992 	 3,5 	 1,8 	  
19:30 22.12.2019 	 1,62 	 1,82 	 6 	 12 	 25 	 991 	 2,9 	 1,8 	  
19:20 22.12.2019 	 1,73 	 1,94 	 8 	 12 	 24 	 992 	 2,8 	 1,8 	  
19:10 22.12.2019 	 1,83 	 2,07 	 9 	 13 	 16 	 992 	 2,6 	 1,8 	  
19:00 22.12.2019 	 1,94 	 2,2 	 8 	 13 	 21 	 992 	 2,8 	 1,8 	  
18:50 22.12.2019 	 2,06 	 2,32 	 3 	 9 	 53 	 992 	 3,3 	 1,8 	  
18:40 22.12.2019 	 2,17 	 2,42 	 6 	 10 	 30 	 991 	 3,2 	 1,8 	  
18:30 22.12.2019 	 2,28 	 2,52 	 7 	 12 	 23 	 991 	 3,1 	 1,8 	  
18:20 22.12.2019 	 2,39 	 2,58 	 7 	 10 	 19 	 991 	 3,1 	 1,8 	  
18:10 22.12.2019 	 2,5 	 2,67 	 6 	 10 	 18 	 991 	 3 	 1,9 	  
18:00 22.12.2019 	 2,6 	 2,83 	 2 	 4 	 29 	 991 	 3,4 	 1,9 	  
17:50 22.12.2019 	 2,7 	 2,93 	 3 	 5 	 51 	 990 	 3 	 1,9 	  
17:40 22.12.2019 	 2,8 	 3,02 	 6 	 9 	 32 	 990 	 3 	 1,9 	  
17:30 22.12.2019 	 2,9 	 3,12 	 6 	 9 	 34 	 990 	 3,6 	 1,9 	  
17:20 22.12.2019 	 2,99 	 3,19 	 5 	 9 	 27 	 990 	 3,4 	 1,8 	  
17:10 22.12.2019 	 3,07 	 3,26 	 4 	 6 	 38 	 990 	 3,5 	 1,8 	  
17:00 22.12.2019 	 3,15 	 3,34 	 5 	 9 	 27 	 990 	 3,3 	 1,8 	  
16:50 22.12.2019 	 3,22 	 3,43 	 5 	 8 	 33 	 989 	 3,7 	 1,8 	  
16:40 22.12.2019 	 3,28 	 3,54 	 8 	 12 	 24 	 989 	 3,3 	 1,8 	  
16:30 22.12.2019 	 3,34 	 3,59 	 9 	 14 	 30 	 990 	 3,2 	 1,8 	  
16:20 22.12.2019 	 3,39 	 3,58 	 9 	 14 	 29 	 990 	 3,2 	 1,8 	  
16:10 22.12.2019 	 3,43 	 3,65 	 9 	 15 	 24 	 990 	 3,3 	 1,8 	  
16:00 22.12.2019 	 3,46 	 3,68 	 10 	 17 	 25 	 989 	 3 	 1,9 	  
15:50 22.12.2019 	 3,49 	 3,69 	 8 	 14 	 24 	 988 	 3,3 	 1,8 	  
15:40 22.12.2019 	 3,51 	 3,72 	 9 	 14 	 27 	 989 	 3,2 	 1,8 	  
15:30 22.12.2019 	 3,51 	 3,7 	 10 	 15 	 28 	 989 	 3 	 1,8 	  
15:20 22.12.2019 	 3,51 	 3,75 	 8 	 14 	 26 	 989 	 3,2 	 1,8 	  
15:10 22.12.2019 	 3,5 	 3,75 	 6 	 10 	 26 	 989 	 3,6 	 1,9 	  
15:00 22.12.2019 	 3,48 	 3,73 	 6 	 10 	 37 	 988 	 3,4 	 1,9 	  
14:50 22.12.2019 	 3,46 	 3,71 	 7 	 12 	 36 	 988 	 3,2 	 2 	  
14:40 22.12.2019 	 3,42 	 3,67 	 8 	 12 	 32 	 989 	 3,3 	 1,9 	  
14:30 22.12.2019 	 3,37 	 3,6 	 5 	 8 	 38 	 989 	 3,5 	 1,9 	  
14:20 22.12.2019 	 3,32 	 3,57 	 5 	 8 	 48 	 989 	 3,6 	 1,9 	  
14:10 22.12.2019 	 3,26 	 3,49 	 7 	 12 	 29 	 989 	 3,6 	 1,9 	  
14:00 22.12.2019 	 3,19 	 3,5 	 4 	 7 	 43 	 988 	 3,8 	 1,9 	  
13:50 22.12.2019 	 3,11 	 3,4 	 6 	 9 	 34 	 989 	 3,3 	 1,9 	  
13:40 22.12.2019 	 3,03 	 3,3 	 2 	 8 	 151 	 989 	 3 	 1,9 	  
13:30 22.12.2019 	 2,94 	 3,17 	 3 	 4 	 182 	 989 	 2,7 	 1,9 	  
13:20 22.12.2019 	 2,85 	 3,11 	 2 	 4 	 206 	 989 	 2,4 	 1,9 	  
13:10 22.12.2019 	 2,75 	 2,99 	 2 	 4 	 204 	 989 	 2,9 	 1,9 	  
13:00 22.12.2019 	 2,64 	 2,89 	 2 	 4 	 156 	 988 	 2,3 	 1,9 	  
12:50 22.12.2019 	 2,54 	 2,79 	 4 	 10 	 45 	 988 	 3,5 	 1,9 	  
12:40 22.12.2019 	 2,43 	 2,66 	 7 	 12 	 38 	 988 	 3 	 1,9 	  
12:30 22.12.2019 	 2,32 	 2,52 	 9 	 15 	 32 	 988 	 3 	 1,9 	  
12:20 22.12.2019 	 2,21 	 2,39 	 10 	 15 	 24 	 988 	 2,8 	 1,9 	  
12:10 22.12.2019 	 2,1 	 2,3 	 11 	 16 	 26 	 988 	 2,7 	 1,9 	  
12:00 22.12.2019 	 1,99 	 2,19 	 12 	 17 	 21 	 988 	 2,4 	 1,9 	  
11:50 22.12.2019 	 1,88 	 2,06 	 11 	 17 	 24 	 988 	 2,7 	 1,9 	  
11:40 22.12.2019 	 1,78 	 1,97 	 12 	 20 	 25 	 988 	 2,1 	 1,9 	  
11:30 22.12.2019 	 1,68 	 1,85 	 14 	 23 	 21 	 988 	 2,1 	 1,9 	  
11:20 22.12.2019 	 1,58 	 1,81 	 13 	 21 	 21 	 988 	 2 	 1,9 	  
11:10 22.12.2019 	 1,49 	 1,73 	 14 	 22 	 22 	 988 	 2,1 	 1,9 	  
11:00 22.12.2019 	 1,4 	 1,65 	 14 	 21 	 25 	 988 	 2,2 	 1,9 	  
10:50 22.12.2019 	 1,32 	 1,55 	 14 	 21 	 21 	 988 	 2,2 	 1,9 	  
10:40 22.12.2019 	 1,25 	 1,51 	 13 	 20 	 22 	 988 	 2,2 	 1,9 	  
10:30 22.12.2019 	 1,19 	 1,45 	 13 	 19 	 22 	 988 	 2,6 	 1,9 	  
10:20 22.12.2019 	 1,13 	 1,41 	 13 	 21 	 21 	 988 	 1,9 	 1,9 	  
10:10 22.12.2019 	 1,08 	 1,33 	 15 	 21 	 26 	 988 	 1,9 	 1,9 	  
10:00 22.12.2019 	 1,04 	 1,28 	 15 	 24 	 26 	 987 	 1,9 	 1,9 	  
09:50 22.12.2019 	 1,01 	 1,24 	 15 	 21 	 26 	 987 	 1,8 	 1,9 	  
09:40 22.12.2019 	 0,99 	 1,21 	 15 	 22 	 25 	 987 	 1,6 	 1,8 	  
09:30 22.12.2019 	 0,97 	 1,21 	 15 	 21 	 29 	 987 	 1,6 	 1,8 	  
09:20 22.12.2019 	 0,97 	 1,2 	 15 	 23 	 28 	 987 	 1,6 	 1,8 	  
09:10 22.12.2019 	 0,98 	 1,2 	 15 	 21 	 25 	 987 	 1,6 	 1,8 	  
09:00 22.12.2019 	 0,99 	 1,2 	 14 	 20 	 27 	 987 	 1,7 	 1,9 	  
08:50 22.12.2019 	 1,02 	 1,26 	 15 	 20 	 29 	 987 	 1,6 	 1,8 	  
08:40 22.12.2019 	 1,05 	 1,28 	 15 	 23 	 28 	 987 	 1,6 	 1,8 	  
08:30 22.12.2019 	 1,1 	 1,32 	 16 	 23 	 29 	 987 	 1,5 	 1,8 	  
08:20 22.12.2019 	 1,15 	 1,41 	 15 	 20 	 28 	 987 	 1,6 	 1,9 	  
08:10 22.12.2019 	 1,21 	 1,5 	 16 	 22 	 30 	 987 	 1,5 	 1,8 	  
08:00 22.12.2019 	 1,27 	 1,55 	 14 	 22 	 27 	 987 	 1,5 	 1,8 	  
07:50 22.12.2019 	 1,35 	 1,62 	 16 	 23 	 29 	 987 	 1,5 	 1,9 	  
07:40 22.12.2019 	 1,43 	 1,7 	 15 	 22 	 27 	 987 	 1,3 	 1,9 	  
07:30 22.12.2019 	 1,52 	 1,79 	 15 	 23 	 24 	 987 	 1,4 	 1,9 	  
07:20 22.12.2019 	 1,61 	 1,9 	 14 	 23 	 24 	 986 	 1,4 	 1,8 	  
07:10 22.12.2019 	 1,7 	 2 	 14 	 21 	 26 	 987 	 1,3 	 1,9 	  
07:00 22.12.2019 	 1,8 	 2,07 	 15 	 24 	 26 	 986 	 1,4 	 1,8 	  
06:50 22.12.2019 	 1,91 	 2,18 	 14 	 21 	 26 	 986 	 1,3 	 1,9 	  
06:40 22.12.2019 	 2,01 	 2,28 	 15 	 22 	 26 	 986 	 1,4 	 1,9 	  
06:30 22.12.2019 	 2,12 	 2,37 	 15 	 23 	 24 	 986 	 1,4 	 1,9 	  
06:20 22.12.2019 	 2,22 	 2,49 	 15 	 21 	 21 	 986 	 1,3 	 1,9 	  
06:10 22.12.2019 	 2,33 	 2,57 	 16 	 24 	 20 	 986 	 1,3 	 1,8 	  
06:00 22.12.2019 	 2,43 	 2,68 	 15 	 22 	 22 	 986 	 1,2 	 1,8 	  
05:50 22.12.2019 	 2,53 	 2,83 	 15 	 22 	 25 	 986 	 1,4 	 1,8 	  
05:40 22.12.2019 	 2,63 	 2,94 	 15 	 21 	 26 	 986 	 1,4 	 1,9 	  
05:30 22.12.2019 	 2,73 	 3 	 15 	 22 	 24 	 986 	 1,4 	 1,8 	  
05:20 22.12.2019 	 2,83 	 3,11 	 14 	 23 	 26 	 986 	 1,4 	 1,8 	  
05:10 22.12.2019 	 2,91 	 3,22 	 15 	 24 	 25 	 986 	 1,4 	 1,9 	  
05:00 22.12.2019 	 3 	 3,28 	 14 	 22 	 26 	 985 	 1,5 	 1,9 	  
04:50 22.12.2019 	 3,08 	 3,33 	 15 	 22 	 22 	 986 	 1,4 	 1,9 	  
04:40 22.12.2019 	 3,15 	 3,39 	 17 	 24 	 17 	 986 	 1,4 	 1,9 	  
04:30 22.12.2019 	 3,22 	 3,47 	 16 	 22 	 18 	 986 	 1,4 	 1,9 	  
04:20 22.12.2019 	 3,28 	 3,53 	 15 	 22 	 20 	 986 	 1,3 	 1,9 	  
04:10 22.12.2019 	 3,34 	 3,53 	 16 	 22 	 22 	 986 	 1,3 	 1,9 	  
04:00 22.12.2019 	 3,38 	 3,59 	 16 	 23 	 20 	 986 	 1,2 	 1,9 	  
03:50 22.12.2019 	 3,42 	 3,58 	 15 	 22 	 21 	 986 	 1,3 	 1,9 	  
03:40 22.12.2019 	 3,46 	 3,64 	 15 	 22 	 20 	 986 	 1,2 	 1,9 	  
03:30 22.12.2019 	 3,48 	 3,65 	 15 	 23 	 19 	 986 	 1,1 	 1,9 	  
03:20 22.12.2019 	 3,5 	 3,67 	 16 	 24 	 19 	 986 	 1,2 	 1,8 	  
03:10 22.12.2019 	 3,5 	 3,67 	 15 	 22 	 23 	 986 	 1 	 1,9 	  
