 Timabil 	 Flodatafla (m)	Vindur (m/s)	Hvida (m/s)	Vindatt (deg)	Lofthiti (degC)	
15:40 13.12.2019 	 1,71 	 9 	 11 	 66 	 -4,9 	  
15:30 13.12.2019 	 1,57 	 8 	 11 	 70 	 -4,9 	  
15:20 13.12.2019 	 1,44 	 8 	 11 	 67 	 -4,6 	  
15:10 13.12.2019 	 1,31 	 8 	 11 	 69 	 -4,8 	  
15:00 13.12.2019 	 1,19 	 7 	 11 	 70 	 -5 	  
14:50 13.12.2019 	 1,07 	 7 	 10 	 71 	 -4,8 	  
14:40 13.12.2019 	 0,97 	 7 	 11 	 71 	 -4,8 	  
14:30 13.12.2019 	 0,87 	 8 	 11 	 68 	 -4,7 	  
14:20 13.12.2019 	 0,78 	 7 	 11 	 70 	 -4,7 	  
14:10 13.12.2019 	 0,71 	 7 	 11 	 73 	 -4,9 	  
14:00 13.12.2019 	 0,64 	 7 	 10 	 69 	 -4,9 	  
13:50 13.12.2019 	 0,59 	 8 	 10 	 64 	 -4,9 	  
13:40 13.12.2019 	 0,55 	 8 	 10 	 65 	 -5 	  
13:30 13.12.2019 	 0,52 	 7 	 9 	 67 	 -5 	  
13:20 13.12.2019 	 0,51 	 8 	 11 	 62 	 -4,9 	  
13:10 13.12.2019 	 0,51 	 7 	 10 	 62 	 -5 	  
13:00 13.12.2019 	 0,52 	 7 	 9 	 62 	 -5,1 	  
12:50 13.12.2019 	 0,55 	 8 	 11 	 62 	 -5,1 	  
12:40 13.12.2019 	 0,59 	 7 	 9 	 64 	 -5,3 	  
12:30 13.12.2019 	 0,65 	 8 	 11 	 65 	 -5,5 	  
12:20 13.12.2019 	 0,72 	 9 	 12 	 63 	 -5,5 	  
12:10 13.12.2019 	 0,79 	 9 	 12 	 63 	 -5,6 	  
12:00 13.12.2019 	 0,89 	 7 	 12 	 65 	 -5,5 	  
11:50 13.12.2019 	 0,99 	 6 	 10 	 72 	 -5,6 	  
11:40 13.12.2019 	 1,1 	 4 	 9 	 82 	 -5,7 	  
11:30 13.12.2019 	 1,22 	 3 	 5 	 95 	 -6,1 	  
11:20 13.12.2019 	 1,34 	 2 	 4 	 86 	 -7 	  
11:10 13.12.2019 	 1,48 	 2 	 4 	 75 	 -7,3 	  
11:00 13.12.2019 	 1,61 	 2 	 3 	 78 	 -7,4 	  
10:50 13.12.2019 	 1,76 	 2 	 3 	 92 	 -7,8 	  
10:40 13.12.2019 	 1,9 	 2 	 4 	 71 	 -9,4 	  
10:30 13.12.2019 	 2,05 	 2 	 3 	 76 	 -9,6 	  
10:20 13.12.2019 	 2,2 	 2 	 3 	 101 	 -10 	  
10:10 13.12.2019 	 2,35 	 2 	 3 	 116 	 -10,5 	  
10:00 13.12.2019 	 2,5 	 2 	 3 	 128 	 -10,5 	  
09:50 13.12.2019 	 2,65 	 2 	 3 	 122 	 -10,2 	  
09:40 13.12.2019 	 2,79 	 2 	 3 	 128 	 -10,2 	  
09:30 13.12.2019 	 2,93 	 2 	 3 	 104 	 -9,6 	  
09:20 13.12.2019 	 3,07 	 2 	 3 	 127 	 -10,2 	  
09:10 13.12.2019 	 3,2 	 2 	 3 	 116 	 -10,1 	  
09:00 13.12.2019 	 3,32 	 2 	 4 	 114 	 -9,9 	  
08:50 13.12.2019 	 3,44 	 2 	 3 	 82 	 -9,4 	  
08:40 13.12.2019 	 3,55 	 3 	 4 	 141 	 -10,1 	  
08:30 13.12.2019 	 3,65 	 3 	 4 	 146 	 -10 	  
08:20 13.12.2019 	 3,75 	 1 	 2 	 82 	 -9,8 	  
08:10 13.12.2019 	 3,83 	 2 	 3 	 116 	 -9,7 	  
08:00 13.12.2019 	 3,91 	 2 	 3 	 121 	 -9,9 	  
07:50 13.12.2019 	 3,98 	 3 	 4 	 146 	 -10,1 	  
07:40 13.12.2019 	 4,03 	 3 	 4 	 142 	 -9,7 	  
07:30 13.12.2019 	 4,08 	 3 	 5 	 148 	 -9,8 	  
07:20 13.12.2019 	 4,11 	 4 	 5 	 134 	 -9,3 	  
07:10 13.12.2019 	 4,13 	 3 	 5 	 146 	 -9,3 	  
07:00 13.12.2019 	 4,14 	 3 	 4 	 158 	 -8,8 	  
06:50 13.12.2019 	 4,14 	 3 	 4 	 132 	 -7,9 	  
06:40 13.12.2019 	 4,12 	 3 	 4 	 127 	 -7,4 	  
06:30 13.12.2019 	 4,1 	 3 	 4 	 141 	 -7,6 	  
06:20 13.12.2019 	 4,06 	 2 	 3 	 114 	 -7,6 	  
06:10 13.12.2019 	 4,01 	 3 	 4 	 136 	 -8,2 	  
06:00 13.12.2019 	 3,95 	 3 	 4 	 144 	 -8,2 	  
05:50 13.12.2019 	 3,87 	 2 	 3 	 123 	 -7,8 	  
05:40 13.12.2019 	 3,79 	 3 	 5 	 125 	 -8,1 	  
05:30 13.12.2019 	 3,7 	 3 	 5 	 132 	 -8,1 	  
05:20 13.12.2019 	 3,59 	 3 	 4 	 132 	 -8,1 	  
05:10 13.12.2019 	 3,48 	 3 	 4 	 123 	 -7,9 	  
05:00 13.12.2019 	 3,36 	 3 	 4 	 117 	 -7,6 	  
04:50 13.12.2019 	 3,23 	 3 	 4 	 153 	 -7,9 	  
04:40 13.12.2019 	 3,09 	 2 	 4 	 179 	 -7,3 	  
04:30 13.12.2019 	 2,95 	 2 	 3 	 155 	 -7 	  
04:20 13.12.2019 	 2,8 	 2 	 5 	 131 	 -7,1 	  
04:10 13.12.2019 	 2,65 	 3 	 4 	 126 	 -7,4 	  
04:00 13.12.2019 	 2,5 	 3 	 5 	 129 	 -8,1 	  
03:50 13.12.2019 	 2,35 	 2 	 4 	 156 	 -8,3 	  
03:40 13.12.2019 	 2,19 	 4 	 5 	 139 	 -7,5 	  
03:30 13.12.2019 	 2,03 	 4 	 5 	 136 	 -7,1 	  
03:20 13.12.2019 	 1,88 	 3 	 5 	 137 	 -6,8 	  
03:10 13.12.2019 	 1,73 	 2 	 4 	 171 	 -6,5 	  
03:00 13.12.2019 	 1,58 	 1 	 3 	 205 	 -6,6 	  
02:50 13.12.2019 	 1,44 	 3 	 4 	 194 	 -6,5 	  
02:40 13.12.2019 	 1,31 	 2 	 4 	 131 	 -5,7 	  
02:30 13.12.2019 	 1,18 	 2 	 4 	 100 	 -5,4 	  
02:20 13.12.2019 	 1,06 	 4 	 7 	 70 	 -4,8 	  
02:10 13.12.2019 	 0,95 	 3 	 5 	 92 	 -5,1 	  
02:00 13.12.2019 	 0,85 	 4 	 7 	 91 	 -4,5 	  
01:50 13.12.2019 	 0,76 	 4 	 5 	 83 	 -5 	  
01:40 13.12.2019 	 0,68 	 3 	 5 	 88 	 -5 	  
01:30 13.12.2019 	 0,61 	 3 	 7 	 67 	 -4,3 	  
01:20 13.12.2019 	 0,56 	 5 	 9 	 59 	 -4,3 	  
01:10 13.12.2019 	 0,52 	 4 	 7 	 80 	 -4,1 	  
01:00 13.12.2019 	 0,5 	 2 	 4 	 131 	 -5,3 	  
00:50 13.12.2019 	 0,49 	 2 	 3 	 124 	 -5,1 	  
00:40 13.12.2019 	 0,49 	 2 	 4 	 80 	 -4,5 	  
00:30 13.12.2019 	 0,51 	 1 	 3 	 32 	 -4,8 	  
00:20 13.12.2019 	 0,54 	 3 	 5 	 117 	 -5,1 	  
00:10 13.12.2019 	 0,58 	 3 	 5 	 120 	 -4,8 	  
00:00 13.12.2019 	 0,64 	 4 	 7 	 109 	 -4,5 	  
23:50 12.12.2019 	 0,7 	 5 	 7 	 104 	 -4,4 	  
23:40 12.12.2019 	 0,78 	 5 	 8 	 108 	 -4,4 	  
23:30 12.12.2019 	 0,87 	 4 	 6 	 118 	 -4,5 	  
23:20 12.12.2019 	 0,97 	 5 	 7 	 108 	 -4,3 	  
23:10 12.12.2019 	 1,08 	 6 	 8 	 102 	 -3,7 	  
23:00 12.12.2019 	 1,19 	 6 	 8 	 99 	 -3,3 	  
22:50 12.12.2019 	 1,31 	 5 	 7 	 105 	 -3,5 	  
22:40 12.12.2019 	 1,44 	 5 	 8 	 103 	 -3,3 	  
22:30 12.12.2019 	 1,57 	 4 	 6 	 104 	 -3,5 	  
22:20 12.12.2019 	 1,71 	 4 	 6 	 113 	 -3,4 	  
22:10 12.12.2019 	 1,84 	 3 	 5 	 126 	 -3,7 	  
22:00 12.12.2019 	 1,98 	 3 	 4 	 149 	 -4 	  
21:50 12.12.2019 	 2,12 	 3 	 4 	 149 	 -3,9 	  
21:40 12.12.2019 	 2,25 	 2 	 4 	 158 	 -3,9 	  
21:30 12.12.2019 	 2,39 	 3 	 5 	 176 	 -3,4 	  
21:20 12.12.2019 	 2,52 	 3 	 5 	 177 	 -3,3 	  
21:10 12.12.2019 	 2,65 	 2 	 5 	 202 	 -2,9 	  
21:00 12.12.2019 	 2,78 	 1 	 2 	 182 	 -2,6 	  
20:50 12.12.2019 	 2,9 	 2 	 4 	 135 	 -2,2 	  
20:40 12.12.2019 	 3,01 	 3 	 5 	 95 	 -1,8 	  
20:30 12.12.2019 	 3,12 	 6 	 10 	 70 	 -1,3 	  
20:20 12.12.2019 	 3,23 	 6 	 10 	 53 	 -1,1 	  
20:10 12.12.2019 	 3,32 	 7 	 12 	 43 	 -1,1 	  
20:00 12.12.2019 	 3,41 	 6 	 10 	 52 	 -1 	  
19:50 12.12.2019 	 3,49 	 6 	 12 	 51 	 -0,8 	  
19:40 12.12.2019 	 3,56 	 7 	 12 	 53 	 -0,8 	  
19:30 12.12.2019 	 3,61 	 7 	 12 	 51 	 -1 	  
19:20 12.12.2019 	 3,67 	 7 	 13 	 53 	 -0,7 	  
19:10 12.12.2019 	 3,7 	 7 	 12 	 52 	 -0,9 	  
19:00 12.12.2019 	 3,73 	 9 	 14 	 39 	 -1,2 	  
18:50 12.12.2019 	 3,75 	 8 	 14 	 38 	 -1 	  
18:40 12.12.2019 	 3,76 	 9 	 13 	 37 	 -1,1 	  
18:30 12.12.2019 	 3,76 	 8 	 12 	 40 	 -1 	  
18:20 12.12.2019 	 3,74 	 8 	 13 	 40 	 -1 	  
18:10 12.12.2019 	 3,72 	 7 	 11 	 38 	 -0,9 	  
18:00 12.12.2019 	 3,68 	 8 	 11 	 30 	 -0,8 	  
17:50 12.12.2019 	 3,64 	 8 	 12 	 26 	 -0,7 	  
17:40 12.12.2019 	 3,58 	 7 	 10 	 24 	 -0,8 	  
17:30 12.12.2019 	 3,51 	 7 	 10 	 17 	 -0,8 	  
17:20 12.12.2019 	 3,43 	 9 	 13 	 20 	 -0,7 	  
17:10 12.12.2019 	 3,35 	 10 	 12 	 26 	 -1 	  
17:00 12.12.2019 	 3,25 	 9 	 12 	 27 	 -0,8 	  
16:50 12.12.2019 	 3,15 	 10 	 13 	 26 	 -0,8 	  
16:40 12.12.2019 	 3,04 	 10 	 13 	 23 	 -0,8 	  
16:30 12.12.2019 	 2,92 	 10 	 13 	 25 	 -0,9 	  
16:20 12.12.2019 	 2,79 	 10 	 14 	 27 	 -0,8 	  
16:10 12.12.2019 	 2,67 	 9 	 11 	 28 	 -0,8 	  
16:00 12.12.2019 	 2,53 	 9 	 12 	 25 	 -0,8 	  
15:50 12.12.2019 	 2,4 	 10 	 14 	 27 	 -0,8 	  
15:40 12.12.2019 	 2,26 	 12 	 15 	 28 	 -0,9 	  
15:30 12.12.2019 	 2,12 	 12 	 15 	 26 	 -1 	  
15:20 12.12.2019 	 1,98 	 12 	 17 	 31 	 -1 	  
15:10 12.12.2019 	 1,84 	 11 	 14 	 29 	 -0,9 	  
15:00 12.12.2019 	 1,71 	 12 	 15 	 28 	 -1,1 	  
14:50 12.12.2019 	 1,57 	 12 	 16 	 28 	 -1,1 	  
14:40 12.12.2019 	 1,45 	 13 	 17 	 27 	 -1,1 	  
14:30 12.12.2019 	 1,32 	 12 	 16 	 24 	 -1,1 	  
14:20 12.12.2019 	 1,2 	 12 	 16 	 22 	 -1,1 	  
14:10 12.12.2019 	 1,09 	 12 	 16 	 23 	 -1 	  
14:00 12.12.2019 	 0,99 	 11 	 15 	 27 	 -1,1 	  
13:50 12.12.2019 	 0,9 	 11 	 14 	 26 	 -1,1 	  
13:40 12.12.2019 	 0,82 	 11 	 14 	 24 	 -0,9 	  
13:30 12.12.2019 	 0,75 	 10 	 15 	 30 	 -0,9 	  
13:20 12.12.2019 	 0,69 	 10 	 13 	 35 	 -0,7 	  
13:10 12.12.2019 	 0,64 	 10 	 14 	 33 	 -0,5 	  
13:00 12.12.2019 	 0,6 	 11 	 14 	 30 	 -0,6 	  
12:50 12.12.2019 	 0,58 	 11 	 14 	 30 	 -0,7 	  
12:40 12.12.2019 	 0,57 	 10 	 16 	 31 	 -1,1 	  
12:30 12.12.2019 	 0,58 	 10 	 14 	 28 	 -1,3 	  
12:20 12.12.2019 	 0,59 	 9 	 13 	 28 	 -1,1 	  
12:10 12.12.2019 	 0,62 	 10 	 14 	 28 	 -1,1 	  
12:00 12.12.2019 	 0,67 	 10 	 13 	 29 	 -1,3 	  
11:50 12.12.2019 	 0,72 	 10 	 13 	 26 	 -1,1 	  
11:40 12.12.2019 	 0,79 	 10 	 13 	 26 	 -1,2 	  
11:30 12.12.2019 	 0,87 	 8 	 12 	 26 	 -1,2 	  
11:20 12.12.2019 	 0,96 	 8 	 11 	 33 	 -1,3 	  
11:10 12.12.2019 	 1,05 	 8 	 12 	 34 	 -1,5 	  
11:00 12.12.2019 	 1,16 	 7 	 10 	 43 	 -1,2 	  
10:50 12.12.2019 	 1,28 	 8 	 10 	 36 	 -1,4 	  
10:40 12.12.2019 	 1,4 	 4 	 10 	 57 	 -2 	  
10:30 12.12.2019 	 1,53 	 3 	 7 	 93 	 -2,2 	  
10:20 12.12.2019 	 1,66 	 2 	 5 	 106 	 -2,8 	  
10:10 12.12.2019 	 1,8 	 1 	 4 	 150 	 -3,2 	  
10:00 12.12.2019 	 1,94 	 2 	 3 	 179 	 -3,9 	  
09:50 12.12.2019 	 2,08 	 2 	 3 	 147 	 -4,2 	  
09:40 12.12.2019 	 2,23 	 2 	 4 	 104 	 -3,6 	  
09:30 12.12.2019 	 2,37 	 5 	 8 	 9 	 -1,4 	  
09:20 12.12.2019 	 2,51 	 2 	 5 	 66 	 -3,1 	  
09:10 12.12.2019 	 2,65 	 1 	 2 	 124 	 -4,2 	  
09:00 12.12.2019 	 2,79 	 1 	 2 	 74 	 -4,4 	  
08:50 12.12.2019 	 2,92 	 2 	 3 	 45 	 -2,7 	  
08:40 12.12.2019 	 3,05 	 2 	 3 	 72 	 -3 	  
08:30 12.12.2019 	 3,18 	 3 	 5 	 158 	 -4,4 	  
08:20 12.12.2019 	 3,29 	 2 	 6 	 158 	 -4,4 	  
08:10 12.12.2019 	 3,41 	 2 	 3 	 130 	 -4,4 	  
08:00 12.12.2019 	 3,51 	 2 	 3 	 152 	 -4,4 	  
07:50 12.12.2019 	 3,61 	 2 	 3 	 131 	 -4,4 	  
07:40 12.12.2019 	 3,7 	 2 	 3 	 155 	 -4 	  
07:30 12.12.2019 	 3,78 	 2 	 4 	 153 	 -3,6 	  
07:20 12.12.2019 	 3,85 	 2 	 3 	 171 	 -3,3 	  
07:10 12.12.2019 	 3,91 	 3 	 5 	 116 	 -2,8 	  
07:00 12.12.2019 	 3,96 	 3 	 5 	 93 	 -2,8 	  
06:50 12.12.2019 	 4 	 4 	 5 	 43 	 -1,1 	  
06:40 12.12.2019 	 4,02 	 5 	 7 	 52 	 -0,9 	  
06:30 12.12.2019 	 4,04 	 6 	 9 	 58 	 -0,9 	  
06:20 12.12.2019 	 4,05 	 6 	 9 	 62 	 -1 	  
06:10 12.12.2019 	 4,04 	 6 	 10 	 83 	 -1 	  
06:00 12.12.2019 	 4,02 	 5 	 8 	 32 	 -0,8 	  
05:50 12.12.2019 	 3,99 	 6 	 10 	 25 	 -0,7 	  
05:40 12.12.2019 	 3,95 	 6 	 9 	 32 	 -0,7 	  
05:30 12.12.2019 	 3,9 	 7 	 11 	 25 	 -0,6 	  
05:20 12.12.2019 	 3,84 	 7 	 9 	 27 	 -0,4 	  
05:10 12.12.2019 	 3,77 	 4 	 6 	 46 	 -0,4 	  
05:00 12.12.2019 	 3,68 	 5 	 9 	 37 	 -0,6 	  
04:50 12.12.2019 	 3,59 	 7 	 10 	 35 	 -0,4 	  
04:40 12.12.2019 	 3,49 	 3 	 5 	 46 	 -0,6 	  
04:30 12.12.2019 	 3,38 	 5 	 8 	 24 	 -0,5 	  
04:20 12.12.2019 	 3,26 	 6 	 9 	 41 	 -0,6 	  
04:10 12.12.2019 	 3,13 	 6 	 10 	 42 	 -0,7 	  
04:00 12.12.2019 	 3 	 7 	 11 	 35 	 -0,6 	  
03:50 12.12.2019 	 2,86 	 10 	 14 	 56 	 -0,7 	  
03:40 12.12.2019 	 2,72 	 10 	 15 	 56 	 -0,9 	  
03:30 12.12.2019 	 2,57 	 11 	 13 	 51 	 -0,6 	  
03:20 12.12.2019 	 2,43 	 11 	 17 	 48 	 -0,6 	  
03:10 12.12.2019 	 2,28 	 10 	 14 	 60 	 -0,7 	  
03:00 12.12.2019 	 2,13 	 8 	 14 	 58 	 -0,4 	  
02:50 12.12.2019 	 1,98 	 9 	 15 	 66 	 -0,5 	  
02:40 12.12.2019 	 1,84 	 9 	 17 	 71 	 -0,4 	  
02:30 12.12.2019 	 1,69 	 9 	 15 	 61 	 -0,6 	  
02:20 12.12.2019 	 1,55 	 10 	 15 	 60 	 -0,5 	  
02:10 12.12.2019 	 1,42 	 9 	 15 	 52 	 -0,8 	  
02:00 12.12.2019 	 1,29 	 9 	 14 	 59 	 -0,5 	  
01:50 12.12.2019 	 1,17 	 10 	 13 	 60 	 -0,5 	  
01:40 12.12.2019 	 1,06 	 9 	 15 	 60 	 -0,6 	  
01:30 12.12.2019 	 0,96 	 8 	 17 	 77 	 -0,5 	  
01:20 12.12.2019 	 0,87 	 8 	 12 	 74 	 -0,6 	  
01:10 12.12.2019 	 0,79 	 8 	 13 	 76 	 -0,6 	  
01:00 12.12.2019 	 0,72 	 7 	 10 	 75 	 -0,1 	  
00:50 12.12.2019 	 0,66 	 5 	 9 	 64 	 0,2 	  
00:40 12.12.2019 	 0,62 	 5 	 10 	 72 	 -0 	  
00:30 12.12.2019 	 0,59 	 5 	 9 	 78 	 0,1 	  
00:20 12.12.2019 	 0,57 	 3 	 6 	 73 	 0,3 	  
00:10 12.12.2019 	 0,56 	 4 	 8 	 65 	 0 	  
00:00 12.12.2019 	 0,57 	 3 	 7 	 107 	 -0,7 	  
23:50 11.12.2019 	 0,59 	 3 	 5 	 153 	 -2,5 	  
23:40 11.12.2019 	 0,63 	 4 	 5 	 157 	 -2,2 	  
23:30 11.12.2019 	 0,67 	 3 	 5 	 190 	 -1,3 	  
23:20 11.12.2019 	 0,73 	 3 	 4 	 176 	 -1,1 	  
23:10 11.12.2019 	 0,8 	 3 	 4 	 198 	 -1,1 	  
23:00 11.12.2019 	 0,87 	 3 	 5 	 197 	 -0,6 	  
22:50 11.12.2019 	 0,96 	 2 	 4 	 183 	 -0,7 	  
22:40 11.12.2019 	 1,06 	 3 	 6 	 182 	 -0 	  
22:30 11.12.2019 	 1,16 	 2 	 6 	 161 	 0,2 	  
22:20 11.12.2019 	 1,27 	 4 	 8 	 124 	 0,5 	  
22:10 11.12.2019 	 1,39 	 4 	 6 	 123 	 -0,3 	  
22:00 11.12.2019 	 1,51 	 5 	 11 	 14 	 0,5 	  
21:50 11.12.2019 	 1,64 	 7 	 18 	 23 	 0,7 	  
21:40 11.12.2019 	 1,77 	 11 	 21 	 359 	 0,9 	  
21:30 11.12.2019 	 1,9 	 9 	 16 	 4 	 0,8 	  
21:20 11.12.2019 	 2,03 	 10 	 18 	 355 	 0,7 	  
21:10 11.12.2019 	 2,16 	 10 	 17 	 336 	 0,5 	  
21:00 11.12.2019 	 2,29 	 10 	 18 	 340 	 0,2 	  
20:50 11.12.2019 	 2,42 	 11 	 19 	 338 	 0,3 	  
20:40 11.12.2019 	 2,55 	 11 	 19 	 335 	 0,3 	  
20:30 11.12.2019 	 2,67 	 10 	 18 	 332 	 0,4 	  
20:20 11.12.2019 	 2,79 	 8 	 19 	 325 	 0,5 	  
20:10 11.12.2019 	 2,91 	 9 	 17 	 333 	 0,4 	  
20:00 11.12.2019 	 3,01 	 9 	 17 	 340 	 0,5 	  
19:50 11.12.2019 	 3,12 	 10 	 16 	 332 	 0,2 	  
19:40 11.12.2019 	 3,21 	 9 	 16 	 333 	 0,2 	  
19:30 11.12.2019 	 3,3 	 8 	 15 	 355 	 0,4 	  
19:20 11.12.2019 	 3,38 	 8 	 15 	 327 	 0,1 	  
19:10 11.12.2019 	 3,45 	 8 	 14 	 339 	 -0,1 	  
19:00 11.12.2019 	 3,51 	 7 	 12 	 13 	 0,2 	  
18:50 11.12.2019 	 3,57 	 7 	 15 	 4 	 0,5 	  
18:40 11.12.2019 	 3,61 	 9 	 14 	 351 	 0 	  
18:30 11.12.2019 	 3,65 	 8 	 14 	 354 	 0,2 	  
18:20 11.12.2019 	 3,67 	 6 	 12 	 338 	 0,1 	  
18:10 11.12.2019 	 3,69 	 7 	 13 	 332 	 0 	  
18:00 11.12.2019 	 3,69 	 9 	 15 	 345 	 0 	  
17:50 11.12.2019 	 3,68 	 8 	 14 	 341 	 0,1 	  
17:40 11.12.2019 	 3,67 	 6 	 12 	 330 	 -0,2 	  
17:30 11.12.2019 	 3,64 	 6 	 12 	 336 	 0,1 	  
17:20 11.12.2019 	 3,6 	 6 	 12 	 322 	 -0,5 	  
17:10 11.12.2019 	 3,55 	 7 	 12 	 323 	 -0,4 	  
17:00 11.12.2019 	 3,49 	 8 	 15 	 320 	 -0,6 	  
16:50 11.12.2019 	 3,43 	 8 	 16 	 320 	 -0,5 	  
16:40 11.12.2019 	 3,35 	 9 	 16 	 321 	 -0,6 	  
16:30 11.12.2019 	 3,26 	 9 	 17 	 322 	 -0,6 	  
16:20 11.12.2019 	 3,17 	 7 	 16 	 326 	 -0,5 	  
16:10 11.12.2019 	 3,07 	 8 	 13 	 325 	 -0,5 	  
16:00 11.12.2019 	 2,96 	 7 	 12 	 331 	 -0,5 	  
15:50 11.12.2019 	 2,85 	 6 	 12 	 326 	 -0,5 	  
15:40 11.12.2019 	 2,73 	 7 	 14 	 321 	 -0,5 	  
15:30 11.12.2019 	 2,61 	 5 	 13 	 313 	 -0,6 	  
15:20 11.12.2019 	 2,48 	 6 	 14 	 314 	 -0,6 	  
15:10 11.12.2019 	 2,35 	 7 	 14 	 319 	 -0,5 	  
15:00 11.12.2019 	 2,22 	 7 	 14 	 321 	 -0,4 	  
14:50 11.12.2019 	 2,09 	 8 	 17 	 318 	 -0,3 	  
14:40 11.12.2019 	 1,96 	 10 	 17 	 325 	 -0,4 	  
14:30 11.12.2019 	 1,83 	 10 	 18 	 324 	 -0,1 	  
14:20 11.12.2019 	 1,7 	 10 	 18 	 328 	 -0,2 	  
14:10 11.12.2019 	 1,58 	 10 	 17 	 332 	 -0,5 	  
14:00 11.12.2019 	 1,46 	 11 	 17 	 329 	 -0,3 	  
13:50 11.12.2019 	 1,34 	 11 	 21 	 326 	 -0,4 	  
13:40 11.12.2019 	 1,24 	 13 	 21 	 326 	 -0,3 	  
13:30 11.12.2019 	 1,14 	 13 	 21 	 327 	 -0,4 	  
13:20 11.12.2019 	 1,05 	 13 	 21 	 323 	 -0,4 	  
13:10 11.12.2019 	 0,96 	 13 	 20 	 326 	 -0,4 	  
13:00 11.12.2019 	 0,89 	 13 	 22 	 321 	 -0,6 	  
12:50 11.12.2019 	 0,83 	 14 	 22 	 324 	 -0,6 	  
12:40 11.12.2019 	 0,78 	 14 	 24 	 322 	 -0,5 	  
12:30 11.12.2019 	 0,74 	 14 	 24 	 323 	 -0,5 	  
12:20 11.12.2019 	 0,71 	 14 	 24 	 327 	 -0,5 	  
12:10 11.12.2019 	 0,69 	 14 	 22 	 327 	 -0,5 	  
12:00 11.12.2019 	 0,69 	 14 	 24 	 328 	 -0,5 	  
11:50 11.12.2019 	 0,69 	 14 	 23 	 329 	 -0,5 	  
11:40 11.12.2019 	 0,71 	 13 	 20 	 330 	 -0,4 	  
11:30 11.12.2019 	 0,75 	 14 	 22 	 330 	 -0,4 	  
11:20 11.12.2019 	 0,79 	 13 	 22 	 322 	 -0,4 	  
11:10 11.12.2019 	 0,85 	 14 	 23 	 330 	 -0,5 	  
11:00 11.12.2019 	 0,91 	 15 	 24 	 329 	 -0,1 	  
10:50 11.12.2019 	 0,99 	 15 	 23 	 330 	 0 	  
10:40 11.12.2019 	 1,07 	 16 	 25 	 330 	 -0,4 	  
10:30 11.12.2019 	 1,17 	 15 	 22 	 331 	 -0,3 	  
10:20 11.12.2019 	 1,27 	 13 	 21 	 330 	 -0 	  
10:10 11.12.2019 	 1,38 	 13 	 21 	 334 	 0 	  
10:00 11.12.2019 	 1,49 	 12 	 19 	 336 	 -0,1 	  
09:50 11.12.2019 	 1,61 	 11 	 18 	 327 	 0 	  
09:40 11.12.2019 	 1,74 	 11 	 18 	 331 	 -0,1 	  
09:30 11.12.2019 	 1,87 	 10 	 16 	 333 	 0,1 	  
09:20 11.12.2019 	 2 	 11 	 21 	 331 	 -0,1 	  
09:10 11.12.2019 	 2,13 	 11 	 19 	 328 	 -0,1 	  
09:00 11.12.2019 	 2,26 	 12 	 20 	 329 	 0 	  
08:50 11.12.2019 	 2,39 	 10 	 17 	 330 	 -0,1 	  
08:40 11.12.2019 	 2,53 	 9 	 18 	 321 	 0 	  
08:30 11.12.2019 	 2,66 	 10 	 20 	 320 	 0 	  
08:20 11.12.2019 	 2,78 	 9 	 18 	 317 	 -0 	  
08:10 11.12.2019 	 2,91 	 9 	 18 	 315 	 -0,1 	  
08:00 11.12.2019 	 3,02 	 9 	 19 	 312 	 -0 	  
07:50 11.12.2019 	 3,14 	 9 	 21 	 313 	 -0,4 	  
07:40 11.12.2019 	 3,25 	 8 	 19 	 309 	 -0,3 	  
07:30 11.12.2019 	 3,35 	 10 	 21 	 317 	 -0,3 	  
07:20 11.12.2019 	 3,44 	 12 	 21 	 321 	 -0,4 	  
07:10 11.12.2019 	 3,53 	 11 	 21 	 319 	 -0,3 	  
07:00 11.12.2019 	 3,61 	 10 	 19 	 317 	 -0,5 	  
06:50 11.12.2019 	 3,68 	 9 	 20 	 311 	 -0,5 	  
06:40 11.12.2019 	 3,74 	 9 	 21 	 314 	 -0,6 	  
06:30 11.12.2019 	 3,79 	 8 	 21 	 314 	 -0,5 	  
06:20 11.12.2019 	 3,83 	 8 	 22 	 309 	 -0,6 	  
06:10 11.12.2019 	 3,86 	 8 	 22 	 313 	 -0,5 	  
06:00 11.12.2019 	 3,89 	 8 	 21 	 314 	 -0,5 	  
05:50 11.12.2019 	 3,9 	 8 	 19 	 311 	 -0,7 	  
05:40 11.12.2019 	 3,9 	 8 	 20 	 319 	 -0,5 	  
05:30 11.12.2019 	 3,89 	 8 	 19 	 311 	 -0,7 	  
05:20 11.12.2019 	 3,87 	 8 	 20 	 313 	 -0,7 	  
05:10 11.12.2019 	 3,83 	 7 	 17 	 318 	 -0,7 	  
05:00 11.12.2019 	 3,79 	 9 	 19 	 318 	 -0,8 	  
04:50 11.12.2019 	 3,74 	 8 	 19 	 317 	 -0,6 	  
04:40 11.12.2019 	 3,68 	 8 	 19 	 319 	 -0,8 	  
04:30 11.12.2019 	 3,61 	 8 	 19 	 311 	 -1,1 	  
04:20 11.12.2019 	 3,52 	 9 	 22 	 313 	 -1,1 	  
04:10 11.12.2019 	 3,43 	 9 	 24 	 313 	 -1 	  
04:00 11.12.2019 	 3,33 	 8 	 21 	 309 	 -0,9 	  
03:50 11.12.2019 	 3,23 	 10 	 21 	 316 	 -0,9 	  
