Time [yyyy/MM/dd HH:mm:ss],Grindavik_inni: water level (waterlevel) at Grindavik_inni_ FlowFM [m]
2020/02/19 13:35:00,0.76117
2020/02/19 13:40:00,0.7879
2020/02/19 13:45:00,0.81586
2020/02/19 13:50:00,0.84426
2020/02/19 13:55:00,0.86923
2020/02/19 14:00:00,0.89318
2020/02/19 14:05:00,0.91719
2020/02/19 14:10:00,0.93815
2020/02/19 14:15:00,0.95883
2020/02/19 14:20:00,0.97904
2020/02/19 14:25:00,0.99844
2020/02/19 14:30:00,1.0163
2020/02/19 14:35:00,1.0324
2020/02/19 14:40:00,1.0477
2020/02/19 14:45:00,1.0609
2020/02/19 14:50:00,1.073
2020/02/19 14:55:00,1.0852
2020/02/19 15:00:00,1.0948
2020/02/19 15:05:00,1.1033
2020/02/19 15:10:00,1.1101
2020/02/19 15:15:00,1.1165
2020/02/19 15:20:00,1.1209
2020/02/19 15:25:00,1.1238
2020/02/19 15:30:00,1.1254
2020/02/19 15:35:00,1.1257
2020/02/19 15:40:00,1.1249
2020/02/19 15:45:00,1.1221
2020/02/19 15:50:00,1.1183
2020/02/19 15:55:00,1.1131
2020/02/19 16:00:00,1.1066
2020/02/19 16:05:00,1.0987
2020/02/19 16:10:00,1.0921
2020/02/19 16:15:00,1.0819
2020/02/19 16:20:00,1.0705
2020/02/19 16:25:00,1.0579
2020/02/19 16:30:00,1.0447
2020/02/19 16:35:00,1.0307
2020/02/19 16:40:00,1.0137
2020/02/19 16:45:00,0.9965
2020/02/19 16:50:00,0.97869
2020/02/19 16:55:00,0.95909
2020/02/19 17:00:00,0.93878
2020/02/19 17:05:00,0.91657
2020/02/19 17:10:00,0.88869
2020/02/19 17:15:00,0.86507
2020/02/19 17:20:00,0.8403
2020/02/19 17:25:00,0.81293
2020/02/19 17:30:00,0.78416
2020/02/19 17:35:00,0.75604
2020/02/19 17:40:00,0.72848
2020/02/19 17:45:00,0.69824
2020/02/19 17:50:00,0.66671
2020/02/19 17:55:00,0.63737
2020/02/19 18:00:00,0.60576
2020/02/19 18:05:00,0.5744
2020/02/19 18:10:00,0.54422
2020/02/19 18:15:00,0.51313
2020/02/19 18:20:00,0.48065
2020/02/19 18:25:00,0.44837
2020/02/19 18:30:00,0.41725
2020/02/19 18:35:00,0.38512
2020/02/19 18:40:00,0.35251
2020/02/19 18:45:00,0.32009
2020/02/19 18:50:00,0.2891
2020/02/19 18:55:00,0.25686
2020/02/19 19:00:00,0.22531
2020/02/19 19:05:00,0.19406
2020/02/19 19:10:00,0.16046
2020/02/19 19:15:00,0.12997
2020/02/19 19:20:00,0.099372
2020/02/19 19:25:00,0.069241
2020/02/19 19:30:00,0.03883
2020/02/19 19:35:00,0.010025
2020/02/19 19:40:00,-0.017609
2020/02/19 19:45:00,-0.045445
2020/02/19 19:50:00,-0.072563
2020/02/19 19:55:00,-0.097644
2020/02/19 20:00:00,-0.12265
2020/02/19 20:05:00,-0.14661
2020/02/19 20:10:00,-0.16947
2020/02/19 20:15:00,-0.19117
2020/02/19 20:20:00,-0.21154
2020/02/19 20:25:00,-0.23159
2020/02/19 20:30:00,-0.24935
2020/02/19 20:35:00,-0.26638
2020/02/19 20:40:00,-0.28227
2020/02/19 20:45:00,-0.2967
2020/02/19 20:50:00,-0.30968
2020/02/19 20:55:00,-0.32136
2020/02/19 21:00:00,-0.33179
2020/02/19 21:05:00,-0.34084
2020/02/19 21:10:00,-0.34804
2020/02/19 21:15:00,-0.35435
2020/02/19 21:20:00,-0.35899
2020/02/19 21:25:00,-0.36195
2020/02/19 21:30:00,-0.36365
2020/02/19 21:35:00,-0.36367
2020/02/19 21:40:00,-0.36238
2020/02/19 21:45:00,-0.35925
2020/02/19 21:50:00,-0.35476
2020/02/19 21:55:00,-0.34885
2020/02/19 22:00:00,-0.34113
2020/02/19 22:05:00,-0.33206
2020/02/19 22:10:00,-0.32479
2020/02/19 22:15:00,-0.31259
2020/02/19 22:20:00,-0.29856
2020/02/19 22:25:00,-0.28547
2020/02/19 22:30:00,-0.27038
2020/02/19 22:35:00,-0.25236
2020/02/19 22:40:00,-0.23329
2020/02/19 22:45:00,-0.2143
2020/02/19 22:50:00,-0.19307
2020/02/19 22:55:00,-0.16978
2020/02/19 23:00:00,-0.14573
2020/02/19 23:05:00,-0.12168
2020/02/19 23:10:00,-0.091301
2020/02/19 23:15:00,-0.064237
2020/02/19 23:20:00,-0.035149
2020/02/19 23:25:00,-0.0047073
2020/02/19 23:30:00,0.027712
2020/02/19 23:35:00,0.059132
2020/02/19 23:40:00,0.093587
2020/02/19 23:45:00,0.12869
2020/02/19 23:50:00,0.16351
2020/02/19 23:55:00,0.19886
2020/02/20 00:00:00,0.2369
2020/02/20 00:05:00,0.27422
2020/02/20 00:10:00,0.30914
2020/02/20 00:15:00,0.34768
2020/02/20 00:20:00,0.38677
2020/02/20 00:25:00,0.42556
2020/02/20 00:30:00,0.46315
2020/02/20 00:35:00,0.50391
2020/02/20 00:40:00,0.54448
2020/02/20 00:45:00,0.58258
2020/02/20 00:50:00,0.6213
2020/02/20 00:55:00,0.66373
2020/02/20 01:00:00,0.70299
2020/02/20 01:05:00,0.74177
2020/02/20 01:10:00,0.78125
2020/02/20 01:15:00,0.82139
2020/02/20 01:20:00,0.86015
2020/02/20 01:25:00,0.89791
2020/02/20 01:30:00,0.93463
2020/02/20 01:35:00,0.97394
2020/02/20 01:40:00,1.0104
2020/02/20 01:45:00,1.0475
2020/02/20 01:50:00,1.0844
2020/02/20 01:55:00,1.1208
2020/02/20 02:00:00,1.1536
2020/02/20 02:05:00,1.1853
2020/02/20 02:10:00,1.2188
2020/02/20 02:15:00,1.2518
2020/02/20 02:20:00,1.2813
2020/02/20 02:25:00,1.3097
2020/02/20 02:30:00,1.3384
2020/02/20 02:35:00,1.3664
2020/02/20 02:40:00,1.3917
