 Timabil 	 Flodatafla (m)	Sjavarhaed (m)	Vindur (m/s)	Hvida (m/s)	Vindatt (deg)	Loftthrystingur (hpa)	Lofthiti (degC)	
01:30 30.01.2019 	 0,69 	 0,53 	 9 	 13 	 9 	 1006 	 -3,5 	  
01:20 30.01.2019 	 0,66 	 0,53 	 9 	 13 	 9 	 1006 	 -3,5 	  
01:10 30.01.2019 	 0,64 	 0,49 	 9 	 13 	 12 	 1006 	 -3,4 	  
01:00 30.01.2019 	 0,62 	 0,46 	 8 	 12 	 14 	 1006 	 -3,2 	  
00:50 30.01.2019 	 0,6 	 0,43 	 9 	 13 	 11 	 1006 	 -3,2 	  
00:40 30.01.2019 	 0,59 	 0,41 	 9 	 13 	 16 	 1006 	 -3,1 	  
00:30 30.01.2019 	 0,57 	 0,4 	 9 	 13 	 12 	 1006 	 -3,2 	  
00:20 30.01.2019 	 0,56 	 0,4 	 8 	 12 	 16 	 1006 	 -3 	  
00:10 30.01.2019 	 0,55 	 0,39 	 8 	 11 	 15 	 1006 	 -2,9 	  
00:00 30.01.2019 	 0,54 	 0,37 	 8 	 11 	 19 	 1005 	 -2,8 	  
23:50 29.01.2019 	 0,54 	 0,37 	 9 	 17 	 21 	 1005 	 -2,9 	  
23:40 29.01.2019 	 0,53 	 0,37 	 9 	 12 	 19 	 1005 	 -2,7 	  
23:30 29.01.2019 	 0,53 	 0,37 	 8 	 12 	 21 	 1005 	 -2,7 	  
23:20 29.01.2019 	 0,54 	 0,39 	 10 	 16 	 24 	 1005 	 -2,2 	  
23:10 29.01.2019 	 0,54 	 0,4 	 9 	 15 	 34 	 1005 	 -1,8 	  
23:00 29.01.2019 	 0,54 	 0,42 	 10 	 17 	 32 	 1005 	 -1,9 	  
22:50 29.01.2019 	 0,55 	 0,43 	 9 	 14 	 37 	 1004 	 -1,9 	  
22:40 29.01.2019 	 0,56 	 0,45 	 9 	 14 	 39 	 1004 	 -2 	  
22:30 29.01.2019 	 0,58 	 0,46 	 9 	 14 	 42 	 1005 	 -2,1 	  
22:20 29.01.2019 	 0,59 	 0,5 	 10 	 15 	 40 	 1005 	 -2,2 	  
22:10 29.01.2019 	 0,61 	 0,53 	 10 	 17 	 48 	 1004 	 -2,4 	  
22:00 29.01.2019 	 0,63 	 0,54 	 11 	 15 	 43 	 1004 	 -2,5 	  
21:50 29.01.2019 	 0,65 	 0,56 	 13 	 20 	 54 	 1004 	 -2,7 	  
21:40 29.01.2019 	 0,67 	 0,58 	 12 	 18 	 50 	 1004 	 -2,6 	  
21:30 29.01.2019 	 0,69 	 0,59 	 11 	 17 	 51 	 1004 	 -2,5 	  
21:20 29.01.2019 	 0,72 	 0,63 	 12 	 18 	 51 	 1004 	 -2,3 	  
21:10 29.01.2019 	 0,74 	 0,64 	 12 	 19 	 50 	 1004 	 -2,2 	  
21:00 29.01.2019 	 0,77 	 0,68 	 13 	 19 	 53 	 1003 	 -2,2 	  
20:50 29.01.2019 	 0,8 	 0,7 	 12 	 18 	 49 	 1003 	 -1,7 	  
20:40 29.01.2019 	 0,83 	 0,74 	 10 	 15 	 48 	 1004 	 -1,8 	  
20:30 29.01.2019 	 0,86 	 0,75 	 9 	 14 	 40 	 1004 	 -1,6 	  
20:20 29.01.2019 	 0,88 	 0,78 	 8 	 14 	 45 	 1004 	 -1,6 	  
20:10 29.01.2019 	 0,91 	 0,76 	 8 	 13 	 45 	 1004 	 -1,7 	  
20:00 29.01.2019 	 0,94 	 0,82 	 8 	 13 	 38 	 1004 	 -1,6 	  
19:50 29.01.2019 	 0,97 	 0,82 	 10 	 15 	 47 	 1003 	 -1,7 	  
19:40 29.01.2019 	 1 	 0,86 	 10 	 15 	 53 	 1003 	 -2,1 	  
19:30 29.01.2019 	 1,02 	 0,88 	 11 	 16 	 53 	 1003 	 -2,2 	  
19:20 29.01.2019 	 1,05 	 0,91 	 10 	 17 	 44 	 1003 	 -2,1 	  
19:10 29.01.2019 	 1,08 	 0,92 	 11 	 16 	 47 	 1003 	 -1,7 	  
19:00 29.01.2019 	 1,1 	 0,93 	 12 	 17 	 48 	 1003 	 -2,2 	  
18:50 29.01.2019 	 1,12 	 0,95 	 10 	 16 	 49 	 1003 	 -2,4 	  
18:40 29.01.2019 	 1,14 	 0,97 	 9 	 14 	 43 	 1003 	 -2 	  
18:30 29.01.2019 	 1,16 	 0,97 	 9 	 14 	 39 	 1003 	 -2,2 	  
18:20 29.01.2019 	 1,18 	 0,99 	 8 	 12 	 13 	 1003 	 -2,4 	  
18:10 29.01.2019 	 1,2 	 0,99 	 9 	 13 	 16 	 1003 	 -2,4 	  
18:00 29.01.2019 	 1,21 	 1,02 	 9 	 12 	 46 	 1003 	 -1,5 	  
17:50 29.01.2019 	 1,22 	 1,03 	 10 	 15 	 43 	 1003 	 -1,9 	  
17:40 29.01.2019 	 1,23 	 1,03 	 9 	 13 	 35 	 1003 	 -1,9 	  
17:30 29.01.2019 	 1,24 	 1,02 	 6 	 12 	 29 	 1003 	 -2,1 	  
17:20 29.01.2019 	 1,24 	 1,05 	 4 	 8 	 30 	 1003 	 -1,5 	  
17:10 29.01.2019 	 1,24 	 1,03 	 4 	 8 	 19 	 1003 	 -1,9 	  
17:00 29.01.2019 	 1,24 	 1,01 	 4 	 7 	 0 	 1003 	 -2,4 	  
16:50 29.01.2019 	 1,24 	 1,02 	 5 	 8 	 10 	 1003 	 -2,1 	  
16:40 29.01.2019 	 1,23 	 1 	 6 	 10 	 18 	 1003 	 -1,6 	  
16:30 29.01.2019 	 1,22 	 1,01 	 4 	 7 	 20 	 1003 	 -1,9 	  
16:20 29.01.2019 	 1,22 	 1 	 3 	 5 	 8 	 1003 	 -2,1 	  
16:10 29.01.2019 	 1,2 	 1,02 	 3 	 5 	 357 	 1003 	 -2,2 	  
16:00 29.01.2019 	 1,19 	 0,97 	 4 	 8 	 30 	 1002 	 -2,2 	  
15:50 29.01.2019 	 1,17 	 0,93 	 5 	 9 	 9 	 1002 	 -2,6 	  
15:40 29.01.2019 	 1,15 	 0,91 	 7 	 11 	 17 	 1003 	 -2 	  
15:30 29.01.2019 	 1,13 	 0,86 	 5 	 8 	 0 	 1002 	 -2,2 	  
15:20 29.01.2019 	 1,11 	 0,84 	 2 	 5 	 9 	 1003 	 -1,8 	  
15:10 29.01.2019 	 1,08 	 0,83 	 4 	 7 	 29 	 1002 	 -1,5 	  
15:00 29.01.2019 	 1,06 	 0,83 	 4 	 7 	 16 	 1002 	 -1,8 	  
14:50 29.01.2019 	 1,03 	 0,78 	 5 	 9 	 0 	 1002 	 -2,2 	  
14:40 29.01.2019 	 1 	 0,76 	 6 	 9 	 359 	 1002 	 -2 	  
14:30 29.01.2019 	 0,97 	 0,72 	 5 	 8 	 6 	 1002 	 -1,7 	  
14:20 29.01.2019 	 0,94 	 0,7 	 5 	 9 	 20 	 1002 	 -1,3 	  
14:10 29.01.2019 	 0,91 	 0,66 	 6 	 10 	 28 	 1002 	 -1,1 	  
14:00 29.01.2019 	 0,88 	 0,62 	 6 	 9 	 17 	 1002 	 -1,4 	  
13:50 29.01.2019 	 0,85 	 0,62 	 8 	 12 	 26 	 1002 	 -1,2 	  
13:40 29.01.2019 	 0,82 	 0,56 	 9 	 14 	 38 	 1002 	 -0,9 	  
13:30 29.01.2019 	 0,79 	 0,55 	 8 	 11 	 30 	 1002 	 -0,9 	  
13:20 29.01.2019 	 0,76 	 0,51 	 8 	 12 	 30 	 1002 	 -1 	  
13:10 29.01.2019 	 0,73 	 0,52 	 8 	 13 	 42 	 1002 	 -1 	  
13:00 29.01.2019 	 0,71 	 0,47 	 9 	 14 	 38 	 1002 	 -1,1 	  
12:50 29.01.2019 	 0,68 	 0,46 	 10 	 16 	 40 	 1002 	 -0,9 	  
12:40 29.01.2019 	 0,66 	 0,42 	 9 	 15 	 37 	 1002 	 -0,9 	  
12:30 29.01.2019 	 0,64 	 0,4 	 10 	 17 	 36 	 1002 	 -1,1 	  
12:20 29.01.2019 	 0,62 	 0,38 	 11 	 18 	 40 	 1002 	 -1,1 	  
12:10 29.01.2019 	 0,6 	 0,37 	 11 	 20 	 47 	 1001 	 -1,1 	  
12:00 29.01.2019 	 0,58 	 0,31 	 10 	 17 	 45 	 1001 	 -0,8 	  
11:50 29.01.2019 	 0,57 	 0,27 	 11 	 16 	 45 	 1001 	 -1,1 	  
11:40 29.01.2019 	 0,56 	 0,26 	 12 	 20 	 40 	 1001 	 -1,3 	  
11:30 29.01.2019 	 0,54 	 0,25 	 12 	 18 	 38 	 1001 	 -1,1 	  
11:20 29.01.2019 	 0,54 	 0,27 	 11 	 15 	 38 	 1001 	 -0,9 	  
11:10 29.01.2019 	 0,54 	 0,24 	 12 	 18 	 43 	 1001 	 -0,7 	  
11:00 29.01.2019 	 0,53 	 0,25 	 11 	 16 	 41 	 1001 	 -1 	  
10:50 29.01.2019 	 0,54 	 0,24 	 11 	 17 	 48 	 1001 	 -0,8 	  
10:40 29.01.2019 	 0,54 	 0,27 	 11 	 17 	 52 	 1001 	 -0,8 	  
10:30 29.01.2019 	 0,54 	 0,26 	 11 	 16 	 59 	 1001 	 -0,9 	  
10:20 29.01.2019 	 0,55 	 0,27 	 9 	 15 	 70 	 1001 	 -1,1 	  
10:10 29.01.2019 	 0,56 	 0,29 	 6 	 12 	 69 	 1001 	 -1,3 	  
10:00 29.01.2019 	 0,58 	 0,32 	 4 	 9 	 62 	 1001 	 -1,3 	  
09:50 29.01.2019 	 0,6 	 0,35 	 4 	 8 	 70 	 1001 	 -1,3 	  
09:40 29.01.2019 	 0,61 	 0,38 	 5 	 10 	 65 	 1001 	 -1,3 	  
09:30 29.01.2019 	 0,63 	 0,37 	 2 	 7 	 351 	 1001 	 -1 	  
09:20 29.01.2019 	 0,66 	 0,46 	 2 	 6 	 118 	 1001 	 -1,2 	  
09:10 29.01.2019 	 0,68 	 0,47 	 3 	 8 	 94 	 1001 	 -1,2 	  
09:00 29.01.2019 	 0,71 	 0,52 	 4 	 9 	 43 	 1001 	 -0,8 	  
08:50 29.01.2019 	 0,73 	 0,52 	 3 	 9 	 337 	 1001 	 -1,2 	  
08:40 29.01.2019 	 0,76 	 0,6 	 5 	 9 	 23 	 1001 	 -1,6 	  
08:30 29.01.2019 	 0,79 	 0,6 	 2 	 6 	 133 	 1001 	 -1,6 	  
08:20 29.01.2019 	 0,82 	 0,66 	 3 	 6 	 193 	 1001 	 -1,8 	  
08:10 29.01.2019 	 0,86 	 0,67 	 4 	 8 	 338 	 1001 	 -2 	  
08:00 29.01.2019 	 0,89 	 0,73 	 2 	 5 	 199 	 1001 	 -2,2 	  
07:50 29.01.2019 	 0,92 	 0,75 	 2 	 7 	 183 	 1001 	 -2,1 	  
07:40 29.01.2019 	 0,95 	 0,79 	 4 	 9 	 87 	 1001 	 -1,7 	  
07:30 29.01.2019 	 0,98 	 0,84 	 2 	 4 	 305 	 1001 	 -2,4 	  
07:20 29.01.2019 	 1,01 	 0,84 	 3 	 6 	 113 	 1001 	 -2,9 	  
07:10 29.01.2019 	 1,04 	 0,88 	 3 	 11 	 53 	 1001 	 -2,1 	  
07:00 29.01.2019 	 1,07 	 0,88 	 2 	 5 	 202 	 1001 	 -2,7 	  
06:50 29.01.2019 	 1,1 	 0,92 	 3 	 4 	 244 	 1001 	 -3 	  
06:40 29.01.2019 	 1,13 	 0,94 	 2 	 5 	 167 	 1001 	 -2,7 	  
06:30 29.01.2019 	 1,16 	 0,93 	 3 	 5 	 126 	 1001 	 -3,5 	  
06:20 29.01.2019 	 1,18 	 0,97 	 3 	 5 	 117 	 1001 	 -3,9 	  
06:10 29.01.2019 	 1,2 	 0,95 	 3 	 5 	 111 	 1001 	 -3,5 	  
06:00 29.01.2019 	 1,22 	 1,02 	 3 	 7 	 109 	 1001 	 -3,6 	  
05:50 29.01.2019 	 1,24 	 1,03 	 4 	 7 	 89 	 1001 	 -3,5 	  
05:40 29.01.2019 	 1,26 	 1,08 	 3 	 5 	 89 	 1001 	 -3,5 	  
05:30 29.01.2019 	 1,27 	 1,07 	 3 	 6 	 87 	 1001 	 -3,5 	  
05:20 29.01.2019 	 1,28 	 1,08 	 3 	 5 	 95 	 1001 	 -3,8 	  
05:10 29.01.2019 	 1,29 	 1,1 	 1 	 3 	 115 	 1001 	 -3,6 	  
05:00 29.01.2019 	 1,29 	 1,09 	 2 	 4 	 108 	 1001 	 -3,7 	  
04:50 29.01.2019 	 1,3 	 1,12 	 3 	 6 	 48 	 1001 	 -3,2 	  
04:40 29.01.2019 	 1,3 	 1,13 	 1 	 3 	 49 	 1000 	 -4,2 	  
04:30 29.01.2019 	 1,3 	 1,14 	 3 	 5 	 97 	 1000 	 -3,6 	  
04:20 29.01.2019 	 1,29 	 1,12 	 3 	 5 	 87 	 1000 	 -3,7 	  
04:10 29.01.2019 	 1,28 	 1,12 	 3 	 5 	 75 	 1000 	 -4 	  
04:00 29.01.2019 	 1,28 	 1,1 	 3 	 4 	 77 	 1000 	 -3,8 	  
03:50 29.01.2019 	 1,26 	 1,07 	 3 	 4 	 83 	 1000 	 -4 	  
03:40 29.01.2019 	 1,25 	 1,04 	 3 	 4 	 82 	 1000 	 -3,8 	  
03:30 29.01.2019 	 1,23 	 1,03 	 3 	 4 	 86 	 1000 	 -3,8 	  
03:20 29.01.2019 	 1,21 	 0,99 	 3 	 4 	 84 	 1000 	 -3,7 	  
03:10 29.01.2019 	 1,19 	 0,96 	 4 	 4 	 80 	 1000 	 -4,2 	  
03:00 29.01.2019 	 1,17 	 0,93 	 4 	 5 	 85 	 1000 	 -4,1 	  
02:50 29.01.2019 	 1,14 	 0,91 	 4 	 5 	 88 	 1000 	 -4,7 	  
02:40 29.01.2019 	 1,11 	 0,86 	 3 	 4 	 85 	 1000 	 -4,1 	  
02:30 29.01.2019 	 1,08 	 0,84 	 3 	 4 	 86 	 1000 	 -4,1 	  
02:20 29.01.2019 	 1,06 	 0,8 	 3 	 6 	 88 	 1000 	 -4,4 	  
02:10 29.01.2019 	 1,02 	 0,78 	 4 	 6 	 59 	 1001 	 -3,6 	  
02:00 29.01.2019 	 0,99 	 0,74 	 3 	 5 	 52 	 1001 	 -3,6 	  
01:50 29.01.2019 	 0,96 	 0,72 	 3 	 6 	 72 	 1001 	 -3,5 	  
01:40 29.01.2019 	 0,92 	 0,7 	 4 	 6 	 79 	 1001 	 -3,5 	  
01:30 29.01.2019 	 0,89 	 0,67 	 3 	 6 	 80 	 1001 	 -3,1 	  
01:20 29.01.2019 	 0,86 	 0,64 	 4 	 8 	 78 	 1001 	 -3 	  
01:10 29.01.2019 	 0,82 	 0,61 	 3 	 7 	 69 	 1001 	 -3,2 	  
01:00 29.01.2019 	 0,79 	 0,59 	 3 	 7 	 68 	 1001 	 -3,1 	  
00:50 29.01.2019 	 0,76 	 0,57 	 4 	 7 	 42 	 1001 	 -3,1 	  
00:40 29.01.2019 	 0,72 	 0,54 	 4 	 8 	 37 	 1001 	 -3 	  
00:30 29.01.2019 	 0,69 	 0,53 	 5 	 9 	 61 	 1001 	 -3 	  
00:20 29.01.2019 	 0,66 	 0,51 	 3 	 7 	 32 	 1001 	 -2,8 	  
00:10 29.01.2019 	 0,64 	 0,46 	 3 	 6 	 41 	 1001 	 -2,9 	  
00:00 29.01.2019 	 0,61 	 0,48 	 4 	 8 	 35 	 1001 	 -3 	  
23:50 28.01.2019 	 0,58 	 0,45 	 7 	 12 	 24 	 1001 	 -2,9 	  
23:40 28.01.2019 	 0,56 	 0,46 	 6 	 14 	 31 	 1001 	 -3,1 	  
23:30 28.01.2019 	 0,54 	 0,43 	 7 	 12 	 47 	 1001 	 -3 	  
23:20 28.01.2019 	 0,52 	 0,41 	 8 	 12 	 54 	 1000 	 -3 	  
23:10 28.01.2019 	 0,5 	 0,4 	 9 	 12 	 61 	 1000 	 -3 	  
23:00 28.01.2019 	 0,49 	 0,38 	 10 	 14 	 63 	 1000 	 -3,1 	  
22:50 28.01.2019 	 0,48 	 0,34 	 11 	 14 	 61 	 1000 	 -3 	  
22:40 28.01.2019 	 0,47 	 0,35 	 11 	 15 	 59 	 1000 	 -3 	  
22:30 28.01.2019 	 0,46 	 0,33 	 12 	 15 	 61 	 1000 	 -3 	  
22:20 28.01.2019 	 0,46 	 0,33 	 12 	 15 	 62 	 999 	 -3 	  
22:10 28.01.2019 	 0,46 	 0,34 	 13 	 18 	 61 	 999 	 -3 	  
22:00 28.01.2019 	 0,46 	 0,33 	 11 	 16 	 66 	 999 	 -3,2 	  
21:50 28.01.2019 	 0,47 	 0,33 	 12 	 19 	 66 	 999 	 -3 	  
21:40 28.01.2019 	 0,48 	 0,34 	 13 	 17 	 63 	 999 	 -2,9 	  
21:30 28.01.2019 	 0,49 	 0,35 	 12 	 16 	 62 	 999 	 -3 	  
21:20 28.01.2019 	 0,5 	 0,36 	 13 	 17 	 61 	 999 	 -3,1 	  
21:10 28.01.2019 	 0,52 	 0,38 	 13 	 16 	 62 	 999 	 -3,1 	  
21:00 28.01.2019 	 0,54 	 0,43 	 12 	 16 	 61 	 999 	 -2,9 	  
20:50 28.01.2019 	 0,56 	 0,47 	 10 	 14 	 64 	 999 	 -2,9 	  
20:40 28.01.2019 	 0,59 	 0,5 	 10 	 14 	 64 	 999 	 -2,8 	  
20:30 28.01.2019 	 0,62 	 0,54 	 10 	 14 	 63 	 999 	 -2,8 	  
20:20 28.01.2019 	 0,64 	 0,58 	 9 	 14 	 65 	 999 	 -2,8 	  
20:10 28.01.2019 	 0,68 	 0,62 	 9 	 13 	 64 	 999 	 -2,9 	  
20:00 28.01.2019 	 0,71 	 0,65 	 9 	 13 	 64 	 999 	 -2,8 	  
19:50 28.01.2019 	 0,74 	 0,68 	 10 	 14 	 61 	 999 	 -3 	  
19:40 28.01.2019 	 0,78 	 0,72 	 10 	 13 	 60 	 999 	 -3,1 	  
19:30 28.01.2019 	 0,81 	 0,77 	 10 	 13 	 59 	 999 	 -3,1 	  
19:20 28.01.2019 	 0,85 	 0,81 	 9 	 12 	 63 	 999 	 -3,1 	  
19:10 28.01.2019 	 0,88 	 0,84 	 8 	 11 	 72 	 999 	 -3,3 	  
19:00 28.01.2019 	 0,92 	 0,88 	 8 	 11 	 71 	 999 	 -3,1 	  
18:50 28.01.2019 	 0,96 	 0,9 	 8 	 11 	 71 	 999 	 -2,8 	  
18:40 28.01.2019 	 0,99 	 0,93 	 7 	 10 	 85 	 999 	 -2,8 	  
18:30 28.01.2019 	 1,03 	 0,96 	 6 	 10 	 94 	 999 	 -2,6 	  
18:20 28.01.2019 	 1,06 	 0,99 	 6 	 10 	 92 	 999 	 -2,6 	  
18:10 28.01.2019 	 1,1 	 1,02 	 6 	 9 	 90 	 999 	 -2,6 	  
18:00 28.01.2019 	 1,13 	 1,04 	 6 	 8 	 88 	 999 	 -2,6 	  
17:50 28.01.2019 	 1,16 	 1,07 	 6 	 9 	 77 	 999 	 -2,5 	  
17:40 28.01.2019 	 1,19 	 1,09 	 5 	 9 	 78 	 998 	 -2,4 	  
17:30 28.01.2019 	 1,21 	 1,1 	 7 	 10 	 74 	 998 	 -2,2 	  
17:20 28.01.2019 	 1,24 	 1,12 	 5 	 9 	 79 	 998 	 -2,3 	  
17:10 28.01.2019 	 1,26 	 1,12 	 5 	 7 	 84 	 998 	 -2,3 	  
17:00 28.01.2019 	 1,28 	 1,15 	 4 	 6 	 83 	 998 	 -2,4 	  
16:50 28.01.2019 	 1,3 	 1,17 	 3 	 5 	 65 	 998 	 -2,4 	  
16:40 28.01.2019 	 1,31 	 1,18 	 2 	 4 	 68 	 998 	 -2,5 	  
16:30 28.01.2019 	 1,32 	 1,2 	 4 	 6 	 74 	 998 	 -2,7 	  
16:20 28.01.2019 	 1,33 	 1,22 	 3 	 5 	 75 	 998 	 -2,8 	  
16:10 28.01.2019 	 1,34 	 1,22 	 1 	 1 	 78 	 998 	 -2,6 	  
16:00 28.01.2019 	 1,34 	 1,23 	 2 	 4 	 57 	 998 	 -2,7 	  
15:50 28.01.2019 	 1,34 	 1,23 	 2 	 2 	 72 	 998 	 -2,6 	  
15:40 28.01.2019 	 1,34 	 1,23 	 1 	 2 	 70 	 998 	 -2,4 	  
15:30 28.01.2019 	 1,33 	 1,23 	 2 	 2 	 55 	 998 	 -2,4 	  
15:20 28.01.2019 	 1,32 	 1,22 	 3 	 4 	 81 	 998 	 -2,4 	  
15:10 28.01.2019 	 1,31 	 1,2 	 4 	 5 	 85 	 998 	 -2,3 	  
15:00 28.01.2019 	 1,29 	 1,21 	 3 	 5 	 90 	 998 	 -2,3 	  
14:50 28.01.2019 	 1,28 	 1,17 	 3 	 4 	 98 	 998 	 -2,5 	  
14:40 28.01.2019 	 1,26 	 1,14 	 3 	 4 	 107 	 998 	 -2,5 	  
14:30 28.01.2019 	 1,23 	 1,12 	 3 	 4 	 106 	 998 	 -2,6 	  
14:20 28.01.2019 	 1,2 	 1,08 	 3 	 4 	 98 	 998 	 -2,6 	  
14:10 28.01.2019 	 1,18 	 1,05 	 2 	 3 	 91 	 998 	 -2,6 	  
14:00 28.01.2019 	 1,14 	 1,01 	 2 	 4 	 80 	 998 	 -2,5 	  
13:50 28.01.2019 	 1,11 	 1 	 4 	 5 	 75 	 998 	 -2,5 	  
13:40 28.01.2019 	 1,08 	 0,96 	 4 	 5 	 85 	 998 	 -2,6 	  
13:30 28.01.2019 	 1,04 	 0,93 	 4 	 5 	 89 	 998 	 -2,6 	  
13:20 28.01.2019 	 1,01 	 0,91 	 4 	 6 	 72 	 998 	 -2,4 	  
13:10 28.01.2019 	 0,97 	 0,88 	 4 	 5 	 83 	 998 	 -2,3 	  
13:00 28.01.2019 	 0,94 	 0,85 	 3 	 5 	 87 	 998 	 -2,1 	  
12:50 28.01.2019 	 0,9 	 0,83 	 3 	 5 	 96 	 998 	 -2,1 	  
12:40 28.01.2019 	 0,86 	 0,8 	 4 	 6 	 84 	 998 	 -2,1 	  
12:30 28.01.2019 	 0,82 	 0,78 	 3 	 4 	 87 	 998 	 -2 	  
12:20 28.01.2019 	 0,78 	 0,75 	 2 	 2 	 102 	 998 	 -1,9 	  
12:10 28.01.2019 	 0,75 	 0,72 	 2 	 2 	 94 	 998 	 -2 	  
12:00 28.01.2019 	 0,71 	 0,7 	 2 	 2 	 106 	 998 	 -2 	  
11:50 28.01.2019 	 0,68 	 0,67 	 2 	 2 	 120 	 998 	 -2 	  
11:40 28.01.2019 	 0,65 	 0,63 	 2 	 2 	 121 	 998 	 -1,9 	  
11:30 28.01.2019 	 0,62 	 0,61 	 2 	 2 	 131 	 998 	 -1,8 	  
11:20 28.01.2019 	 0,59 	 0,57 	 2 	 2 	 121 	 998 	 -2 	  
11:10 28.01.2019 	 0,56 	 0,54 	 2 	 3 	 133 	 998 	 -2,1 	  
11:00 28.01.2019 	 0,54 	 0,52 	 2 	 3 	 129 	 998 	 -2 	  
10:50 28.01.2019 	 0,51 	 0,48 	 2 	 3 	 105 	 998 	 -2 	  
10:40 28.01.2019 	 0,49 	 0,45 	 3 	 4 	 99 	 998 	 -2,1 	  
10:30 28.01.2019 	 0,48 	 0,41 	 3 	 4 	 96 	 998 	 -2,1 	  
10:20 28.01.2019 	 0,46 	 0,4 	 4 	 5 	 93 	 998 	 -2,3 	  
10:10 28.01.2019 	 0,45 	 0,38 	 4 	 5 	 89 	 998 	 -2,2 	  
10:00 28.01.2019 	 0,44 	 0,37 	 3 	 5 	 101 	 998 	 -2,1 	  
09:50 28.01.2019 	 0,44 	 0,36 	 3 	 4 	 120 	 998 	 -2 	  
09:40 28.01.2019 	 0,44 	 0,37 	 3 	 3 	 132 	 998 	 -2 	  
09:30 28.01.2019 	 0,44 	 0,37 	 3 	 3 	 134 	 998 	 -2 	  
09:20 28.01.2019 	 0,45 	 0,38 	 3 	 4 	 130 	 998 	 -2 	  
09:10 28.01.2019 	 0,46 	 0,4 	 3 	 3 	 132 	 998 	 -2,1 	  
09:00 28.01.2019 	 0,47 	 0,41 	 3 	 4 	 136 	 998 	 -2,1 	  
08:50 28.01.2019 	 0,49 	 0,44 	 3 	 3 	 138 	 998 	 -2,1 	  
08:40 28.01.2019 	 0,5 	 0,47 	 3 	 3 	 144 	 998 	 -2,1 	  
08:30 28.01.2019 	 0,53 	 0,51 	 2 	 3 	 140 	 998 	 -2,1 	  
08:20 28.01.2019 	 0,55 	 0,54 	 2 	 3 	 133 	 998 	 -2 	  
08:10 28.01.2019 	 0,58 	 0,58 	 3 	 3 	 133 	 998 	 -2 	  
08:00 28.01.2019 	 0,61 	 0,64 	 3 	 4 	 145 	 998 	 -2,1 	  
07:50 28.01.2019 	 0,64 	 0,68 	 3 	 4 	 150 	 998 	 -1,9 	  
07:40 28.01.2019 	 0,68 	 0,71 	 2 	 3 	 144 	 998 	 -1,9 	  
07:30 28.01.2019 	 0,71 	 0,75 	 1 	 2 	 124 	 998 	 -2,1 	  
07:20 28.01.2019 	 0,75 	 0,78 	 0 	 1 	 135 	 998 	 -2,3 	  
07:10 28.01.2019 	 0,79 	 0,82 	 0 	 1 	 76 	 998 	 -2,6 	  
07:00 28.01.2019 	 0,82 	 0,86 	 1 	 1 	 37 	 998 	 -2,7 	  
06:50 28.01.2019 	 0,86 	 0,89 	 1 	 1 	 58 	 998 	 -2,6 	  
06:40 28.01.2019 	 0,9 	 0,93 	 1 	 1 	 55 	 998 	 -2,7 	  
06:30 28.01.2019 	 0,94 	 0,96 	 1 	 2 	 39 	 998 	 -2,7 	  
06:20 28.01.2019 	 0,98 	 0,99 	 0 	 0 	 56 	 998 	 -2,2 	  
06:10 28.01.2019 	 1,02 	 1,03 	 0 	 0 	 358 	 998 	 -2,1 	  
06:00 28.01.2019 	 1,06 	 1,05 	 0 	 1 	 79 	 998 	 -2,1 	  
05:50 28.01.2019 	 1,1 	 1,08 	 1 	 2 	 157 	 998 	 -1,9 	  
05:40 28.01.2019 	 1,13 	 1,11 	 1 	 2 	 177 	 998 	 -1,9 	  
05:30 28.01.2019 	 1,16 	 1,14 	 2 	 2 	 154 	 998 	 -2 	  
05:20 28.01.2019 	 1,2 	 1,17 	 1 	 2 	 155 	 998 	 -1,9 	  
05:10 28.01.2019 	 1,22 	 1,19 	 2 	 2 	 140 	 998 	 -2 	  
05:00 28.01.2019 	 1,25 	 1,24 	 1 	 2 	 148 	 998 	 -1,9 	  
04:50 28.01.2019 	 1,28 	 1,26 	 1 	 2 	 142 	 998 	 -1,9 	  
04:40 28.01.2019 	 1,3 	 1,3 	 2 	 3 	 134 	 998 	 -2 	  
04:30 28.01.2019 	 1,32 	 1,32 	 2 	 3 	 123 	 998 	 -2 	  
04:20 28.01.2019 	 1,34 	 1,34 	 2 	 3 	 128 	 998 	 -2,1 	  
04:10 28.01.2019 	 1,35 	 1,36 	 3 	 4 	 138 	 998 	 -2,1 	  
04:00 28.01.2019 	 1,36 	 1,37 	 3 	 4 	 138 	 998 	 -1,9 	  
03:50 28.01.2019 	 1,37 	 1,36 	 4 	 5 	 161 	 998 	 -1,4 	  
03:40 28.01.2019 	 1,37 	 1,37 	 5 	 5 	 173 	 998 	 -1,2 	  
03:30 28.01.2019 	 1,37 	 1,36 	 5 	 5 	 181 	 998 	 -1,1 	  
03:20 28.01.2019 	 1,37 	 1,34 	 4 	 5 	 176 	 998 	 -1,1 	  
03:10 28.01.2019 	 1,36 	 1,32 	 4 	 6 	 163 	 998 	 -1,3 	  
03:00 28.01.2019 	 1,35 	 1,29 	 1 	 4 	 177 	 998 	 -1,7 	  
02:50 28.01.2019 	 1,34 	 1,27 	 0 	 1 	 2 	 998 	 -2 	  
02:40 28.01.2019 	 1,32 	 1,24 	 1 	 2 	 302 	 998 	 -1,7 	  
