 Timabil 	 Flodatafla (m)	Sjavarhaed (m)	Vindur (m/s)	Hvida (m/s)	Vindatt (deg)	Loftthrystingur (hpa)	Lofthiti (degC)	
10:50 13.01.2019 	 2,28 	 2,24 	 4 	 6 	 288 	 1008 	 -1,7 	  
10:40 13.01.2019 	 2,29 	 2,02 	 4 	 6 	 286 	 1007 	 -1,7 	  
10:30 13.01.2019 	 2,3 	 2,16 	 5 	 6 	 284 	 1007 	 -1,5 	  
10:20 13.01.2019 	 2,3 	 2,01 	 5 	 7 	 284 	 1007 	 -1,4 	  
10:10 13.01.2019 	 2,3 	 2,13 	 6 	 7 	 284 	 1007 	 -1,1 	  
10:00 13.01.2019 	 2,3 	 2,11 	 6 	 8 	 278 	 1006 	 -1,3 	  
09:50 13.01.2019 	 2,28 	 2,03 	 5 	 7 	 280 	 1006 	 -1,3 	  
09:40 13.01.2019 	 2,27 	 2,07 	 5 	 6 	 286 	 1006 	 -1,2 	  
09:30 13.01.2019 	 2,25 	 1,91 	 4 	 6 	 283 	 1006 	 -1,2 	  
09:20 13.01.2019 	 2,23 	 1,95 	 4 	 5 	 289 	 1006 	 -1,3 	  
09:10 13.01.2019 	 2,2 	 1,94 	 3 	 5 	 288 	 1005 	 -1,1 	  
09:00 13.01.2019 	 2,17 	 1,85 	 3 	 5 	 297 	 1005 	 -1,5 	  
08:50 13.01.2019 	 2,14 	 1,79 	 3 	 4 	 297 	 1005 	 -1,5 	  
08:40 13.01.2019 	 2,1 	 1,74 	 3 	 4 	 308 	 1005 	 -1,5 	  
08:30 13.01.2019 	 2,06 	 1,83 	 3 	 5 	 324 	 1004 	 -1,3 	  
08:20 13.01.2019 	 2,01 	 1,8 	 4 	 5 	 315 	 1004 	 -1,3 	  
08:10 13.01.2019 	 1,97 	 1,66 	 2 	 4 	 343 	 1003 	 -0,8 	  
08:00 13.01.2019 	 1,91 	 1,64 	 2 	 4 	 355 	 1003 	 -1,3 	  
07:50 13.01.2019 	 1,86 	 1,68 	 3 	 4 	 352 	 1003 	 -1,8 	  
07:40 13.01.2019 	 1,81 	 1,62 	 3 	 4 	 342 	 1002 	 -2,1 	  
07:30 13.01.2019 	 1,76 	 1,64 	 3 	 4 	 355 	 1002 	 -2,1 	  
07:20 13.01.2019 	 1,7 	 1,46 	 4 	 5 	 336 	 1002 	 -2,1 	  
07:10 13.01.2019 	 1,64 	 1,31 	 4 	 5 	 339 	 1001 	 -2,1 	  
07:00 13.01.2019 	 1,58 	 1,33 	 4 	 5 	 337 	 1001 	 -1,9 	  
06:50 13.01.2019 	 1,53 	 1,24 	 4 	 5 	 329 	 1001 	 -1,9 	  
06:40 13.01.2019 	 1,47 	 1,11 	 4 	 5 	 329 	 1000 	 -2 	  
06:30 13.01.2019 	 1,41 	 1,09 	 4 	 5 	 331 	 1000 	 -1,9 	  
06:20 13.01.2019 	 1,36 	 1,17 	 4 	 5 	 333 	 1000 	 -1,8 	  
06:10 13.01.2019 	 1,3 	 0,93 	 4 	 6 	 328 	 999 	 -1,6 	  
06:00 13.01.2019 	 1,25 	 1,02 	 4 	 6 	 324 	 999 	 -1,6 	  
05:50 13.01.2019 	 1,2 	 1,09 	 4 	 6 	 321 	 999 	 -1,5 	  
05:40 13.01.2019 	 1,15 	 0,97 	 5 	 6 	 322 	 999 	 -1,5 	  
05:30 13.01.2019 	 1,11 	 0,88 	 5 	 6 	 325 	 998 	 -1,4 	  
05:20 13.01.2019 	 1,06 	 0,84 	 5 	 6 	 321 	 998 	 -1,5 	  
05:10 13.01.2019 	 1,02 	 0,78 	 4 	 5 	 329 	 998 	 -1,4 	  
05:00 13.01.2019 	 0,99 	 0,79 	 4 	 6 	 334 	 998 	 -1,3 	  
04:50 13.01.2019 	 0,97 	 0,69 	 4 	 6 	 358 	 997 	 -1,4 	  
04:40 13.01.2019 	 0,94 	 0,66 	 5 	 7 	 348 	 997 	 -1,2 	  
04:30 13.01.2019 	 0,92 	 0,66 	 6 	 8 	 328 	 997 	 -1,1 	  
04:20 13.01.2019 	 0,9 	 0,65 	 6 	 8 	 327 	 996 	 -1,1 	  
04:10 13.01.2019 	 0,9 	 0,61 	 6 	 9 	 320 	 996 	 -1,1 	  
04:00 13.01.2019 	 0,89 	 0,67 	 6 	 8 	 315 	 996 	 -1,1 	  
03:50 13.01.2019 	 0,9 	 0,84 	 7 	 9 	 315 	 996 	 -1 	  
03:40 13.01.2019 	 0,9 	 0,67 	 6 	 8 	 314 	 996 	 -1 	  
03:30 13.01.2019 	 0,92 	 0,72 	 5 	 7 	 323 	 996 	 -1 	  
03:20 13.01.2019 	 0,93 	 0,63 	 5 	 8 	 323 	 996 	 -0,9 	  
03:10 13.01.2019 	 0,95 	 0,63 	 6 	 8 	 321 	 996 	 -0,9 	  
03:00 13.01.2019 	 0,98 	 0,77 	 6 	 8 	 320 	 996 	 -0,9 	  
02:50 13.01.2019 	 1,02 	 0,72 	 6 	 8 	 319 	 995 	 -0,9 	  
02:40 13.01.2019 	 1,05 	 0,82 	 6 	 8 	 318 	 995 	 -0,7 	  
02:30 13.01.2019 	 1,09 	 0,76 	 6 	 8 	 314 	 995 	 -0,8 	  
02:20 13.01.2019 	 1,13 	 0,72 	 6 	 8 	 310 	 995 	 -0,7 	  
02:10 13.01.2019 	 1,18 	 0,84 	 6 	 7 	 309 	 995 	 -0,6 	  
02:00 13.01.2019 	 1,23 	 0,93 	 6 	 8 	 304 	 995 	 -0,5 	  
01:50 13.01.2019 	 1,29 	 0,8 	 6 	 7 	 296 	 995 	 -0,5 	  
01:40 13.01.2019 	 1,34 	 1,02 	 6 	 7 	 294 	 995 	 -0,4 	  
01:30 13.01.2019 	 1,4 	 1,17 	 5 	 7 	 299 	 995 	 -0,3 	  
01:20 13.01.2019 	 1,46 	 1,11 	 5 	 7 	 299 	 995 	 -0,3 	  
01:10 13.01.2019 	 1,51 	 1,19 	 5 	 6 	 295 	 995 	 -0,2 	  
01:00 13.01.2019 	 1,57 	 1,17 	 5 	 6 	 302 	 995 	 -0,2 	  
00:50 13.01.2019 	 1,63 	 1,19 	 5 	 7 	 307 	 995 	 -0,2 	  
00:40 13.01.2019 	 1,69 	 1,39 	 5 	 7 	 317 	 995 	 -0,3 	  
00:30 13.01.2019 	 1,74 	 1,43 	 5 	 6 	 304 	 995 	 -0,1 	  
00:20 13.01.2019 	 1,8 	 1,56 	 5 	 6 	 291 	 995 	 0,3 	  
00:10 13.01.2019 	 1,86 	 1,59 	 4 	 5 	 283 	 995 	 0,6 	  
00:00 13.01.2019 	 1,9 	 1,56 	 4 	 5 	 291 	 995 	 0,3 	  
23:50 12.01.2019 	 1,95 	 1,69 	 4 	 5 	 292 	 994 	 0,4 	  
23:40 12.01.2019 	 2 	 1,78 	 3 	 4 	 297 	 994 	 0,4 	  
23:30 12.01.2019 	 2,04 	 1,78 	 4 	 5 	 318 	 994 	 0,2 	  
23:20 12.01.2019 	 2,08 	 1,78 	 4 	 5 	 320 	 994 	 0,4 	  
23:10 12.01.2019 	 2,11 	 1,86 	 5 	 6 	 312 	 994 	 0,6 	  
23:00 12.01.2019 	 2,15 	 1,86 	 4 	 5 	 283 	 994 	 2,3 	  
22:50 12.01.2019 	 2,18 	 1,95 	 3 	 5 	 288 	 994 	 2,8 	  
22:40 12.01.2019 	 2,2 	 1,91 	 3 	 6 	 299 	 994 	 2,5 	  
22:30 12.01.2019 	 2,22 	 2 	 3 	 3 	 315 	 994 	 2,5 	  
22:20 12.01.2019 	 2,23 	 1,97 	 2 	 3 	 310 	 994 	 2,7 	  
22:10 12.01.2019 	 2,24 	 1,96 	 1 	 3 	 321 	 994 	 3 	  
22:00 12.01.2019 	 2,24 	 1,95 	 1 	 2 	 319 	 994 	 2,9 	  
21:50 12.01.2019 	 2,24 	 2,01 	 2 	 2 	 306 	 994 	 3,2 	  
21:40 12.01.2019 	 2,23 	 2 	 2 	 4 	 279 	 994 	 3,7 	  
21:30 12.01.2019 	 2,22 	 1,98 	 1 	 3 	 287 	 994 	 3,5 	  
21:20 12.01.2019 	 2,21 	 2 	 1 	 2 	 308 	 994 	 3,4 	  
21:10 12.01.2019 	 2,18 	 2 	 1 	 2 	 267 	 994 	 3,7 	  
21:00 12.01.2019 	 2,16 	 1,92 	 1 	 2 	 244 	 994 	 3,7 	  
20:50 12.01.2019 	 2,13 	 1,9 	 1 	 3 	 227 	 994 	 3,5 	  
20:40 12.01.2019 	 2,09 	 1,84 	 0 	 2 	 247 	 994 	 3,3 	  
20:30 12.01.2019 	 2,05 	 1,81 	 1 	 1 	 43 	 994 	 3,1 	  
20:20 12.01.2019 	 2,01 	 1,86 	 1 	 1 	 25 	 994 	 2,9 	  
20:10 12.01.2019 	 1,97 	 1,8 	 1 	 1 	 24 	 994 	 2,6 	  
20:00 12.01.2019 	 1,92 	 1,85 	 1 	 1 	 349 	 994 	 2,6 	  
19:50 12.01.2019 	 1,86 	 1,81 	 0 	 1 	 342 	 994 	 2,5 	  
19:40 12.01.2019 	 1,81 	 1,74 	 1 	 2 	 41 	 994 	 2 	  
19:30 12.01.2019 	 1,75 	 1,6 	 2 	 3 	 56 	 994 	 1,6 	  
19:20 12.01.2019 	 1,69 	 1,59 	 2 	 3 	 34 	 994 	 1,6 	  
19:10 12.01.2019 	 1,64 	 1,55 	 1 	 2 	 20 	 994 	 1,5 	  
19:00 12.01.2019 	 1,58 	 1,36 	 1 	 2 	 14 	 994 	 1,4 	  
18:50 12.01.2019 	 1,51 	 1,3 	 2 	 3 	 5 	 994 	 1,2 	  
18:40 12.01.2019 	 1,45 	 1,29 	 3 	 6 	 11 	 994 	 1,2 	  
18:30 12.01.2019 	 1,39 	 1,27 	 3 	 6 	 24 	 994 	 1,1 	  
18:20 12.01.2019 	 1,33 	 1,2 	 2 	 3 	 14 	 994 	 1,1 	  
18:10 12.01.2019 	 1,27 	 1,01 	 2 	 2 	 29 	 994 	 1,1 	  
18:00 12.01.2019 	 1,21 	 1,08 	 2 	 2 	 29 	 994 	 1 	  
17:50 12.01.2019 	 1,16 	 1,03 	 2 	 3 	 39 	 994 	 1 	  
17:40 12.01.2019 	 1,1 	 0,99 	 2 	 3 	 34 	 994 	 1 	  
17:30 12.01.2019 	 1,05 	 0,84 	 2 	 3 	 13 	 994 	 0,8 	  
17:20 12.01.2019 	 1 	 0,86 	 2 	 3 	 352 	 995 	 0,9 	  
17:10 12.01.2019 	 0,96 	 0,87 	 2 	 3 	 23 	 994 	 0,9 	  
17:00 12.01.2019 	 0,92 	 0,84 	 3 	 4 	 24 	 994 	 1 	  
16:50 12.01.2019 	 0,88 	 0,78 	 3 	 4 	 18 	 994 	 1 	  
16:40 12.01.2019 	 0,85 	 0,74 	 3 	 4 	 21 	 994 	 1,1 	  
16:30 12.01.2019 	 0,82 	 0,68 	 3 	 4 	 24 	 995 	 1,3 	  
16:20 12.01.2019 	 0,8 	 0,67 	 3 	 3 	 31 	 995 	 1,4 	  
16:10 12.01.2019 	 0,78 	 0,64 	 2 	 3 	 36 	 995 	 1,5 	  
16:00 12.01.2019 	 0,78 	 0,61 	 3 	 4 	 46 	 995 	 1,5 	  
15:50 12.01.2019 	 0,78 	 0,68 	 3 	 4 	 41 	 995 	 1,5 	  
15:40 12.01.2019 	 0,78 	 0,57 	 3 	 4 	 36 	 995 	 1,5 	  
15:30 12.01.2019 	 0,78 	 0,6 	 3 	 3 	 39 	 995 	 1,5 	  
15:20 12.01.2019 	 0,81 	 0,57 	 2 	 3 	 40 	 995 	 1,6 	  
15:10 12.01.2019 	 0,83 	 0,56 	 1 	 2 	 42 	 995 	 1,6 	  
15:00 12.01.2019 	 0,85 	 0,76 	 1 	 2 	 48 	 996 	 1,6 	  
14:50 12.01.2019 	 0,88 	 0,75 	 1 	 2 	 50 	 996 	 1,5 	  
14:40 12.01.2019 	 0,92 	 0,74 	 2 	 2 	 43 	 996 	 1,3 	  
14:30 12.01.2019 	 0,97 	 0,8 	 2 	 3 	 40 	 996 	 1,2 	  
14:20 12.01.2019 	 1,01 	 0,75 	 2 	 3 	 44 	 996 	 1,2 	  
14:10 12.01.2019 	 1,06 	 0,89 	 1 	 2 	 34 	 996 	 1,3 	  
14:00 12.01.2019 	 1,11 	 0,9 	 1 	 2 	 40 	 997 	 1,2 	  
13:50 12.01.2019 	 1,18 	 1,05 	 1 	 2 	 47 	 997 	 1,1 	  
13:40 12.01.2019 	 1,23 	 1,05 	 1 	 2 	 41 	 997 	 1,1 	  
13:30 12.01.2019 	 1,3 	 1,07 	 2 	 2 	 37 	 997 	 1 	  
13:20 12.01.2019 	 1,37 	 1,23 	 2 	 2 	 36 	 997 	 1 	  
13:10 12.01.2019 	 1,43 	 1,28 	 2 	 2 	 33 	 997 	 0,9 	  
13:00 12.01.2019 	 1,5 	 1,27 	 1 	 2 	 32 	 998 	 1 	  
12:50 12.01.2019 	 1,57 	 1,42 	 1 	 2 	 33 	 998 	 1,1 	  
12:40 12.01.2019 	 1,64 	 1,39 	 1 	 2 	 38 	 998 	 1,1 	  
12:30 12.01.2019 	 1,7 	 1,59 	 1 	 2 	 43 	 998 	 1,1 	  
12:20 12.01.2019 	 1,77 	 1,49 	 2 	 3 	 37 	 999 	 1,1 	  
12:10 12.01.2019 	 1,83 	 1,69 	 2 	 3 	 34 	 999 	 1 	  
12:00 12.01.2019 	 1,9 	 1,66 	 2 	 3 	 30 	 999 	 0,9 	  
11:50 12.01.2019 	 1,96 	 1,76 	 2 	 3 	 27 	 999 	 1 	  
11:40 12.01.2019 	 2,02 	 1,86 	 2 	 3 	 23 	 1000 	 1,3 	  
11:30 12.01.2019 	 2,08 	 1,78 	 1 	 2 	 12 	 1000 	 1,5 	  
11:20 12.01.2019 	 2,14 	 2,01 	 1 	 2 	 14 	 1000 	 1,5 	  
11:10 12.01.2019 	 2,18 	 1,96 	 1 	 1 	 14 	 1000 	 1,5 	  
11:00 12.01.2019 	 2,23 	 2,03 	 1 	 2 	 22 	 1000 	 1,4 	  
10:50 12.01.2019 	 2,27 	 1,97 	 1 	 2 	 27 	 1000 	 1,4 	  
10:40 12.01.2019 	 2,31 	 2,07 	 1 	 2 	 19 	 1000 	 1,4 	  
10:30 12.01.2019 	 2,34 	 2,2 	 1 	 2 	 344 	 1001 	 1,4 	  
10:20 12.01.2019 	 2,37 	 2,19 	 1 	 2 	 353 	 1001 	 1,3 	  
10:10 12.01.2019 	 2,39 	 2,26 	 2 	 2 	 5 	 1001 	 1,4 	  
10:00 12.01.2019 	 2,41 	 2,3 	 1 	 2 	 347 	 1001 	 1,5 	  
09:50 12.01.2019 	 2,42 	 2,21 	 1 	 2 	 357 	 1001 	 1,6 	  
09:40 12.01.2019 	 2,43 	 2,24 	 1 	 3 	 6 	 1001 	 1,6 	  
09:30 12.01.2019 	 2,43 	 2,26 	 3 	 3 	 337 	 1001 	 2 	  
09:20 12.01.2019 	 2,42 	 2,21 	 3 	 4 	 323 	 1001 	 2,2 	  
09:10 12.01.2019 	 2,42 	 2,27 	 4 	 5 	 308 	 1001 	 2,2 	  
09:00 12.01.2019 	 2,4 	 2,14 	 4 	 5 	 304 	 1002 	 2,3 	  
08:50 12.01.2019 	 2,38 	 2,23 	 5 	 7 	 296 	 1002 	 2,4 	  
08:40 12.01.2019 	 2,35 	 2,01 	 6 	 8 	 289 	 1002 	 2,7 	  
08:30 12.01.2019 	 2,32 	 2,11 	 6 	 9 	 284 	 1003 	 2,9 	  
08:20 12.01.2019 	 2,29 	 2,08 	 7 	 10 	 275 	 1003 	 3 	  
08:10 12.01.2019 	 2,25 	 2,06 	 6 	 10 	 287 	 1003 	 2,8 	  
08:00 12.01.2019 	 2,21 	 1,97 	 6 	 8 	 280 	 1003 	 3 	  
07:50 12.01.2019 	 2,16 	 1,94 	 6 	 8 	 290 	 1003 	 2,5 	  
07:40 12.01.2019 	 2,11 	 1,9 	 5 	 7 	 304 	 1002 	 2,2 	  
07:30 12.01.2019 	 2,06 	 1,98 	 6 	 9 	 302 	 1002 	 2,2 	  
07:20 12.01.2019 	 2 	 1,84 	 6 	 8 	 298 	 1002 	 2,2 	  
07:10 12.01.2019 	 1,94 	 1,77 	 7 	 10 	 293 	 1002 	 2,4 	  
07:00 12.01.2019 	 1,88 	 1,67 	 7 	 9 	 294 	 1002 	 2,4 	  
06:50 12.01.2019 	 1,81 	 1,58 	 7 	 11 	 287 	 1002 	 2,7 	  
06:40 12.01.2019 	 1,75 	 1,54 	 8 	 11 	 281 	 1002 	 2,7 	  
06:30 12.01.2019 	 1,68 	 1,58 	 9 	 11 	 285 	 1003 	 2,6 	  
06:20 12.01.2019 	 1,62 	 1,46 	 9 	 12 	 282 	 1002 	 2,7 	  
06:10 12.01.2019 	 1,55 	 1,37 	 8 	 10 	 286 	 1003 	 2,7 	  
06:00 12.01.2019 	 1,48 	 1,31 	 9 	 12 	 282 	 1003 	 2,6 	  
05:50 12.01.2019 	 1,41 	 1,21 	 8 	 12 	 289 	 1003 	 2,6 	  
05:40 12.01.2019 	 1,34 	 1,14 	 8 	 12 	 294 	 1003 	 2,5 	  
05:30 12.01.2019 	 1,28 	 1,09 	 8 	 11 	 298 	 1003 	 2,7 	  
05:20 12.01.2019 	 1,22 	 1,04 	 8 	 11 	 302 	 1003 	 2,6 	  
05:10 12.01.2019 	 1,16 	 0,89 	 10 	 13 	 285 	 1004 	 2,9 	  
05:00 12.01.2019 	 1,1 	 0,96 	 9 	 11 	 293 	 1004 	 2,9 	  
04:50 12.01.2019 	 1,04 	 0,9 	 9 	 11 	 286 	 1004 	 3,1 	  
04:40 12.01.2019 	 0,99 	 0,87 	 9 	 12 	 287 	 1004 	 3,2 	  
04:30 12.01.2019 	 0,95 	 0,87 	 9 	 12 	 292 	 1003 	 3,1 	  
04:20 12.01.2019 	 0,9 	 0,79 	 9 	 12 	 282 	 1003 	 3,4 	  
04:10 12.01.2019 	 0,87 	 0,59 	 10 	 12 	 288 	 1003 	 3,4 	  
04:00 12.01.2019 	 0,84 	 0,63 	 9 	 12 	 288 	 1003 	 3,5 	  
03:50 12.01.2019 	 0,81 	 0,63 	 10 	 13 	 287 	 1003 	 3,6 	  
03:40 12.01.2019 	 0,79 	 0,64 	 9 	 12 	 290 	 1003 	 3,7 	  
03:30 12.01.2019 	 0,78 	 0,65 	 10 	 13 	 294 	 1003 	 3,7 	  
03:20 12.01.2019 	 0,78 	 0,46 	 9 	 13 	 287 	 1003 	 3,8 	  
03:10 12.01.2019 	 0,78 	 0,52 	 10 	 14 	 279 	 1003 	 4 	  
03:00 12.01.2019 	 0,78 	 0,51 	 11 	 15 	 275 	 1003 	 4 	  
02:50 12.01.2019 	 0,79 	 0,55 	 11 	 14 	 279 	 1003 	 4,1 	  
02:40 12.01.2019 	 0,81 	 0,71 	 11 	 15 	 269 	 1003 	 4,4 	  
02:30 12.01.2019 	 0,84 	 0,7 	 12 	 15 	 265 	 1003 	 4,5 	  
02:20 12.01.2019 	 0,87 	 0,7 	 12 	 15 	 272 	 1003 	 4,6 	  
02:10 12.01.2019 	 0,9 	 0,73 	 12 	 15 	 273 	 1003 	 4,5 	  
02:00 12.01.2019 	 0,95 	 0,62 	 12 	 16 	 270 	 1003 	 4,5 	  
01:50 12.01.2019 	 0,99 	 0,69 	 12 	 16 	 265 	 1003 	 4,4 	  
01:40 12.01.2019 	 1,04 	 0,71 	 13 	 17 	 258 	 1003 	 4,5 	  
01:30 12.01.2019 	 1,09 	 0,89 	 11 	 17 	 259 	 1003 	 4,6 	  
01:20 12.01.2019 	 1,15 	 0,98 	 12 	 15 	 261 	 1003 	 4,6 	  
01:10 12.01.2019 	 1,21 	 1,01 	 12 	 16 	 261 	 1003 	 4,6 	  
01:00 12.01.2019 	 1,27 	 1,03 	 12 	 16 	 261 	 1003 	 4,5 	  
00:50 12.01.2019 	 1,34 	 1,17 	 11 	 14 	 264 	 1003 	 4,4 	  
00:40 12.01.2019 	 1,41 	 1,19 	 11 	 15 	 264 	 1003 	 4,4 	  
00:30 12.01.2019 	 1,47 	 1,17 	 11 	 16 	 269 	 1003 	 4,3 	  
00:20 12.01.2019 	 1,54 	 1,2 	 12 	 16 	 267 	 1003 	 4,3 	  
00:10 12.01.2019 	 1,6 	 1,37 	 12 	 16 	 263 	 1003 	 4,4 	  
00:00 12.01.2019 	 1,67 	 1,43 	 11 	 15 	 267 	 1003 	 4,6 	  
23:50 11.01.2019 	 1,74 	 1,44 	 12 	 16 	 260 	 1002 	 4,6 	  
23:40 11.01.2019 	 1,81 	 1,54 	 13 	 17 	 256 	 1002 	 4,6 	  
23:30 11.01.2019 	 1,87 	 1,5 	 14 	 18 	 260 	 1002 	 4,9 	  
23:20 11.01.2019 	 1,93 	 1,59 	 13 	 16 	 260 	 1002 	 4,9 	  
23:10 11.01.2019 	 1,98 	 1,77 	 15 	 18 	 258 	 1002 	 4,8 	  
23:00 11.01.2019 	 2,04 	 1,83 	 14 	 18 	 259 	 1002 	 4,9 	  
22:50 11.01.2019 	 2,09 	 1,86 	 14 	 17 	 257 	 1002 	 4,9 	  
22:40 11.01.2019 	 2,14 	 1,93 	 14 	 17 	 258 	 1002 	 5 	  
22:30 11.01.2019 	 2,18 	 1,98 	 13 	 17 	 259 	 1002 	 4,9 	  
22:20 11.01.2019 	 2,21 	 2,11 	 13 	 16 	 259 	 1002 	 5 	  
22:10 11.01.2019 	 2,25 	 2,04 	 13 	 17 	 261 	 1002 	 5,1 	  
22:00 11.01.2019 	 2,28 	 2,1 	 13 	 17 	 262 	 1002 	 5,1 	  
21:50 11.01.2019 	 2,3 	 2,1 	 13 	 17 	 261 	 1002 	 5,2 	  
21:40 11.01.2019 	 2,31 	 2,1 	 14 	 17 	 259 	 1002 	 5,2 	  
21:30 11.01.2019 	 2,32 	 2,17 	 13 	 18 	 263 	 1001 	 5,2 	  
21:20 11.01.2019 	 2,33 	 2,18 	 13 	 17 	 264 	 1002 	 5,3 	  
21:10 11.01.2019 	 2,33 	 2,1 	 14 	 18 	 258 	 1001 	 5,3 	  
21:00 11.01.2019 	 2,32 	 2,2 	 14 	 19 	 255 	 1001 	 5,4 	  
20:50 11.01.2019 	 2,31 	 2,18 	 14 	 18 	 258 	 1001 	 5,5 	  
20:40 11.01.2019 	 2,3 	 2,13 	 14 	 19 	 257 	 1001 	 5,5 	  
20:30 11.01.2019 	 2,27 	 2,07 	 13 	 18 	 256 	 1001 	 5,4 	  
20:20 11.01.2019 	 2,24 	 2,1 	 14 	 19 	 260 	 1001 	 5,4 	  
20:10 11.01.2019 	 2,21 	 2,09 	 13 	 19 	 254 	 1001 	 5,3 	  
20:00 11.01.2019 	 2,17 	 2,03 	 13 	 18 	 251 	 1001 	 5,5 	  
19:50 11.01.2019 	 2,13 	 2 	 13 	 18 	 253 	 1001 	 5,7 	  
19:40 11.01.2019 	 2,09 	 2,02 	 13 	 17 	 252 	 1001 	 5,9 	  
19:30 11.01.2019 	 2,04 	 1,99 	 13 	 19 	 241 	 1000 	 5,8 	  
19:20 11.01.2019 	 1,98 	 1,86 	 13 	 18 	 241 	 1000 	 5,9 	  
19:10 11.01.2019 	 1,93 	 1,83 	 12 	 17 	 244 	 1001 	 6,1 	  
19:00 11.01.2019 	 1,86 	 1,68 	 13 	 18 	 237 	 1000 	 5,9 	  
18:50 11.01.2019 	 1,8 	 1,67 	 13 	 19 	 241 	 1001 	 6 	  
18:40 11.01.2019 	 1,73 	 1,57 	 12 	 18 	 237 	 1001 	 6,3 	  
18:30 11.01.2019 	 1,67 	 1,61 	 11 	 15 	 237 	 1001 	 6,6 	  
18:20 11.01.2019 	 1,6 	 1,55 	 11 	 16 	 236 	 1001 	 6,7 	  
18:10 11.01.2019 	 1,53 	 1,46 	 10 	 15 	 237 	 1001 	 6,7 	  
18:00 11.01.2019 	 1,46 	 1,34 	 10 	 16 	 237 	 1001 	 6,7 	  
17:50 11.01.2019 	 1,39 	 1,3 	 9 	 12 	 234 	 1001 	 6,7 	  
17:40 11.01.2019 	 1,32 	 1,24 	 8 	 10 	 234 	 1001 	 6,6 	  
17:30 11.01.2019 	 1,25 	 1,15 	 8 	 10 	 243 	 1001 	 6,5 	  
17:20 11.01.2019 	 1,18 	 1,16 	 10 	 13 	 245 	 1001 	 6,4 	  
17:10 11.01.2019 	 1,11 	 1,06 	 10 	 14 	 249 	 1001 	 6,3 	  
17:00 11.01.2019 	 1,05 	 0,88 	 12 	 17 	 251 	 1001 	 6,1 	  
16:50 11.01.2019 	 0,99 	 0,99 	 8 	 14 	 248 	 1001 	 6,3 	  
16:40 11.01.2019 	 0,94 	 0,92 	 7 	 10 	 250 	 1002 	 6,3 	  
16:30 11.01.2019 	 0,88 	 0,88 	 9 	 12 	 247 	 1002 	 6,4 	  
16:20 11.01.2019 	 0,84 	 0,78 	 9 	 13 	 242 	 1002 	 6,6 	  
16:10 11.01.2019 	 0,8 	 0,85 	 10 	 14 	 242 	 1002 	 6,7 	  
16:00 11.01.2019 	 0,76 	 0,67 	 9 	 14 	 237 	 1002 	 6,7 	  
15:50 11.01.2019 	 0,74 	 0,63 	 7 	 12 	 239 	 1002 	 6,8 	  
15:40 11.01.2019 	 0,71 	 0,69 	 7 	 10 	 239 	 1002 	 6,8 	  
15:30 11.01.2019 	 0,69 	 0,67 	 8 	 13 	 242 	 1002 	 6,6 	  
15:20 11.01.2019 	 0,68 	 0,61 	 8 	 13 	 239 	 1002 	 6,9 	  
15:10 11.01.2019 	 0,68 	 0,67 	 8 	 11 	 239 	 1002 	 6,9 	  
15:00 11.01.2019 	 0,68 	 0,6 	 8 	 11 	 232 	 1002 	 6,9 	  
14:50 11.01.2019 	 0,69 	 0,63 	 7 	 10 	 234 	 1002 	 6,9 	  
14:40 11.01.2019 	 0,71 	 0,64 	 7 	 11 	 235 	 1002 	 7 	  
14:30 11.01.2019 	 0,74 	 0,73 	 6 	 9 	 231 	 1002 	 7 	  
14:20 11.01.2019 	 0,76 	 0,79 	 6 	 8 	 230 	 1002 	 6,9 	  
14:10 11.01.2019 	 0,81 	 0,79 	 5 	 8 	 224 	 1002 	 6,8 	  
14:00 11.01.2019 	 0,85 	 0,78 	 4 	 5 	 224 	 1002 	 6,7 	  
13:50 11.01.2019 	 0,9 	 0,92 	 4 	 6 	 225 	 1002 	 6,7 	  
13:40 11.01.2019 	 0,95 	 0,82 	 5 	 7 	 233 	 1002 	 6,7 	  
13:30 11.01.2019 	 1,01 	 0,91 	 5 	 7 	 235 	 1002 	 6,7 	  
13:20 11.01.2019 	 1,07 	 0,96 	 7 	 9 	 236 	 1002 	 6,7 	  
13:10 11.01.2019 	 1,13 	 0,91 	 7 	 10 	 236 	 1002 	 6,9 	  
13:00 11.01.2019 	 1,2 	 1,09 	 8 	 12 	 233 	 1002 	 7 	  
12:50 11.01.2019 	 1,28 	 1,26 	 7 	 12 	 213 	 1002 	 7,2 	  
12:40 11.01.2019 	 1,35 	 1,21 	 7 	 11 	 200 	 1002 	 7,5 	  
12:30 11.01.2019 	 1,43 	 1,18 	 9 	 13 	 195 	 1002 	 7,5 	  
12:20 11.01.2019 	 1,51 	 1,36 	 7 	 10 	 160 	 1002 	 7,4 	  
12:10 11.01.2019 	 1,59 	 1,41 	 8 	 13 	 130 	 1002 	 7,3 	  
12:00 11.01.2019 	 1,67 	 1,57 	 9 	 13 	 127 	 1002 	 7,2 	  
11:50 11.01.2019 	 1,74 	 1,64 	 9 	 12 	 125 	 1003 	 7,2 	  
11:40 11.01.2019 	 1,82 	 1,68 	 10 	 13 	 122 	 1003 	 7,2 	  
11:30 11.01.2019 	 1,89 	 1,81 	 9 	 12 	 124 	 1003 	 7,2 	  
11:20 11.01.2019 	 1,97 	 1,78 	 9 	 12 	 130 	 1003 	 7,2 	  
