 Timabil 	 Flodatafla (m)	Sjavarhaed (m)	Vindur (m/s)	Hvida (m/s)	Vindatt (deg)	Loftthrystingur (hpa)	Lofthiti (degC)	
00:20 17.01.2019 	 2,65 	 2,45 	 2 	 2 	 61 	 1014 	 -1,5 	  
00:10 17.01.2019 	 2,57 	 2,38 	 1 	 2 	 85 	 1014 	 -1,4 	  
00:00 17.01.2019 	 2,49 	 2,32 	 1 	 2 	 79 	 1014 	 -1,4 	  
23:50 16.01.2019 	 2,41 	 2,3 	 2 	 3 	 80 	 1014 	 -1,7 	  
23:40 16.01.2019 	 2,32 	 2,18 	 2 	 3 	 76 	 1014 	 -2,1 	  
23:30 16.01.2019 	 2,24 	 2,1 	 2 	 3 	 88 	 1015 	 -1,9 	  
23:20 16.01.2019 	 2,16 	 2,01 	 1 	 2 	 93 	 1015 	 -1,4 	  
23:10 16.01.2019 	 2,08 	 1,96 	 2 	 2 	 103 	 1015 	 -1,7 	  
23:00 16.01.2019 	 2 	 1,93 	 2 	 3 	 105 	 1015 	 -1,9 	  
22:50 16.01.2019 	 1,92 	 1,79 	 2 	 3 	 104 	 1015 	 -2,3 	  
22:40 16.01.2019 	 1,84 	 1,79 	 3 	 3 	 86 	 1015 	 -2,2 	  
22:30 16.01.2019 	 1,77 	 1,69 	 3 	 4 	 76 	 1015 	 -2,9 	  
22:20 16.01.2019 	 1,7 	 1,65 	 3 	 4 	 78 	 1014 	 -3,3 	  
22:10 16.01.2019 	 1,64 	 1,59 	 3 	 4 	 77 	 1014 	 -3,7 	  
22:00 16.01.2019 	 1,58 	 1,5 	 3 	 4 	 79 	 1015 	 -3,4 	  
21:50 16.01.2019 	 1,52 	 1,48 	 3 	 4 	 78 	 1015 	 -3,3 	  
21:40 16.01.2019 	 1,47 	 1,41 	 3 	 4 	 76 	 1015 	 -3,7 	  
21:30 16.01.2019 	 1,42 	 1,3 	 2 	 3 	 91 	 1015 	 -3,1 	  
21:20 16.01.2019 	 1,39 	 1,4 	 1 	 2 	 133 	 1015 	 -3,1 	  
21:10 16.01.2019 	 1,35 	 1,32 	 2 	 3 	 93 	 1015 	 -3,2 	  
21:00 16.01.2019 	 1,33 	 1,26 	 3 	 4 	 88 	 1015 	 -3 	  
20:50 16.01.2019 	 1,31 	 1,28 	 2 	 3 	 77 	 1015 	 -2,9 	  
20:40 16.01.2019 	 1,29 	 1,21 	 2 	 3 	 92 	 1015 	 -2,9 	  
20:30 16.01.2019 	 1,29 	 1,22 	 2 	 2 	 72 	 1015 	 -2,8 	  
20:20 16.01.2019 	 1,29 	 1,21 	 2 	 2 	 75 	 1015 	 -2,3 	  
20:10 16.01.2019 	 1,29 	 1,19 	 2 	 2 	 73 	 1015 	 -2,9 	  
20:00 16.01.2019 	 1,31 	 1,23 	 2 	 3 	 75 	 1015 	 -2,7 	  
19:50 16.01.2019 	 1,33 	 1,25 	 3 	 4 	 86 	 1015 	 -2,5 	  
19:40 16.01.2019 	 1,35 	 1,21 	 3 	 4 	 89 	 1015 	 -3,5 	  
19:30 16.01.2019 	 1,39 	 1,3 	 2 	 3 	 96 	 1015 	 -2,8 	  
19:20 16.01.2019 	 1,42 	 1,31 	 2 	 4 	 97 	 1015 	 -2,4 	  
19:10 16.01.2019 	 1,47 	 1,33 	 3 	 4 	 96 	 1015 	 -2,8 	  
19:00 16.01.2019 	 1,51 	 1,38 	 2 	 4 	 94 	 1015 	 -2,7 	  
18:50 16.01.2019 	 1,57 	 1,46 	 3 	 4 	 97 	 1015 	 -2,8 	  
18:40 16.01.2019 	 1,62 	 1,44 	 3 	 5 	 92 	 1015 	 -2,6 	  
18:30 16.01.2019 	 1,68 	 1,53 	 2 	 4 	 98 	 1015 	 -2,6 	  
18:20 16.01.2019 	 1,75 	 1,61 	 3 	 4 	 97 	 1015 	 -2,8 	  
18:10 16.01.2019 	 1,81 	 1,68 	 3 	 4 	 90 	 1015 	 -2,5 	  
18:00 16.01.2019 	 1,88 	 1,7 	 3 	 4 	 88 	 1015 	 -2,2 	  
17:50 16.01.2019 	 1,95 	 1,76 	 3 	 4 	 91 	 1015 	 -2,1 	  
17:40 16.01.2019 	 2,02 	 1,85 	 3 	 4 	 83 	 1015 	 -2,3 	  
17:30 16.01.2019 	 2,09 	 1,95 	 3 	 4 	 78 	 1015 	 -2,3 	  
17:20 16.01.2019 	 2,16 	 1,99 	 3 	 4 	 70 	 1015 	 -2 	  
17:10 16.01.2019 	 2,24 	 2,1 	 4 	 5 	 47 	 1015 	 -0,8 	  
17:00 16.01.2019 	 2,31 	 2,11 	 4 	 5 	 46 	 1015 	 -0,9 	  
16:50 16.01.2019 	 2,38 	 2,22 	 4 	 5 	 47 	 1015 	 -0,7 	  
16:40 16.01.2019 	 2,45 	 2,23 	 4 	 6 	 49 	 1015 	 -0,8 	  
16:30 16.01.2019 	 2,51 	 2,35 	 4 	 5 	 48 	 1015 	 -1 	  
16:20 16.01.2019 	 2,58 	 2,44 	 4 	 5 	 48 	 1015 	 -1 	  
16:10 16.01.2019 	 2,64 	 2,44 	 4 	 5 	 45 	 1015 	 -0,8 	  
16:00 16.01.2019 	 2,7 	 2,54 	 4 	 5 	 42 	 1015 	 -1 	  
15:50 16.01.2019 	 2,76 	 2,64 	 4 	 5 	 46 	 1015 	 -0,7 	  
15:40 16.01.2019 	 2,81 	 2,62 	 5 	 7 	 48 	 1015 	 -0,5 	  
15:30 16.01.2019 	 2,86 	 2,7 	 4 	 6 	 50 	 1015 	 -0,6 	  
15:20 16.01.2019 	 2,9 	 2,72 	 3 	 5 	 48 	 1015 	 -0,8 	  
15:10 16.01.2019 	 2,94 	 2,74 	 3 	 5 	 45 	 1015 	 -0,7 	  
15:00 16.01.2019 	 2,98 	 2,8 	 4 	 7 	 47 	 1015 	 -0,4 	  
14:50 16.01.2019 	 3,01 	 2,82 	 4 	 6 	 46 	 1015 	 -0,5 	  
14:40 16.01.2019 	 3,03 	 2,87 	 4 	 6 	 46 	 1015 	 -0,6 	  
14:30 16.01.2019 	 3,05 	 2,92 	 5 	 7 	 45 	 1015 	 -0,5 	  
14:20 16.01.2019 	 3,06 	 2,86 	 5 	 6 	 47 	 1015 	 -0,7 	  
14:10 16.01.2019 	 3,07 	 2,92 	 5 	 7 	 43 	 1015 	 -0,6 	  
14:00 16.01.2019 	 3,07 	 2,96 	 5 	 8 	 45 	 1015 	 -0,5 	  
13:50 16.01.2019 	 3,06 	 2,89 	 5 	 7 	 44 	 1015 	 -0,7 	  
13:40 16.01.2019 	 3,05 	 2,9 	 5 	 8 	 44 	 1015 	 -0,5 	  
13:30 16.01.2019 	 3,04 	 2,88 	 5 	 7 	 43 	 1015 	 -0,6 	  
13:20 16.01.2019 	 3,02 	 2,85 	 6 	 9 	 40 	 1015 	 -0,6 	  
13:10 16.01.2019 	 2,99 	 2,82 	 6 	 9 	 42 	 1015 	 -0,7 	  
13:00 16.01.2019 	 2,96 	 2,84 	 5 	 8 	 42 	 1015 	 -0,7 	  
12:50 16.01.2019 	 2,92 	 2,77 	 5 	 7 	 40 	 1014 	 -0,7 	  
12:40 16.01.2019 	 2,88 	 2,74 	 5 	 7 	 40 	 1014 	 -0,9 	  
12:30 16.01.2019 	 2,83 	 2,69 	 5 	 6 	 40 	 1014 	 -0,9 	  
12:20 16.01.2019 	 2,78 	 2,6 	 5 	 8 	 44 	 1014 	 -1 	  
12:10 16.01.2019 	 2,73 	 2,66 	 5 	 7 	 41 	 1014 	 -1,2 	  
12:00 16.01.2019 	 2,67 	 2,49 	 5 	 8 	 40 	 1014 	 -1,1 	  
11:50 16.01.2019 	 2,61 	 2,53 	 5 	 7 	 38 	 1014 	 -1,2 	  
11:40 16.01.2019 	 2,55 	 2,42 	 5 	 8 	 40 	 1014 	 -1,2 	  
11:30 16.01.2019 	 2,48 	 2,39 	 5 	 8 	 41 	 1014 	 -1,3 	  
11:20 16.01.2019 	 2,42 	 2,31 	 6 	 9 	 38 	 1014 	 -1,3 	  
11:10 16.01.2019 	 2,35 	 2,24 	 6 	 10 	 32 	 1014 	 -1,3 	  
11:00 16.01.2019 	 2,29 	 2,23 	 7 	 10 	 37 	 1014 	 -1,4 	  
10:50 16.01.2019 	 2,22 	 2,1 	 7 	 9 	 36 	 1014 	 -1,4 	  
10:40 16.01.2019 	 2,16 	 2,05 	 6 	 9 	 23 	 1014 	 -1,4 	  
10:30 16.01.2019 	 2,09 	 2,03 	 5 	 8 	 26 	 1014 	 -1,2 	  
10:20 16.01.2019 	 2,03 	 1,93 	 5 	 8 	 30 	 1014 	 -1,5 	  
10:10 16.01.2019 	 1,97 	 1,93 	 6 	 8 	 31 	 1014 	 -1,6 	  
10:00 16.01.2019 	 1,91 	 1,84 	 7 	 10 	 18 	 1014 	 -1,3 	  
09:50 16.01.2019 	 1,85 	 1,76 	 8 	 10 	 18 	 1014 	 -1,2 	  
09:40 16.01.2019 	 1,8 	 1,79 	 8 	 10 	 17 	 1013 	 -0,9 	  
09:30 16.01.2019 	 1,75 	 1,65 	 6 	 11 	 20 	 1013 	 -1,3 	  
09:20 16.01.2019 	 1,7 	 1,69 	 6 	 8 	 30 	 1013 	 -1,4 	  
09:10 16.01.2019 	 1,66 	 1,67 	 5 	 7 	 29 	 1013 	 -2 	  
09:00 16.01.2019 	 1,62 	 1,54 	 6 	 9 	 33 	 1012 	 -1,9 	  
08:50 16.01.2019 	 1,59 	 1,59 	 6 	 10 	 36 	 1012 	 -1,6 	  
08:40 16.01.2019 	 1,56 	 1,53 	 6 	 8 	 35 	 1012 	 -1,9 	  
08:30 16.01.2019 	 1,54 	 1,47 	 5 	 8 	 29 	 1012 	 -2,1 	  
08:20 16.01.2019 	 1,52 	 1,49 	 5 	 8 	 38 	 1012 	 -2,3 	  
08:10 16.01.2019 	 1,51 	 1,47 	 5 	 8 	 39 	 1012 	 -2,3 	  
08:00 16.01.2019 	 1,5 	 1,43 	 6 	 9 	 36 	 1012 	 -2,1 	  
07:50 16.01.2019 	 1,5 	 1,47 	 6 	 8 	 35 	 1012 	 -2,3 	  
07:40 16.01.2019 	 1,51 	 1,42 	 6 	 9 	 39 	 1011 	 -2,2 	  
07:30 16.01.2019 	 1,52 	 1,48 	 7 	 11 	 37 	 1011 	 -1,9 	  
07:20 16.01.2019 	 1,53 	 1,46 	 7 	 12 	 36 	 1011 	 -2,2 	  
07:10 16.01.2019 	 1,55 	 1,47 	 8 	 11 	 34 	 1010 	 -2,2 	  
07:00 16.01.2019 	 1,58 	 1,48 	 8 	 11 	 32 	 1011 	 -2,4 	  
06:50 16.01.2019 	 1,61 	 1,47 	 8 	 11 	 20 	 1010 	 -2,2 	  
06:40 16.01.2019 	 1,65 	 1,55 	 8 	 10 	 16 	 1010 	 -2,2 	  
06:30 16.01.2019 	 1,69 	 1,53 	 8 	 10 	 21 	 1010 	 -2,4 	  
06:20 16.01.2019 	 1,73 	 1,66 	 7 	 11 	 28 	 1010 	 -2,7 	  
06:10 16.01.2019 	 1,78 	 1,63 	 9 	 12 	 20 	 1009 	 -2,3 	  
06:00 16.01.2019 	 1,84 	 1,72 	 9 	 14 	 21 	 1009 	 -2,2 	  
05:50 16.01.2019 	 1,89 	 1,71 	 9 	 13 	 18 	 1009 	 -2,1 	  
05:40 16.01.2019 	 1,95 	 1,81 	 9 	 13 	 18 	 1009 	 -2,2 	  
05:30 16.01.2019 	 2,01 	 1,83 	 9 	 13 	 21 	 1009 	 -2,2 	  
05:20 16.01.2019 	 2,07 	 1,94 	 10 	 13 	 13 	 1009 	 -1,7 	  
05:10 16.01.2019 	 2,13 	 1,96 	 9 	 14 	 18 	 1008 	 -1,8 	  
05:00 16.01.2019 	 2,2 	 2,03 	 10 	 14 	 17 	 1008 	 -1,8 	  
04:50 16.01.2019 	 2,27 	 2,1 	 10 	 12 	 14 	 1008 	 -1,9 	  
04:40 16.01.2019 	 2,33 	 2,14 	 9 	 13 	 16 	 1008 	 -1,8 	  
04:30 16.01.2019 	 2,4 	 2,19 	 8 	 13 	 20 	 1008 	 -1,9 	  
04:20 16.01.2019 	 2,46 	 2,29 	 9 	 13 	 18 	 1008 	 -1,8 	  
04:10 16.01.2019 	 2,53 	 2,27 	 10 	 14 	 17 	 1008 	 -2 	  
04:00 16.01.2019 	 2,59 	 2,4 	 9 	 13 	 15 	 1008 	 -1,9 	  
03:50 16.01.2019 	 2,65 	 2,42 	 11 	 14 	 15 	 1008 	 -2 	  
03:40 16.01.2019 	 2,71 	 2,47 	 11 	 16 	 15 	 1007 	 -2 	  
03:30 16.01.2019 	 2,77 	 2,53 	 10 	 13 	 18 	 1007 	 -2 	  
03:20 16.01.2019 	 2,82 	 2,53 	 9 	 14 	 17 	 1007 	 -2 	  
03:10 16.01.2019 	 2,87 	 2,67 	 9 	 13 	 21 	 1007 	 -2,2 	  
03:00 16.01.2019 	 2,92 	 2,64 	 9 	 13 	 19 	 1007 	 -2,1 	  
02:50 16.01.2019 	 2,96 	 2,72 	 10 	 14 	 17 	 1007 	 -2 	  
02:40 16.01.2019 	 3 	 2,74 	 10 	 14 	 18 	 1007 	 -2 	  
02:30 16.01.2019 	 3,03 	 2,72 	 10 	 14 	 18 	 1006 	 -1,9 	  
02:20 16.01.2019 	 3,06 	 2,82 	 11 	 14 	 15 	 1006 	 -1,9 	  
02:10 16.01.2019 	 3,08 	 2,76 	 11 	 15 	 18 	 1006 	 -2,2 	  
02:00 16.01.2019 	 3,1 	 2,79 	 11 	 14 	 18 	 1006 	 -2,1 	  
01:50 16.01.2019 	 3,11 	 2,88 	 11 	 15 	 17 	 1005 	 -2,1 	  
01:40 16.01.2019 	 3,11 	 2,83 	 11 	 16 	 18 	 1005 	 -2,1 	  
01:30 16.01.2019 	 3,11 	 2,83 	 11 	 16 	 17 	 1005 	 -2 	  
01:20 16.01.2019 	 3,11 	 2,82 	 11 	 14 	 21 	 1005 	 -2 	  
01:10 16.01.2019 	 3,09 	 2,84 	 11 	 16 	 21 	 1004 	 -1,7 	  
01:00 16.01.2019 	 3,08 	 2,82 	 12 	 17 	 20 	 1004 	 -1,8 	  
00:50 16.01.2019 	 3,05 	 2,77 	 11 	 16 	 21 	 1004 	 -1,8 	  
00:40 16.01.2019 	 3,02 	 2,75 	 10 	 14 	 20 	 1004 	 -1,7 	  
00:30 16.01.2019 	 2,99 	 2,72 	 11 	 16 	 16 	 1004 	 -1,6 	  
00:20 16.01.2019 	 2,95 	 2,71 	 10 	 15 	 18 	 1003 	 -1,5 	  
00:10 16.01.2019 	 2,91 	 2,69 	 10 	 14 	 19 	 1003 	 -1,5 	  
00:00 16.01.2019 	 2,86 	 2,67 	 10 	 14 	 17 	 1003 	 -1,5 	  
23:50 15.01.2019 	 2,8 	 2,6 	 11 	 14 	 15 	 1003 	 -1,6 	  
23:40 15.01.2019 	 2,75 	 2,53 	 11 	 14 	 17 	 1003 	 -1,6 	  
23:30 15.01.2019 	 2,69 	 2,46 	 10 	 14 	 19 	 1002 	 -1,6 	  
23:20 15.01.2019 	 2,62 	 2,5 	 11 	 15 	 19 	 1002 	 -1,6 	  
23:10 15.01.2019 	 2,56 	 2,31 	 11 	 15 	 18 	 1002 	 -1,4 	  
23:00 15.01.2019 	 2,49 	 2,37 	 12 	 16 	 18 	 1002 	 -1,4 	  
22:50 15.01.2019 	 2,42 	 2,23 	 11 	 16 	 19 	 1002 	 -1,3 	  
22:40 15.01.2019 	 2,35 	 2,13 	 11 	 15 	 19 	 1001 	 -1,3 	  
22:30 15.01.2019 	 2,28 	 2,14 	 11 	 15 	 18 	 1001 	 -1,2 	  
22:20 15.01.2019 	 2,21 	 2,03 	 10 	 14 	 19 	 1001 	 -1,1 	  
22:10 15.01.2019 	 2,14 	 2,03 	 10 	 13 	 21 	 1001 	 -1,2 	  
22:00 15.01.2019 	 2,07 	 1,93 	 11 	 15 	 19 	 1001 	 -1,1 	  
21:50 15.01.2019 	 2 	 1,93 	 10 	 15 	 23 	 1000 	 -1,2 	  
21:40 15.01.2019 	 1,93 	 1,77 	 10 	 15 	 25 	 1000 	 -0,9 	  
21:30 15.01.2019 	 1,87 	 1,81 	 9 	 14 	 31 	 1000 	 -1 	  
21:20 15.01.2019 	 1,81 	 1,69 	 9 	 14 	 31 	 1000 	 -1,1 	  
21:10 15.01.2019 	 1,75 	 1,62 	 10 	 14 	 33 	 999 	 -1 	  
21:00 15.01.2019 	 1,69 	 1,62 	 9 	 14 	 30 	 999 	 -0,8 	  
20:50 15.01.2019 	 1,64 	 1,52 	 11 	 15 	 33 	 999 	 -0,9 	  
20:40 15.01.2019 	 1,59 	 1,51 	 10 	 14 	 34 	 999 	 -0,7 	  
20:30 15.01.2019 	 1,54 	 1,49 	 11 	 16 	 35 	 999 	 -0,8 	  
20:20 15.01.2019 	 1,5 	 1,36 	 10 	 14 	 32 	 999 	 -0,7 	  
20:10 15.01.2019 	 1,47 	 1,36 	 10 	 15 	 31 	 999 	 -0,7 	  
20:00 15.01.2019 	 1,44 	 1,27 	 10 	 16 	 32 	 998 	 -0,6 	  
19:50 15.01.2019 	 1,41 	 1,29 	 10 	 15 	 33 	 998 	 -0,3 	  
19:40 15.01.2019 	 1,4 	 1,33 	 10 	 15 	 30 	 998 	 -0,4 	  
19:30 15.01.2019 	 1,38 	 1,24 	 10 	 15 	 29 	 998 	 -0,2 	  
19:20 15.01.2019 	 1,38 	 1,23 	 10 	 15 	 32 	 998 	 -0,1 	  
19:10 15.01.2019 	 1,38 	 1,2 	 10 	 13 	 34 	 997 	 -0 	  
19:00 15.01.2019 	 1,38 	 1,26 	 9 	 14 	 39 	 997 	 0,2 	  
18:50 15.01.2019 	 1,39 	 1,2 	 9 	 13 	 40 	 997 	 0,2 	  
18:40 15.01.2019 	 1,41 	 1,3 	 8 	 13 	 41 	 997 	 0,3 	  
18:30 15.01.2019 	 1,43 	 1,23 	 9 	 12 	 44 	 997 	 0,5 	  
18:20 15.01.2019 	 1,46 	 1,3 	 8 	 13 	 41 	 996 	 0,5 	  
18:10 15.01.2019 	 1,49 	 1,26 	 9 	 13 	 34 	 996 	 0,4 	  
18:00 15.01.2019 	 1,53 	 1,36 	 8 	 12 	 34 	 996 	 0,3 	  
17:50 15.01.2019 	 1,57 	 1,42 	 9 	 13 	 33 	 996 	 0,3 	  
17:40 15.01.2019 	 1,62 	 1,47 	 8 	 12 	 36 	 996 	 0,2 	  
17:30 15.01.2019 	 1,67 	 1,4 	 8 	 12 	 34 	 995 	 0,1 	  
17:20 15.01.2019 	 1,72 	 1,58 	 8 	 12 	 33 	 995 	 0,1 	  
17:10 15.01.2019 	 1,78 	 1,55 	 8 	 12 	 35 	 995 	 0 	  
17:00 15.01.2019 	 1,84 	 1,77 	 8 	 12 	 34 	 995 	 0,2 	  
16:50 15.01.2019 	 1,9 	 1,68 	 8 	 12 	 35 	 995 	 0,3 	  
16:40 15.01.2019 	 1,96 	 1,86 	 8 	 11 	 32 	 995 	 0,4 	  
16:30 15.01.2019 	 2,03 	 1,9 	 7 	 10 	 36 	 995 	 0,4 	  
16:20 15.01.2019 	 2,09 	 1,9 	 7 	 10 	 34 	 994 	 0,6 	  
16:10 15.01.2019 	 2,16 	 1,96 	 7 	 12 	 40 	 994 	 0,7 	  
16:00 15.01.2019 	 2,23 	 2,05 	 8 	 12 	 43 	 994 	 0,7 	  
15:50 15.01.2019 	 2,3 	 2,15 	 8 	 11 	 48 	 994 	 0,9 	  
15:40 15.01.2019 	 2,36 	 2,14 	 8 	 11 	 47 	 994 	 0,9 	  
15:30 15.01.2019 	 2,43 	 2,21 	 8 	 11 	 45 	 994 	 1,2 	  
15:20 15.01.2019 	 2,49 	 2,25 	 7 	 11 	 47 	 994 	 1,2 	  
15:10 15.01.2019 	 2,56 	 2,45 	 5 	 8 	 51 	 994 	 1,3 	  
15:00 15.01.2019 	 2,62 	 2,4 	 5 	 8 	 51 	 994 	 1,3 	  
14:50 15.01.2019 	 2,68 	 2,49 	 5 	 7 	 51 	 994 	 1,4 	  
14:40 15.01.2019 	 2,73 	 2,63 	 4 	 5 	 60 	 994 	 1,3 	  
14:30 15.01.2019 	 2,78 	 2,55 	 5 	 7 	 72 	 993 	 1,1 	  
14:20 15.01.2019 	 2,83 	 2,7 	 4 	 6 	 78 	 993 	 1,2 	  
14:10 15.01.2019 	 2,87 	 2,77 	 4 	 6 	 82 	 993 	 1,3 	  
14:00 15.01.2019 	 2,91 	 2,7 	 4 	 6 	 83 	 993 	 1,2 	  
13:50 15.01.2019 	 2,94 	 2,81 	 4 	 5 	 88 	 993 	 1 	  
13:40 15.01.2019 	 2,97 	 2,92 	 4 	 5 	 85 	 993 	 0,7 	  
13:30 15.01.2019 	 3 	 2,73 	 3 	 5 	 93 	 993 	 0,9 	  
13:20 15.01.2019 	 3,02 	 2,86 	 3 	 5 	 97 	 993 	 0,6 	  
13:10 15.01.2019 	 3,03 	 2,98 	 3 	 6 	 98 	 993 	 0,7 	  
13:00 15.01.2019 	 3,04 	 2,8 	 3 	 5 	 100 	 993 	 0,4 	  
12:50 15.01.2019 	 3,04 	 2,94 	 3 	 4 	 113 	 992 	 0,5 	  
12:40 15.01.2019 	 3,04 	 2,81 	 3 	 5 	 113 	 992 	 0,4 	  
12:30 15.01.2019 	 3,03 	 2,96 	 4 	 5 	 119 	 992 	 0,7 	  
12:20 15.01.2019 	 3,02 	 2,75 	 4 	 5 	 124 	 992 	 0,7 	  
12:10 15.01.2019 	 3 	 3,03 	 4 	 5 	 122 	 992 	 0,5 	  
12:00 15.01.2019 	 2,98 	 2,87 	 4 	 5 	 127 	 992 	 0,4 	  
11:50 15.01.2019 	 2,95 	 2,78 	 5 	 6 	 122 	 992 	 0,3 	  
11:40 15.01.2019 	 2,92 	 2,77 	 5 	 6 	 128 	 992 	 0,1 	  
11:30 15.01.2019 	 2,88 	 2,78 	 4 	 6 	 128 	 992 	 0,3 	  
11:20 15.01.2019 	 2,84 	 2,69 	 5 	 6 	 125 	 992 	 0,1 	  
11:10 15.01.2019 	 2,8 	 2,62 	 5 	 6 	 124 	 992 	 0,2 	  
11:00 15.01.2019 	 2,75 	 2,69 	 4 	 6 	 135 	 991 	 -0,1 	  
10:50 15.01.2019 	 2,7 	 2,61 	 4 	 5 	 140 	 991 	 0,3 	  
10:40 15.01.2019 	 2,65 	 2,48 	 4 	 5 	 137 	 991 	 0,4 	  
10:30 15.01.2019 	 2,59 	 2,47 	 5 	 6 	 134 	 991 	 0,8 	  
10:20 15.01.2019 	 2,53 	 2,37 	 5 	 7 	 151 	 991 	 1,5 	  
10:10 15.01.2019 	 2,47 	 2,32 	 6 	 8 	 170 	 991 	 2,9 	  
10:00 15.01.2019 	 2,41 	 2,18 	 6 	 8 	 176 	 991 	 3,2 	  
09:50 15.01.2019 	 2,35 	 2,15 	 7 	 8 	 180 	 991 	 3,4 	  
09:40 15.01.2019 	 2,29 	 2,11 	 6 	 8 	 195 	 991 	 3,6 	  
09:30 15.01.2019 	 2,23 	 1,98 	 6 	 8 	 201 	 991 	 3,6 	  
09:20 15.01.2019 	 2,16 	 2 	 7 	 9 	 193 	 991 	 3,6 	  
09:10 15.01.2019 	 2,1 	 1,98 	 6 	 8 	 193 	 991 	 3,6 	  
09:00 15.01.2019 	 2,04 	 1,89 	 6 	 8 	 198 	 991 	 3,6 	  
08:50 15.01.2019 	 1,98 	 1,75 	 6 	 7 	 200 	 991 	 3,6 	  
08:40 15.01.2019 	 1,93 	 1,78 	 6 	 7 	 205 	 991 	 3,6 	  
08:30 15.01.2019 	 1,87 	 1,74 	 5 	 7 	 206 	 991 	 3,6 	  
08:20 15.01.2019 	 1,82 	 1,63 	 6 	 8 	 206 	 990 	 3,6 	  
08:10 15.01.2019 	 1,77 	 1,6 	 5 	 7 	 218 	 991 	 3,5 	  
08:00 15.01.2019 	 1,73 	 1,58 	 6 	 8 	 216 	 990 	 3,5 	  
07:50 15.01.2019 	 1,69 	 1,6 	 6 	 8 	 216 	 991 	 3,5 	  
07:40 15.01.2019 	 1,65 	 1,46 	 5 	 8 	 217 	 991 	 3,5 	  
07:30 15.01.2019 	 1,62 	 1,44 	 6 	 8 	 224 	 990 	 3,4 	  
07:20 15.01.2019 	 1,59 	 1,48 	 7 	 8 	 230 	 990 	 3,3 	  
07:10 15.01.2019 	 1,57 	 1,4 	 7 	 10 	 230 	 990 	 3,2 	  
07:00 15.01.2019 	 1,55 	 1,4 	 8 	 10 	 231 	 990 	 3,3 	  
06:50 15.01.2019 	 1,54 	 1,3 	 8 	 10 	 228 	 990 	 3,3 	  
06:40 15.01.2019 	 1,53 	 1,38 	 8 	 11 	 219 	 990 	 3,6 	  
06:30 15.01.2019 	 1,53 	 1,3 	 8 	 11 	 219 	 990 	 3,7 	  
06:20 15.01.2019 	 1,54 	 1,4 	 8 	 12 	 214 	 990 	 3,7 	  
06:10 15.01.2019 	 1,54 	 1,31 	 9 	 12 	 209 	 990 	 3,7 	  
06:00 15.01.2019 	 1,56 	 1,34 	 9 	 13 	 209 	 990 	 3,7 	  
05:50 15.01.2019 	 1,58 	 1,4 	 9 	 11 	 213 	 990 	 3,5 	  
05:40 15.01.2019 	 1,6 	 1,36 	 9 	 11 	 211 	 990 	 3,4 	  
05:30 15.01.2019 	 1,63 	 1,42 	 9 	 14 	 214 	 990 	 3,3 	  
05:20 15.01.2019 	 1,67 	 1,43 	 8 	 14 	 217 	 990 	 3,2 	  
05:10 15.01.2019 	 1,71 	 1,51 	 10 	 13 	 227 	 990 	 2,8 	  
05:00 15.01.2019 	 1,75 	 1,5 	 8 	 11 	 222 	 990 	 2,6 	  
04:50 15.01.2019 	 1,8 	 1,55 	 10 	 17 	 209 	 990 	 1,8 	  
04:40 15.01.2019 	 1,85 	 1,54 	 12 	 18 	 222 	 991 	 2,2 	  
04:30 15.01.2019 	 1,9 	 1,68 	 9 	 15 	 224 	 990 	 2,9 	  
04:20 15.01.2019 	 1,96 	 1,68 	 10 	 13 	 229 	 990 	 1,9 	  
04:10 15.01.2019 	 2,02 	 1,73 	 10 	 15 	 226 	 990 	 2,5 	  
04:00 15.01.2019 	 2,08 	 1,78 	 9 	 11 	 227 	 990 	 3,4 	  
03:50 15.01.2019 	 2,14 	 1,79 	 9 	 11 	 225 	 990 	 3,1 	  
03:40 15.01.2019 	 2,21 	 1,9 	 10 	 12 	 235 	 990 	 3,2 	  
03:30 15.01.2019 	 2,27 	 1,91 	 11 	 13 	 234 	 990 	 3,5 	  
03:20 15.01.2019 	 2,34 	 2,04 	 10 	 13 	 232 	 990 	 3,6 	  
03:10 15.01.2019 	 2,4 	 2,08 	 11 	 14 	 234 	 990 	 3,4 	  
03:00 15.01.2019 	 2,47 	 2,13 	 11 	 14 	 237 	 990 	 3,3 	  
02:50 15.01.2019 	 2,53 	 2,22 	 12 	 15 	 239 	 990 	 3,2 	  
02:40 15.01.2019 	 2,59 	 2,26 	 12 	 16 	 240 	 990 	 3,5 	  
02:30 15.01.2019 	 2,65 	 2,31 	 12 	 16 	 227 	 990 	 4 	  
02:20 15.01.2019 	 2,7 	 2,37 	 13 	 18 	 226 	 990 	 4,3 	  
02:10 15.01.2019 	 2,76 	 2,44 	 12 	 16 	 222 	 990 	 4,3 	  
02:00 15.01.2019 	 2,81 	 2,45 	 12 	 16 	 221 	 990 	 4,2 	  
01:50 15.01.2019 	 2,85 	 2,5 	 12 	 16 	 223 	 990 	 4 	  
01:40 15.01.2019 	 2,89 	 2,63 	 13 	 17 	 228 	 990 	 3,9 	  
01:30 15.01.2019 	 2,93 	 2,63 	 14 	 18 	 231 	 990 	 3,9 	  
01:20 15.01.2019 	 2,96 	 2,64 	 14 	 18 	 237 	 990 	 3,8 	  
01:10 15.01.2019 	 2,99 	 2,69 	 13 	 18 	 229 	 990 	 3,6 	  
