 Timabil 	 Flodatafla (m)	Sjavarhaed (m)	Vindur (m/s)	Hvida (m/s)	Vindatt (deg)	Loftthrystingur (hpa)	Lofthiti (degC)	
19:30 13.01.2019 	 0,56 	 0,57 	 3 	 4 	 76 	 1014 	 -5,9 	  
19:20 13.01.2019 	 0,58 	 0,59 	 4 	 5 	 57 	 1014 	 -5,8 	  
19:10 13.01.2019 	 0,6 	 0,62 	 3 	 5 	 49 	 1014 	 -5,8 	  
19:00 13.01.2019 	 0,63 	 0,66 	 4 	 5 	 49 	 1014 	 -5,9 	  
18:50 13.01.2019 	 0,65 	 0,7 	 4 	 6 	 51 	 1014 	 -5,7 	  
18:40 13.01.2019 	 0,68 	 0,74 	 4 	 5 	 46 	 1014 	 -5,9 	  
18:30 13.01.2019 	 0,71 	 0,78 	 4 	 6 	 48 	 1014 	 -5,9 	  
18:20 13.01.2019 	 0,73 	 0,84 	 5 	 6 	 46 	 1014 	 -5,8 	  
18:10 13.01.2019 	 0,75 	 0,85 	 5 	 6 	 44 	 1014 	 -5,7 	  
18:00 13.01.2019 	 0,78 	 0,91 	 4 	 6 	 33 	 1014 	 -5,7 	  
17:50 13.01.2019 	 0,8 	 0,94 	 4 	 5 	 32 	 1014 	 -6 	  
17:40 13.01.2019 	 0,82 	 0,98 	 4 	 5 	 19 	 1014 	 -6 	  
17:30 13.01.2019 	 0,85 	 0,99 	 3 	 5 	 9 	 1014 	 -5,9 	  
17:20 13.01.2019 	 0,86 	 1,01 	 3 	 5 	 360 	 1014 	 -5,8 	  
17:10 13.01.2019 	 0,89 	 1,01 	 4 	 6 	 358 	 1014 	 -5,6 	  
17:00 13.01.2019 	 0,9 	 1,05 	 3 	 6 	 6 	 1014 	 -5,6 	  
16:50 13.01.2019 	 0,92 	 1,08 	 4 	 6 	 6 	 1014 	 -5,8 	  
16:40 13.01.2019 	 0,93 	 1,09 	 4 	 6 	 348 	 1014 	 -5,7 	  
16:30 13.01.2019 	 0,95 	 1,08 	 5 	 7 	 340 	 1014 	 -5,9 	  
16:20 13.01.2019 	 0,96 	 1,12 	 5 	 7 	 335 	 1014 	 -5,7 	  
16:10 13.01.2019 	 0,97 	 1,15 	 5 	 6 	 342 	 1014 	 -5,7 	  
16:00 13.01.2019 	 0,98 	 1,17 	 4 	 5 	 352 	 1014 	 -5,8 	  
15:50 13.01.2019 	 0,98 	 1,16 	 4 	 6 	 354 	 1014 	 -5,9 	  
15:40 13.01.2019 	 0,98 	 1,18 	 4 	 7 	 343 	 1014 	 -5,9 	  
15:30 13.01.2019 	 0,99 	 1,19 	 5 	 8 	 343 	 1014 	 -5,8 	  
15:20 13.01.2019 	 0,99 	 1,16 	 4 	 7 	 358 	 1014 	 -6,2 	  
15:10 13.01.2019 	 0,98 	 1,19 	 4 	 7 	 1 	 1014 	 -6,1 	  
15:00 13.01.2019 	 0,98 	 1,17 	 4 	 7 	 5 	 1014 	 -5,9 	  
14:50 13.01.2019 	 0,97 	 1,15 	 4 	 7 	 353 	 1013 	 -5,9 	  
14:40 13.01.2019 	 0,97 	 1,16 	 4 	 6 	 7 	 1013 	 -5,9 	  
14:30 13.01.2019 	 0,95 	 1,12 	 4 	 7 	 6 	 1013 	 -5,9 	  
14:20 13.01.2019 	 0,94 	 1,09 	 4 	 6 	 21 	 1013 	 -6,1 	  
14:10 13.01.2019 	 0,93 	 1,07 	 5 	 8 	 35 	 1013 	 -5,8 	  
14:00 13.01.2019 	 0,92 	 1,07 	 5 	 6 	 36 	 1013 	 -6 	  
13:50 13.01.2019 	 0,9 	 1,05 	 5 	 6 	 33 	 1013 	 -5,8 	  
13:40 13.01.2019 	 0,88 	 1,01 	 4 	 7 	 32 	 1012 	 -5,6 	  
13:30 13.01.2019 	 0,86 	 1 	 4 	 6 	 25 	 1012 	 -5,7 	  
13:20 13.01.2019 	 0,84 	 0,94 	 5 	 8 	 32 	 1012 	 -5,6 	  
13:10 13.01.2019 	 0,82 	 0,94 	 5 	 8 	 29 	 1012 	 -5,9 	  
13:00 13.01.2019 	 0,8 	 0,91 	 5 	 7 	 33 	 1012 	 -5,9 	  
12:50 13.01.2019 	 0,77 	 0,9 	 6 	 8 	 26 	 1012 	 -6,1 	  
12:40 13.01.2019 	 0,75 	 0,87 	 5 	 8 	 21 	 1012 	 -5,9 	  
12:30 13.01.2019 	 0,73 	 0,86 	 5 	 7 	 27 	 1012 	 -5,9 	  
12:20 13.01.2019 	 0,7 	 0,82 	 6 	 8 	 26 	 1012 	 -5,6 	  
12:10 13.01.2019 	 0,68 	 0,78 	 5 	 7 	 23 	 1011 	 -5,6 	  
12:00 13.01.2019 	 0,65 	 0,78 	 5 	 7 	 25 	 1012 	 -5,6 	  
11:50 13.01.2019 	 0,63 	 0,76 	 5 	 8 	 20 	 1011 	 -5,8 	  
11:40 13.01.2019 	 0,61 	 0,74 	 5 	 7 	 16 	 1011 	 -5,9 	  
11:30 13.01.2019 	 0,58 	 0,71 	 5 	 7 	 16 	 1011 	 -5,7 	  
11:20 13.01.2019 	 0,56 	 0,66 	 5 	 7 	 23 	 1011 	 -5,8 	  
11:10 13.01.2019 	 0,53 	 0,66 	 5 	 7 	 21 	 1011 	 -5,8 	  
11:00 13.01.2019 	 0,51 	 0,62 	 5 	 7 	 16 	 1011 	 -5,8 	  
10:50 13.01.2019 	 0,49 	 0,6 	 6 	 9 	 13 	 1011 	 -5,7 	  
10:40 13.01.2019 	 0,47 	 0,6 	 5 	 7 	 15 	 1011 	 -5,7 	  
10:30 13.01.2019 	 0,46 	 0,6 	 5 	 7 	 7 	 1011 	 -5,6 	  
10:20 13.01.2019 	 0,44 	 0,59 	 5 	 7 	 8 	 1010 	 -5,5 	  
10:10 13.01.2019 	 0,43 	 0,56 	 5 	 8 	 15 	 1010 	 -5,3 	  
10:00 13.01.2019 	 0,41 	 0,57 	 6 	 8 	 12 	 1010 	 -5,6 	  
09:50 13.01.2019 	 0,4 	 0,55 	 6 	 8 	 9 	 1010 	 -5,5 	  
09:40 13.01.2019 	 0,39 	 0,55 	 6 	 9 	 16 	 1010 	 -5,2 	  
09:30 13.01.2019 	 0,39 	 0,53 	 7 	 10 	 17 	 1009 	 -5,3 	  
09:20 13.01.2019 	 0,38 	 0,5 	 7 	 10 	 17 	 1009 	 -5,3 	  
09:10 13.01.2019 	 0,38 	 0,53 	 6 	 10 	 16 	 1009 	 -5 	  
09:00 13.01.2019 	 0,38 	 0,53 	 6 	 9 	 12 	 1009 	 -5 	  
08:50 13.01.2019 	 0,39 	 0,56 	 5 	 8 	 19 	 1008 	 -4,7 	  
08:40 13.01.2019 	 0,39 	 0,57 	 6 	 8 	 31 	 1008 	 -4,4 	  
08:30 13.01.2019 	 0,4 	 0,59 	 6 	 8 	 26 	 1008 	 -4,4 	  
08:20 13.01.2019 	 0,41 	 0,61 	 6 	 8 	 31 	 1008 	 -4,1 	  
08:10 13.01.2019 	 0,42 	 0,59 	 6 	 8 	 31 	 1008 	 -4,2 	  
08:00 13.01.2019 	 0,44 	 0,63 	 7 	 9 	 36 	 1007 	 -3,9 	  
07:50 13.01.2019 	 0,45 	 0,64 	 7 	 10 	 29 	 1007 	 -4,1 	  
07:40 13.01.2019 	 0,47 	 0,67 	 7 	 10 	 28 	 1007 	 -4,2 	  
07:30 13.01.2019 	 0,49 	 0,67 	 7 	 10 	 27 	 1007 	 -4,1 	  
07:20 13.01.2019 	 0,51 	 0,69 	 7 	 11 	 25 	 1007 	 -4,2 	  
07:10 13.01.2019 	 0,53 	 0,72 	 7 	 10 	 25 	 1007 	 -4,2 	  
07:00 13.01.2019 	 0,55 	 0,75 	 8 	 12 	 20 	 1006 	 -4,1 	  
06:50 13.01.2019 	 0,58 	 0,79 	 7 	 10 	 19 	 1006 	 -3,8 	  
06:40 13.01.2019 	 0,6 	 0,82 	 7 	 10 	 26 	 1006 	 -3,7 	  
06:30 13.01.2019 	 0,62 	 0,85 	 7 	 10 	 30 	 1006 	 -3,6 	  
06:20 13.01.2019 	 0,65 	 0,88 	 7 	 11 	 27 	 1005 	 -3,7 	  
06:10 13.01.2019 	 0,67 	 0,92 	 8 	 11 	 30 	 1005 	 -3,8 	  
06:00 13.01.2019 	 0,7 	 0,94 	 8 	 11 	 36 	 1005 	 -3,5 	  
05:50 13.01.2019 	 0,72 	 0,94 	 7 	 12 	 40 	 1005 	 -3,2 	  
05:40 13.01.2019 	 0,75 	 0,95 	 9 	 12 	 46 	 1004 	 -3 	  
05:30 13.01.2019 	 0,77 	 1,02 	 11 	 14 	 50 	 1004 	 -3 	  
05:20 13.01.2019 	 0,8 	 1,04 	 9 	 15 	 43 	 1004 	 -3,3 	  
05:10 13.01.2019 	 0,82 	 1,03 	 10 	 14 	 33 	 1004 	 -2,9 	  
05:00 13.01.2019 	 0,84 	 1,06 	 9 	 14 	 45 	 1003 	 -2,8 	  
04:50 13.01.2019 	 0,86 	 1,09 	 10 	 16 	 41 	 1003 	 -2,7 	  
04:40 13.01.2019 	 0,88 	 1,12 	 9 	 15 	 39 	 1003 	 -2,9 	  
04:30 13.01.2019 	 0,89 	 1,1 	 8 	 12 	 37 	 1003 	 -2,6 	  
04:20 13.01.2019 	 0,91 	 1,16 	 9 	 13 	 33 	 1003 	 -2,9 	  
04:10 13.01.2019 	 0,92 	 1,14 	 10 	 15 	 48 	 1003 	 -2,5 	  
04:00 13.01.2019 	 0,93 	 1,13 	 9 	 17 	 43 	 1003 	 -2,5 	  
03:50 13.01.2019 	 0,94 	 1,19 	 11 	 17 	 51 	 1002 	 -2,5 	  
03:40 13.01.2019 	 0,95 	 1,22 	 11 	 18 	 47 	 1002 	 -2,4 	  
03:30 13.01.2019 	 0,96 	 1,23 	 9 	 15 	 46 	 1002 	 -2,3 	  
03:20 13.01.2019 	 0,96 	 1,19 	 10 	 16 	 50 	 1002 	 -2,2 	  
03:10 13.01.2019 	 0,96 	 1,19 	 10 	 15 	 42 	 1001 	 -2 	  
03:00 13.01.2019 	 0,96 	 1,16 	 10 	 17 	 56 	 1001 	 -1,9 	  
02:50 13.01.2019 	 0,96 	 1,22 	 8 	 15 	 46 	 1001 	 -1,8 	  
02:40 13.01.2019 	 0,95 	 1,24 	 9 	 13 	 48 	 1001 	 -2 	  
02:30 13.01.2019 	 0,95 	 1,18 	 8 	 13 	 38 	 1001 	 -1,6 	  
02:20 13.01.2019 	 0,94 	 1,15 	 9 	 15 	 48 	 1001 	 -1,4 	  
02:10 13.01.2019 	 0,92 	 1,1 	 8 	 17 	 48 	 1001 	 -1,5 	  
02:00 13.01.2019 	 0,91 	 1,13 	 11 	 18 	 50 	 1000 	 -1,3 	  
01:50 13.01.2019 	 0,9 	 1,06 	 9 	 17 	 45 	 1000 	 -1,2 	  
01:40 13.01.2019 	 0,88 	 1,11 	 11 	 20 	 52 	 1000 	 -1,2 	  
01:30 13.01.2019 	 0,86 	 1,05 	 11 	 17 	 48 	 1000 	 -1,3 	  
01:20 13.01.2019 	 0,84 	 1 	 11 	 19 	 52 	 1000 	 -1,3 	  
01:10 13.01.2019 	 0,82 	 1,01 	 11 	 20 	 55 	 1000 	 -1,3 	  
01:00 13.01.2019 	 0,8 	 0,97 	 11 	 16 	 59 	 1000 	 -1,3 	  
00:50 13.01.2019 	 0,77 	 0,95 	 12 	 19 	 53 	 1000 	 -1,3 	  
00:40 13.01.2019 	 0,75 	 0,88 	 11 	 19 	 51 	 999 	 -1,2 	  
00:30 13.01.2019 	 0,73 	 0,94 	 10 	 19 	 50 	 999 	 -1,2 	  
00:20 13.01.2019 	 0,7 	 0,93 	 10 	 18 	 50 	 999 	 -0,9 	  
00:10 13.01.2019 	 0,68 	 0,86 	 9 	 17 	 53 	 999 	 -1 	  
00:00 13.01.2019 	 0,65 	 0,8 	 10 	 17 	 55 	 999 	 -1 	  
23:50 12.01.2019 	 0,62 	 0,78 	 10 	 17 	 43 	 999 	 -1 	  
23:40 12.01.2019 	 0,6 	 0,76 	 9 	 16 	 51 	 999 	 -0,9 	  
23:30 12.01.2019 	 0,57 	 0,72 	 12 	 19 	 56 	 998 	 -0,8 	  
23:20 12.01.2019 	 0,54 	 0,74 	 11 	 17 	 55 	 998 	 -0,6 	  
23:10 12.01.2019 	 0,52 	 0,71 	 11 	 22 	 55 	 998 	 -0,5 	  
23:00 12.01.2019 	 0,5 	 0,65 	 10 	 19 	 49 	 998 	 -0,4 	  
22:50 12.01.2019 	 0,47 	 0,61 	 9 	 15 	 57 	 998 	 -0,4 	  
22:40 12.01.2019 	 0,45 	 0,61 	 9 	 15 	 50 	 998 	 -0,5 	  
22:30 12.01.2019 	 0,43 	 0,63 	 10 	 17 	 49 	 998 	 -0,2 	  
22:20 12.01.2019 	 0,41 	 0,56 	 11 	 18 	 51 	 998 	 -0,1 	  
22:10 12.01.2019 	 0,39 	 0,52 	 11 	 19 	 59 	 998 	 -0,1 	  
22:00 12.01.2019 	 0,38 	 0,47 	 11 	 19 	 67 	 997 	 -0,2 	  
21:50 12.01.2019 	 0,36 	 0,46 	 13 	 21 	 59 	 998 	 -0,3 	  
21:40 12.01.2019 	 0,35 	 0,47 	 11 	 21 	 54 	 997 	 -0,2 	  
21:30 12.01.2019 	 0,34 	 0,48 	 13 	 20 	 61 	 997 	 -0,2 	  
21:20 12.01.2019 	 0,34 	 0,49 	 12 	 19 	 60 	 997 	 -0 	  
21:10 12.01.2019 	 0,33 	 0,46 	 12 	 21 	 58 	 997 	 0 	  
21:00 12.01.2019 	 0,33 	 0,52 	 11 	 20 	 60 	 996 	 0 	  
20:50 12.01.2019 	 0,33 	 0,48 	 12 	 19 	 57 	 997 	 -0 	  
20:40 12.01.2019 	 0,34 	 0,46 	 12 	 18 	 63 	 997 	 0,1 	  
20:30 12.01.2019 	 0,35 	 0,44 	 12 	 18 	 63 	 996 	 0,1 	  
20:20 12.01.2019 	 0,35 	 0,47 	 11 	 17 	 68 	 997 	 0,2 	  
20:10 12.01.2019 	 0,37 	 0,46 	 10 	 20 	 61 	 997 	 0,2 	  
20:00 12.01.2019 	 0,38 	 0,5 	 10 	 19 	 55 	 997 	 0,2 	  
19:50 12.01.2019 	 0,4 	 0,53 	 10 	 16 	 53 	 997 	 0,2 	  
19:40 12.01.2019 	 0,41 	 0,5 	 9 	 16 	 59 	 996 	 0,2 	  
19:30 12.01.2019 	 0,43 	 0,62 	 10 	 18 	 56 	 997 	 0,3 	  
19:20 12.01.2019 	 0,46 	 0,62 	 8 	 17 	 54 	 997 	 0,3 	  
19:10 12.01.2019 	 0,48 	 0,66 	 8 	 19 	 55 	 996 	 0,3 	  
19:00 12.01.2019 	 0,5 	 0,72 	 10 	 20 	 55 	 997 	 0,2 	  
18:50 12.01.2019 	 0,53 	 0,76 	 9 	 15 	 51 	 996 	 0,3 	  
18:40 12.01.2019 	 0,56 	 0,73 	 11 	 19 	 45 	 996 	 -0,1 	  
18:30 12.01.2019 	 0,59 	 0,88 	 10 	 16 	 51 	 997 	 0,3 	  
18:20 12.01.2019 	 0,61 	 0,87 	 11 	 18 	 42 	 996 	 0,3 	  
18:10 12.01.2019 	 0,64 	 0,9 	 9 	 13 	 40 	 996 	 0,4 	  
18:00 12.01.2019 	 0,67 	 0,98 	 8 	 14 	 45 	 997 	 0,6 	  
17:50 12.01.2019 	 0,7 	 0,98 	 8 	 15 	 38 	 997 	 0,8 	  
17:40 12.01.2019 	 0,73 	 1,02 	 7 	 10 	 27 	 997 	 0,5 	  
17:30 12.01.2019 	 0,76 	 1,05 	 8 	 13 	 28 	 997 	 0,5 	  
17:20 12.01.2019 	 0,79 	 1,09 	 9 	 14 	 33 	 997 	 0,6 	  
17:10 12.01.2019 	 0,81 	 1,13 	 10 	 14 	 38 	 997 	 0,7 	  
17:00 12.01.2019 	 0,84 	 1,12 	 7 	 11 	 48 	 997 	 0,9 	  
16:50 12.01.2019 	 0,87 	 1,11 	 8 	 12 	 41 	 997 	 0,8 	  
16:40 12.01.2019 	 0,89 	 1,22 	 7 	 10 	 41 	 997 	 0,8 	  
16:30 12.01.2019 	 0,92 	 1,18 	 6 	 8 	 31 	 998 	 0,7 	  
16:20 12.01.2019 	 0,94 	 1,24 	 6 	 8 	 30 	 998 	 0,7 	  
16:10 12.01.2019 	 0,95 	 1,23 	 6 	 9 	 34 	 998 	 0,7 	  
16:00 12.01.2019 	 0,97 	 1,3 	 6 	 9 	 35 	 998 	 0,9 	  
15:50 12.01.2019 	 0,99 	 1,3 	 6 	 10 	 43 	 998 	 1 	  
15:40 12.01.2019 	 1 	 1,45 	 6 	 8 	 40 	 998 	 1,1 	  
15:30 12.01.2019 	 1,01 	 1,35 	 6 	 8 	 35 	 998 	 1 	  
15:20 12.01.2019 	 1,03 	 1,44 	 6 	 9 	 38 	 998 	 1 	  
15:10 12.01.2019 	 1,03 	 1,34 	 5 	 7 	 34 	 998 	 0,9 	  
15:00 12.01.2019 	 1,04 	 1,32 	 4 	 7 	 32 	 999 	 0,9 	  
14:50 12.01.2019 	 1,04 	 1,35 	 4 	 5 	 20 	 999 	 0,8 	  
14:40 12.01.2019 	 1,04 	 1,33 	 4 	 6 	 26 	 999 	 0,8 	  
14:30 12.01.2019 	 1,04 	 1,39 	 4 	 5 	 34 	 999 	 1 	  
14:20 12.01.2019 	 1,04 	 1,32 	 5 	 7 	 42 	 999 	 1,1 	  
14:10 12.01.2019 	 1,03 	 1,32 	 5 	 8 	 44 	 999 	 1 	  
14:00 12.01.2019 	 1,02 	 1,19 	 5 	 7 	 41 	 999 	 1,2 	  
13:50 12.01.2019 	 1,01 	 1,26 	 5 	 6 	 43 	 999 	 0,9 	  
13:40 12.01.2019 	 1 	 1,28 	 4 	 7 	 44 	 999 	 1,2 	  
13:30 12.01.2019 	 0,98 	 1,26 	 4 	 6 	 41 	 999 	 1,2 	  
13:20 12.01.2019 	 0,97 	 1,2 	 5 	 7 	 45 	 999 	 1,3 	  
13:10 12.01.2019 	 0,95 	 1,17 	 6 	 8 	 51 	 999 	 1,2 	  
13:00 12.01.2019 	 0,93 	 1,09 	 5 	 6 	 59 	 1000 	 1,3 	  
12:50 12.01.2019 	 0,91 	 1,16 	 6 	 8 	 59 	 1000 	 1,3 	  
12:40 12.01.2019 	 0,88 	 1,13 	 5 	 8 	 56 	 1000 	 1,2 	  
12:30 12.01.2019 	 0,86 	 1,1 	 3 	 6 	 49 	 1000 	 1,1 	  
12:20 12.01.2019 	 0,83 	 1,03 	 4 	 8 	 44 	 1000 	 1,2 	  
12:10 12.01.2019 	 0,81 	 0,97 	 5 	 7 	 47 	 1000 	 1,1 	  
12:00 12.01.2019 	 0,78 	 0,98 	 5 	 7 	 51 	 1000 	 1,2 	  
11:50 12.01.2019 	 0,75 	 0,93 	 6 	 8 	 48 	 1000 	 1,1 	  
11:40 12.01.2019 	 0,72 	 0,88 	 6 	 8 	 42 	 1000 	 1,1 	  
11:30 12.01.2019 	 0,69 	 0,89 	 5 	 8 	 41 	 1000 	 1,1 	  
11:20 12.01.2019 	 0,66 	 0,88 	 5 	 7 	 39 	 1001 	 1,1 	  
11:10 12.01.2019 	 0,63 	 0,8 	 6 	 8 	 32 	 1001 	 1 	  
11:00 12.01.2019 	 0,61 	 0,8 	 6 	 9 	 25 	 1000 	 1 	  
10:50 12.01.2019 	 0,58 	 0,85 	 6 	 9 	 28 	 1000 	 1 	  
10:40 12.01.2019 	 0,55 	 0,77 	 5 	 9 	 20 	 1001 	 0,9 	  
10:30 12.01.2019 	 0,52 	 0,73 	 4 	 7 	 10 	 1000 	 0,7 	  
10:20 12.01.2019 	 0,5 	 0,75 	 5 	 7 	 5 	 1001 	 0,8 	  
10:10 12.01.2019 	 0,47 	 0,7 	 5 	 8 	 10 	 1001 	 0,8 	  
10:00 12.01.2019 	 0,45 	 0,64 	 4 	 7 	 4 	 1001 	 0,9 	  
09:50 12.01.2019 	 0,43 	 0,66 	 4 	 5 	 8 	 1001 	 1 	  
09:40 12.01.2019 	 0,41 	 0,7 	 5 	 6 	 2 	 1002 	 1,1 	  
09:30 12.01.2019 	 0,39 	 0,63 	 5 	 8 	 4 	 1001 	 1,2 	  
09:20 12.01.2019 	 0,37 	 0,69 	 6 	 8 	 352 	 1001 	 1,5 	  
09:10 12.01.2019 	 0,36 	 0,56 	 6 	 9 	 352 	 1001 	 1,3 	  
09:00 12.01.2019 	 0,35 	 0,58 	 5 	 8 	 346 	 1001 	 1,1 	  
08:50 12.01.2019 	 0,34 	 0,54 	 6 	 8 	 342 	 1001 	 1,2 	  
08:40 12.01.2019 	 0,33 	 0,53 	 6 	 8 	 341 	 1001 	 0,9 	  
08:30 12.01.2019 	 0,33 	 0,67 	 7 	 10 	 337 	 1001 	 1,3 	  
08:20 12.01.2019 	 0,33 	 0,48 	 7 	 10 	 334 	 1001 	 1,6 	  
08:10 12.01.2019 	 0,34 	 0,62 	 7 	 10 	 331 	 1001 	 1,6 	  
08:00 12.01.2019 	 0,34 	 0,59 	 7 	 9 	 333 	 1000 	 1,3 	  
07:50 12.01.2019 	 0,35 	 0,57 	 7 	 9 	 337 	 1000 	 1,5 	  
07:40 12.01.2019 	 0,36 	 0,6 	 7 	 10 	 338 	 1000 	 1,8 	  
07:30 12.01.2019 	 0,37 	 0,59 	 7 	 10 	 336 	 1000 	 1,8 	  
07:20 12.01.2019 	 0,39 	 0,6 	 7 	 10 	 337 	 999 	 1,9 	  
07:10 12.01.2019 	 0,41 	 0,77 	 7 	 10 	 336 	 999 	 1,9 	  
07:00 12.01.2019 	 0,42 	 0,66 	 7 	 11 	 333 	 999 	 2 	  
06:50 12.01.2019 	 0,45 	 0,77 	 7 	 11 	 327 	 999 	 2 	  
06:40 12.01.2019 	 0,47 	 0,74 	 8 	 11 	 313 	 999 	 2,2 	  
06:30 12.01.2019 	 0,49 	 0,73 	 7 	 10 	 315 	 999 	 2,3 	  
06:20 12.01.2019 	 0,52 	 0,78 	 7 	 11 	 307 	 999 	 2,6 	  
06:10 12.01.2019 	 0,55 	 0,77 	 7 	 10 	 302 	 999 	 2,7 	  
06:00 12.01.2019 	 0,57 	 0,85 	 6 	 10 	 297 	 999 	 2,9 	  
05:50 12.01.2019 	 0,6 	 0,95 	 7 	 11 	 287 	 998 	 3,2 	  
05:40 12.01.2019 	 0,63 	 0,85 	 8 	 12 	 286 	 998 	 3,3 	  
05:30 12.01.2019 	 0,66 	 0,95 	 7 	 12 	 277 	 997 	 4,1 	  
05:20 12.01.2019 	 0,69 	 1,04 	 7 	 11 	 273 	 997 	 6 	  
05:10 12.01.2019 	 0,72 	 1,03 	 5 	 7 	 262 	 996 	 5,8 	  
05:00 12.01.2019 	 0,74 	 1,06 	 4 	 8 	 277 	 996 	 6,9 	  
04:50 12.01.2019 	 0,77 	 1,22 	 3 	 6 	 316 	 995 	 6,3 	  
04:40 12.01.2019 	 0,8 	 1,17 	 2 	 3 	 95 	 995 	 5,1 	  
04:30 12.01.2019 	 0,83 	 1,15 	 2 	 4 	 28 	 995 	 4,5 	  
04:20 12.01.2019 	 0,85 	 1,18 	 2 	 3 	 21 	 995 	 4,7 	  
04:10 12.01.2019 	 0,87 	 1,19 	 2 	 4 	 50 	 995 	 5,2 	  
04:00 12.01.2019 	 0,89 	 1,27 	 4 	 5 	 43 	 994 	 5,1 	  
03:50 12.01.2019 	 0,92 	 1,3 	 3 	 4 	 11 	 995 	 4,5 	  
03:40 12.01.2019 	 0,93 	 1,21 	 3 	 4 	 12 	 995 	 4,5 	  
03:30 12.01.2019 	 0,95 	 1,28 	 3 	 4 	 10 	 995 	 4,5 	  
03:20 12.01.2019 	 0,96 	 1,33 	 2 	 3 	 23 	 995 	 4,9 	  
03:10 12.01.2019 	 0,98 	 1,31 	 2 	 4 	 18 	 995 	 5,2 	  
03:00 12.01.2019 	 0,98 	 1,28 	 3 	 5 	 16 	 994 	 5,5 	  
02:50 12.01.2019 	 0,99 	 1,26 	 2 	 4 	 10 	 994 	 5,1 	  
02:40 12.01.2019 	 1 	 1,4 	 2 	 4 	 16 	 994 	 5 	  
02:30 12.01.2019 	 1 	 1,21 	 3 	 4 	 9 	 994 	 5,1 	  
02:20 12.01.2019 	 1 	 1,26 	 3 	 4 	 23 	 994 	 5,1 	  
02:10 12.01.2019 	 1 	 1,37 	 3 	 3 	 15 	 994 	 4,7 	  
02:00 12.01.2019 	 0,99 	 1,31 	 3 	 4 	 22 	 994 	 4,6 	  
01:50 12.01.2019 	 0,98 	 1,19 	 3 	 4 	 15 	 994 	 4,2 	  
01:40 12.01.2019 	 0,97 	 1,27 	 3 	 4 	 332 	 994 	 4,1 	  
01:30 12.01.2019 	 0,96 	 1,26 	 2 	 2 	 314 	 994 	 4,5 	  
01:20 12.01.2019 	 0,95 	 1,15 	 1 	 2 	 262 	 994 	 4,3 	  
01:10 12.01.2019 	 0,93 	 1,12 	 1 	 1 	 115 	 994 	 4,3 	  
01:00 12.01.2019 	 0,91 	 1,17 	 1 	 1 	 126 	 993 	 4,2 	  
00:50 12.01.2019 	 0,89 	 1,15 	 1 	 2 	 121 	 993 	 4,6 	  
00:40 12.01.2019 	 0,87 	 1,05 	 1 	 2 	 174 	 993 	 4,3 	  
00:30 12.01.2019 	 0,85 	 1,03 	 2 	 4 	 150 	 993 	 4,5 	  
00:20 12.01.2019 	 0,83 	 1,1 	 2 	 4 	 218 	 993 	 5,2 	  
00:10 12.01.2019 	 0,8 	 0,99 	 1 	 2 	 110 	 993 	 5,6 	  
00:00 12.01.2019 	 0,77 	 0,98 	 2 	 4 	 89 	 993 	 5,7 	  
23:50 11.01.2019 	 0,74 	 0,92 	 2 	 4 	 97 	 993 	 5,5 	  
23:40 11.01.2019 	 0,71 	 0,98 	 3 	 4 	 90 	 993 	 5,2 	  
23:30 11.01.2019 	 0,68 	 0,92 	 3 	 4 	 87 	 993 	 5 	  
23:20 11.01.2019 	 0,65 	 0,81 	 2 	 2 	 84 	 993 	 4,6 	  
23:10 11.01.2019 	 0,62 	 0,81 	 3 	 3 	 21 	 993 	 4,9 	  
23:00 11.01.2019 	 0,59 	 0,8 	 2 	 3 	 358 	 994 	 5,1 	  
22:50 11.01.2019 	 0,56 	 0,7 	 2 	 3 	 341 	 994 	 5,1 	  
22:40 11.01.2019 	 0,53 	 0,66 	 2 	 3 	 321 	 994 	 5 	  
22:30 11.01.2019 	 0,5 	 0,67 	 2 	 3 	 317 	 994 	 5,2 	  
22:20 11.01.2019 	 0,48 	 0,68 	 3 	 4 	 312 	 994 	 5,3 	  
22:10 11.01.2019 	 0,45 	 0,6 	 2 	 4 	 171 	 993 	 5,3 	  
22:00 11.01.2019 	 0,43 	 0,61 	 5 	 6 	 141 	 993 	 6,1 	  
21:50 11.01.2019 	 0,4 	 0,52 	 6 	 8 	 145 	 993 	 6,3 	  
21:40 11.01.2019 	 0,38 	 0,62 	 6 	 8 	 143 	 993 	 6,4 	  
21:30 11.01.2019 	 0,36 	 0,57 	 4 	 6 	 135 	 993 	 6,1 	  
21:20 11.01.2019 	 0,34 	 0,4 	 3 	 4 	 103 	 993 	 5,4 	  
21:10 11.01.2019 	 0,33 	 0,45 	 3 	 4 	 106 	 993 	 5,3 	  
21:00 11.01.2019 	 0,32 	 0,38 	 3 	 4 	 95 	 993 	 5,3 	  
20:50 11.01.2019 	 0,3 	 0,39 	 3 	 4 	 108 	 993 	 5,2 	  
20:40 11.01.2019 	 0,3 	 0,33 	 4 	 5 	 128 	 993 	 5,8 	  
20:30 11.01.2019 	 0,29 	 0,34 	 5 	 6 	 133 	 994 	 6 	  
20:20 11.01.2019 	 0,29 	 0,33 	 5 	 7 	 141 	 994 	 6 	  
20:10 11.01.2019 	 0,29 	 0,38 	 6 	 7 	 145 	 994 	 6,2 	  
