 Timabil 	 Flodatafla (m)	Sjavarhaed (m)	Vindur (m/s)	Hvida (m/s)	Vindatt (deg)	Loftthrystingur (hpa)	Lofthiti (degC)	
08:30 14.01.2019 	 1,82 	 1,87 	 9 	 12 	 75 	 1004 	 -1,9 	  
08:20 14.01.2019 	 1,77 	 1,8 	 10 	 13 	 72 	 1005 	 -1,9 	  
08:10 14.01.2019 	 1,72 	 1,73 	 9 	 11 	 73 	 1005 	 -1,8 	  
08:00 14.01.2019 	 1,67 	 1,71 	 9 	 11 	 72 	 1005 	 -1,8 	  
07:50 14.01.2019 	 1,62 	 1,59 	 9 	 12 	 68 	 1006 	 -1,8 	  
07:40 14.01.2019 	 1,57 	 1,54 	 9 	 11 	 65 	 1006 	 -1,9 	  
07:30 14.01.2019 	 1,52 	 1,49 	 10 	 12 	 68 	 1006 	 -2 	  
07:20 14.01.2019 	 1,46 	 1,44 	 10 	 11 	 66 	 1007 	 -2,3 	  
07:10 14.01.2019 	 1,42 	 1,35 	 9 	 11 	 65 	 1007 	 -1,8 	  
07:00 14.01.2019 	 1,37 	 1,29 	 9 	 11 	 67 	 1007 	 -1,8 	  
06:50 14.01.2019 	 1,33 	 1,29 	 9 	 11 	 65 	 1007 	 -1,3 	  
06:40 14.01.2019 	 1,29 	 1,19 	 10 	 11 	 64 	 1007 	 -1,5 	  
06:30 14.01.2019 	 1,25 	 1,17 	 9 	 11 	 65 	 1007 	 -1,4 	  
06:20 14.01.2019 	 1,22 	 1,17 	 8 	 9 	 57 	 1007 	 -1,7 	  
06:10 14.01.2019 	 1,18 	 1,02 	 9 	 10 	 62 	 1008 	 -1,3 	  
06:00 14.01.2019 	 1,16 	 1,01 	 8 	 9 	 59 	 1008 	 -1,5 	  
05:50 14.01.2019 	 1,13 	 1,01 	 7 	 9 	 60 	 1009 	 -1,8 	  
05:40 14.01.2019 	 1,11 	 1,01 	 8 	 10 	 57 	 1009 	 -1,8 	  
05:30 14.01.2019 	 1,1 	 1,03 	 8 	 10 	 55 	 1009 	 -1,9 	  
05:20 14.01.2019 	 1,08 	 0,9 	 7 	 8 	 53 	 1009 	 -2 	  
05:10 14.01.2019 	 1,07 	 0,92 	 6 	 8 	 53 	 1009 	 -1,9 	  
05:00 14.01.2019 	 1,07 	 0,93 	 7 	 9 	 57 	 1009 	 -1,8 	  
04:50 14.01.2019 	 1,08 	 0,9 	 9 	 11 	 61 	 1009 	 -1,9 	  
04:40 14.01.2019 	 1,09 	 0,91 	 9 	 11 	 61 	 1010 	 -2,2 	  
04:30 14.01.2019 	 1,1 	 0,98 	 8 	 9 	 59 	 1010 	 -2 	  
04:20 14.01.2019 	 1,12 	 0,95 	 7 	 9 	 54 	 1010 	 -2 	  
04:10 14.01.2019 	 1,14 	 0,96 	 7 	 8 	 53 	 1010 	 -1,8 	  
04:00 14.01.2019 	 1,16 	 1,01 	 6 	 8 	 53 	 1010 	 -2,2 	  
03:50 14.01.2019 	 1,19 	 0,97 	 6 	 8 	 51 	 1010 	 -1,8 	  
03:40 14.01.2019 	 1,23 	 0,99 	 6 	 8 	 52 	 1011 	 -1,8 	  
03:30 14.01.2019 	 1,27 	 1,01 	 6 	 8 	 52 	 1011 	 -1,8 	  
03:20 14.01.2019 	 1,31 	 1,01 	 5 	 7 	 53 	 1011 	 -1,9 	  
03:10 14.01.2019 	 1,35 	 1,14 	 5 	 6 	 53 	 1011 	 -2,2 	  
03:00 14.01.2019 	 1,4 	 1,18 	 5 	 6 	 57 	 1011 	 -2,2 	  
02:50 14.01.2019 	 1,45 	 1,27 	 5 	 6 	 58 	 1011 	 -2 	  
02:40 14.01.2019 	 1,5 	 1,28 	 5 	 6 	 60 	 1011 	 -1,9 	  
02:30 14.01.2019 	 1,55 	 1,25 	 4 	 6 	 47 	 1011 	 -2,1 	  
02:20 14.01.2019 	 1,61 	 1,35 	 5 	 7 	 55 	 1012 	 -2,2 	  
02:10 14.01.2019 	 1,66 	 1,33 	 6 	 7 	 65 	 1012 	 -2 	  
02:00 14.01.2019 	 1,71 	 1,49 	 5 	 7 	 71 	 1012 	 -2,2 	  
01:50 14.01.2019 	 1,76 	 1,59 	 5 	 7 	 67 	 1012 	 -2,2 	  
01:40 14.01.2019 	 1,82 	 1,59 	 6 	 7 	 63 	 1013 	 -2 	  
01:30 14.01.2019 	 1,87 	 1,63 	 6 	 7 	 68 	 1013 	 -2 	  
01:20 14.01.2019 	 1,92 	 1,72 	 6 	 7 	 64 	 1013 	 -2,3 	  
01:10 14.01.2019 	 1,97 	 1,84 	 6 	 7 	 64 	 1013 	 -2,2 	  
01:00 14.01.2019 	 2,02 	 1,93 	 6 	 7 	 64 	 1013 	 -2,2 	  
00:50 14.01.2019 	 2,06 	 1,96 	 6 	 7 	 64 	 1013 	 -2,4 	  
00:40 14.01.2019 	 2,11 	 1,91 	 6 	 8 	 67 	 1013 	 -2,1 	  
00:30 14.01.2019 	 2,15 	 1,96 	 7 	 8 	 65 	 1013 	 -2,2 	  
00:20 14.01.2019 	 2,18 	 2 	 7 	 8 	 69 	 1013 	 -2,1 	  
00:10 14.01.2019 	 2,21 	 2,08 	 6 	 7 	 72 	 1013 	 -1,9 	  
00:00 14.01.2019 	 2,24 	 2,12 	 6 	 7 	 77 	 1013 	 -2 	  
23:50 13.01.2019 	 2,27 	 2,15 	 5 	 7 	 78 	 1014 	 -2,3 	  
23:40 13.01.2019 	 2,29 	 2,14 	 5 	 6 	 79 	 1014 	 -2,3 	  
23:30 13.01.2019 	 2,3 	 2,15 	 5 	 6 	 79 	 1014 	 -2,6 	  
23:20 13.01.2019 	 2,31 	 2,19 	 5 	 6 	 77 	 1014 	 -3 	  
23:10 13.01.2019 	 2,32 	 2,15 	 6 	 7 	 75 	 1014 	 -3 	  
23:00 13.01.2019 	 2,33 	 2,24 	 7 	 8 	 73 	 1014 	 -2,9 	  
22:50 13.01.2019 	 2,32 	 2,22 	 7 	 8 	 77 	 1014 	 -2,7 	  
22:40 13.01.2019 	 2,31 	 2,24 	 6 	 7 	 77 	 1014 	 -2,7 	  
22:30 13.01.2019 	 2,3 	 2,21 	 5 	 7 	 78 	 1014 	 -2,5 	  
22:20 13.01.2019 	 2,29 	 2,15 	 5 	 6 	 76 	 1014 	 -2,7 	  
22:10 13.01.2019 	 2,27 	 2,14 	 4 	 6 	 78 	 1014 	 -2,4 	  
22:00 13.01.2019 	 2,24 	 2,22 	 5 	 6 	 70 	 1014 	 -1,9 	  
21:50 13.01.2019 	 2,21 	 2,15 	 5 	 6 	 68 	 1014 	 -1,8 	  
21:40 13.01.2019 	 2,18 	 2,03 	 4 	 5 	 70 	 1014 	 -1,6 	  
21:30 13.01.2019 	 2,14 	 2,05 	 4 	 5 	 67 	 1014 	 -1,8 	  
21:20 13.01.2019 	 2,1 	 2,04 	 4 	 5 	 66 	 1014 	 -1,9 	  
21:10 13.01.2019 	 2,06 	 2,03 	 4 	 5 	 65 	 1014 	 -1,3 	  
21:00 13.01.2019 	 2,01 	 1,9 	 4 	 5 	 58 	 1014 	 -1,8 	  
20:50 13.01.2019 	 1,96 	 1,89 	 4 	 5 	 57 	 1015 	 -1,8 	  
20:40 13.01.2019 	 1,91 	 1,86 	 4 	 5 	 58 	 1015 	 -1,9 	  
20:30 13.01.2019 	 1,85 	 1,82 	 4 	 5 	 57 	 1015 	 -1,9 	  
20:20 13.01.2019 	 1,8 	 1,68 	 3 	 4 	 56 	 1015 	 -2 	  
20:10 13.01.2019 	 1,75 	 1,72 	 3 	 4 	 37 	 1014 	 -2,6 	  
20:00 13.01.2019 	 1,69 	 1,58 	 3 	 4 	 17 	 1014 	 -3 	  
19:50 13.01.2019 	 1,63 	 1,55 	 3 	 4 	 8 	 1015 	 -3,8 	  
19:40 13.01.2019 	 1,58 	 1,5 	 3 	 3 	 359 	 1015 	 -3,9 	  
19:30 13.01.2019 	 1,52 	 1,49 	 2 	 3 	 349 	 1015 	 -4,1 	  
19:20 13.01.2019 	 1,46 	 1,36 	 2 	 3 	 346 	 1015 	 -4,3 	  
19:10 13.01.2019 	 1,4 	 1,2 	 2 	 3 	 350 	 1015 	 -4,2 	  
19:00 13.01.2019 	 1,35 	 1,08 	 2 	 3 	 355 	 1015 	 -4,4 	  
18:50 13.01.2019 	 1,3 	 1,13 	 3 	 3 	 333 	 1015 	 -5,6 	  
18:40 13.01.2019 	 1,25 	 1,07 	 2 	 3 	 322 	 1015 	 -5,8 	  
18:30 13.01.2019 	 1,2 	 1,12 	 2 	 3 	 336 	 1015 	 -5,6 	  
18:20 13.01.2019 	 1,16 	 0,94 	 3 	 4 	 317 	 1015 	 -6 	  
18:10 13.01.2019 	 1,11 	 0,86 	 3 	 4 	 304 	 1015 	 -5,8 	  
18:00 13.01.2019 	 1,07 	 0,97 	 2 	 3 	 312 	 1015 	 -5,9 	  
17:50 13.01.2019 	 1,04 	 0,87 	 2 	 2 	 311 	 1015 	 -5,6 	  
17:40 13.01.2019 	 1,01 	 0,88 	 2 	 2 	 332 	 1015 	 -5,2 	  
17:30 13.01.2019 	 0,98 	 0,81 	 2 	 3 	 334 	 1015 	 -4,9 	  
17:20 13.01.2019 	 0,96 	 0,83 	 2 	 3 	 323 	 1015 	 -5,1 	  
17:10 13.01.2019 	 0,95 	 0,81 	 3 	 4 	 338 	 1014 	 -3,9 	  
17:00 13.01.2019 	 0,94 	 0,62 	 3 	 4 	 343 	 1014 	 -4 	  
16:50 13.01.2019 	 0,93 	 0,72 	 3 	 4 	 351 	 1014 	 -3,2 	  
16:40 13.01.2019 	 0,94 	 0,79 	 3 	 4 	 353 	 1014 	 -3,2 	  
16:30 13.01.2019 	 0,94 	 0,7 	 3 	 3 	 352 	 1014 	 -3 	  
16:20 13.01.2019 	 0,95 	 0,58 	 3 	 3 	 338 	 1014 	 -2,8 	  
16:10 13.01.2019 	 0,97 	 0,57 	 3 	 3 	 340 	 1014 	 -2,7 	  
16:00 13.01.2019 	 0,99 	 0,79 	 2 	 3 	 328 	 1014 	 -2,7 	  
15:50 13.01.2019 	 1,02 	 0,76 	 3 	 4 	 317 	 1013 	 -2,6 	  
15:40 13.01.2019 	 1,05 	 0,9 	 3 	 4 	 333 	 1013 	 -2,5 	  
15:30 13.01.2019 	 1,09 	 0,89 	 4 	 5 	 358 	 1013 	 -1,6 	  
15:20 13.01.2019 	 1,13 	 0,88 	 5 	 6 	 2 	 1013 	 -1,2 	  
15:10 13.01.2019 	 1,18 	 0,93 	 4 	 6 	 2 	 1013 	 -1,1 	  
15:00 13.01.2019 	 1,22 	 0,84 	 4 	 5 	 346 	 1014 	 -1,4 	  
14:50 13.01.2019 	 1,28 	 1,01 	 4 	 5 	 332 	 1014 	 -1,8 	  
14:40 13.01.2019 	 1,34 	 0,98 	 4 	 5 	 340 	 1013 	 -1,3 	  
14:30 13.01.2019 	 1,39 	 1,11 	 3 	 4 	 352 	 1013 	 -1,1 	  
14:20 13.01.2019 	 1,45 	 1,23 	 4 	 5 	 351 	 1013 	 -1,4 	  
14:10 13.01.2019 	 1,51 	 1,25 	 4 	 6 	 0 	 1013 	 -1,1 	  
14:00 13.01.2019 	 1,58 	 1,42 	 4 	 6 	 18 	 1013 	 -1 	  
13:50 13.01.2019 	 1,64 	 1,51 	 4 	 5 	 11 	 1013 	 -1 	  
13:40 13.01.2019 	 1,7 	 1,39 	 3 	 5 	 9 	 1013 	 -1,5 	  
13:30 13.01.2019 	 1,76 	 1,55 	 2 	 3 	 5 	 1013 	 -1,8 	  
13:20 13.01.2019 	 1,82 	 1,56 	 3 	 4 	 5 	 1013 	 -1,3 	  
13:10 13.01.2019 	 1,88 	 1,78 	 2 	 3 	 349 	 1013 	 -1,4 	  
13:00 13.01.2019 	 1,94 	 1,75 	 3 	 4 	 349 	 1013 	 -1,8 	  
12:50 13.01.2019 	 2 	 1,83 	 3 	 4 	 348 	 1012 	 -1,1 	  
12:40 13.01.2019 	 2,06 	 1,88 	 3 	 4 	 347 	 1012 	 -1,2 	  
12:30 13.01.2019 	 2,12 	 2,05 	 3 	 4 	 358 	 1012 	 -0,6 	  
12:20 13.01.2019 	 2,16 	 2,03 	 2 	 4 	 10 	 1012 	 -0,8 	  
12:10 13.01.2019 	 2,21 	 2 	 3 	 4 	 355 	 1011 	 -0,5 	  
12:00 13.01.2019 	 2,26 	 2,14 	 4 	 5 	 356 	 1011 	 -0,1 	  
11:50 13.01.2019 	 2,3 	 2,25 	 4 	 6 	 358 	 1011 	 -0,3 	  
11:40 13.01.2019 	 2,33 	 2,22 	 5 	 6 	 359 	 1011 	 -0,2 	  
11:30 13.01.2019 	 2,37 	 2,31 	 5 	 6 	 350 	 1010 	 -0,2 	  
11:20 13.01.2019 	 2,39 	 2,28 	 4 	 5 	 343 	 1010 	 -0,3 	  
11:10 13.01.2019 	 2,42 	 2,32 	 3 	 5 	 344 	 1010 	 0 	  
11:00 13.01.2019 	 2,44 	 2,36 	 3 	 4 	 354 	 1010 	 -0,3 	  
10:50 13.01.2019 	 2,45 	 2,37 	 3 	 5 	 345 	 1010 	 -0 	  
10:40 13.01.2019 	 2,46 	 2,38 	 4 	 6 	 350 	 1009 	 0,2 	  
10:30 13.01.2019 	 2,47 	 2,51 	 4 	 6 	 345 	 1009 	 0,4 	  
10:20 13.01.2019 	 2,47 	 2,46 	 4 	 5 	 358 	 1009 	 0,4 	  
10:10 13.01.2019 	 2,46 	 2,4 	 3 	 5 	 352 	 1009 	 0,7 	  
10:00 13.01.2019 	 2,45 	 2,33 	 3 	 4 	 339 	 1009 	 -0 	  
09:50 13.01.2019 	 2,43 	 2,3 	 2 	 3 	 344 	 1008 	 -0,2 	  
09:40 13.01.2019 	 2,42 	 2,29 	 1 	 2 	 360 	 1008 	 -0 	  
09:30 13.01.2019 	 2,39 	 2,3 	 2 	 3 	 324 	 1008 	 -0 	  
09:20 13.01.2019 	 2,36 	 2,19 	 3 	 5 	 356 	 1008 	 0,2 	  
09:10 13.01.2019 	 2,33 	 2,24 	 3 	 5 	 13 	 1008 	 1 	  
09:00 13.01.2019 	 2,29 	 2,23 	 4 	 6 	 24 	 1007 	 1,3 	  
08:50 13.01.2019 	 2,25 	 2,15 	 6 	 10 	 11 	 1007 	 1,3 	  
08:40 13.01.2019 	 2,21 	 2,05 	 7 	 11 	 356 	 1007 	 1,4 	  
08:30 13.01.2019 	 2,15 	 2,03 	 5 	 10 	 16 	 1006 	 1,5 	  
08:20 13.01.2019 	 2,11 	 2 	 4 	 5 	 25 	 1006 	 1,4 	  
08:10 13.01.2019 	 2,05 	 1,96 	 5 	 8 	 31 	 1006 	 1,6 	  
08:00 13.01.2019 	 2 	 1,8 	 3 	 4 	 34 	 1006 	 0,8 	  
07:50 13.01.2019 	 1,94 	 1,86 	 3 	 6 	 42 	 1005 	 0,7 	  
07:40 13.01.2019 	 1,88 	 1,82 	 5 	 9 	 28 	 1005 	 0,9 	  
07:30 13.01.2019 	 1,82 	 1,74 	 5 	 9 	 43 	 1005 	 0,1 	  
07:20 13.01.2019 	 1,76 	 1,6 	 4 	 6 	 47 	 1004 	 0,1 	  
07:10 13.01.2019 	 1,7 	 1,55 	 4 	 6 	 40 	 1004 	 0,1 	  
07:00 13.01.2019 	 1,64 	 1,46 	 3 	 5 	 31 	 1004 	 0 	  
06:50 13.01.2019 	 1,58 	 1,49 	 3 	 5 	 26 	 1004 	 0,1 	  
06:40 13.01.2019 	 1,52 	 1,41 	 5 	 7 	 24 	 1003 	 0,1 	  
06:30 13.01.2019 	 1,46 	 1,19 	 5 	 8 	 15 	 1003 	 0,4 	  
06:20 13.01.2019 	 1,4 	 1,23 	 4 	 6 	 22 	 1003 	 0,2 	  
06:10 13.01.2019 	 1,34 	 1,12 	 6 	 9 	 11 	 1002 	 0,1 	  
06:00 13.01.2019 	 1,28 	 1,13 	 7 	 9 	 356 	 1002 	 0,2 	  
05:50 13.01.2019 	 1,23 	 1 	 6 	 8 	 354 	 1002 	 0,3 	  
05:40 13.01.2019 	 1,19 	 1,01 	 6 	 8 	 356 	 1002 	 0,4 	  
05:30 13.01.2019 	 1,14 	 0,97 	 6 	 8 	 357 	 1001 	 0,4 	  
05:20 13.01.2019 	 1,1 	 0,91 	 6 	 9 	 354 	 1001 	 0,6 	  
05:10 13.01.2019 	 1,07 	 0,98 	 7 	 9 	 354 	 1001 	 0,5 	  
05:00 13.01.2019 	 1,04 	 0,87 	 6 	 8 	 349 	 1001 	 0,4 	  
04:50 13.01.2019 	 1,01 	 0,9 	 6 	 8 	 349 	 1000 	 0,5 	  
04:40 13.01.2019 	 0,98 	 0,74 	 4 	 6 	 352 	 1000 	 0,9 	  
04:30 13.01.2019 	 0,97 	 0,84 	 4 	 6 	 354 	 1000 	 0,7 	  
04:20 13.01.2019 	 0,96 	 0,73 	 5 	 6 	 0 	 1000 	 1,2 	  
04:10 13.01.2019 	 0,95 	 0,79 	 4 	 5 	 359 	 999 	 1,3 	  
04:00 13.01.2019 	 0,96 	 0,67 	 4 	 5 	 356 	 999 	 0,9 	  
03:50 13.01.2019 	 0,97 	 0,85 	 3 	 4 	 359 	 999 	 1 	  
03:40 13.01.2019 	 0,98 	 0,77 	 2 	 4 	 7 	 999 	 0,8 	  
03:30 13.01.2019 	 1 	 0,84 	 2 	 3 	 14 	 999 	 0,9 	  
03:20 13.01.2019 	 1,02 	 0,8 	 2 	 4 	 19 	 999 	 0,9 	  
03:10 13.01.2019 	 1,05 	 0,92 	 3 	 4 	 6 	 999 	 0,4 	  
03:00 13.01.2019 	 1,09 	 0,94 	 2 	 4 	 0 	 998 	 0,1 	  
02:50 13.01.2019 	 1,13 	 0,86 	 2 	 3 	 356 	 998 	 -0,3 	  
02:40 13.01.2019 	 1,17 	 0,89 	 3 	 4 	 358 	 998 	 0,1 	  
02:30 13.01.2019 	 1,22 	 1,01 	 3 	 4 	 8 	 998 	 0,5 	  
02:20 13.01.2019 	 1,27 	 1,11 	 3 	 4 	 2 	 998 	 0 	  
02:10 13.01.2019 	 1,32 	 1,03 	 4 	 5 	 351 	 998 	 -0,3 	  
02:00 13.01.2019 	 1,38 	 1,17 	 4 	 5 	 340 	 998 	 -0,2 	  
01:50 13.01.2019 	 1,44 	 1,31 	 3 	 4 	 338 	 997 	 -0,4 	  
01:40 13.01.2019 	 1,5 	 1,37 	 3 	 4 	 332 	 997 	 -0,3 	  
01:30 13.01.2019 	 1,56 	 1,34 	 3 	 3 	 339 	 997 	 -0 	  
01:20 13.01.2019 	 1,62 	 1,32 	 3 	 3 	 341 	 997 	 0,2 	  
01:10 13.01.2019 	 1,68 	 1,51 	 2 	 3 	 336 	 997 	 0,1 	  
01:00 13.01.2019 	 1,75 	 1,63 	 2 	 2 	 344 	 997 	 0,1 	  
00:50 13.01.2019 	 1,81 	 1,74 	 2 	 2 	 11 	 997 	 1 	  
00:40 13.01.2019 	 1,87 	 1,74 	 2 	 3 	 39 	 997 	 1,3 	  
00:30 13.01.2019 	 1,93 	 1,74 	 3 	 5 	 54 	 997 	 1,3 	  
00:20 13.01.2019 	 1,99 	 1,77 	 3 	 4 	 51 	 997 	 1,3 	  
00:10 13.01.2019 	 2,04 	 1,86 	 4 	 5 	 50 	 997 	 1,3 	  
00:00 13.01.2019 	 2,09 	 1,98 	 4 	 6 	 46 	 997 	 1,2 	  
23:50 12.01.2019 	 2,15 	 2,07 	 4 	 6 	 42 	 997 	 1,2 	  
23:40 12.01.2019 	 2,19 	 2,08 	 3 	 5 	 38 	 996 	 1,2 	  
23:30 12.01.2019 	 2,23 	 2,13 	 3 	 5 	 28 	 996 	 1,3 	  
23:20 12.01.2019 	 2,27 	 2,27 	 2 	 4 	 26 	 996 	 1,3 	  
23:10 12.01.2019 	 2,3 	 2,23 	 2 	 3 	 32 	 996 	 1,8 	  
23:00 12.01.2019 	 2,33 	 2,29 	 3 	 4 	 35 	 996 	 1,9 	  
22:50 12.01.2019 	 2,36 	 2,3 	 2 	 3 	 33 	 996 	 1,8 	  
22:40 12.01.2019 	 2,38 	 2,41 	 2 	 3 	 20 	 996 	 1,3 	  
22:30 12.01.2019 	 2,39 	 2,39 	 2 	 3 	 6 	 996 	 1,3 	  
22:20 12.01.2019 	 2,4 	 2,36 	 2 	 3 	 15 	 996 	 1,4 	  
22:10 12.01.2019 	 2,4 	 2,35 	 1 	 2 	 13 	 996 	 1,3 	  
22:00 12.01.2019 	 2,4 	 2,4 	 2 	 3 	 21 	 996 	 1,4 	  
21:50 12.01.2019 	 2,39 	 2,45 	 3 	 4 	 26 	 996 	 1,3 	  
21:40 12.01.2019 	 2,38 	 2,35 	 4 	 5 	 42 	 996 	 1,3 	  
21:30 12.01.2019 	 2,36 	 2,37 	 3 	 5 	 34 	 995 	 1,1 	  
21:20 12.01.2019 	 2,34 	 2,37 	 4 	 6 	 41 	 995 	 1,2 	  
21:10 12.01.2019 	 2,31 	 2,32 	 3 	 5 	 43 	 995 	 1,1 	  
21:00 12.01.2019 	 2,28 	 2,3 	 4 	 6 	 46 	 995 	 1,2 	  
20:50 12.01.2019 	 2,24 	 2,27 	 4 	 6 	 40 	 995 	 1,1 	  
20:40 12.01.2019 	 2,2 	 2,27 	 4 	 6 	 39 	 995 	 1,1 	  
20:30 12.01.2019 	 2,15 	 2,16 	 4 	 6 	 43 	 995 	 1,1 	  
20:20 12.01.2019 	 2,11 	 2,17 	 5 	 6 	 52 	 995 	 1,3 	  
20:10 12.01.2019 	 2,06 	 2,09 	 4 	 6 	 52 	 995 	 1,1 	  
20:00 12.01.2019 	 2 	 2,01 	 4 	 5 	 47 	 995 	 1,2 	  
19:50 12.01.2019 	 1,94 	 2,03 	 3 	 5 	 44 	 995 	 1,1 	  
19:40 12.01.2019 	 1,88 	 1,91 	 3 	 5 	 44 	 995 	 1,1 	  
19:30 12.01.2019 	 1,82 	 1,88 	 3 	 5 	 43 	 995 	 1,2 	  
19:20 12.01.2019 	 1,76 	 1,76 	 3 	 4 	 44 	 995 	 1,2 	  
19:10 12.01.2019 	 1,69 	 1,72 	 3 	 4 	 43 	 995 	 1,2 	  
19:00 12.01.2019 	 1,62 	 1,63 	 3 	 5 	 39 	 995 	 1,1 	  
18:50 12.01.2019 	 1,55 	 1,58 	 3 	 4 	 39 	 995 	 1,1 	  
18:40 12.01.2019 	 1,49 	 1,54 	 3 	 4 	 39 	 995 	 1,3 	  
18:30 12.01.2019 	 1,43 	 1,44 	 3 	 4 	 43 	 995 	 1,1 	  
18:20 12.01.2019 	 1,36 	 1,37 	 4 	 5 	 46 	 995 	 1,2 	  
18:10 12.01.2019 	 1,3 	 1,32 	 3 	 5 	 48 	 995 	 1,1 	  
18:00 12.01.2019 	 1,24 	 1,3 	 3 	 5 	 54 	 995 	 1 	  
17:50 12.01.2019 	 1,18 	 1,15 	 4 	 6 	 62 	 995 	 1,3 	  
17:40 12.01.2019 	 1,13 	 1,1 	 4 	 5 	 56 	 995 	 1,2 	  
17:30 12.01.2019 	 1,07 	 1,09 	 4 	 5 	 54 	 995 	 1,1 	  
17:20 12.01.2019 	 1,03 	 1,02 	 5 	 6 	 53 	 995 	 1,2 	  
17:10 12.01.2019 	 0,98 	 1,01 	 5 	 6 	 53 	 995 	 1,2 	  
17:00 12.01.2019 	 0,95 	 0,94 	 4 	 5 	 56 	 996 	 1,2 	  
16:50 12.01.2019 	 0,91 	 0,84 	 3 	 4 	 52 	 996 	 1,2 	  
16:40 12.01.2019 	 0,88 	 0,94 	 3 	 4 	 49 	 996 	 1,1 	  
16:30 12.01.2019 	 0,86 	 0,84 	 4 	 6 	 54 	 996 	 1,1 	  
16:20 12.01.2019 	 0,84 	 0,77 	 6 	 7 	 60 	 996 	 1,1 	  
16:10 12.01.2019 	 0,83 	 0,69 	 6 	 8 	 60 	 996 	 1,3 	  
16:00 12.01.2019 	 0,83 	 0,77 	 5 	 6 	 54 	 996 	 1 	  
15:50 12.01.2019 	 0,83 	 0,79 	 4 	 5 	 52 	 996 	 0,9 	  
15:40 12.01.2019 	 0,84 	 0,75 	 5 	 7 	 56 	 996 	 1 	  
15:30 12.01.2019 	 0,86 	 0,84 	 6 	 7 	 65 	 996 	 1,1 	  
15:20 12.01.2019 	 0,89 	 0,8 	 6 	 7 	 68 	 997 	 1,2 	  
15:10 12.01.2019 	 0,92 	 0,82 	 6 	 8 	 74 	 997 	 0,9 	  
15:00 12.01.2019 	 0,95 	 0,88 	 6 	 7 	 74 	 997 	 0,9 	  
14:50 12.01.2019 	 0,99 	 0,96 	 6 	 7 	 73 	 997 	 0,9 	  
14:40 12.01.2019 	 1,04 	 1,07 	 5 	 6 	 72 	 997 	 0,9 	  
14:30 12.01.2019 	 1,08 	 1,01 	 5 	 6 	 76 	 997 	 0,9 	  
14:20 12.01.2019 	 1,14 	 1,03 	 4 	 6 	 79 	 998 	 1 	  
14:10 12.01.2019 	 1,19 	 1,2 	 4 	 5 	 83 	 998 	 0,9 	  
14:00 12.01.2019 	 1,26 	 1,17 	 4 	 6 	 82 	 998 	 1 	  
13:50 12.01.2019 	 1,32 	 1,23 	 5 	 6 	 85 	 998 	 1 	  
13:40 12.01.2019 	 1,39 	 1,34 	 5 	 6 	 90 	 998 	 1,2 	  
13:30 12.01.2019 	 1,46 	 1,35 	 5 	 6 	 90 	 998 	 1,2 	  
13:20 12.01.2019 	 1,53 	 1,49 	 5 	 6 	 93 	 998 	 1,1 	  
13:10 12.01.2019 	 1,61 	 1,62 	 5 	 6 	 97 	 998 	 1 	  
13:00 12.01.2019 	 1,68 	 1,69 	 5 	 6 	 89 	 999 	 1,1 	  
12:50 12.01.2019 	 1,76 	 1,82 	 4 	 6 	 84 	 999 	 1 	  
12:40 12.01.2019 	 1,82 	 1,93 	 4 	 5 	 85 	 999 	 1,1 	  
12:30 12.01.2019 	 1,9 	 1,85 	 4 	 4 	 75 	 999 	 1,3 	  
12:20 12.01.2019 	 1,97 	 1,95 	 3 	 4 	 64 	 999 	 1,3 	  
12:10 12.01.2019 	 2,03 	 2,11 	 3 	 4 	 60 	 999 	 1,1 	  
12:00 12.01.2019 	 2,1 	 2,16 	 3 	 4 	 55 	 999 	 1,3 	  
11:50 12.01.2019 	 2,17 	 2,16 	 3 	 4 	 54 	 1000 	 1 	  
11:40 12.01.2019 	 2,23 	 2,3 	 3 	 4 	 48 	 1000 	 1 	  
11:30 12.01.2019 	 2,29 	 2,36 	 2 	 3 	 25 	 1000 	 0,9 	  
11:20 12.01.2019 	 2,34 	 2,37 	 2 	 3 	 350 	 1001 	 1,2 	  
11:10 12.01.2019 	 2,39 	 2,53 	 2 	 3 	 317 	 1001 	 1 	  
11:00 12.01.2019 	 2,43 	 2,57 	 2 	 3 	 298 	 1001 	 1,2 	  
10:50 12.01.2019 	 2,48 	 2,65 	 3 	 3 	 281 	 1001 	 1,7 	  
10:40 12.01.2019 	 2,51 	 2,62 	 2 	 3 	 271 	 1001 	 1,8 	  
10:30 12.01.2019 	 2,54 	 2,66 	 2 	 2 	 268 	 1001 	 1,9 	  
10:20 12.01.2019 	 2,57 	 2,65 	 1 	 2 	 264 	 1001 	 2 	  
10:10 12.01.2019 	 2,58 	 2,67 	 2 	 3 	 265 	 1001 	 1,8 	  
10:00 12.01.2019 	 2,6 	 2,7 	 1 	 3 	 269 	 1001 	 1,4 	  
09:50 12.01.2019 	 2,6 	 2,78 	 2 	 3 	 286 	 1002 	 1,5 	  
09:40 12.01.2019 	 2,6 	 2,78 	 1 	 2 	 306 	 1002 	 1,3 	  
09:30 12.01.2019 	 2,6 	 2,75 	 2 	 3 	 281 	 1002 	 1,4 	  
09:20 12.01.2019 	 2,59 	 2,78 	 3 	 4 	 277 	 1002 	 1,6 	  
09:10 12.01.2019 	 2,57 	 2,67 	 3 	 4 	 275 	 1002 	 1,7 	  
