 Timabil 	 Flodatafla (m)	Sjavarhaed (m)	Vindur (m/s)	Hvida (m/s)	Vindatt (°)	Loftthrystingur (hpa)	Lofthiti (°C)	
20:00 14.01.2019 	 1,69 	 1,76 	 9 	 13 	 77 	 986 	 -0,4 	  
19:50 14.01.2019 	 1,65 	 1,72 	 10 	 14 	 77 	 986 	 -0,5 	  
19:40 14.01.2019 	 1,61 	 1,71 	 9 	 12 	 81 	 986 	 -0,5 	  
19:30 14.01.2019 	 1,58 	 1,63 	 9 	 15 	 83 	 986 	 -0,5 	  
19:20 14.01.2019 	 1,56 	 1,6 	 9 	 14 	 79 	 986 	 -0,6 	  
19:10 14.01.2019 	 1,54 	 1,58 	 9 	 13 	 84 	 986 	 -0,7 	  
19:00 14.01.2019 	 1,53 	 1,55 	 9 	 13 	 80 	 986 	 -0,7 	  
18:50 14.01.2019 	 1,52 	 1,54 	 10 	 13 	 76 	 986 	 -0,6 	  
18:40 14.01.2019 	 1,52 	 1,58 	 12 	 15 	 75 	 986 	 -0,6 	  
18:30 14.01.2019 	 1,52 	 1,57 	 12 	 15 	 78 	 986 	 -0,6 	  
18:20 14.01.2019 	 1,54 	 1,58 	 13 	 17 	 77 	 986 	 -0,6 	  
18:10 14.01.2019 	 1,55 	 1,63 	 14 	 18 	 77 	 986 	 -0,7 	  
18:00 14.01.2019 	 1,58 	 1,65 	 14 	 18 	 76 	 986 	 -0,8 	  
17:50 14.01.2019 	 1,61 	 1,67 	 14 	 19 	 74 	 986 	 -0,7 	  
17:40 14.01.2019 	 1,64 	 1,73 	 15 	 18 	 73 	 986 	 -0,8 	  
17:30 14.01.2019 	 1,68 	 1,74 	 14 	 19 	 72 	 987 	 -0,8 	  
17:20 14.01.2019 	 1,73 	 1,77 	 15 	 20 	 75 	 987 	 -0,8 	  
17:10 14.01.2019 	 1,78 	 1,84 	 15 	 20 	 76 	 987 	 -0,8 	  
17:00 14.01.2019 	 1,83 	 1,92 	 15 	 20 	 79 	 987 	 -0,8 	  
16:50 14.01.2019 	 1,89 	 1,98 	 13 	 18 	 78 	 987 	 -0,8 	  
16:40 14.01.2019 	 1,95 	 2,04 	 13 	 17 	 78 	 987 	 -0,8 	  
16:30 14.01.2019 	 2,02 	 2,13 	 12 	 16 	 78 	 987 	 -0,8 	  
16:20 14.01.2019 	 2,09 	 2,19 	 10 	 14 	 81 	 988 	 -0,8 	  
16:10 14.01.2019 	 2,16 	 2,27 	 11 	 14 	 84 	 988 	 -0,9 	  
16:00 14.01.2019 	 2,23 	 2,31 	 11 	 15 	 90 	 988 	 -1,1 	  
15:50 14.01.2019 	 2,3 	 2,35 	 11 	 14 	 90 	 988 	 -1,3 	  
15:40 14.01.2019 	 2,37 	 2,44 	 11 	 14 	 86 	 989 	 -1,3 	  
15:30 14.01.2019 	 2,45 	 2,5 	 12 	 15 	 81 	 989 	 -1,3 	  
15:20 14.01.2019 	 2,52 	 2,59 	 12 	 15 	 81 	 989 	 -1,1 	  
15:10 14.01.2019 	 2,59 	 2,65 	 11 	 15 	 78 	 990 	 -0,8 	  
15:00 14.01.2019 	 2,66 	 2,74 	 10 	 13 	 76 	 990 	 -0,8 	  
14:50 14.01.2019 	 2,73 	 2,82 	 11 	 13 	 78 	 991 	 -0,8 	  
14:40 14.01.2019 	 2,79 	 2,86 	 11 	 13 	 78 	 991 	 -0,8 	  
14:30 14.01.2019 	 2,86 	 2,92 	 11 	 14 	 76 	 991 	 -0,8 	  
14:20 14.01.2019 	 2,92 	 3,01 	 12 	 14 	 78 	 991 	 -0,8 	  
14:10 14.01.2019 	 2,98 	 3,06 	 11 	 14 	 81 	 992 	 -0,7 	  
14:00 14.01.2019 	 3,03 	 3,09 	 11 	 13 	 81 	 992 	 -0,6 	  
13:50 14.01.2019 	 3,08 	 3,17 	 11 	 13 	 80 	 992 	 -0,7 	  
13:40 14.01.2019 	 3,12 	 3,22 	 10 	 13 	 85 	 993 	 -0,7 	  
13:30 14.01.2019 	 3,17 	 3,28 	 10 	 12 	 86 	 993 	 -0,8 	  
13:20 14.01.2019 	 3,2 	 3,31 	 9 	 11 	 83 	 993 	 -0,6 	  
13:10 14.01.2019 	 3,23 	 3,32 	 9 	 11 	 81 	 994 	 -0,6 	  
13:00 14.01.2019 	 3,26 	 3,34 	 9 	 11 	 78 	 994 	 -0,6 	  
12:50 14.01.2019 	 3,28 	 3,38 	 10 	 13 	 75 	 995 	 -0,5 	  
12:40 14.01.2019 	 3,29 	 3,39 	 9 	 12 	 76 	 995 	 -0,6 	  
12:30 14.01.2019 	 3,3 	 3,37 	 6 	 10 	 83 	 996 	 -0,4 	  
12:20 14.01.2019 	 3,3 	 3,36 	 5 	 8 	 91 	 996 	 -0,3 	  
12:10 14.01.2019 	 3,3 	 3,34 	 5 	 7 	 134 	 997 	 -0,2 	  
12:00 14.01.2019 	 3,29 	 3,36 	 5 	 7 	 138 	 997 	 -0,2 	  
11:50 14.01.2019 	 3,27 	 3,35 	 6 	 8 	 134 	 998 	 -0,3 	  
11:40 14.01.2019 	 3,25 	 3,31 	 4 	 7 	 118 	 998 	 -0,3 	  
11:30 14.01.2019 	 3,23 	 3,31 	 4 	 5 	 108 	 998 	 -0,2 	  
11:20 14.01.2019 	 3,2 	 3,25 	 4 	 5 	 123 	 998 	 -0,3 	  
11:10 14.01.2019 	 3,16 	 3,21 	 4 	 5 	 135 	 998 	 -0,3 	  
11:00 14.01.2019 	 3,12 	 3,16 	 4 	 5 	 116 	 999 	 -0,1 	  
10:50 14.01.2019 	 3,08 	 3,11 	 4 	 6 	 100 	 999 	 -0 	  
10:40 14.01.2019 	 3,03 	 3,1 	 5 	 7 	 113 	 999 	 0,2 	  
10:30 14.01.2019 	 2,98 	 3,05 	 6 	 7 	 137 	 1000 	 0,4 	  
10:20 14.01.2019 	 2,92 	 2,96 	 6 	 8 	 135 	 1000 	 0,3 	  
10:10 14.01.2019 	 2,86 	 2,92 	 6 	 9 	 137 	 1001 	 0,5 	  
10:00 14.01.2019 	 2,8 	 2,87 	 5 	 6 	 133 	 1001 	 0,3 	  
09:50 14.01.2019 	 2,73 	 2,79 	 6 	 8 	 142 	 1001 	 0,3 	  
09:40 14.01.2019 	 2,67 	 2,75 	 7 	 9 	 135 	 1001 	 0,7 	  
09:30 14.01.2019 	 2,6 	 2,64 	 6 	 8 	 140 	 1002 	 0,8 	  
09:20 14.01.2019 	 2,53 	 2,62 	 7 	 10 	 141 	 1002 	 0,7 	  
09:10 14.01.2019 	 2,46 	 2,55 	 8 	 10 	 144 	 1002 	 0,7 	  
09:00 14.01.2019 	 2,39 	 2,47 	 7 	 9 	 140 	 1002 	 0,6 	  
08:50 14.01.2019 	 2,33 	 2,38 	 7 	 10 	 141 	 1002 	 0,5 	  
08:40 14.01.2019 	 2,26 	 2,31 	 7 	 10 	 144 	 1003 	 0,4 	  
08:30 14.01.2019 	 2,19 	 2,22 	 6 	 8 	 142 	 1003 	 0,4 	  
08:20 14.01.2019 	 2,12 	 2,18 	 6 	 8 	 131 	 1003 	 0,3 	  
08:10 14.01.2019 	 2,06 	 2,08 	 5 	 7 	 130 	 1004 	 0,2 	  
08:00 14.01.2019 	 2 	 2 	 5 	 8 	 135 	 1004 	 0,1 	  
07:50 14.01.2019 	 1,94 	 1,94 	 5 	 7 	 139 	 1004 	 -0,1 	  
07:40 14.01.2019 	 1,89 	 1,87 	 5 	 7 	 148 	 1004 	 -0,3 	  
07:30 14.01.2019 	 1,83 	 1,84 	 5 	 7 	 143 	 1005 	 -0,2 	  
07:20 14.01.2019 	 1,79 	 1,78 	 5 	 7 	 150 	 1005 	 0,1 	  
07:10 14.01.2019 	 1,74 	 1,72 	 4 	 6 	 156 	 1005 	 -0,1 	  
07:00 14.01.2019 	 1,71 	 1,68 	 4 	 6 	 164 	 1005 	 -0,3 	  
06:50 14.01.2019 	 1,68 	 1,65 	 4 	 5 	 154 	 1005 	 -0,3 	  
06:40 14.01.2019 	 1,65 	 1,62 	 4 	 6 	 165 	 1006 	 -0,5 	  
06:30 14.01.2019 	 1,63 	 1,56 	 5 	 7 	 165 	 1006 	 -0,6 	  
06:20 14.01.2019 	 1,61 	 1,57 	 4 	 5 	 159 	 1006 	 -0,5 	  
06:10 14.01.2019 	 1,6 	 1,55 	 5 	 6 	 157 	 1007 	 -0,5 	  
06:00 14.01.2019 	 1,6 	 1,56 	 6 	 7 	 151 	 1007 	 -0,3 	  
05:50 14.01.2019 	 1,61 	 1,55 	 5 	 6 	 151 	 1007 	 -0,3 	  
05:40 14.01.2019 	 1,62 	 1,55 	 5 	 6 	 157 	 1008 	 -0,4 	  
05:30 14.01.2019 	 1,63 	 1,57 	 4 	 6 	 160 	 1008 	 -0,4 	  
05:20 14.01.2019 	 1,66 	 1,6 	 5 	 7 	 163 	 1008 	 -0,4 	  
05:10 14.01.2019 	 1,69 	 1,62 	 4 	 5 	 164 	 1008 	 -0,5 	  
05:00 14.01.2019 	 1,72 	 1,64 	 3 	 5 	 176 	 1008 	 -0,5 	  
04:50 14.01.2019 	 1,76 	 1,67 	 4 	 5 	 138 	 1008 	 -0,5 	  
04:40 14.01.2019 	 1,81 	 1,73 	 1 	 2 	 134 	 1008 	 -0,6 	  
04:30 14.01.2019 	 1,86 	 1,79 	 1 	 2 	 194 	 1008 	 -0,7 	  
04:20 14.01.2019 	 1,91 	 1,81 	 2 	 2 	 178 	 1009 	 -0,7 	  
04:10 14.01.2019 	 1,97 	 1,86 	 2 	 4 	 167 	 1009 	 -0,6 	  
04:00 14.01.2019 	 2,04 	 1,91 	 1 	 3 	 183 	 1009 	 -0,5 	  
03:50 14.01.2019 	 2,1 	 1,99 	 1 	 1 	 181 	 1009 	 -0,6 	  
03:40 14.01.2019 	 2,17 	 2,04 	 1 	 1 	 188 	 1009 	 -0,6 	  
03:30 14.01.2019 	 2,24 	 2,13 	 1 	 2 	 238 	 1010 	 -0,6 	  
03:20 14.01.2019 	 2,31 	 2,19 	 2 	 2 	 233 	 1010 	 -0,6 	  
03:10 14.01.2019 	 2,38 	 2,26 	 2 	 3 	 222 	 1010 	 -0,3 	  
03:00 14.01.2019 	 2,45 	 2,34 	 4 	 5 	 218 	 1010 	 -0,4 	  
02:50 14.01.2019 	 2,52 	 2,4 	 5 	 7 	 230 	 1010 	 -0,3 	  
02:40 14.01.2019 	 2,59 	 2,47 	 5 	 6 	 209 	 1010 	 -0,3 	  
02:30 14.01.2019 	 2,66 	 2,53 	 4 	 6 	 204 	 1010 	 -0,2 	  
02:20 14.01.2019 	 2,73 	 2,61 	 3 	 5 	 181 	 1010 	 -0,3 	  
02:10 14.01.2019 	 2,8 	 2,69 	 2 	 4 	 164 	 1010 	 -0,3 	  
02:00 14.01.2019 	 2,86 	 2,74 	 0 	 1 	 268 	 1011 	 -0,4 	  
01:50 14.01.2019 	 2,92 	 2,77 	 1 	 2 	 282 	 1011 	 -0,3 	  
01:40 14.01.2019 	 2,98 	 2,84 	 3 	 6 	 288 	 1011 	 -0,2 	  
01:30 14.01.2019 	 3,03 	 2,91 	 6 	 9 	 224 	 1011 	 -0,1 	  
01:20 14.01.2019 	 3,08 	 2,94 	 7 	 10 	 216 	 1011 	 -0,2 	  
01:10 14.01.2019 	 3,12 	 2,99 	 5 	 7 	 223 	 1011 	 -0,5 	  
01:00 14.01.2019 	 3,16 	 3,04 	 6 	 9 	 211 	 1011 	 -0,7 	  
00:50 14.01.2019 	 3,19 	 3,07 	 7 	 10 	 213 	 1011 	 -1,2 	  
00:40 14.01.2019 	 3,22 	 3,1 	 6 	 9 	 218 	 1011 	 -1,1 	  
00:30 14.01.2019 	 3,24 	 3,12 	 7 	 9 	 211 	 1011 	 -1,4 	  
00:20 14.01.2019 	 3,25 	 3,14 	 7 	 10 	 215 	 1011 	 -0,8 	  
00:10 14.01.2019 	 3,26 	 3,18 	 6 	 7 	 219 	 1011 	 -0,7 	  
00:00 14.01.2019 	 3,27 	 3,18 	 6 	 8 	 216 	 1011 	 -0,8 	  
23:50 13.01.2019 	 3,26 	 3,15 	 6 	 8 	 213 	 1011 	 -1 	  
23:40 13.01.2019 	 3,25 	 3,16 	 6 	 9 	 206 	 1012 	 -1,1 	  
23:30 13.01.2019 	 3,24 	 3,17 	 5 	 7 	 206 	 1012 	 -0,6 	  
23:20 13.01.2019 	 3,22 	 3,14 	 5 	 8 	 210 	 1012 	 -0,6 	  
23:10 13.01.2019 	 3,19 	 3,13 	 5 	 7 	 215 	 1012 	 -0,7 	  
23:00 13.01.2019 	 3,16 	 3,11 	 5 	 8 	 217 	 1012 	 -0,7 	  
22:50 13.01.2019 	 3,12 	 3,02 	 5 	 8 	 211 	 1012 	 -0,6 	  
22:40 13.01.2019 	 3,07 	 3,02 	 5 	 6 	 211 	 1012 	 -0,5 	  
22:30 13.01.2019 	 3,02 	 2,97 	 5 	 8 	 208 	 1012 	 -0,8 	  
22:20 13.01.2019 	 2,97 	 2,92 	 5 	 7 	 215 	 1012 	 -0,7 	  
22:10 13.01.2019 	 2,91 	 2,86 	 5 	 7 	 218 	 1012 	 -0,6 	  
22:00 13.01.2019 	 2,85 	 2,83 	 5 	 7 	 206 	 1012 	 -0,8 	  
21:50 13.01.2019 	 2,78 	 2,74 	 4 	 7 	 209 	 1013 	 -0,9 	  
21:40 13.01.2019 	 2,72 	 2,68 	 5 	 7 	 210 	 1013 	 -1 	  
21:30 13.01.2019 	 2,64 	 2,62 	 4 	 6 	 212 	 1013 	 -0,7 	  
21:20 13.01.2019 	 2,57 	 2,55 	 4 	 7 	 208 	 1013 	 -0,7 	  
21:10 13.01.2019 	 2,5 	 2,45 	 4 	 6 	 207 	 1013 	 -0,8 	  
21:00 13.01.2019 	 2,42 	 2,37 	 3 	 5 	 215 	 1013 	 -0,8 	  
20:50 13.01.2019 	 2,34 	 2,3 	 3 	 5 	 210 	 1013 	 -0,8 	  
20:40 13.01.2019 	 2,27 	 2,21 	 3 	 5 	 216 	 1013 	 -0,9 	  
20:30 13.01.2019 	 2,19 	 2,12 	 4 	 7 	 230 	 1013 	 -0,9 	  
20:20 13.01.2019 	 2,12 	 2,05 	 3 	 6 	 218 	 1013 	 -0,9 	  
20:10 13.01.2019 	 2,04 	 1,95 	 2 	 5 	 182 	 1013 	 -1,1 	  
20:00 13.01.2019 	 1,97 	 1,87 	 1 	 1 	 114 	 1013 	 -1,3 	  
19:50 13.01.2019 	 1,9 	 1,77 	 1 	 2 	 178 	 1013 	 -1,4 	  
19:40 13.01.2019 	 1,83 	 1,69 	 1 	 2 	 233 	 1014 	 -1,6 	  
19:30 13.01.2019 	 1,77 	 1,59 	 2 	 2 	 238 	 1014 	 -1,5 	  
19:20 13.01.2019 	 1,71 	 1,55 	 2 	 4 	 239 	 1014 	 -1,4 	  
19:10 13.01.2019 	 1,65 	 1,48 	 3 	 4 	 236 	 1014 	 -1,6 	  
19:00 13.01.2019 	 1,6 	 1,42 	 3 	 4 	 239 	 1014 	 -1,7 	  
18:50 13.01.2019 	 1,56 	 1,37 	 4 	 4 	 238 	 1014 	 -1,6 	  
18:40 13.01.2019 	 1,52 	 1,32 	 4 	 5 	 239 	 1014 	 -2 	  
18:30 13.01.2019 	 1,48 	 1,28 	 4 	 5 	 237 	 1014 	 -2,1 	  
18:20 13.01.2019 	 1,45 	 1,22 	 4 	 5 	 238 	 1014 	 -2,2 	  
18:10 13.01.2019 	 1,43 	 1,24 	 4 	 5 	 239 	 1014 	 -2,2 	  
18:00 13.01.2019 	 1,42 	 1,2 	 3 	 3 	 247 	 1014 	 -1,9 	  
17:50 13.01.2019 	 1,41 	 1,2 	 3 	 4 	 252 	 1014 	 -1,6 	  
17:40 13.01.2019 	 1,42 	 1,21 	 3 	 4 	 264 	 1014 	 -1,2 	  
17:30 13.01.2019 	 1,42 	 1,19 	 3 	 4 	 270 	 1014 	 -1,2 	  
17:20 13.01.2019 	 1,44 	 1,23 	 2 	 3 	 252 	 1014 	 -1,8 	  
17:10 13.01.2019 	 1,46 	 1,25 	 1 	 1 	 245 	 1014 	 -2,1 	  
17:00 13.01.2019 	 1,49 	 1,3 	 1 	 2 	 210 	 1014 	 -1,9 	  
16:50 13.01.2019 	 1,53 	 1,3 	 1 	 2 	 176 	 1014 	 -1,8 	  
16:40 13.01.2019 	 1,57 	 1,35 	 1 	 2 	 176 	 1014 	 -1,8 	  
16:30 13.01.2019 	 1,62 	 1,42 	 2 	 2 	 174 	 1014 	 -1,8 	  
16:20 13.01.2019 	 1,68 	 1,48 	 2 	 3 	 170 	 1014 	 -1,9 	  
16:10 13.01.2019 	 1,74 	 1,53 	 2 	 3 	 200 	 1014 	 -1,9 	  
16:00 13.01.2019 	 1,8 	 1,61 	 2 	 3 	 198 	 1014 	 -1,9 	  
15:50 13.01.2019 	 1,87 	 1,69 	 2 	 3 	 181 	 1014 	 -2 	  
15:40 13.01.2019 	 1,95 	 1,76 	 2 	 2 	 193 	 1014 	 -1,9 	  
15:30 13.01.2019 	 2,02 	 1,83 	 2 	 3 	 178 	 1014 	 -2,1 	  
15:20 13.01.2019 	 2,1 	 1,92 	 3 	 3 	 175 	 1014 	 -2 	  
15:10 13.01.2019 	 2,18 	 1,99 	 2 	 4 	 151 	 1014 	 -1,8 	  
15:00 13.01.2019 	 2,27 	 2,1 	 2 	 3 	 89 	 1014 	 -1,6 	  
14:50 13.01.2019 	 2,35 	 2,18 	 2 	 4 	 79 	 1014 	 -1,5 	  
14:40 13.01.2019 	 2,43 	 2,27 	 1 	 3 	 67 	 1014 	 -1,6 	  
14:30 13.01.2019 	 2,52 	 2,35 	 2 	 3 	 58 	 1014 	 -1,5 	  
14:20 13.01.2019 	 2,6 	 2,45 	 2 	 4 	 59 	 1014 	 -1,5 	  
14:10 13.01.2019 	 2,68 	 2,53 	 3 	 5 	 49 	 1014 	 -1,5 	  
14:00 13.01.2019 	 2,76 	 2,63 	 2 	 4 	 41 	 1014 	 -1,4 	  
13:50 13.01.2019 	 2,84 	 2,69 	 2 	 3 	 19 	 1014 	 -1,6 	  
13:40 13.01.2019 	 2,91 	 2,78 	 2 	 4 	 337 	 1014 	 -1,6 	  
13:30 13.01.2019 	 2,99 	 2,86 	 2 	 3 	 356 	 1014 	 -1,6 	  
13:20 13.01.2019 	 3,05 	 2,92 	 1 	 3 	 304 	 1014 	 -1,7 	  
13:10 13.01.2019 	 3,12 	 2,98 	 1 	 2 	 301 	 1014 	 -1,8 	  
13:00 13.01.2019 	 3,18 	 3,07 	 1 	 3 	 355 	 1014 	 -1,9 	  
12:50 13.01.2019 	 3,23 	 3,11 	 2 	 4 	 6 	 1014 	 -1,7 	  
12:40 13.01.2019 	 3,28 	 3,18 	 1 	 3 	 16 	 1014 	 -1,6 	  
12:30 13.01.2019 	 3,33 	 3,24 	 1 	 2 	 355 	 1014 	 -1,8 	  
12:20 13.01.2019 	 3,36 	 3,21 	 2 	 5 	 45 	 1014 	 -1,7 	  
12:10 13.01.2019 	 3,4 	 3,29 	 3 	 6 	 34 	 1013 	 -1,1 	  
12:00 13.01.2019 	 3,42 	 3,3 	 4 	 6 	 47 	 1013 	 -0,8 	  
11:50 13.01.2019 	 3,44 	 3,31 	 5 	 8 	 65 	 1013 	 -0,9 	  
11:40 13.01.2019 	 3,45 	 3,32 	 6 	 8 	 67 	 1013 	 -0,7 	  
11:30 13.01.2019 	 3,46 	 3,34 	 5 	 7 	 67 	 1013 	 -0,8 	  
11:20 13.01.2019 	 3,46 	 3,35 	 6 	 8 	 61 	 1013 	 -0,7 	  
11:10 13.01.2019 	 3,45 	 3,34 	 6 	 9 	 60 	 1013 	 -0,8 	  
11:00 13.01.2019 	 3,43 	 3,29 	 7 	 9 	 61 	 1012 	 -0,7 	  
10:50 13.01.2019 	 3,41 	 3,29 	 7 	 9 	 60 	 1012 	 -0,6 	  
10:40 13.01.2019 	 3,39 	 3,28 	 7 	 10 	 65 	 1012 	 -0,6 	  
10:30 13.01.2019 	 3,35 	 3,24 	 8 	 10 	 70 	 1012 	 -0,6 	  
10:20 13.01.2019 	 3,31 	 3,22 	 8 	 10 	 70 	 1012 	 -0,6 	  
10:10 13.01.2019 	 3,27 	 3,16 	 7 	 10 	 61 	 1012 	 -0,4 	  
10:00 13.01.2019 	 3,22 	 3,14 	 8 	 11 	 61 	 1012 	 -0,3 	  
09:50 13.01.2019 	 3,17 	 3,1 	 8 	 10 	 58 	 1011 	 -0,3 	  
09:40 13.01.2019 	 3,11 	 3,02 	 8 	 10 	 60 	 1011 	 -0,2 	  
09:30 13.01.2019 	 3,04 	 2,98 	 8 	 11 	 54 	 1011 	 -0 	  
09:20 13.01.2019 	 2,98 	 2,92 	 7 	 10 	 54 	 1011 	 -0 	  
09:10 13.01.2019 	 2,9 	 2,84 	 7 	 10 	 53 	 1011 	 -0 	  
09:00 13.01.2019 	 2,83 	 2,78 	 7 	 11 	 49 	 1010 	 0,2 	  
08:50 13.01.2019 	 2,75 	 2,67 	 7 	 11 	 48 	 1010 	 0,2 	  
08:40 13.01.2019 	 2,68 	 2,6 	 6 	 11 	 43 	 1010 	 0,2 	  
08:30 13.01.2019 	 2,6 	 2,54 	 6 	 10 	 41 	 1010 	 0,3 	  
08:20 13.01.2019 	 2,51 	 2,46 	 5 	 11 	 44 	 1010 	 0,4 	  
08:10 13.01.2019 	 2,43 	 2,4 	 6 	 11 	 49 	 1009 	 0,4 	  
08:00 13.01.2019 	 2,35 	 2,28 	 7 	 11 	 39 	 1009 	 0,4 	  
07:50 13.01.2019 	 2,27 	 2,21 	 6 	 10 	 46 	 1009 	 0,6 	  
07:40 13.01.2019 	 2,19 	 2,1 	 6 	 10 	 50 	 1009 	 0,7 	  
07:30 13.01.2019 	 2,11 	 2,05 	 7 	 12 	 49 	 1008 	 0,7 	  
07:20 13.01.2019 	 2,03 	 1,95 	 5 	 11 	 50 	 1008 	 0,8 	  
07:10 13.01.2019 	 1,95 	 1,89 	 6 	 11 	 43 	 1008 	 0,8 	  
07:00 13.01.2019 	 1,88 	 1,8 	 5 	 11 	 46 	 1008 	 0,9 	  
06:50 13.01.2019 	 1,81 	 1,71 	 5 	 11 	 48 	 1007 	 0,9 	  
06:40 13.01.2019 	 1,75 	 1,67 	 5 	 11 	 48 	 1007 	 1 	  
06:30 13.01.2019 	 1,69 	 1,6 	 5 	 12 	 46 	 1007 	 1,1 	  
06:20 13.01.2019 	 1,63 	 1,55 	 5 	 11 	 47 	 1007 	 1,1 	  
06:10 13.01.2019 	 1,59 	 1,47 	 6 	 11 	 51 	 1007 	 1,1 	  
06:00 13.01.2019 	 1,55 	 1,46 	 5 	 12 	 51 	 1006 	 1,2 	  
05:50 13.01.2019 	 1,51 	 1,42 	 5 	 11 	 51 	 1006 	 1,2 	  
05:40 13.01.2019 	 1,48 	 1,4 	 5 	 10 	 50 	 1006 	 1,2 	  
05:30 13.01.2019 	 1,46 	 1,37 	 5 	 12 	 43 	 1006 	 1,3 	  
05:20 13.01.2019 	 1,45 	 1,36 	 5 	 12 	 46 	 1006 	 1,4 	  
05:10 13.01.2019 	 1,44 	 1,37 	 5 	 11 	 44 	 1005 	 1,3 	  
05:00 13.01.2019 	 1,45 	 1,36 	 5 	 12 	 50 	 1005 	 1,5 	  
04:50 13.01.2019 	 1,46 	 1,38 	 6 	 13 	 39 	 1005 	 1,5 	  
04:40 13.01.2019 	 1,48 	 1,38 	 5 	 11 	 41 	 1005 	 1,7 	  
04:30 13.01.2019 	 1,5 	 1,38 	 5 	 10 	 50 	 1004 	 1,6 	  
04:20 13.01.2019 	 1,53 	 1,43 	 7 	 11 	 50 	 1004 	 1,8 	  
04:10 13.01.2019 	 1,57 	 1,47 	 9 	 13 	 59 	 1004 	 1,9 	  
04:00 13.01.2019 	 1,62 	 1,52 	 9 	 12 	 63 	 1003 	 1,9 	  
03:50 13.01.2019 	 1,67 	 1,56 	 8 	 13 	 54 	 1003 	 1,9 	  
03:40 13.01.2019 	 1,73 	 1,62 	 8 	 13 	 53 	 1003 	 1,9 	  
03:30 13.01.2019 	 1,79 	 1,69 	 7 	 12 	 53 	 1003 	 1,8 	  
03:20 13.01.2019 	 1,86 	 1,76 	 8 	 12 	 53 	 1003 	 1,9 	  
03:10 13.01.2019 	 1,93 	 1,8 	 8 	 12 	 57 	 1002 	 1,9 	  
03:00 13.01.2019 	 2,01 	 1,92 	 8 	 12 	 52 	 1002 	 1,8 	  
02:50 13.01.2019 	 2,09 	 1,96 	 8 	 12 	 49 	 1002 	 1,8 	  
02:40 13.01.2019 	 2,17 	 2,07 	 7 	 10 	 52 	 1002 	 1,9 	  
02:30 13.01.2019 	 2,25 	 2,14 	 7 	 11 	 50 	 1002 	 1,8 	  
02:20 13.01.2019 	 2,33 	 2,21 	 8 	 12 	 50 	 1002 	 1,9 	  
02:10 13.01.2019 	 2,41 	 2,31 	 8 	 11 	 49 	 1001 	 1,9 	  
02:00 13.01.2019 	 2,5 	 2,4 	 8 	 12 	 52 	 1001 	 2 	  
01:50 13.01.2019 	 2,58 	 2,49 	 9 	 12 	 51 	 1001 	 2,1 	  
01:40 13.01.2019 	 2,66 	 2,53 	 8 	 12 	 49 	 1001 	 2 	  
01:30 13.01.2019 	 2,74 	 2,62 	 9 	 13 	 53 	 1001 	 2,2 	  
01:20 13.01.2019 	 2,82 	 2,75 	 9 	 12 	 56 	 1001 	 2,2 	  
01:10 13.01.2019 	 2,89 	 2,8 	 10 	 13 	 55 	 1000 	 2,2 	  
01:00 13.01.2019 	 2,96 	 2,84 	 10 	 13 	 54 	 1000 	 2,3 	  
00:50 13.01.2019 	 3,03 	 2,93 	 10 	 13 	 55 	 1000 	 2,2 	  
00:40 13.01.2019 	 3,09 	 3,02 	 9 	 13 	 54 	 1000 	 2,2 	  
00:30 13.01.2019 	 3,14 	 3,09 	 9 	 13 	 53 	 1000 	 2,3 	  
00:20 13.01.2019 	 3,19 	 3,13 	 10 	 13 	 53 	 1000 	 2,3 	  
00:10 13.01.2019 	 3,24 	 3,15 	 9 	 12 	 53 	 1000 	 2,2 	  
00:00 13.01.2019 	 3,28 	 3,24 	 9 	 13 	 52 	 1000 	 2,3 	  
23:50 12.01.2019 	 3,31 	 3,25 	 10 	 14 	 54 	 999 	 2,4 	  
23:40 12.01.2019 	 3,34 	 3,3 	 10 	 13 	 56 	 999 	 2,4 	  
23:30 12.01.2019 	 3,36 	 3,31 	 9 	 13 	 53 	 999 	 2,4 	  
23:20 12.01.2019 	 3,37 	 3,36 	 9 	 12 	 52 	 999 	 2,5 	  
23:10 12.01.2019 	 3,37 	 3,36 	 9 	 12 	 52 	 999 	 2,4 	  
23:00 12.01.2019 	 3,37 	 3,32 	 8 	 12 	 54 	 999 	 2,5 	  
22:50 12.01.2019 	 3,36 	 3,33 	 9 	 11 	 55 	 998 	 2,4 	  
22:40 12.01.2019 	 3,34 	 3,35 	 8 	 11 	 61 	 998 	 2,2 	  
22:30 12.01.2019 	 3,32 	 3,32 	 5 	 11 	 74 	 998 	 1,7 	  
22:20 12.01.2019 	 3,29 	 3,3 	 1 	 4 	 106 	 998 	 1,1 	  
22:10 12.01.2019 	 3,25 	 3,28 	 2 	 3 	 102 	 998 	 0,9 	  
22:00 12.01.2019 	 3,21 	 3,22 	 1 	 3 	 66 	 998 	 0,9 	  
21:50 12.01.2019 	 3,16 	 3,19 	 3 	 4 	 57 	 998 	 0,9 	  
21:40 12.01.2019 	 3,1 	 3,15 	 3 	 4 	 56 	 998 	 1 	  
21:30 12.01.2019 	 3,04 	 3,07 	 4 	 5 	 57 	 998 	 1,3 	  
21:20 12.01.2019 	 2,98 	 3,03 	 3 	 5 	 53 	 998 	 1,9 	  
21:10 12.01.2019 	 2,91 	 2,97 	 4 	 6 	 64 	 998 	 1,8 	  
