 Timabil 	 Flodatafla (m)	Sjavarhaed (m)	Sjavarhaed (m)	Vindur (m/s)	Hvida (m/s)	Vindatt (deg)	Loftthrystingur (hpa)	Lofthiti (degC)	
07:10 04.01.2019 	 2,41 	 -6999 	 -6999 	 11 	 14 	 130 	 1012 	 8,3 	  
07:00 04.01.2019 	 2,49 	 -6999 	 -6999 	 11 	 15 	 128 	 1012 	 8,3 	  
06:50 04.01.2019 	 2,57 	 -6999 	 -6999 	 11 	 14 	 128 	 1012 	 8,3 	  
06:40 04.01.2019 	 2,64 	 -6999 	 -6999 	 10 	 14 	 129 	 1012 	 8,3 	  
06:30 04.01.2019 	 2,71 	 -6999 	 -6999 	 10 	 14 	 129 	 1012 	 8,2 	  
06:20 04.01.2019 	 2,77 	 -6999 	 -6999 	 10 	 13 	 131 	 1012 	 8,2 	  
06:10 04.01.2019 	 2,82 	 -6999 	 -6999 	 10 	 13 	 132 	 1012 	 8,2 	  
06:00 04.01.2019 	 2,87 	 -6999 	 -6999 	 9 	 12 	 136 	 1012 	 8,2 	  
05:50 04.01.2019 	 2,92 	 -6999 	 -6999 	 9 	 13 	 137 	 1012 	 8,2 	  
05:40 04.01.2019 	 2,95 	 -6999 	 -6999 	 9 	 13 	 136 	 1012 	 8,2 	  
05:30 04.01.2019 	 2,98 	 -6999 	 -6999 	 9 	 13 	 136 	 1012 	 8,1 	  
05:20 04.01.2019 	 3 	 -6999 	 -6999 	 9 	 12 	 136 	 1012 	 8,2 	  
05:10 04.01.2019 	 3,02 	 -6999 	 -6999 	 9 	 12 	 132 	 1012 	 8,1 	  
05:00 04.01.2019 	 3,02 	 -6999 	 -6999 	 9 	 12 	 131 	 1013 	 8,1 	  
04:50 04.01.2019 	 3,02 	 -6999 	 -6999 	 10 	 13 	 128 	 1013 	 8,1 	  
04:40 04.01.2019 	 3,01 	 -6999 	 -6999 	 9 	 13 	 128 	 1013 	 8 	  
04:30 04.01.2019 	 2,99 	 -6999 	 -6999 	 9 	 12 	 125 	 1013 	 8 	  
04:20 04.01.2019 	 2,97 	 -6999 	 -6999 	 9 	 12 	 125 	 1013 	 8 	  
04:10 04.01.2019 	 2,94 	 -6999 	 -6999 	 9 	 12 	 127 	 1013 	 8 	  
04:00 04.01.2019 	 2,9 	 -6999 	 -6999 	 9 	 13 	 127 	 1013 	 8,1 	  
03:50 04.01.2019 	 2,86 	 -6999 	 -6999 	 9 	 11 	 131 	 1013 	 8,1 	  
03:40 04.01.2019 	 2,81 	 -6999 	 -6999 	 8 	 11 	 131 	 1013 	 8,1 	  
03:30 04.01.2019 	 2,75 	 -6999 	 -6999 	 8 	 11 	 132 	 1013 	 8,1 	  
03:20 04.01.2019 	 2,69 	 -6999 	 -6999 	 8 	 11 	 134 	 1013 	 8,1 	  
03:10 04.01.2019 	 2,62 	 -6999 	 -6999 	 8 	 11 	 135 	 1013 	 8,1 	  
03:00 04.01.2019 	 2,54 	 -6999 	 -6999 	 8 	 10 	 133 	 1013 	 8,1 	  
02:50 04.01.2019 	 2,46 	 -6999 	 -6999 	 8 	 10 	 133 	 1013 	 8 	  
02:40 04.01.2019 	 2,38 	 -6999 	 -6999 	 7 	 10 	 135 	 1013 	 8 	  
02:30 04.01.2019 	 2,3 	 -6999 	 -6999 	 7 	 10 	 136 	 1013 	 8 	  
02:20 04.01.2019 	 2,2 	 -6999 	 -6999 	 7 	 10 	 137 	 1013 	 8 	  
02:10 04.01.2019 	 2,11 	 -6999 	 -6999 	 7 	 10 	 138 	 1013 	 8 	  
02:00 04.01.2019 	 2,02 	 -6999 	 -6999 	 7 	 10 	 136 	 1013 	 8 	  
01:50 04.01.2019 	 1,91 	 -6999 	 -6999 	 7 	 10 	 131 	 1013 	 7,9 	  
01:40 04.01.2019 	 1,82 	 -6999 	 -6999 	 7 	 10 	 128 	 1013 	 7,9 	  
01:30 04.01.2019 	 1,72 	 -6999 	 -6999 	 8 	 10 	 123 	 1013 	 7,9 	  
01:20 04.01.2019 	 1,62 	 -6999 	 -6999 	 7 	 10 	 119 	 1013 	 7,6 	  
01:10 04.01.2019 	 1,53 	 -6999 	 -6999 	 7 	 9 	 111 	 1013 	 7,3 	  
01:00 04.01.2019 	 1,43 	 -6999 	 -6999 	 7 	 10 	 104 	 1013 	 6,9 	  
00:50 04.01.2019 	 1,34 	 -6999 	 -6999 	 8 	 11 	 100 	 1013 	 6,9 	  
00:40 04.01.2019 	 1,26 	 -6999 	 -6999 	 9 	 11 	 97 	 1013 	 6,8 	  
00:30 04.01.2019 	 1,18 	 -6999 	 -6999 	 9 	 12 	 98 	 1013 	 6,7 	  
00:20 04.01.2019 	 1,1 	 -6999 	 -6999 	 9 	 13 	 96 	 1013 	 6,6 	  
00:10 04.01.2019 	 1,03 	 -6999 	 -6999 	 9 	 12 	 99 	 1013 	 6,5 	  
00:00 04.01.2019 	 0,96 	 -6999 	 -6999 	 8 	 12 	 102 	 1013 	 6,4 	  
23:50 03.01.2019 	 0,9 	 -6999 	 -6999 	 9 	 12 	 99 	 1013 	 6,3 	  
23:40 03.01.2019 	 0,86 	 -6999 	 -6999 	 8 	 11 	 98 	 1013 	 6,3 	  
23:30 03.01.2019 	 0,81 	 -6999 	 -6999 	 8 	 11 	 99 	 1013 	 6,3 	  
23:20 03.01.2019 	 0,78 	 -6999 	 -6999 	 8 	 10 	 100 	 1013 	 6,3 	  
23:10 03.01.2019 	 0,74 	 -6999 	 -6999 	 7 	 10 	 102 	 1014 	 6,3 	  
23:00 03.01.2019 	 0,72 	 -6999 	 -6999 	 6 	 9 	 109 	 1014 	 6,4 	  
22:50 03.01.2019 	 0,71 	 -6999 	 -6999 	 6 	 8 	 111 	 1014 	 6,5 	  
22:40 03.01.2019 	 0,7 	 -6999 	 -6999 	 6 	 8 	 118 	 1014 	 6,6 	  
22:30 03.01.2019 	 0,71 	 -6999 	 -6999 	 7 	 9 	 122 	 1014 	 6,6 	  
22:20 03.01.2019 	 0,72 	 -6999 	 -6999 	 7 	 9 	 122 	 1014 	 6,6 	  
22:10 03.01.2019 	 0,74 	 -6999 	 -6999 	 7 	 9 	 125 	 1014 	 6,7 	  
22:00 03.01.2019 	 0,77 	 -6999 	 -6999 	 7 	 9 	 125 	 1014 	 6,7 	  
21:50 03.01.2019 	 0,8 	 -6999 	 -6999 	 5 	 9 	 135 	 1014 	 6,8 	  
21:40 03.01.2019 	 0,84 	 -6999 	 -6999 	 5 	 9 	 143 	 1015 	 6,8 	  
21:30 03.01.2019 	 0,89 	 -6999 	 -6999 	 6 	 9 	 143 	 1015 	 6,8 	  
21:20 03.01.2019 	 0,94 	 -6999 	 -6999 	 5 	 8 	 147 	 1015 	 6,7 	  
21:10 03.01.2019 	 1,01 	 -6999 	 -6999 	 8 	 9 	 152 	 1015 	 6,7 	  
21:00 03.01.2019 	 1,07 	 -6999 	 -6999 	 8 	 10 	 152 	 1015 	 6,7 	  
20:50 03.01.2019 	 1,14 	 -6999 	 -6999 	 7 	 9 	 148 	 1015 	 6,7 	  
20:40 03.01.2019 	 1,22 	 -6999 	 -6999 	 7 	 9 	 150 	 1015 	 6,7 	  
20:30 03.01.2019 	 1,3 	 -6999 	 -6999 	 6 	 8 	 155 	 1015 	 6,7 	  
20:20 03.01.2019 	 1,38 	 -6999 	 -6999 	 8 	 10 	 154 	 1015 	 6,7 	  
20:10 03.01.2019 	 1,46 	 -6999 	 -6999 	 9 	 10 	 152 	 1015 	 6,7 	  
20:00 03.01.2019 	 1,54 	 -6999 	 -6999 	 7 	 9 	 154 	 1015 	 6,7 	  
19:50 03.01.2019 	 1,63 	 -6999 	 -6999 	 6 	 7 	 164 	 1015 	 6,7 	  
19:40 03.01.2019 	 1,72 	 -6999 	 -6999 	 6 	 7 	 163 	 1015 	 6,7 	  
19:30 03.01.2019 	 1,81 	 -6999 	 -6999 	 7 	 8 	 156 	 1015 	 6,5 	  
19:20 03.01.2019 	 1,9 	 -6999 	 -6999 	 7 	 9 	 153 	 1015 	 6,5 	  
19:10 03.01.2019 	 1,98 	 -6999 	 -6999 	 8 	 9 	 155 	 1015 	 6,8 	  
19:00 03.01.2019 	 2,06 	 -6999 	 -6999 	 7 	 10 	 158 	 1015 	 6,8 	  
18:50 03.01.2019 	 2,14 	 -6999 	 -6999 	 6 	 8 	 164 	 1015 	 6,5 	  
18:40 03.01.2019 	 2,22 	 -6999 	 -6999 	 6 	 8 	 156 	 1015 	 6,5 	  
18:30 03.01.2019 	 2,29 	 -6999 	 -6999 	 6 	 8 	 162 	 1014 	 6,7 	  
18:20 03.01.2019 	 2,35 	 -6999 	 -6999 	 6 	 7 	 158 	 1015 	 6,6 	  
18:10 03.01.2019 	 2,42 	 -6999 	 -6999 	 6 	 8 	 174 	 1015 	 6,8 	  
18:00 03.01.2019 	 2,47 	 -6999 	 -6999 	 7 	 9 	 174 	 1014 	 6,9 	  
17:50 03.01.2019 	 2,53 	 -6999 	 -6999 	 6 	 8 	 169 	 1014 	 6,6 	  
17:40 03.01.2019 	 2,58 	 -6999 	 -6999 	 7 	 8 	 164 	 1014 	 6,6 	  
17:30 03.01.2019 	 2,62 	 -6999 	 -6999 	 6 	 8 	 164 	 1014 	 6,6 	  
17:20 03.01.2019 	 2,65 	 -6999 	 -6999 	 7 	 8 	 165 	 1014 	 6,7 	  
17:10 03.01.2019 	 2,68 	 -6999 	 -6999 	 6 	 8 	 176 	 1014 	 6,8 	  
17:00 03.01.2019 	 2,7 	 -6999 	 -6999 	 7 	 8 	 183 	 1013 	 6,7 	  
16:50 03.01.2019 	 2,72 	 -6999 	 -6999 	 6 	 8 	 181 	 1013 	 6,8 	  
16:40 03.01.2019 	 2,74 	 -6999 	 -6999 	 7 	 9 	 182 	 1013 	 6,8 	  
16:30 03.01.2019 	 2,74 	 -6999 	 -6999 	 8 	 9 	 179 	 1013 	 6,7 	  
16:20 03.01.2019 	 2,74 	 -6999 	 -6999 	 7 	 9 	 172 	 1013 	 6,9 	  
16:10 03.01.2019 	 2,73 	 -6999 	 -6999 	 7 	 8 	 175 	 1013 	 6,9 	  
16:00 03.01.2019 	 2,71 	 -6999 	 -6999 	 7 	 8 	 182 	 1013 	 6,9 	  
15:50 03.01.2019 	 2,69 	 -6999 	 -6999 	 7 	 10 	 188 	 1013 	 6,8 	  
15:40 03.01.2019 	 2,66 	 -6999 	 -6999 	 7 	 9 	 182 	 1013 	 7 	  
15:30 03.01.2019 	 2,62 	 -6999 	 -6999 	 6 	 9 	 179 	 1013 	 7 	  
15:20 03.01.2019 	 2,58 	 -6999 	 -6999 	 6 	 8 	 182 	 1013 	 7 	  
15:10 03.01.2019 	 2,54 	 -6999 	 -6999 	 6 	 9 	 193 	 1013 	 7,2 	  
15:00 03.01.2019 	 2,48 	 -6999 	 -6999 	 6 	 9 	 187 	 1012 	 7,4 	  
14:50 03.01.2019 	 2,42 	 -6999 	 -6999 	 6 	 9 	 179 	 1012 	 7,1 	  
14:40 03.01.2019 	 2,36 	 -6999 	 -6999 	 7 	 9 	 176 	 1012 	 7,1 	  
14:30 03.01.2019 	 2,29 	 -6999 	 -6999 	 8 	 11 	 178 	 1012 	 7,1 	  
14:20 03.01.2019 	 2,22 	 -6999 	 -6999 	 8 	 11 	 178 	 1012 	 7,1 	  
14:10 03.01.2019 	 2,14 	 -6999 	 -6999 	 8 	 10 	 175 	 1012 	 7,1 	  
14:00 03.01.2019 	 2,06 	 -6999 	 -6999 	 7 	 10 	 188 	 1011 	 7,4 	  
13:50 03.01.2019 	 1,98 	 -6999 	 -6999 	 8 	 13 	 192 	 1011 	 7,4 	  
13:40 03.01.2019 	 1,89 	 -6999 	 -6999 	 9 	 14 	 188 	 1011 	 7,5 	  
13:30 03.01.2019 	 1,8 	 -6999 	 -6999 	 9 	 14 	 191 	 1010 	 7,6 	  
13:20 03.01.2019 	 1,71 	 -6999 	 -6999 	 11 	 15 	 187 	 1010 	 7,7 	  
13:10 03.01.2019 	 1,62 	 -6999 	 -6999 	 12 	 17 	 184 	 1010 	 7,9 	  
13:00 03.01.2019 	 1,54 	 -6999 	 -6999 	 11 	 16 	 188 	 1010 	 7,8 	  
12:50 03.01.2019 	 1,45 	 -6999 	 -6999 	 8 	 13 	 192 	 1010 	 7,7 	  
12:40 03.01.2019 	 1,37 	 -6999 	 -6999 	 11 	 15 	 186 	 1010 	 8,2 	  
12:30 03.01.2019 	 1,29 	 -6999 	 -6999 	 12 	 15 	 182 	 1009 	 8,3 	  
12:20 03.01.2019 	 1,21 	 -6999 	 -6999 	 14 	 19 	 176 	 1009 	 8,4 	  
12:10 03.01.2019 	 1,14 	 -6999 	 -6999 	 16 	 20 	 179 	 1009 	 8,6 	  
12:00 03.01.2019 	 1,07 	 -6999 	 -6999 	 15 	 21 	 178 	 1008 	 8,8 	  
11:50 03.01.2019 	 1,01 	 -6999 	 -6999 	 14 	 21 	 177 	 1008 	 8,5 	  
11:40 03.01.2019 	 0,95 	 -6999 	 -6999 	 16 	 22 	 178 	 1008 	 8,7 	  
11:30 03.01.2019 	 0,9 	 -6999 	 -6999 	 12 	 16 	 173 	 1008 	 8,6 	  
11:20 03.01.2019 	 0,86 	 -6999 	 -6999 	 14 	 19 	 174 	 1008 	 8,7 	  
11:10 03.01.2019 	 0,82 	 -6999 	 -6999 	 11 	 15 	 170 	 1008 	 8,4 	  
11:00 03.01.2019 	 0,79 	 -6999 	 -6999 	 14 	 18 	 172 	 1008 	 8,6 	  
10:50 03.01.2019 	 0,78 	 -6999 	 -6999 	 13 	 17 	 171 	 1007 	 8,7 	  
10:40 03.01.2019 	 0,76 	 -6999 	 -6999 	 12 	 15 	 169 	 1007 	 8,7 	  
10:30 03.01.2019 	 0,76 	 -6999 	 -6999 	 14 	 17 	 171 	 1007 	 8,9 	  
10:20 03.01.2019 	 0,76 	 -6999 	 -6999 	 14 	 19 	 172 	 1007 	 9 	  
10:10 03.01.2019 	 0,77 	 -6999 	 -6999 	 13 	 21 	 170 	 1007 	 8,8 	  
10:00 03.01.2019 	 0,79 	 -6999 	 -6999 	 13 	 16 	 170 	 1007 	 8,9 	  
09:50 03.01.2019 	 0,82 	 -6999 	 -6999 	 13 	 17 	 169 	 1007 	 8,9 	  
09:40 03.01.2019 	 0,85 	 -6999 	 -6999 	 13 	 17 	 169 	 1007 	 8,8 	  
09:30 03.01.2019 	 0,9 	 -6999 	 -6999 	 13 	 17 	 167 	 1007 	 8,9 	  
09:20 03.01.2019 	 0,94 	 -6999 	 -6999 	 13 	 18 	 167 	 1007 	 9 	  
09:10 03.01.2019 	 0,99 	 -6999 	 -6999 	 13 	 17 	 166 	 1007 	 8,9 	  
09:00 03.01.2019 	 1,06 	 -6999 	 -6999 	 13 	 18 	 165 	 1006 	 8,9 	  
08:50 03.01.2019 	 1,13 	 -6999 	 -6999 	 13 	 16 	 163 	 1006 	 8,8 	  
08:40 03.01.2019 	 1,2 	 -6999 	 -6999 	 13 	 16 	 162 	 1006 	 8,7 	  
08:30 03.01.2019 	 1,27 	 -6999 	 -6999 	 13 	 16 	 161 	 1006 	 8,7 	  
08:20 03.01.2019 	 1,35 	 -6999 	 -6999 	 13 	 17 	 160 	 1006 	 8,7 	  
08:10 03.01.2019 	 1,44 	 -6999 	 -6999 	 13 	 17 	 160 	 1006 	 8,8 	  
08:00 03.01.2019 	 1,53 	 -6999 	 -6999 	 13 	 17 	 159 	 1006 	 8,8 	  
07:50 03.01.2019 	 1,62 	 -6999 	 -6999 	 13 	 18 	 156 	 1006 	 8,6 	  
07:40 03.01.2019 	 1,7 	 -6999 	 -6999 	 13 	 17 	 157 	 1006 	 8,7 	  
07:30 03.01.2019 	 1,79 	 -6999 	 -6999 	 13 	 17 	 156 	 1006 	 8,6 	  
07:20 03.01.2019 	 1,89 	 -6999 	 -6999 	 14 	 17 	 156 	 1006 	 8,6 	  
07:10 03.01.2019 	 1,98 	 -6999 	 -6999 	 14 	 17 	 155 	 1006 	 8,6 	  
07:00 03.01.2019 	 2,06 	 -6999 	 -6999 	 14 	 18 	 155 	 1006 	 8,6 	  
06:50 03.01.2019 	 2,15 	 -6999 	 -6999 	 14 	 17 	 155 	 1006 	 8,6 	  
06:40 03.01.2019 	 2,23 	 -6999 	 -6999 	 14 	 18 	 155 	 1007 	 8,5 	  
06:30 03.01.2019 	 2,32 	 -6999 	 -6999 	 15 	 18 	 155 	 1006 	 8,5 	  
06:20 03.01.2019 	 2,39 	 -6999 	 -6999 	 15 	 19 	 154 	 1007 	 8,4 	  
06:10 03.01.2019 	 2,46 	 -6999 	 -6999 	 15 	 20 	 152 	 1006 	 8,4 	  
06:00 03.01.2019 	 2,54 	 -6999 	 -6999 	 16 	 19 	 150 	 1006 	 8,4 	  
05:50 03.01.2019 	 2,6 	 -6999 	 -6999 	 15 	 20 	 147 	 1006 	 8,4 	  
05:40 03.01.2019 	 2,66 	 -6999 	 -6999 	 15 	 20 	 147 	 1006 	 8,4 	  
05:30 03.01.2019 	 2,71 	 -6999 	 -6999 	 13 	 19 	 145 	 1006 	 8,5 	  
05:20 03.01.2019 	 2,76 	 -6999 	 -6999 	 13 	 18 	 143 	 1007 	 8,5 	  
05:10 03.01.2019 	 2,8 	 -6999 	 -6999 	 13 	 18 	 137 	 1007 	 8,4 	  
05:00 03.01.2019 	 2,83 	 -6999 	 -6999 	 13 	 18 	 137 	 1007 	 8,5 	  
04:50 03.01.2019 	 2,86 	 -6999 	 -6999 	 14 	 20 	 136 	 1007 	 8,4 	  
04:40 03.01.2019 	 2,88 	 -6999 	 -6999 	 13 	 19 	 135 	 1007 	 8,5 	  
04:30 03.01.2019 	 2,9 	 -6999 	 -6999 	 14 	 20 	 133 	 1007 	 8,4 	  
04:20 03.01.2019 	 2,9 	 -6999 	 -6999 	 13 	 20 	 134 	 1008 	 8,5 	  
04:10 03.01.2019 	 2,9 	 -6999 	 -6999 	 13 	 18 	 133 	 1008 	 8,5 	  
04:00 03.01.2019 	 2,9 	 -6999 	 -6999 	 13 	 18 	 132 	 1008 	 8,5 	  
03:50 03.01.2019 	 2,89 	 -6999 	 -6999 	 14 	 21 	 131 	 1008 	 8,5 	  
03:40 03.01.2019 	 2,87 	 -6999 	 -6999 	 14 	 18 	 130 	 1009 	 8,4 	  
03:30 03.01.2019 	 2,85 	 -6999 	 -6999 	 14 	 18 	 129 	 1009 	 8,3 	  
03:20 03.01.2019 	 2,82 	 -6999 	 -6999 	 14 	 19 	 128 	 1009 	 8,4 	  
03:10 03.01.2019 	 2,78 	 -6999 	 -6999 	 15 	 19 	 127 	 1009 	 8,3 	  
03:00 03.01.2019 	 2,73 	 -6999 	 -6999 	 14 	 18 	 128 	 1010 	 8,2 	  
02:50 03.01.2019 	 2,68 	 -6999 	 -6999 	 14 	 18 	 128 	 1010 	 8,2 	  
02:40 03.01.2019 	 2,62 	 -6999 	 -6999 	 13 	 18 	 129 	 1010 	 8,2 	  
02:30 03.01.2019 	 2,56 	 -6999 	 -6999 	 13 	 17 	 130 	 1011 	 8,2 	  
02:20 03.01.2019 	 2,5 	 -6999 	 -6999 	 12 	 16 	 131 	 1011 	 8,1 	  
02:10 03.01.2019 	 2,42 	 -6999 	 -6999 	 12 	 16 	 132 	 1011 	 8,2 	  
02:00 03.01.2019 	 2,35 	 -6999 	 -6999 	 11 	 16 	 133 	 1012 	 8,2 	  
01:50 03.01.2019 	 2,27 	 -6999 	 -6999 	 11 	 17 	 134 	 1012 	 8,1 	  
01:40 03.01.2019 	 2,18 	 -6999 	 -6999 	 12 	 17 	 134 	 1012 	 8,1 	  
01:30 03.01.2019 	 2,1 	 -6999 	 -6999 	 11 	 17 	 135 	 1012 	 8,1 	  
01:20 03.01.2019 	 2,02 	 -6999 	 -6999 	 11 	 16 	 134 	 1013 	 8 	  
01:10 03.01.2019 	 1,92 	 -6999 	 -6999 	 11 	 17 	 135 	 1013 	 8 	  
01:00 03.01.2019 	 1,83 	 -6999 	 -6999 	 12 	 18 	 131 	 1013 	 8 	  
00:50 03.01.2019 	 1,74 	 -6999 	 -6999 	 12 	 16 	 130 	 1013 	 7,9 	  
00:40 03.01.2019 	 1,66 	 -6999 	 -6999 	 12 	 15 	 131 	 1013 	 7,9 	  
00:30 03.01.2019 	 1,57 	 -6999 	 -6999 	 12 	 16 	 133 	 1014 	 8 	  
00:20 03.01.2019 	 1,48 	 -6999 	 -6999 	 12 	 17 	 133 	 1014 	 8,1 	  
00:10 03.01.2019 	 1,4 	 -6999 	 -6999 	 11 	 15 	 133 	 1014 	 8,1 	  
00:00 03.01.2019 	 1,32 	 -6999 	 -6999 	 11 	 15 	 132 	 1015 	 8,1 	  
23:50 02.01.2019 	 1,24 	 -6999 	 -6999 	 11 	 16 	 131 	 1015 	 8,1 	  
23:40 02.01.2019 	 1,17 	 -6999 	 -6999 	 11 	 19 	 133 	 1015 	 8,1 	  
23:30 02.01.2019 	 1,1 	 -6999 	 -6999 	 11 	 15 	 133 	 1015 	 8 	  
23:20 02.01.2019 	 1,04 	 -6999 	 -6999 	 10 	 15 	 132 	 1015 	 8 	  
23:10 02.01.2019 	 0,98 	 -6999 	 -6999 	 10 	 14 	 131 	 1016 	 7,9 	  
23:00 02.01.2019 	 0,94 	 -6999 	 -6999 	 11 	 15 	 131 	 1016 	 7,9 	  
22:50 02.01.2019 	 0,9 	 -6999 	 -6999 	 9 	 14 	 134 	 1016 	 7,9 	  
22:40 02.01.2019 	 0,86 	 -6999 	 -6999 	 9 	 14 	 136 	 1017 	 7,9 	  
22:30 02.01.2019 	 0,83 	 -6999 	 -6999 	 10 	 15 	 132 	 1017 	 7,9 	  
22:20 02.01.2019 	 0,81 	 -6999 	 -6999 	 8 	 13 	 136 	 1017 	 7,8 	  
22:10 02.01.2019 	 0,79 	 -6999 	 -6999 	 9 	 15 	 135 	 1017 	 7,8 	  
22:00 02.01.2019 	 0,78 	 -6999 	 -6999 	 8 	 13 	 137 	 1017 	 7,9 	  
21:50 02.01.2019 	 0,78 	 -6999 	 -6999 	 9 	 13 	 139 	 1018 	 7,9 	  
21:40 02.01.2019 	 0,79 	 -6999 	 -6999 	 8 	 14 	 137 	 1018 	 7,9 	  
21:30 02.01.2019 	 0,8 	 -6999 	 -6999 	 9 	 14 	 134 	 1018 	 7,9 	  
21:20 02.01.2019 	 0,82 	 -6999 	 -6999 	 9 	 13 	 134 	 1018 	 7,8 	  
21:10 02.01.2019 	 0,85 	 -6999 	 -6999 	 9 	 13 	 133 	 1018 	 7,8 	  
21:00 02.01.2019 	 0,89 	 -6999 	 -6999 	 10 	 14 	 130 	 1018 	 7,7 	  
20:50 02.01.2019 	 0,93 	 -6999 	 -6999 	 10 	 14 	 128 	 1018 	 7,7 	  
20:40 02.01.2019 	 0,98 	 -6999 	 -6999 	 10 	 14 	 129 	 1018 	 7,6 	  
20:30 02.01.2019 	 1,02 	 -6999 	 -6999 	 10 	 13 	 128 	 1018 	 7,6 	  
20:20 02.01.2019 	 1,08 	 -6999 	 -6999 	 9 	 13 	 131 	 1019 	 7,6 	  
20:10 02.01.2019 	 1,14 	 -6999 	 -6999 	 10 	 14 	 125 	 1019 	 7,5 	  
20:00 02.01.2019 	 1,21 	 -6999 	 -6999 	 10 	 14 	 127 	 1019 	 7,6 	  
19:50 02.01.2019 	 1,28 	 -6999 	 -6999 	 10 	 14 	 124 	 1019 	 7,4 	  
19:40 02.01.2019 	 1,35 	 -6999 	 -6999 	 11 	 13 	 123 	 1019 	 7,5 	  
19:30 02.01.2019 	 1,43 	 -6999 	 -6999 	 10 	 13 	 125 	 1020 	 7,4 	  
19:20 02.01.2019 	 1,5 	 -6999 	 -6999 	 10 	 13 	 126 	 1020 	 7,5 	  
19:10 02.01.2019 	 1,58 	 -6999 	 -6999 	 10 	 13 	 126 	 1020 	 7,5 	  
19:00 02.01.2019 	 1,66 	 -6999 	 -6999 	 9 	 12 	 127 	 1020 	 7,4 	  
18:50 02.01.2019 	 1,74 	 -6999 	 -6999 	 9 	 12 	 128 	 1020 	 7,5 	  
18:40 02.01.2019 	 1,82 	 -6999 	 -6999 	 9 	 11 	 127 	 1020 	 7,4 	  
18:30 02.01.2019 	 1,9 	 -6999 	 -6999 	 9 	 11 	 127 	 1020 	 7,4 	  
18:20 02.01.2019 	 1,98 	 -6999 	 -6999 	 8 	 11 	 127 	 1021 	 7,4 	  
18:10 02.01.2019 	 2,06 	 -6999 	 -6999 	 7 	 11 	 131 	 1021 	 7,2 	  
18:00 02.01.2019 	 2,13 	 -6999 	 -6999 	 7 	 10 	 141 	 1021 	 7,3 	  
17:50 02.01.2019 	 2,19 	 -6999 	 -6999 	 8 	 11 	 147 	 1021 	 7,4 	  
17:40 02.01.2019 	 2,26 	 -6999 	 -6999 	 8 	 11 	 146 	 1021 	 7,3 	  
17:30 02.01.2019 	 2,32 	 -6999 	 -6999 	 10 	 12 	 149 	 1021 	 7,3 	  
17:20 02.01.2019 	 2,38 	 -6999 	 -6999 	 11 	 13 	 150 	 1021 	 7,3 	  
17:10 02.01.2019 	 2,43 	 -6999 	 -6999 	 10 	 12 	 150 	 1021 	 7,1 	  
17:00 02.01.2019 	 2,48 	 -6999 	 -6999 	 10 	 12 	 157 	 1022 	 7 	  
16:50 02.01.2019 	 2,53 	 -6999 	 -6999 	 10 	 15 	 150 	 1022 	 7 	  
16:40 02.01.2019 	 2,56 	 -6999 	 -6999 	 8 	 9 	 151 	 1022 	 6,9 	  
16:30 02.01.2019 	 2,59 	 -6999 	 -6999 	 9 	 12 	 160 	 1022 	 6,8 	  
16:20 02.01.2019 	 2,62 	 -6999 	 -6999 	 10 	 13 	 156 	 1022 	 6,9 	  
16:10 02.01.2019 	 2,64 	 -6999 	 -6999 	 10 	 12 	 148 	 1022 	 7 	  
16:00 02.01.2019 	 2,66 	 -6999 	 -6999 	 9 	 11 	 148 	 1022 	 7 	  
15:50 02.01.2019 	 2,67 	 -6999 	 -6999 	 10 	 11 	 151 	 1023 	 7,1 	  
15:40 02.01.2019 	 2,67 	 -6999 	 -6999 	 11 	 14 	 156 	 1023 	 7 	  
15:30 02.01.2019 	 2,67 	 -6999 	 -6999 	 11 	 14 	 153 	 1023 	 7 	  
15:20 02.01.2019 	 2,66 	 -6999 	 -6999 	 11 	 13 	 148 	 1023 	 7,1 	  
15:10 02.01.2019 	 2,65 	 -6999 	 -6999 	 9 	 13 	 146 	 1023 	 7 	  
15:00 02.01.2019 	 2,62 	 -6999 	 -6999 	 9 	 12 	 146 	 1023 	 7 	  
14:50 02.01.2019 	 2,6 	 -6999 	 -6999 	 8 	 11 	 143 	 1023 	 7 	  
14:40 02.01.2019 	 2,57 	 -6999 	 -6999 	 8 	 13 	 145 	 1024 	 7 	  
14:30 02.01.2019 	 2,53 	 -6999 	 -6999 	 9 	 13 	 147 	 1024 	 7 	  
14:20 02.01.2019 	 2,48 	 -6999 	 -6999 	 8 	 12 	 143 	 1024 	 7 	  
14:10 02.01.2019 	 2,43 	 -6999 	 -6999 	 8 	 12 	 145 	 1024 	 6,9 	  
14:00 02.01.2019 	 2,38 	 -6999 	 -6999 	 9 	 11 	 149 	 1024 	 7 	  
13:50 02.01.2019 	 2,31 	 -6999 	 -6999 	 10 	 12 	 151 	 1024 	 7 	  
13:40 02.01.2019 	 2,25 	 -6999 	 -6999 	 10 	 13 	 150 	 1024 	 7,2 	  
13:30 02.01.2019 	 2,18 	 -6999 	 -6999 	 10 	 12 	 148 	 1025 	 7,2 	  
13:20 02.01.2019 	 2,11 	 -6999 	 -6999 	 11 	 13 	 151 	 1025 	 7,2 	  
13:10 02.01.2019 	 2,04 	 -6999 	 -6999 	 11 	 14 	 153 	 1025 	 7,5 	  
13:00 02.01.2019 	 1,96 	 -6999 	 -6999 	 11 	 14 	 152 	 1025 	 7,5 	  
