 Timabil 	 Flodatafla (m)	Vindur (m/s)	Hvida (m/s)	Vindatt (deg)	
15:20 05.01.2019 	 2,24 	 6 	 13 	 224 	  
15:10 05.01.2019 	 2,12 	 7 	 13 	 229 	  
15:00 05.01.2019 	 1,99 	 9 	 14 	 235 	  
14:50 05.01.2019 	 1,87 	 7 	 12 	 224 	  
14:40 05.01.2019 	 1,75 	 6 	 10 	 220 	  
14:30 05.01.2019 	 1,63 	 7 	 11 	 223 	  
14:20 05.01.2019 	 1,51 	 7 	 10 	 236 	  
14:10 05.01.2019 	 1,4 	 8 	 12 	 236 	  
14:00 05.01.2019 	 1,3 	 7 	 11 	 237 	  
13:50 05.01.2019 	 1,2 	 7 	 11 	 229 	  
13:40 05.01.2019 	 1,11 	 7 	 12 	 227 	  
13:30 05.01.2019 	 1,03 	 7 	 12 	 230 	  
13:20 05.01.2019 	 0,96 	 7 	 11 	 238 	  
13:10 05.01.2019 	 0,9 	 7 	 11 	 236 	  
13:00 05.01.2019 	 0,85 	 6 	 11 	 244 	  
12:50 05.01.2019 	 0,81 	 7 	 10 	 242 	  
12:40 05.01.2019 	 0,78 	 6 	 10 	 239 	  
12:30 05.01.2019 	 0,76 	 8 	 13 	 238 	  
12:20 05.01.2019 	 0,76 	 9 	 14 	 238 	  
12:10 05.01.2019 	 0,76 	 8 	 14 	 237 	  
12:00 05.01.2019 	 0,78 	 9 	 14 	 237 	  
11:50 05.01.2019 	 0,81 	 6 	 11 	 236 	  
11:40 05.01.2019 	 0,85 	 4 	 5 	 229 	  
11:30 05.01.2019 	 0,91 	 3 	 5 	 221 	  
11:20 05.01.2019 	 0,97 	 3 	 6 	 209 	  
11:10 05.01.2019 	 1,04 	 4 	 7 	 216 	  
11:00 05.01.2019 	 1,13 	 6 	 9 	 231 	  
10:50 05.01.2019 	 1,22 	 4 	 6 	 229 	  
10:40 05.01.2019 	 1,32 	 3 	 6 	 236 	  
10:30 05.01.2019 	 1,43 	 3 	 5 	 236 	  
10:20 05.01.2019 	 1,54 	 3 	 5 	 231 	  
10:10 05.01.2019 	 1,66 	 3 	 5 	 239 	  
10:00 05.01.2019 	 1,79 	 4 	 7 	 244 	  
09:50 05.01.2019 	 1,92 	 5 	 10 	 247 	  
09:40 05.01.2019 	 2,05 	 6 	 11 	 249 	  
09:30 05.01.2019 	 2,18 	 5 	 8 	 228 	  
09:20 05.01.2019 	 2,31 	 6 	 9 	 235 	  
09:10 05.01.2019 	 2,44 	 6 	 9 	 236 	  
09:00 05.01.2019 	 2,57 	 5 	 10 	 245 	  
08:50 05.01.2019 	 2,7 	 5 	 9 	 244 	  
08:40 05.01.2019 	 2,82 	 6 	 11 	 240 	  
08:30 05.01.2019 	 2,94 	 7 	 11 	 235 	  
08:20 05.01.2019 	 3,06 	 6 	 9 	 240 	  
08:10 05.01.2019 	 3,17 	 7 	 12 	 240 	  
08:00 05.01.2019 	 3,28 	 7 	 11 	 244 	  
07:50 05.01.2019 	 3,37 	 8 	 12 	 248 	  
07:40 05.01.2019 	 3,46 	 9 	 16 	 254 	  
07:30 05.01.2019 	 3,55 	 11 	 17 	 255 	  
07:20 05.01.2019 	 3,62 	 9 	 14 	 204 	  
07:10 05.01.2019 	 3,69 	 11 	 15 	 142 	  
07:00 05.01.2019 	 3,74 	 9 	 14 	 143 	  
06:50 05.01.2019 	 3,79 	 10 	 13 	 139 	  
06:40 05.01.2019 	 3,83 	 10 	 16 	 139 	  
06:30 05.01.2019 	 3,86 	 9 	 15 	 137 	  
06:20 05.01.2019 	 3,88 	 9 	 13 	 133 	  
06:10 05.01.2019 	 3,89 	 9 	 12 	 130 	  
06:00 05.01.2019 	 3,89 	 10 	 15 	 133 	  
05:50 05.01.2019 	 3,88 	 9 	 13 	 128 	  
05:40 05.01.2019 	 3,85 	 8 	 12 	 134 	  
05:30 05.01.2019 	 3,82 	 9 	 13 	 138 	  
05:20 05.01.2019 	 3,78 	 10 	 13 	 135 	  
05:10 05.01.2019 	 3,74 	 9 	 13 	 136 	  
05:00 05.01.2019 	 3,68 	 8 	 12 	 135 	  
04:50 05.01.2019 	 3,61 	 8 	 12 	 128 	  
04:40 05.01.2019 	 3,53 	 9 	 13 	 135 	  
04:30 05.01.2019 	 3,45 	 11 	 13 	 136 	  
04:20 05.01.2019 	 3,36 	 11 	 17 	 134 	  
04:10 05.01.2019 	 3,26 	 11 	 16 	 136 	  
04:00 05.01.2019 	 3,16 	 11 	 16 	 137 	  
03:50 05.01.2019 	 3,05 	 12 	 16 	 140 	  
03:40 05.01.2019 	 2,93 	 12 	 16 	 143 	  
03:30 05.01.2019 	 2,81 	 12 	 16 	 139 	  
03:20 05.01.2019 	 2,68 	 12 	 15 	 137 	  
03:10 05.01.2019 	 2,56 	 12 	 15 	 140 	  
03:00 05.01.2019 	 2,43 	 12 	 16 	 146 	  
02:50 05.01.2019 	 2,3 	 13 	 16 	 147 	  
02:40 05.01.2019 	 2,17 	 12 	 16 	 143 	  
02:30 05.01.2019 	 2,04 	 12 	 15 	 141 	  
02:20 05.01.2019 	 1,91 	 12 	 16 	 144 	  
02:10 05.01.2019 	 1,79 	 12 	 16 	 143 	  
02:00 05.01.2019 	 1,67 	 12 	 17 	 144 	  
01:50 05.01.2019 	 1,55 	 12 	 16 	 141 	  
01:40 05.01.2019 	 1,44 	 12 	 16 	 144 	  
01:30 05.01.2019 	 1,34 	 11 	 14 	 144 	  
01:20 05.01.2019 	 1,24 	 11 	 14 	 142 	  
01:10 05.01.2019 	 1,15 	 11 	 15 	 139 	  
01:00 05.01.2019 	 1,07 	 11 	 14 	 141 	  
00:50 05.01.2019 	 1 	 11 	 14 	 142 	  
00:40 05.01.2019 	 0,94 	 11 	 15 	 141 	  
00:30 05.01.2019 	 0,89 	 10 	 13 	 140 	  
00:20 05.01.2019 	 0,85 	 9 	 13 	 137 	  
00:10 05.01.2019 	 0,82 	 10 	 13 	 142 	  
00:00 05.01.2019 	 0,8 	 10 	 13 	 141 	  
23:50 04.01.2019 	 0,79 	 9 	 13 	 142 	  
23:40 04.01.2019 	 0,8 	 10 	 13 	 142 	  
23:30 04.01.2019 	 0,81 	 10 	 14 	 144 	  
23:20 04.01.2019 	 0,84 	 11 	 16 	 143 	  
23:10 04.01.2019 	 0,88 	 12 	 15 	 144 	  
23:00 04.01.2019 	 0,92 	 12 	 15 	 143 	  
22:50 04.01.2019 	 0,98 	 12 	 16 	 143 	  
22:40 04.01.2019 	 1,05 	 13 	 16 	 142 	  
22:30 04.01.2019 	 1,12 	 12 	 15 	 144 	  
22:20 04.01.2019 	 1,2 	 12 	 17 	 147 	  
22:10 04.01.2019 	 1,29 	 10 	 14 	 150 	  
22:00 04.01.2019 	 1,39 	 10 	 14 	 149 	  
21:50 04.01.2019 	 1,49 	 9 	 12 	 149 	  
21:40 04.01.2019 	 1,59 	 9 	 12 	 148 	  
21:30 04.01.2019 	 1,7 	 9 	 12 	 148 	  
21:20 04.01.2019 	 1,82 	 9 	 13 	 147 	  
21:10 04.01.2019 	 1,93 	 9 	 12 	 149 	  
21:00 04.01.2019 	 2,05 	 8 	 11 	 152 	  
20:50 04.01.2019 	 2,16 	 9 	 14 	 152 	  
20:40 04.01.2019 	 2,28 	 8 	 11 	 149 	  
20:30 04.01.2019 	 2,39 	 9 	 13 	 148 	  
20:20 04.01.2019 	 2,5 	 9 	 13 	 149 	  
20:10 04.01.2019 	 2,61 	 9 	 13 	 152 	  
20:00 04.01.2019 	 2,72 	 9 	 13 	 154 	  
19:50 04.01.2019 	 2,82 	 10 	 14 	 152 	  
19:40 04.01.2019 	 2,91 	 10 	 15 	 152 	  
19:30 04.01.2019 	 3 	 9 	 12 	 148 	  
19:20 04.01.2019 	 3,09 	 9 	 12 	 149 	  
19:10 04.01.2019 	 3,17 	 9 	 13 	 149 	  
19:00 04.01.2019 	 3,24 	 10 	 14 	 150 	  
18:50 04.01.2019 	 3,3 	 9 	 12 	 151 	  
18:40 04.01.2019 	 3,35 	 9 	 13 	 149 	  
18:30 04.01.2019 	 3,4 	 9 	 13 	 145 	  
18:20 04.01.2019 	 3,44 	 10 	 14 	 142 	  
18:10 04.01.2019 	 3,47 	 10 	 14 	 143 	  
18:00 04.01.2019 	 3,49 	 11 	 13 	 145 	  
17:50 04.01.2019 	 3,5 	 11 	 14 	 147 	  
17:40 04.01.2019 	 3,51 	 10 	 15 	 149 	  
17:30 04.01.2019 	 3,5 	 11 	 16 	 150 	  
17:20 04.01.2019 	 3,49 	 9 	 13 	 148 	  
17:10 04.01.2019 	 3,46 	 8 	 12 	 148 	  
17:00 04.01.2019 	 3,43 	 9 	 13 	 151 	  
16:50 04.01.2019 	 3,39 	 7 	 12 	 148 	  
16:40 04.01.2019 	 3,34 	 8 	 13 	 150 	  
16:30 04.01.2019 	 3,28 	 10 	 14 	 153 	  
16:20 04.01.2019 	 3,22 	 9 	 14 	 151 	  
16:10 04.01.2019 	 3,14 	 7 	 11 	 146 	  
16:00 04.01.2019 	 3,06 	 7 	 12 	 143 	  
15:50 04.01.2019 	 2,97 	 7 	 10 	 135 	  
15:40 04.01.2019 	 2,88 	 5 	 8 	 146 	  
15:30 04.01.2019 	 2,78 	 7 	 11 	 148 	  
15:20 04.01.2019 	 2,67 	 7 	 9 	 148 	  
15:10 04.01.2019 	 2,56 	 8 	 11 	 156 	  
15:00 04.01.2019 	 2,45 	 9 	 15 	 153 	  
14:50 04.01.2019 	 2,34 	 10 	 14 	 157 	  
14:40 04.01.2019 	 2,22 	 10 	 15 	 157 	  
14:30 04.01.2019 	 2,1 	 10 	 15 	 159 	  
14:20 04.01.2019 	 1,98 	 10 	 15 	 161 	  
14:10 04.01.2019 	 1,87 	 10 	 16 	 161 	  
14:00 04.01.2019 	 1,75 	 10 	 16 	 160 	  
13:50 04.01.2019 	 1,64 	 9 	 13 	 154 	  
13:40 04.01.2019 	 1,53 	 8 	 13 	 149 	  
13:30 04.01.2019 	 1,43 	 10 	 14 	 150 	  
13:20 04.01.2019 	 1,33 	 9 	 14 	 150 	  
13:10 04.01.2019 	 1,24 	 10 	 14 	 152 	  
13:00 04.01.2019 	 1,16 	 10 	 14 	 154 	  
12:50 04.01.2019 	 1,08 	 10 	 14 	 151 	  
12:40 04.01.2019 	 1,02 	 9 	 12 	 151 	  
12:30 04.01.2019 	 0,96 	 8 	 12 	 148 	  
12:20 04.01.2019 	 0,92 	 9 	 13 	 152 	  
12:10 04.01.2019 	 0,88 	 9 	 14 	 157 	  
12:00 04.01.2019 	 0,86 	 11 	 15 	 157 	  
11:50 04.01.2019 	 0,84 	 11 	 16 	 158 	  
11:40 04.01.2019 	 0,84 	 9 	 14 	 159 	  
11:30 04.01.2019 	 0,85 	 9 	 13 	 157 	  
11:20 04.01.2019 	 0,87 	 8 	 13 	 161 	  
11:10 04.01.2019 	 0,9 	 10 	 15 	 161 	  
11:00 04.01.2019 	 0,94 	 10 	 15 	 160 	  
10:50 04.01.2019 	 0,99 	 10 	 16 	 163 	  
10:40 04.01.2019 	 1,05 	 10 	 17 	 165 	  
10:30 04.01.2019 	 1,12 	 11 	 17 	 164 	  
10:20 04.01.2019 	 1,2 	 11 	 16 	 163 	  
10:10 04.01.2019 	 1,28 	 10 	 14 	 161 	  
10:00 04.01.2019 	 1,38 	 11 	 15 	 158 	  
09:50 04.01.2019 	 1,48 	 9 	 14 	 162 	  
09:40 04.01.2019 	 1,59 	 12 	 16 	 158 	  
09:30 04.01.2019 	 1,7 	 11 	 17 	 159 	  
09:20 04.01.2019 	 1,82 	 11 	 17 	 156 	  
09:10 04.01.2019 	 1,94 	 11 	 15 	 151 	  
09:00 04.01.2019 	 2,06 	 11 	 15 	 151 	  
08:50 04.01.2019 	 2,18 	 10 	 15 	 147 	  
08:40 04.01.2019 	 2,31 	 11 	 15 	 145 	  
08:30 04.01.2019 	 2,43 	 12 	 16 	 146 	  
08:20 04.01.2019 	 2,55 	 14 	 20 	 145 	  
08:10 04.01.2019 	 2,67 	 15 	 20 	 141 	  
08:00 04.01.2019 	 2,79 	 16 	 20 	 140 	  
07:50 04.01.2019 	 2,9 	 16 	 21 	 140 	  
07:40 04.01.2019 	 3,01 	 14 	 18 	 140 	  
07:30 04.01.2019 	 3,11 	 13 	 17 	 140 	  
07:20 04.01.2019 	 3,21 	 12 	 15 	 143 	  
07:10 04.01.2019 	 3,3 	 11 	 15 	 142 	  
07:00 04.01.2019 	 3,39 	 12 	 15 	 143 	  
06:50 04.01.2019 	 3,46 	 13 	 16 	 140 	  
06:40 04.01.2019 	 3,53 	 13 	 17 	 140 	  
06:30 04.01.2019 	 3,59 	 13 	 16 	 142 	  
06:20 04.01.2019 	 3,65 	 15 	 19 	 142 	  
06:10 04.01.2019 	 3,69 	 15 	 20 	 145 	  
06:00 04.01.2019 	 3,72 	 14 	 18 	 145 	  
05:50 04.01.2019 	 3,75 	 13 	 18 	 145 	  
05:40 04.01.2019 	 3,77 	 13 	 17 	 147 	  
05:30 04.01.2019 	 3,77 	 13 	 18 	 146 	  
05:20 04.01.2019 	 3,77 	 13 	 17 	 145 	  
05:10 04.01.2019 	 3,76 	 14 	 17 	 144 	  
05:00 04.01.2019 	 3,74 	 14 	 19 	 146 	  
04:50 04.01.2019 	 3,71 	 13 	 17 	 142 	  
04:40 04.01.2019 	 3,67 	 12 	 18 	 141 	  
04:30 04.01.2019 	 3,63 	 12 	 18 	 141 	  
04:20 04.01.2019 	 3,57 	 11 	 16 	 142 	  
04:10 04.01.2019 	 3,51 	 9 	 15 	 141 	  
04:00 04.01.2019 	 3,44 	 9 	 15 	 138 	  
03:50 04.01.2019 	 3,36 	 9 	 12 	 134 	  
03:40 04.01.2019 	 3,27 	 9 	 12 	 134 	  
03:30 04.01.2019 	 3,18 	 8 	 13 	 137 	  
03:20 04.01.2019 	 3,08 	 7 	 10 	 137 	  
03:10 04.01.2019 	 2,98 	 8 	 11 	 136 	  
03:00 04.01.2019 	 2,87 	 7 	 11 	 133 	  
02:50 04.01.2019 	 2,75 	 7 	 10 	 132 	  
02:40 04.01.2019 	 2,64 	 7 	 10 	 139 	  
02:30 04.01.2019 	 2,52 	 7 	 10 	 140 	  
02:20 04.01.2019 	 2,39 	 7 	 10 	 138 	  
02:10 04.01.2019 	 2,27 	 7 	 10 	 142 	  
02:00 04.01.2019 	 2,15 	 6 	 9 	 127 	  
01:50 04.01.2019 	 2,03 	 7 	 9 	 114 	  
01:40 04.01.2019 	 1,91 	 6 	 8 	 103 	  
01:30 04.01.2019 	 1,79 	 6 	 9 	 114 	  
01:20 04.01.2019 	 1,68 	 7 	 10 	 95 	  
01:10 04.01.2019 	 1,57 	 8 	 11 	 84 	  
01:00 04.01.2019 	 1,47 	 9 	 11 	 81 	  
00:50 04.01.2019 	 1,37 	 9 	 11 	 83 	  
00:40 04.01.2019 	 1,29 	 8 	 10 	 96 	  
00:30 04.01.2019 	 1,2 	 8 	 10 	 105 	  
00:20 04.01.2019 	 1,13 	 7 	 10 	 105 	  
00:10 04.01.2019 	 1,07 	 8 	 10 	 82 	  
00:00 04.01.2019 	 1,01 	 8 	 10 	 85 	  
23:50 03.01.2019 	 0,97 	 8 	 10 	 93 	  
23:40 03.01.2019 	 0,93 	 7 	 9 	 99 	  
23:30 03.01.2019 	 0,9 	 7 	 8 	 99 	  
23:20 03.01.2019 	 0,89 	 6 	 8 	 108 	  
23:10 03.01.2019 	 0,88 	 6 	 7 	 107 	  
23:00 03.01.2019 	 0,89 	 6 	 8 	 108 	  
22:50 03.01.2019 	 0,9 	 7 	 9 	 119 	  
22:40 03.01.2019 	 0,93 	 7 	 9 	 124 	  
22:30 03.01.2019 	 0,96 	 7 	 9 	 121 	  
22:20 03.01.2019 	 1 	 8 	 10 	 121 	  
22:10 03.01.2019 	 1,05 	 6 	 8 	 116 	  
22:00 03.01.2019 	 1,11 	 4 	 6 	 104 	  
21:50 03.01.2019 	 1,18 	 5 	 7 	 121 	  
21:40 03.01.2019 	 1,26 	 6 	 8 	 122 	  
21:30 03.01.2019 	 1,34 	 6 	 7 	 116 	  
21:20 03.01.2019 	 1,43 	 6 	 8 	 125 	  
21:10 03.01.2019 	 1,52 	 7 	 9 	 135 	  
21:00 03.01.2019 	 1,62 	 7 	 9 	 137 	  
20:50 03.01.2019 	 1,72 	 6 	 8 	 135 	  
20:40 03.01.2019 	 1,83 	 6 	 7 	 133 	  
20:30 03.01.2019 	 1,93 	 4 	 7 	 127 	  
20:20 03.01.2019 	 2,04 	 4 	 5 	 136 	  
20:10 03.01.2019 	 2,15 	 4 	 5 	 130 	  
20:00 03.01.2019 	 2,26 	 3 	 5 	 114 	  
19:50 03.01.2019 	 2,37 	 3 	 3 	 111 	  
19:40 03.01.2019 	 2,47 	 3 	 4 	 110 	  
19:30 03.01.2019 	 2,57 	 3 	 5 	 143 	  
19:20 03.01.2019 	 2,67 	 3 	 5 	 139 	  
19:10 03.01.2019 	 2,77 	 4 	 5 	 127 	  
19:00 03.01.2019 	 2,86 	 4 	 6 	 134 	  
18:50 03.01.2019 	 2,94 	 4 	 6 	 143 	  
18:40 03.01.2019 	 3,02 	 4 	 5 	 138 	  
18:30 03.01.2019 	 3,09 	 4 	 5 	 135 	  
18:20 03.01.2019 	 3,16 	 3 	 5 	 139 	  
18:10 03.01.2019 	 3,22 	 3 	 5 	 154 	  
18:00 03.01.2019 	 3,27 	 4 	 6 	 164 	  
17:50 03.01.2019 	 3,31 	 5 	 8 	 163 	  
17:40 03.01.2019 	 3,35 	 6 	 8 	 168 	  
17:30 03.01.2019 	 3,38 	 5 	 9 	 155 	  
17:20 03.01.2019 	 3,4 	 5 	 7 	 155 	  
17:10 03.01.2019 	 3,42 	 5 	 7 	 166 	  
17:00 03.01.2019 	 3,42 	 5 	 7 	 167 	  
16:50 03.01.2019 	 3,42 	 6 	 7 	 170 	  
16:40 03.01.2019 	 3,41 	 7 	 9 	 169 	  
16:30 03.01.2019 	 3,39 	 6 	 8 	 162 	  
16:20 03.01.2019 	 3,36 	 6 	 8 	 161 	  
16:10 03.01.2019 	 3,32 	 7 	 10 	 167 	  
16:00 03.01.2019 	 3,28 	 7 	 9 	 168 	  
15:50 03.01.2019 	 3,23 	 7 	 10 	 164 	  
15:40 03.01.2019 	 3,17 	 6 	 9 	 161 	  
15:30 03.01.2019 	 3,1 	 5 	 7 	 164 	  
15:20 03.01.2019 	 3,03 	 6 	 8 	 164 	  
15:10 03.01.2019 	 2,95 	 7 	 10 	 163 	  
15:00 03.01.2019 	 2,86 	 8 	 12 	 166 	  
14:50 03.01.2019 	 2,77 	 6 	 11 	 161 	  
14:40 03.01.2019 	 2,67 	 6 	 10 	 168 	  
14:30 03.01.2019 	 2,57 	 6 	 9 	 173 	  
14:20 03.01.2019 	 2,47 	 7 	 10 	 177 	  
14:10 03.01.2019 	 2,36 	 6 	 9 	 183 	  
14:00 03.01.2019 	 2,25 	 6 	 10 	 176 	  
13:50 03.01.2019 	 2,14 	 6 	 8 	 170 	  
13:40 03.01.2019 	 2,03 	 7 	 10 	 173 	  
13:30 03.01.2019 	 1,92 	 8 	 13 	 173 	  
13:20 03.01.2019 	 1,81 	 9 	 13 	 170 	  
13:10 03.01.2019 	 1,71 	 9 	 13 	 171 	  
13:00 03.01.2019 	 1,61 	 11 	 14 	 165 	  
12:50 03.01.2019 	 1,51 	 11 	 15 	 163 	  
12:40 03.01.2019 	 1,42 	 11 	 18 	 166 	  
12:30 03.01.2019 	 1,34 	 8 	 12 	 159 	  
12:20 03.01.2019 	 1,26 	 9 	 14 	 163 	  
12:10 03.01.2019 	 1,19 	 11 	 17 	 166 	  
12:00 03.01.2019 	 1,13 	 11 	 16 	 158 	  
11:50 03.01.2019 	 1,07 	 10 	 16 	 162 	  
11:40 03.01.2019 	 1,03 	 10 	 16 	 161 	  
11:30 03.01.2019 	 0,99 	 10 	 15 	 159 	  
11:20 03.01.2019 	 0,97 	 11 	 18 	 164 	  
11:10 03.01.2019 	 0,95 	 10 	 15 	 164 	  
11:00 03.01.2019 	 0,95 	 12 	 18 	 163 	  
10:50 03.01.2019 	 0,95 	 12 	 23 	 165 	  
10:40 03.01.2019 	 0,96 	 11 	 18 	 165 	  
10:30 03.01.2019 	 0,99 	 13 	 20 	 163 	  
10:20 03.01.2019 	 1,02 	 13 	 20 	 164 	  
10:10 03.01.2019 	 1,06 	 13 	 19 	 166 	  
10:00 03.01.2019 	 1,12 	 12 	 18 	 165 	  
09:50 03.01.2019 	 1,18 	 12 	 19 	 164 	  
09:40 03.01.2019 	 1,24 	 13 	 19 	 166 	  
09:30 03.01.2019 	 1,32 	 13 	 22 	 165 	  
09:20 03.01.2019 	 1,41 	 13 	 20 	 163 	  
09:10 03.01.2019 	 1,5 	 13 	 20 	 165 	  
09:00 03.01.2019 	 1,59 	 12 	 17 	 166 	  
08:50 03.01.2019 	 1,69 	 13 	 20 	 161 	  
08:40 03.01.2019 	 1,8 	 13 	 21 	 159 	  
08:30 03.01.2019 	 1,91 	 13 	 20 	 160 	  
08:20 03.01.2019 	 2,02 	 13 	 18 	 157 	  
08:10 03.01.2019 	 2,13 	 14 	 22 	 158 	  
08:00 03.01.2019 	 2,24 	 13 	 21 	 158 	  
07:50 03.01.2019 	 2,36 	 13 	 20 	 157 	  
07:40 03.01.2019 	 2,47 	 13 	 22 	 156 	  
07:30 03.01.2019 	 2,58 	 14 	 20 	 158 	  
07:20 03.01.2019 	 2,69 	 15 	 23 	 158 	  
07:10 03.01.2019 	 2,79 	 13 	 18 	 154 	  
07:00 03.01.2019 	 2,9 	 14 	 19 	 155 	  
06:50 03.01.2019 	 2,99 	 14 	 20 	 153 	  
06:40 03.01.2019 	 3,08 	 12 	 19 	 151 	  
06:30 03.01.2019 	 3,17 	 14 	 20 	 147 	  
06:20 03.01.2019 	 3,25 	 14 	 21 	 145 	  
06:10 03.01.2019 	 3,32 	 14 	 20 	 145 	  
06:00 03.01.2019 	 3,39 	 16 	 24 	 145 	  
05:50 03.01.2019 	 3,45 	 15 	 21 	 140 	  
05:40 03.01.2019 	 3,5 	 16 	 25 	 138 	  
05:30 03.01.2019 	 3,54 	 15 	 25 	 138 	  
05:20 03.01.2019 	 3,58 	 15 	 23 	 137 	  
05:10 03.01.2019 	 3,6 	 14 	 23 	 135 	  
05:00 03.01.2019 	 3,62 	 15 	 21 	 136 	  
04:50 03.01.2019 	 3,63 	 15 	 21 	 135 	  
04:40 03.01.2019 	 3,63 	 14 	 22 	 133 	  
04:30 03.01.2019 	 3,63 	 14 	 22 	 131 	  
04:20 03.01.2019 	 3,61 	 15 	 21 	 133 	  
04:10 03.01.2019 	 3,59 	 15 	 20 	 131 	  
04:00 03.01.2019 	 3,56 	 15 	 21 	 133 	  
03:50 03.01.2019 	 3,52 	 14 	 19 	 133 	  
03:40 03.01.2019 	 3,47 	 16 	 22 	 130 	  
03:30 03.01.2019 	 3,41 	 16 	 23 	 133 	  
03:20 03.01.2019 	 3,35 	 16 	 24 	 133 	  
03:10 03.01.2019 	 3,28 	 16 	 23 	 138 	  
03:00 03.01.2019 	 3,2 	 16 	 21 	 137 	  
02:50 03.01.2019 	 3,12 	 16 	 23 	 138 	  
02:40 03.01.2019 	 3,03 	 15 	 22 	 139 	  
02:30 03.01.2019 	 2,94 	 15 	 22 	 138 	  
02:20 03.01.2019 	 2,84 	 15 	 21 	 138 	  
02:10 03.01.2019 	 2,73 	 14 	 21 	 139 	  
02:00 03.01.2019 	 2,63 	 15 	 19 	 138 	  
01:50 03.01.2019 	 2,52 	 15 	 21 	 136 	  
01:40 03.01.2019 	 2,4 	 15 	 20 	 135 	  
01:30 03.01.2019 	 2,29 	 14 	 20 	 134 	  
01:20 03.01.2019 	 2,18 	 12 	 16 	 130 	  
01:10 03.01.2019 	 2,07 	 12 	 17 	 130 	  
01:00 03.01.2019 	 1,96 	 14 	 19 	 131 	  
00:50 03.01.2019 	 1,85 	 13 	 19 	 131 	  
00:40 03.01.2019 	 1,75 	 15 	 21 	 134 	  
00:30 03.01.2019 	 1,65 	 14 	 18 	 134 	  
00:20 03.01.2019 	 1,55 	 14 	 22 	 134 	  
00:10 03.01.2019 	 1,46 	 14 	 21 	 133 	  
00:00 03.01.2019 	 1,38 	 13 	 18 	 133 	  
23:50 02.01.2019 	 1,3 	 13 	 17 	 130 	  
23:40 02.01.2019 	 1,23 	 13 	 22 	 134 	  
23:30 02.01.2019 	 1,17 	 14 	 18 	 132 	  
23:20 02.01.2019 	 1,12 	 13 	 17 	 134 	  
23:10 02.01.2019 	 1,07 	 13 	 18 	 133 	  
23:00 02.01.2019 	 1,04 	 13 	 18 	 137 	  
22:50 02.01.2019 	 1,01 	 13 	 19 	 136 	  
22:40 02.01.2019 	 0,99 	 13 	 17 	 135 	  
22:30 02.01.2019 	 0,98 	 13 	 18 	 135 	  
22:20 02.01.2019 	 0,98 	 14 	 19 	 135 	  
22:10 02.01.2019 	 0,99 	 14 	 20 	 140 	  
22:00 02.01.2019 	 1 	 13 	 20 	 138 	  
21:50 02.01.2019 	 1,03 	 11 	 15 	 136 	  
21:40 02.01.2019 	 1,06 	 13 	 19 	 136 	  
21:30 02.01.2019 	 1,11 	 13 	 18 	 132 	  
21:20 02.01.2019 	 1,16 	 12 	 16 	 135 	  
21:10 02.01.2019 	 1,22 	 11 	 15 	 131 	  
21:00 02.01.2019 	 1,28 	 10 	 15 	 125 	  
20:50 02.01.2019 	 1,35 	 12 	 18 	 127 	  
20:40 02.01.2019 	 1,43 	 11 	 15 	 129 	  
20:30 02.01.2019 	 1,51 	 11 	 16 	 126 	  
20:20 02.01.2019 	 1,6 	 11 	 16 	 126 	  
20:10 02.01.2019 	 1,69 	 10 	 13 	 123 	  
20:00 02.01.2019 	 1,79 	 10 	 14 	 129 	  
19:50 02.01.2019 	 1,88 	 10 	 15 	 127 	  
19:40 02.01.2019 	 1,98 	 11 	 14 	 128 	  
19:30 02.01.2019 	 2,08 	 10 	 15 	 130 	  
19:20 02.01.2019 	 2,18 	 10 	 15 	 132 	  
19:10 02.01.2019 	 2,28 	 11 	 15 	 139 	  
19:00 02.01.2019 	 2,38 	 11 	 14 	 135 	  
18:50 02.01.2019 	 2,47 	 10 	 14 	 133 	  
18:40 02.01.2019 	 2,57 	 8 	 11 	 131 	  
18:30 02.01.2019 	 2,66 	 7 	 10 	 139 	  
18:20 02.01.2019 	 2,74 	 8 	 11 	 142 	  
18:10 02.01.2019 	 2,83 	 8 	 12 	 144 	  
18:00 02.01.2019 	 2,9 	 9 	 12 	 153 	  
17:50 02.01.2019 	 2,97 	 8 	 12 	 151 	  
17:40 02.01.2019 	 3,04 	 8 	 11 	 146 	  
17:30 02.01.2019 	 3,1 	 8 	 12 	 142 	  
17:20 02.01.2019 	 3,16 	 8 	 13 	 140 	  
17:10 02.01.2019 	 3,2 	 7 	 11 	 141 	  
17:00 02.01.2019 	 3,24 	 7 	 11 	 150 	  
16:50 02.01.2019 	 3,28 	 7 	 10 	 150 	  
16:40 02.01.2019 	 3,3 	 6 	 9 	 143 	  
16:30 02.01.2019 	 3,32 	 7 	 11 	 148 	  
16:20 02.01.2019 	 3,34 	 9 	 13 	 145 	  
16:10 02.01.2019 	 3,34 	 8 	 12 	 145 	  
16:00 02.01.2019 	 3,34 	 9 	 13 	 150 	  
15:50 02.01.2019 	 3,33 	 9 	 13 	 145 	  
15:40 02.01.2019 	 3,31 	 10 	 12 	 141 	  
15:30 02.01.2019 	 3,28 	 10 	 14 	 140 	  
15:20 02.01.2019 	 3,25 	 10 	 14 	 139 	  
15:10 02.01.2019 	 3,21 	 11 	 14 	 139 	  
15:00 02.01.2019 	 3,16 	 10 	 13 	 141 	  
14:50 02.01.2019 	 3,1 	 10 	 15 	 144 	  
