Time [yyyy/MM/dd HH:mm:ss],Grindavik_ut: water level (waterlevel) at Grindavik_ut_ FlowFM [m]
2020/01/13 03:05:00,-0.5697
2020/01/13 03:10:00,-0.52056
2020/01/13 03:15:00,-0.47081
2020/01/13 03:20:00,-0.41829
2020/01/13 03:25:00,-0.36508
2020/01/13 03:30:00,-0.30966
2020/01/13 03:35:00,-0.25323
2020/01/13 03:40:00,-0.19505
2020/01/13 03:45:00,-0.13608
2020/01/13 03:50:00,-0.075854
2020/01/13 03:55:00,-0.01469
2020/01/13 04:00:00,0.047454
2020/01/13 04:05:00,0.11072
2020/01/13 04:10:00,0.17427
2020/01/13 04:15:00,0.23894
2020/01/13 04:20:00,0.30305
2020/01/13 04:25:00,0.36834
2020/01/13 04:30:00,0.43357
2020/01/13 04:35:00,0.4989
2020/01/13 04:40:00,0.56446
2020/01/13 04:45:00,0.62952
2020/01/13 04:50:00,0.69505
2020/01/13 04:55:00,0.75927
2020/01/13 05:00:00,0.82407
2020/01/13 05:05:00,0.88803
2020/01/13 05:10:00,0.95011
2020/01/13 05:15:00,1.0133
2020/01/13 05:20:00,1.0747
2020/01/13 05:25:00,1.1346
2020/01/13 05:30:00,1.1945
2020/01/13 05:35:00,1.2525
2020/01/13 05:40:00,1.309
2020/01/13 05:45:00,1.3645
2020/01/13 05:50:00,1.4186
2020/01/13 05:55:00,1.4708
2020/01/13 06:00:00,1.5212
2020/01/13 06:05:00,1.5702
2020/01/13 06:10:00,1.6171
2020/01/13 06:15:00,1.662
2020/01/13 06:20:00,1.7047
2020/01/13 06:25:00,1.7455
2020/01/13 06:30:00,1.7841
2020/01/13 06:35:00,1.8203
2020/01/13 06:40:00,1.8542
2020/01/13 06:45:00,1.8858
2020/01/13 06:50:00,1.9151
2020/01/13 06:55:00,1.9416
2020/01/13 07:00:00,1.9658
2020/01/13 07:05:00,1.9887
2020/01/13 07:10:00,2.0079
2020/01/13 07:15:00,2.0256
2020/01/13 07:20:00,2.0399
2020/01/13 07:25:00,2.0516
2020/01/13 07:30:00,2.061
2020/01/13 07:35:00,2.0669
2020/01/13 07:40:00,2.0707
2020/01/13 07:45:00,2.0711
2020/01/13 07:50:00,2.0695
2020/01/13 07:55:00,2.0644
2020/01/13 08:00:00,2.0571
2020/01/13 08:05:00,2.0468
2020/01/13 08:10:00,2.034
2020/01/13 08:15:00,2.0183
2020/01/13 08:20:00,2
2020/01/13 08:25:00,1.9793
2020/01/13 08:30:00,1.9556
2020/01/13 08:35:00,1.9297
2020/01/13 08:40:00,1.901
2020/01/13 08:45:00,1.8702
2020/01/13 08:50:00,1.8367
2020/01/13 08:55:00,1.801
2020/01/13 09:00:00,1.763
2020/01/13 09:05:00,1.7212
2020/01/13 09:10:00,1.6788
2020/01/13 09:15:00,1.6327
2020/01/13 09:20:00,1.5858
2020/01/13 09:25:00,1.5366
2020/01/13 09:30:00,1.4855
2020/01/13 09:35:00,1.433
2020/01/13 09:40:00,1.3784
2020/01/13 09:45:00,1.3228
2020/01/13 09:50:00,1.265
2020/01/13 09:55:00,1.2063
2020/01/13 10:00:00,1.1463
2020/01/13 10:05:00,1.0881
2020/01/13 10:10:00,1.0268
2020/01/13 10:15:00,0.9665
2020/01/13 10:20:00,0.90455
2020/01/13 10:25:00,0.84153
2020/01/13 10:30:00,0.77907
2020/01/13 10:35:00,0.71443
2020/01/13 10:40:00,0.64967
2020/01/13 10:45:00,0.58548
2020/01/13 10:50:00,0.5199
2020/01/13 10:55:00,0.45601
2020/01/13 11:00:00,0.39064
2020/01/13 11:05:00,0.32525
2020/01/13 11:10:00,0.25992
2020/01/13 11:15:00,0.19544
2020/01/13 11:20:00,0.13131
2020/01/13 11:25:00,0.068051
2020/01/13 11:30:00,0.0053858
2020/01/13 11:35:00,-0.056473
2020/01/13 11:40:00,-0.11723
2020/01/13 11:45:00,-0.17695
2020/01/13 11:50:00,-0.2355
2020/01/13 11:55:00,-0.29273
2020/01/13 12:00:00,-0.34864
2020/01/13 12:05:00,-0.39959
2020/01/13 12:10:00,-0.45137
2020/01/13 12:15:00,-0.49981
2020/01/13 12:20:00,-0.54807
2020/01/13 12:25:00,-0.59339
2020/01/13 12:30:00,-0.63744
2020/01/13 12:35:00,-0.67946
2020/01/13 12:40:00,-0.71947
2020/01/13 12:45:00,-0.75711
2020/01/13 12:50:00,-0.79239
2020/01/13 12:55:00,-0.82602
2020/01/13 13:00:00,-0.85636
2020/01/13 13:05:00,-0.88701
2020/01/13 13:10:00,-0.91322
2020/01/13 13:15:00,-0.93834
2020/01/13 13:20:00,-0.95995
2020/01/13 13:25:00,-0.97958
2020/01/13 13:30:00,-0.99671
2020/01/13 13:35:00,-1.0107
2020/01/13 13:40:00,-1.0226
2020/01/13 13:45:00,-1.0313
2020/01/13 13:50:00,-1.0379
2020/01/13 13:55:00,-1.0411
2020/01/13 14:00:00,-1.0425
2020/01/13 14:05:00,-1.0403
2020/01/13 14:10:00,-1.0365
2020/01/13 14:15:00,-1.0291
2020/01/13 14:20:00,-1.0197
2020/01/13 14:25:00,-1.0074
2020/01/13 14:30:00,-0.99254
2020/01/13 14:35:00,-0.97533
2020/01/13 14:40:00,-0.95524
2020/01/13 14:45:00,-0.93315
2020/01/13 14:50:00,-0.90811
2020/01/13 14:55:00,-0.88107
2020/01/13 15:00:00,-0.85143
2020/01/13 15:05:00,-0.81814
2020/01/13 15:10:00,-0.78333
2020/01/13 15:15:00,-0.74608
2020/01/13 15:20:00,-0.70723
2020/01/13 15:25:00,-0.66587
2020/01/13 15:30:00,-0.62284
2020/01/13 15:35:00,-0.57825
2020/01/13 15:40:00,-0.53173
2020/01/13 15:45:00,-0.48321
2020/01/13 15:50:00,-0.43333
2020/01/13 15:55:00,-0.38218
2020/01/13 16:00:00,-0.32919
2020/01/13 16:05:00,-0.2768
2020/01/13 16:10:00,-0.22198
2020/01/13 16:15:00,-0.16699
2020/01/13 16:20:00,-0.10971
2020/01/13 16:25:00,-0.052437
2020/01/13 16:30:00,0.0058322
2020/01/13 16:35:00,0.064697
2020/01/13 16:40:00,0.1242
2020/01/13 16:45:00,0.1841
2020/01/13 16:50:00,0.2448
2020/01/13 16:55:00,0.30507
2020/01/13 17:00:00,0.36616
2020/01/13 17:05:00,0.42543
2020/01/13 17:10:00,0.48567
2020/01/13 17:15:00,0.54501
2020/01/13 17:20:00,0.60445
2020/01/13 17:25:00,0.66369
2020/01/13 17:30:00,0.72152
2020/01/13 17:35:00,0.77979
2020/01/13 17:40:00,0.83673
2020/01/13 17:45:00,0.89289
2020/01/13 17:50:00,0.94796
2020/01/13 17:55:00,1.0013
2020/01/13 18:00:00,1.0554
2020/01/13 18:05:00,1.1077
2020/01/13 18:10:00,1.1592
2020/01/13 18:15:00,1.2097
2020/01/13 18:20:00,1.2575
2020/01/13 18:25:00,1.3038
2020/01/13 18:30:00,1.3491
2020/01/13 18:35:00,1.3923
2020/01/13 18:40:00,1.4333
2020/01/13 18:45:00,1.4725
2020/01/13 18:50:00,1.5099
2020/01/13 18:55:00,1.5452
2020/01/13 19:00:00,1.5778
2020/01/13 19:05:00,1.6074
2020/01/13 19:10:00,1.6357
2020/01/13 19:15:00,1.6607
2020/01/13 19:20:00,1.6837
2020/01/13 19:25:00,1.7046
2020/01/13 19:30:00,1.7227
2020/01/13 19:35:00,1.7388
2020/01/13 19:40:00,1.7518
2020/01/13 19:45:00,1.7629
2020/01/13 19:50:00,1.7709
2020/01/13 19:55:00,1.7767
2020/01/13 20:00:00,1.7798
2020/01/13 20:05:00,1.7818
2020/01/13 20:10:00,1.7801
2020/01/13 20:15:00,1.7769
2020/01/13 20:20:00,1.7705
2020/01/13 20:25:00,1.7614
2020/01/13 20:30:00,1.7505
2020/01/13 20:35:00,1.7361
2020/01/13 20:40:00,1.72
2020/01/13 20:45:00,1.7009
2020/01/13 20:50:00,1.6799
2020/01/13 20:55:00,1.6562
2020/01/13 21:00:00,1.6301
2020/01/13 21:05:00,1.6021
2020/01/13 21:10:00,1.5714
2020/01/13 21:15:00,1.5391
2020/01/13 21:20:00,1.504
2020/01/13 21:25:00,1.4676
2020/01/13 21:30:00,1.4286
2020/01/13 21:35:00,1.3881
2020/01/13 21:40:00,1.3456
2020/01/13 21:45:00,1.3013
2020/01/13 21:50:00,1.2556
2020/01/13 21:55:00,1.2079
2020/01/13 22:00:00,1.1592
2020/01/13 22:05:00,1.1086
2020/01/13 22:10:00,1.0571
2020/01/13 22:15:00,1.0041
2020/01/13 22:20:00,0.9501
2020/01/13 22:25:00,0.89505
2020/01/13 22:30:00,0.83892
2020/01/13 22:35:00,0.78176
2020/01/13 22:40:00,0.7245
2020/01/13 22:45:00,0.66613
2020/01/13 22:50:00,0.60745
2020/01/13 22:55:00,0.54857
2020/01/13 23:00:00,0.48913
2020/01/13 23:05:00,0.42872
2020/01/13 23:10:00,0.36822
2020/01/13 23:15:00,0.30749
2020/01/13 23:20:00,0.24794
2020/01/13 23:25:00,0.18804
2020/01/13 23:30:00,0.1287
2020/01/13 23:35:00,0.069699
2020/01/13 23:40:00,0.011418
2020/01/13 23:45:00,-0.046224
2020/01/13 23:50:00,-0.10271
2020/01/13 23:55:00,-0.15875
2020/01/14 00:00:00,-0.2134
2020/01/14 00:05:00,-0.26703
2020/01/14 00:10:00,-0.31949
2020/01/14 00:15:00,-0.37039
2020/01/14 00:20:00,-0.42012
2020/01/14 00:25:00,-0.46811
2020/01/14 00:30:00,-0.51463
2020/01/14 00:35:00,-0.55938
2020/01/14 00:40:00,-0.60237
2020/01/14 00:45:00,-0.64351
2020/01/14 00:50:00,-0.6827
2020/01/14 00:55:00,-0.71983
2020/01/14 01:00:00,-0.75495
2020/01/14 01:05:00,-0.78782
2020/01/14 01:10:00,-0.81854
2020/01/14 01:15:00,-0.84694
2020/01/14 01:20:00,-0.873
2020/01/14 01:25:00,-0.8967
2020/01/14 01:30:00,-0.91792
2020/01/14 01:35:00,-0.9367
2020/01/14 01:40:00,-0.95294
2020/01/14 01:45:00,-0.96662
2020/01/14 01:50:00,-0.97774
2020/01/14 01:55:00,-0.98623
2020/01/14 02:00:00,-0.9921
2020/01/14 02:05:00,-0.99534
2020/01/14 02:10:00,-0.99591
2020/01/14 02:15:00,-0.99384
2020/01/14 02:20:00,-0.98909
2020/01/14 02:25:00,-0.98169
2020/01/14 02:30:00,-0.97167
2020/01/14 02:35:00,-0.95898
2020/01/14 02:40:00,-0.9437
2020/01/14 02:45:00,-0.92583
2020/01/14 02:50:00,-0.90538
2020/01/14 02:55:00,-0.88241
2020/01/14 03:00:00,-0.85695
2020/01/14 03:05:00,-0.82905
2020/01/14 03:10:00,-0.79872
2020/01/14 03:15:00,-0.76608
2020/01/14 03:20:00,-0.73113
2020/01/14 03:25:00,-0.69384
2020/01/14 03:30:00,-0.65423
2020/01/14 03:35:00,-0.61284
2020/01/14 03:40:00,-0.56933
2020/01/14 03:45:00,-0.5237
2020/01/14 03:50:00,-0.47624
2020/01/14 03:55:00,-0.42704
2020/01/14 04:00:00,-0.37603
2020/01/14 04:05:00,-0.32348
2020/01/14 04:10:00,-0.26902
2020/01/14 04:15:00,-0.21368
2020/01/14 04:20:00,-0.15653
2020/01/14 04:25:00,-0.098247
2020/01/14 04:30:00,-0.038901
2020/01/14 04:35:00,0.021596
2020/01/14 04:40:00,0.083058
2020/01/14 04:45:00,0.14521
2020/01/14 04:50:00,0.20839
2020/01/14 04:55:00,0.27201
2020/01/14 05:00:00,0.33615
2020/01/14 05:05:00,0.40071
2020/01/14 05:10:00,0.46564
2020/01/14 05:15:00,0.53059
2020/01/14 05:20:00,0.59594
2020/01/14 05:25:00,0.66087
2020/01/14 05:30:00,0.72598
2020/01/14 05:35:00,0.79054
2020/01/14 05:40:00,0.85518
2020/01/14 05:45:00,0.91882
2020/01/14 05:50:00,0.98203
2020/01/14 05:55:00,1.0443
2020/01/14 06:00:00,1.1064
2020/01/14 06:05:00,1.1652
2020/01/14 06:10:00,1.225
2020/01/14 06:15:00,1.2818
2020/01/14 06:20:00,1.3388
2020/01/14 06:25:00,1.3939
2020/01/14 06:30:00,1.448
2020/01/14 06:35:00,1.5
2020/01/14 06:40:00,1.5508
2020/01/14 06:45:00,1.5998
2020/01/14 06:50:00,1.6469
2020/01/14 06:55:00,1.6921
2020/01/14 07:00:00,1.7354
2020/01/14 07:05:00,1.7767
2020/01/14 07:10:00,1.8159
2020/01/14 07:15:00,1.8527
2020/01/14 07:20:00,1.8876
2020/01/14 07:25:00,1.9199
2020/01/14 07:30:00,1.9501
2020/01/14 07:35:00,1.9776
2020/01/14 07:40:00,2.0029
2020/01/14 07:45:00,2.0256
2020/01/14 07:50:00,2.0456
2020/01/14 07:55:00,2.0633
2020/01/14 08:00:00,2.0781
2020/01/14 08:05:00,2.0936
2020/01/14 08:10:00,2.1033
2020/01/14 08:15:00,2.1137
2020/01/14 08:20:00,2.119
2020/01/14 08:25:00,2.1226
2020/01/14 08:30:00,2.1236
2020/01/14 08:35:00,2.1211
2020/01/14 08:40:00,2.1169
2020/01/14 08:45:00,2.1086
2020/01/14 08:50:00,2.0994
2020/01/14 08:55:00,2.0858
2020/01/14 09:00:00,2.071
2020/01/14 09:05:00,2.0511
2020/01/14 09:10:00,2.0308
2020/01/14 09:15:00,2.0059
2020/01/14 09:20:00,1.9797
2020/01/14 09:25:00,1.9511
2020/01/14 09:30:00,1.9195
2020/01/14 09:35:00,1.8865
2020/01/14 09:40:00,1.8502
2020/01/14 09:45:00,1.8129
2020/01/14 09:50:00,1.7723
2020/01/14 09:55:00,1.7305
2020/01/14 10:00:00,1.6862
2020/01/14 10:05:00,1.6401
2020/01/14 10:10:00,1.5924
2020/01/14 10:15:00,1.5425
2020/01/14 10:20:00,1.4916
2020/01/14 10:25:00,1.4383
2020/01/14 10:30:00,1.3844
2020/01/14 10:35:00,1.3284
2020/01/14 10:40:00,1.2716
2020/01/14 10:45:00,1.2134
2020/01/14 10:50:00,1.154
2020/01/14 10:55:00,1.094
2020/01/14 11:00:00,1.0326
2020/01/14 11:05:00,0.97107
2020/01/14 11:10:00,0.90828
2020/01/14 11:15:00,0.84538
2020/01/14 11:20:00,0.7818
2020/01/14 11:25:00,0.71784
2020/01/14 11:30:00,0.65367
2020/01/14 11:35:00,0.59012
2020/01/14 11:40:00,0.52536
2020/01/14 11:45:00,0.46218
2020/01/14 11:50:00,0.398
2020/01/14 11:55:00,0.3346
2020/01/14 12:00:00,0.27145
2020/01/14 12:05:00,0.20953
2020/01/14 12:10:00,0.14746
2020/01/14 12:15:00,0.086829
2020/01/14 12:20:00,0.026511
2020/01/14 12:25:00,-0.032281
2020/01/14 12:30:00,-0.09038
2020/01/14 12:35:00,-0.14696
2020/01/14 12:40:00,-0.20265
2020/01/14 12:45:00,-0.25657
2020/01/14 12:50:00,-0.30932
2020/01/14 12:55:00,-0.3603
2020/01/14 13:00:00,-0.40977
2020/01/14 13:05:00,-0.45737
2020/01/14 13:10:00,-0.50323
2020/01/14 13:15:00,-0.5472
2020/01/14 13:20:00,-0.58916
2020/01/14 13:25:00,-0.62914
2020/01/14 13:30:00,-0.66695
2020/01/14 13:35:00,-0.70267
2020/01/14 13:40:00,-0.7361
2020/01/14 13:45:00,-0.7673
2020/01/14 13:50:00,-0.79612
2020/01/14 13:55:00,-0.82264
2020/01/14 14:00:00,-0.84665
2020/01/14 14:05:00,-0.86828
2020/01/14 14:10:00,-0.88738
2020/01/14 14:15:00,-0.904
2020/01/14 14:20:00,-0.91806
2020/01/14 14:25:00,-0.92956
2020/01/14 14:30:00,-0.93851
2020/01/14 14:35:00,-0.94484
2020/01/14 14:40:00,-0.94861
2020/01/14 14:45:00,-0.94977
2020/01/14 14:50:00,-0.94836
2020/01/14 14:55:00,-0.94434
2020/01/14 15:00:00,-0.93778
2020/01/14 15:05:00,-0.92867
2020/01/14 15:10:00,-0.91703
2020/01/14 15:15:00,-0.90288
2020/01/14 15:20:00,-0.88625
2020/01/14 15:25:00,-0.86722
2020/01/14 15:30:00,-0.84576
2020/01/14 15:35:00,-0.82199
2020/01/14 15:40:00,-0.7959
2020/01/14 15:45:00,-0.76757
2020/01/14 15:50:00,-0.73698
2020/01/14 15:55:00,-0.70429
2020/01/14 16:00:00,-0.66957
2020/01/14 16:05:00,-0.63448
2020/01/14 16:10:00,-0.59647
2020/01/14 16:15:00,-0.55704
2020/01/14 16:20:00,-0.51537
2020/01/14 16:25:00,-0.47247
2020/01/14 16:30:00,-0.4277
2020/01/14 16:35:00,-0.3814
2020/01/14 16:40:00,-0.33359
2020/01/14 16:45:00,-0.2846
2020/01/14 16:50:00,-0.23436
2020/01/14 16:55:00,-0.1828
2020/01/14 17:00:00,-0.13035
2020/01/14 17:05:00,-0.075431
2020/01/14 17:10:00,-0.020801
2020/01/14 17:15:00,0.035686
2020/01/14 17:20:00,0.091968
2020/01/14 17:25:00,0.14916
2020/01/14 17:30:00,0.20697
2020/01/14 17:35:00,0.2647
2020/01/14 17:40:00,0.32276
2020/01/14 17:45:00,0.38108
2020/01/14 17:50:00,0.43905
2020/01/14 17:55:00,0.49725
2020/01/14 18:00:00,0.5551
2020/01/14 18:05:00,0.61273
2020/01/14 18:10:00,0.67006
2020/01/14 18:15:00,0.72627
2020/01/14 18:20:00,0.78276
2020/01/14 18:25:00,0.83752
2020/01/14 18:30:00,0.89245
2020/01/14 18:35:00,0.94512
2020/01/14 18:40:00,0.99743
2020/01/14 18:45:00,1.0491
2020/01/14 18:50:00,1.0992
2020/01/14 18:55:00,1.1481
2020/01/14 19:00:00,1.1954
2020/01/14 19:05:00,1.2394
2020/01/14 19:10:00,1.2833
2020/01/14 19:15:00,1.3247
2020/01/14 19:20:00,1.3648
2020/01/14 19:25:00,1.403
2020/01/14 19:30:00,1.4389
2020/01/14 19:35:00,1.4736
2020/01/14 19:40:00,1.5058
2020/01/14 19:45:00,1.5362
2020/01/14 19:50:00,1.5641
2020/01/14 19:55:00,1.5902
2020/01/14 20:00:00,1.6141
2020/01/14 20:05:00,1.6353
2020/01/14 20:10:00,1.6547
2020/01/14 20:15:00,1.6713
2020/01/14 20:20:00,1.686
2020/01/14 20:25:00,1.6977
2020/01/14 20:30:00,1.7075
2020/01/14 20:35:00,1.7146
2020/01/14 20:40:00,1.7194
2020/01/14 20:45:00,1.7216
2020/01/14 20:50:00,1.7212
2020/01/14 20:55:00,1.7187
2020/01/14 21:00:00,1.7133
2020/01/14 21:05:00,1.7073
2020/01/14 21:10:00,1.6972
2020/01/14 21:15:00,1.6864
2020/01/14 21:20:00,1.672
2020/01/14 21:25:00,1.6554
2020/01/14 21:30:00,1.6368
2020/01/14 21:35:00,1.6153
2020/01/14 21:40:00,1.5922
2020/01/14 21:45:00,1.5661
2020/01/14 21:50:00,1.5386
2020/01/14 21:55:00,1.5085
2020/01/14 22:00:00,1.4765
2020/01/14 22:05:00,1.4425
2020/01/14 22:10:00,1.4063
2020/01/14 22:15:00,1.3687
2020/01/14 22:20:00,1.3286
2020/01/14 22:25:00,1.2874
2020/01/14 22:30:00,1.244
2020/01/14 22:35:00,1.1994
2020/01/14 22:40:00,1.153
2020/01/14 22:45:00,1.1053
2020/01/14 22:50:00,1.0564
2020/01/14 22:55:00,1.0059
2020/01/14 23:00:00,0.95462
2020/01/14 23:05:00,0.90192
2020/01/14 23:10:00,0.84857
2020/01/14 23:15:00,0.79413
2020/01/14 23:20:00,0.73896
2020/01/14 23:25:00,0.68319
2020/01/14 23:30:00,0.62726
2020/01/14 23:35:00,0.56987
2020/01/14 23:40:00,0.51271
2020/01/14 23:45:00,0.45549
2020/01/14 23:50:00,0.39758
2020/01/14 23:55:00,0.34005
2020/01/15 00:00:00,0.28254
2020/01/15 00:05:00,0.22487
2020/01/15 00:10:00,0.16799
2020/01/15 00:15:00,0.11107
2020/01/15 00:20:00,0.054847
2020/01/15 00:25:00,-0.00087098
2020/01/15 00:30:00,-0.055867
2020/01/15 00:35:00,-0.10999
2020/01/15 00:40:00,-0.16344
2020/01/15 00:45:00,-0.21565
2020/01/15 00:50:00,-0.26697
2020/01/15 00:55:00,-0.31699
2020/01/15 01:00:00,-0.36579
2020/01/15 01:05:00,-0.41322
2020/01/15 01:10:00,-0.45917
2020/01/15 01:15:00,-0.50363
2020/01/15 01:20:00,-0.54647
2020/01/15 01:25:00,-0.58755
2020/01/15 01:30:00,-0.62697
2020/01/15 01:35:00,-0.66443
2020/01/15 01:40:00,-0.70003
2020/01/15 01:45:00,-0.73365
2020/01/15 01:50:00,-0.76517
2020/01/15 01:55:00,-0.79464
2020/01/15 02:00:00,-0.82191
2020/01/15 02:05:00,-0.84861
2020/01/15 02:10:00,-0.87206
2020/01/15 02:15:00,-0.89351
2020/01/15 02:20:00,-0.91234
2020/01/15 02:25:00,-0.92901
2020/01/15 02:30:00,-0.94327
2020/01/15 02:35:00,-0.95483
2020/01/15 02:40:00,-0.96412
