Time [yyyy/MM/dd HH:mm:ss],Patreksfjordur: water level (waterlevel) at Patreksfjordur_ FlowFM [m]
2020/02/27 23:25:00,0.85035
2020/02/27 23:30:00,0.82787
2020/02/27 23:35:00,0.80364
2020/02/27 23:40:00,0.77768
2020/02/27 23:45:00,0.74999
2020/02/27 23:50:00,0.72062
2020/02/27 23:55:00,0.68961
2020/02/28 00:00:00,0.65705
2020/02/28 00:05:00,0.62307
2020/02/28 00:10:00,0.58779
2020/02/28 00:15:00,0.55139
2020/02/28 00:20:00,0.51399
2020/02/28 00:25:00,0.47573
2020/02/28 00:30:00,0.4367
2020/02/28 00:35:00,0.39699
2020/02/28 00:40:00,0.35664
2020/02/28 00:45:00,0.31571
2020/02/28 00:50:00,0.27424
2020/02/28 00:55:00,0.23232
2020/02/28 01:00:00,0.19001
2020/02/28 01:05:00,0.14743
2020/02/28 01:10:00,0.10467
2020/02/28 01:15:00,0.061821
2020/02/28 01:20:00,0.018983
2020/02/28 01:25:00,-0.023758
2020/02/28 01:30:00,-0.066322
2020/02/28 01:35:00,-0.10863
2020/02/28 01:40:00,-0.15061
2020/02/28 01:45:00,-0.19221
2020/02/28 01:50:00,-0.23337
2020/02/28 01:55:00,-0.27407
2020/02/28 02:00:00,-0.31426
2020/02/28 02:05:00,-0.35387
2020/02/28 02:10:00,-0.3928
2020/02/28 02:15:00,-0.43093
2020/02/28 02:20:00,-0.4681
2020/02/28 02:25:00,-0.50418
2020/02/28 02:30:00,-0.53902
2020/02/28 02:35:00,-0.5725
2020/02/28 02:40:00,-0.60452
2020/02/28 02:45:00,-0.63501
2020/02/28 02:50:00,-0.66393
2020/02/28 02:55:00,-0.69126
2020/02/28 03:00:00,-0.71695
2020/02/28 03:05:00,-0.74098
2020/02/28 03:10:00,-0.76333
2020/02/28 03:15:00,-0.78397
2020/02/28 03:20:00,-0.80291
2020/02/28 03:25:00,-0.82018
2020/02/28 03:30:00,-0.83582
2020/02/28 03:35:00,-0.84988
2020/02/28 03:40:00,-0.86241
2020/02/28 03:45:00,-0.87345
2020/02/28 03:50:00,-0.88302
2020/02/28 03:55:00,-0.89111
2020/02/28 04:00:00,-0.89769
2020/02/28 04:05:00,-0.90271
2020/02/28 04:10:00,-0.90612
2020/02/28 04:15:00,-0.90786
2020/02/28 04:20:00,-0.9079
2020/02/28 04:25:00,-0.90618
2020/02/28 04:30:00,-0.90265
2020/02/28 04:35:00,-0.89724
2020/02/28 04:40:00,-0.88989
2020/02/28 04:45:00,-0.88053
2020/02/28 04:50:00,-0.86913
2020/02/28 04:55:00,-0.8557
2020/02/28 05:00:00,-0.84027
2020/02/28 05:05:00,-0.82289
2020/02/28 05:10:00,-0.80367
2020/02/28 05:15:00,-0.78271
2020/02/28 05:20:00,-0.76012
2020/02/28 05:25:00,-0.73599
2020/02/28 05:30:00,-0.71041
2020/02/28 05:35:00,-0.68346
2020/02/28 05:40:00,-0.65521
2020/02/28 05:45:00,-0.62575
2020/02/28 05:50:00,-0.59514
2020/02/28 05:55:00,-0.56345
2020/02/28 06:00:00,-0.53072
2020/02/28 06:05:00,-0.49698
2020/02/28 06:10:00,-0.46224
2020/02/28 06:15:00,-0.42647
2020/02/28 06:20:00,-0.38963
2020/02/28 06:25:00,-0.35172
2020/02/28 06:30:00,-0.31272
2020/02/28 06:35:00,-0.27266
2020/02/28 06:40:00,-0.23163
2020/02/28 06:45:00,-0.18971
2020/02/28 06:50:00,-0.14702
2020/02/28 06:55:00,-0.10371
2020/02/28 07:00:00,-0.059932
2020/02/28 07:05:00,-0.015839
2020/02/28 07:10:00,0.028432
2020/02/28 07:15:00,0.072758
2020/02/28 07:20:00,0.11703
2020/02/28 07:25:00,0.16116
2020/02/28 07:30:00,0.20506
2020/02/28 07:35:00,0.24865
2020/02/28 07:40:00,0.29189
2020/02/28 07:45:00,0.33472
2020/02/28 07:50:00,0.37712
2020/02/28 07:55:00,0.41904
2020/02/28 08:00:00,0.46045
2020/02/28 08:05:00,0.50131
2020/02/28 08:10:00,0.54158
2020/02/28 08:15:00,0.58117
2020/02/28 08:20:00,0.61998
2020/02/28 08:25:00,0.65786
2020/02/28 08:30:00,0.69471
2020/02/28 08:35:00,0.73038
2020/02/28 08:40:00,0.76475
2020/02/28 08:45:00,0.7977
2020/02/28 08:50:00,0.82912
2020/02/28 08:55:00,0.85892
2020/02/28 09:00:00,0.88704
2020/02/28 09:05:00,0.91344
2020/02/28 09:10:00,0.93809
2020/02/28 09:15:00,0.96099
2020/02/28 09:20:00,0.98216
2020/02/28 09:25:00,1.0016
2020/02/28 09:30:00,1.0194
2020/02/28 09:35:00,1.0354
2020/02/28 09:40:00,1.0498
2020/02/28 09:45:00,1.0625
2020/02/28 09:50:00,1.0734
2020/02/28 09:55:00,1.0826
2020/02/28 10:00:00,1.0899
2020/02/28 10:05:00,1.0954
2020/02/28 10:10:00,1.099
2020/02/28 10:15:00,1.1007
2020/02/28 10:20:00,1.1006
2020/02/28 10:25:00,1.0987
2020/02/28 10:30:00,1.0951
2020/02/28 10:35:00,1.0897
2020/02/28 10:40:00,1.0826
2020/02/28 10:45:00,1.0739
2020/02/28 10:50:00,1.0635
2020/02/28 10:55:00,1.0514
2020/02/28 11:00:00,1.0376
2020/02/28 11:05:00,1.022
2020/02/28 11:10:00,1.0046
2020/02/28 11:15:00,0.98539
2020/02/28 11:20:00,0.96443
2020/02/28 11:25:00,0.94174
2020/02/28 11:30:00,0.91734
2020/02/28 11:35:00,0.89125
2020/02/28 11:40:00,0.86348
2020/02/28 11:45:00,0.83404
2020/02/28 11:50:00,0.80293
2020/02/28 11:55:00,0.77016
2020/02/28 12:00:00,0.73574
2020/02/28 12:05:00,0.69971
2020/02/28 12:10:00,0.66211
2020/02/28 12:15:00,0.62302
2020/02/28 12:20:00,0.58254
2020/02/28 12:25:00,0.54077
2020/02/28 12:30:00,0.49782
2020/02/28 12:35:00,0.4538
2020/02/28 12:40:00,0.40883
2020/02/28 12:45:00,0.36301
2020/02/28 12:50:00,0.31645
2020/02/28 12:55:00,0.26924
2020/02/28 13:00:00,0.2215
2020/02/28 13:05:00,0.17337
2020/02/28 13:10:00,0.12497
2020/02/28 13:15:00,0.076411
2020/02/28 13:20:00,0.02781
2020/02/28 13:25:00,-0.020729
2020/02/28 13:30:00,-0.069112
2020/02/28 13:35:00,-0.11726
2020/02/28 13:40:00,-0.16508
2020/02/28 13:45:00,-0.21253
2020/02/28 13:50:00,-0.25956
2020/02/28 13:55:00,-0.30611
2020/02/28 14:00:00,-0.35216
2020/02/28 14:05:00,-0.39767
2020/02/28 14:10:00,-0.44261
2020/02/28 14:15:00,-0.4869
2020/02/28 14:20:00,-0.53047
2020/02/28 14:25:00,-0.5732
2020/02/28 14:30:00,-0.61497
2020/02/28 14:35:00,-0.65564
2020/02/28 14:40:00,-0.69509
2020/02/28 14:45:00,-0.73317
2020/02/28 14:50:00,-0.76981
2020/02/28 14:55:00,-0.80491
2020/02/28 15:00:00,-0.83843
2020/02/28 15:05:00,-0.87034
2020/02/28 15:10:00,-0.90065
2020/02/28 15:15:00,-0.92938
2020/02/28 15:20:00,-0.95654
2020/02/28 15:25:00,-0.98218
2020/02/28 15:30:00,-1.0063
2020/02/28 15:35:00,-1.029
2020/02/28 15:40:00,-1.0502
2020/02/28 15:45:00,-1.0699
2020/02/28 15:50:00,-1.0882
2020/02/28 15:55:00,-1.105
2020/02/28 16:00:00,-1.1204
2020/02/28 16:05:00,-1.1343
2020/02/28 16:10:00,-1.1467
2020/02/28 16:15:00,-1.1576
2020/02/28 16:20:00,-1.1668
2020/02/28 16:25:00,-1.1744
2020/02/28 16:30:00,-1.1801
2020/02/28 16:35:00,-1.1839
2020/02/28 16:40:00,-1.1857
2020/02/28 16:45:00,-1.1855
2020/02/28 16:50:00,-1.1831
2020/02/28 16:55:00,-1.1787
2020/02/28 17:00:00,-1.1721
2020/02/28 17:05:00,-1.1634
2020/02/28 17:10:00,-1.1527
2020/02/28 17:15:00,-1.1401
2020/02/28 17:20:00,-1.1255
2020/02/28 17:25:00,-1.1092
2020/02/28 17:30:00,-1.0911
2020/02/28 17:35:00,-1.0715
2020/02/28 17:40:00,-1.0503
2020/02/28 17:45:00,-1.0275
2020/02/28 17:50:00,-1.0034
2020/02/28 17:55:00,-0.97776
2020/02/28 18:00:00,-0.95067
2020/02/28 18:05:00,-0.92209
2020/02/28 18:10:00,-0.89198
2020/02/28 18:15:00,-0.86033
2020/02/28 18:20:00,-0.82708
2020/02/28 18:25:00,-0.79225
2020/02/28 18:30:00,-0.75587
2020/02/28 18:35:00,-0.71802
2020/02/28 18:40:00,-0.6788
2020/02/28 18:45:00,-0.63832
2020/02/28 18:50:00,-0.59672
2020/02/28 18:55:00,-0.55412
2020/02/28 19:00:00,-0.51066
2020/02/28 19:05:00,-0.46648
2020/02/28 19:10:00,-0.42171
2020/02/28 19:15:00,-0.37649
2020/02/28 19:20:00,-0.33098
2020/02/28 19:25:00,-0.28532
2020/02/28 19:30:00,-0.23963
2020/02/28 19:35:00,-0.19399
2020/02/28 19:40:00,-0.14847
2020/02/28 19:45:00,-0.10309
2020/02/28 19:50:00,-0.057848
2020/02/28 19:55:00,-0.012732
2020/02/28 20:00:00,0.032271
2020/02/28 20:05:00,0.077158
2020/02/28 20:10:00,0.12189
2020/02/28 20:15:00,0.1664
2020/02/28 20:20:00,0.21055
2020/02/28 20:25:00,0.25421
2020/02/28 20:30:00,0.29725
2020/02/28 20:35:00,0.33954
2020/02/28 20:40:00,0.38098
2020/02/28 20:45:00,0.42149
2020/02/28 20:50:00,0.46101
2020/02/28 20:55:00,0.49946
2020/02/28 21:00:00,0.53677
2020/02/28 21:05:00,0.57286
2020/02/28 21:10:00,0.60766
2020/02/28 21:15:00,0.64106
2020/02/28 21:20:00,0.67298
2020/02/28 21:25:00,0.70332
2020/02/28 21:30:00,0.73202
2020/02/28 21:35:00,0.75907
2020/02/28 21:40:00,0.78448
2020/02/28 21:45:00,0.80823
2020/02/28 21:50:00,0.83032
2020/02/28 21:55:00,0.85076
2020/02/28 22:00:00,0.86958
2020/02/28 22:05:00,0.88676
2020/02/28 22:10:00,0.90228
2020/02/28 22:15:00,0.91608
2020/02/28 22:20:00,0.92814
2020/02/28 22:25:00,0.93846
2020/02/28 22:30:00,0.94704
2020/02/28 22:35:00,0.95391
2020/02/28 22:40:00,0.95911
2020/02/28 22:45:00,0.9627
2020/02/28 22:50:00,0.96476
2020/02/28 22:55:00,0.96538
2020/02/28 23:00:00,0.9646
2020/02/28 23:05:00,0.96241
2020/02/28 23:10:00,0.95876
2020/02/28 23:15:00,0.95361
2020/02/28 23:20:00,0.94692
2020/02/28 23:25:00,0.93864
2020/02/28 23:30:00,0.92872
2020/02/28 23:35:00,0.91716
2020/02/28 23:40:00,0.90396
2020/02/28 23:45:00,0.88915
2020/02/28 23:50:00,0.87277
2020/02/28 23:55:00,0.85482
2020/02/29 00:00:00,0.83533
2020/02/29 00:05:00,0.81427
2020/02/29 00:10:00,0.79166
2020/02/29 00:15:00,0.7675
2020/02/29 00:20:00,0.74184
2020/02/29 00:25:00,0.71474
2020/02/29 00:30:00,0.68629
2020/02/29 00:35:00,0.6566
2020/02/29 00:40:00,0.62581
2020/02/29 00:45:00,0.59404
2020/02/29 00:50:00,0.56137
2020/02/29 00:55:00,0.52787
2020/02/29 01:00:00,0.49361
2020/02/29 01:05:00,0.4586
2020/02/29 01:10:00,0.42288
2020/02/29 01:15:00,0.38648
2020/02/29 01:20:00,0.34947
2020/02/29 01:25:00,0.31191
2020/02/29 01:30:00,0.27393
2020/02/29 01:35:00,0.23561
2020/02/29 01:40:00,0.19709
2020/02/29 01:45:00,0.15844
2020/02/29 01:50:00,0.11975
2020/02/29 01:55:00,0.081081
2020/02/29 02:00:00,0.042502
2020/02/29 02:05:00,0.0040679
2020/02/29 02:10:00,-0.034161
2020/02/29 02:15:00,-0.072126
2020/02/29 02:20:00,-0.10977
2020/02/29 02:25:00,-0.14704
2020/02/29 02:30:00,-0.18387
2020/02/29 02:35:00,-0.2202
2020/02/29 02:40:00,-0.25596
2020/02/29 02:45:00,-0.29107
2020/02/29 02:50:00,-0.32544
2020/02/29 02:55:00,-0.35898
2020/02/29 03:00:00,-0.39156
2020/02/29 03:05:00,-0.42307
2020/02/29 03:10:00,-0.45339
2020/02/29 03:15:00,-0.48244
2020/02/29 03:20:00,-0.51013
2020/02/29 03:25:00,-0.5364
2020/02/29 03:30:00,-0.5612
2020/02/29 03:35:00,-0.58448
2020/02/29 03:40:00,-0.60624
2020/02/29 03:45:00,-0.62648
2020/02/29 03:50:00,-0.6452
2020/02/29 03:55:00,-0.66245
2020/02/29 04:00:00,-0.67827
2020/02/29 04:05:00,-0.69272
2020/02/29 04:10:00,-0.70583
2020/02/29 04:15:00,-0.71763
2020/02/29 04:20:00,-0.72814
2020/02/29 04:25:00,-0.73735
2020/02/29 04:30:00,-0.74523
2020/02/29 04:35:00,-0.75177
2020/02/29 04:40:00,-0.75692
2020/02/29 04:45:00,-0.76064
2020/02/29 04:50:00,-0.7629
2020/02/29 04:55:00,-0.76365
2020/02/29 05:00:00,-0.76286
2020/02/29 05:05:00,-0.76048
2020/02/29 05:10:00,-0.75647
2020/02/29 05:15:00,-0.75077
2020/02/29 05:20:00,-0.74335
2020/02/29 05:25:00,-0.73417
2020/02/29 05:30:00,-0.7232
2020/02/29 05:35:00,-0.71048
2020/02/29 05:40:00,-0.69604
2020/02/29 05:45:00,-0.67998
2020/02/29 05:50:00,-0.66241
2020/02/29 05:55:00,-0.64342
2020/02/29 06:00:00,-0.62312
2020/02/29 06:05:00,-0.60163
2020/02/29 06:10:00,-0.57904
2020/02/29 06:15:00,-0.55542
2020/02/29 06:20:00,-0.53083
2020/02/29 06:25:00,-0.5053
2020/02/29 06:30:00,-0.47887
2020/02/29 06:35:00,-0.45154
2020/02/29 06:40:00,-0.42332
2020/02/29 06:45:00,-0.39417
2020/02/29 06:50:00,-0.36408
2020/02/29 06:55:00,-0.333
2020/02/29 07:00:00,-0.30093
2020/02/29 07:05:00,-0.26787
2020/02/29 07:10:00,-0.23387
2020/02/29 07:15:00,-0.19899
2020/02/29 07:20:00,-0.16334
2020/02/29 07:25:00,-0.12706
2020/02/29 07:30:00,-0.09027
2020/02/29 07:35:00,-0.053124
2020/02/29 07:40:00,-0.015749
2020/02/29 07:45:00,0.021738
2020/02/29 07:50:00,0.059229
2020/02/29 07:55:00,0.09663
2020/02/29 08:00:00,0.13385
2020/02/29 08:05:00,0.17082
2020/02/29 08:10:00,0.20748
2020/02/29 08:15:00,0.24376
2020/02/29 08:20:00,0.27965
2020/02/29 08:25:00,0.31511
2020/02/29 08:30:00,0.35013
2020/02/29 08:35:00,0.38469
2020/02/29 08:40:00,0.41875
2020/02/29 08:45:00,0.45226
2020/02/29 08:50:00,0.48511
2020/02/29 08:55:00,0.51723
2020/02/29 09:00:00,0.54848
2020/02/29 09:05:00,0.57878
2020/02/29 09:10:00,0.60801
2020/02/29 09:15:00,0.63609
2020/02/29 09:20:00,0.66295
2020/02/29 09:25:00,0.68853
2020/02/29 09:30:00,0.71279
2020/02/29 09:35:00,0.7357
2020/02/29 09:40:00,0.75724
2020/02/29 09:45:00,0.7774
2020/02/29 09:50:00,0.79618
2020/02/29 09:55:00,0.81357
2020/02/29 10:00:00,0.82956
2020/02/29 10:05:00,0.84414
2020/02/29 10:10:00,0.85726
2020/02/29 10:15:00,0.86891
2020/02/29 10:20:00,0.87902
2020/02/29 10:25:00,0.88755
2020/02/29 10:30:00,0.89443
2020/02/29 10:35:00,0.89962
2020/02/29 10:40:00,0.9031
2020/02/29 10:45:00,0.90484
2020/02/29 10:50:00,0.90487
2020/02/29 10:55:00,0.90324
2020/02/29 11:00:00,0.89999
2020/02/29 11:05:00,0.8952
2020/02/29 11:10:00,0.88894
2020/02/29 11:15:00,0.88128
2020/02/29 11:20:00,0.87225
2020/02/29 11:25:00,0.86187
2020/02/29 11:30:00,0.85014
2020/02/29 11:35:00,0.83704
2020/02/29 11:40:00,0.82253
2020/02/29 11:45:00,0.80659
2020/02/29 11:50:00,0.78918
2020/02/29 11:55:00,0.77028
2020/02/29 12:00:00,0.74987
2020/02/29 12:05:00,0.72796
2020/02/29 12:10:00,0.70454
2020/02/29 12:15:00,0.67963
2020/02/29 12:20:00,0.65323
2020/02/29 12:25:00,0.62536
2020/02/29 12:30:00,0.59605
2020/02/29 12:35:00,0.56534
2020/02/29 12:40:00,0.53328
2020/02/29 12:45:00,0.49995
2020/02/29 12:50:00,0.46543
2020/02/29 12:55:00,0.42981
2020/02/29 13:00:00,0.39319
2020/02/29 13:05:00,0.35567
2020/02/29 13:10:00,0.31734
2020/02/29 13:15:00,0.27832
2020/02/29 13:20:00,0.23872
2020/02/29 13:25:00,0.19864
2020/02/29 13:30:00,0.15818
2020/02/29 13:35:00,0.11745
2020/02/29 13:40:00,0.076524
2020/02/29 13:45:00,0.03548
2020/02/29 13:50:00,-0.0056296
2020/02/29 13:55:00,-0.046758
2020/02/29 14:00:00,-0.087862
2020/02/29 14:05:00,-0.1289
2020/02/29 14:10:00,-0.16982
2020/02/29 14:15:00,-0.21057
2020/02/29 14:20:00,-0.25109
2020/02/29 14:25:00,-0.29133
2020/02/29 14:30:00,-0.33125
2020/02/29 14:35:00,-0.37078
2020/02/29 14:40:00,-0.40987
2020/02/29 14:45:00,-0.44844
2020/02/29 14:50:00,-0.48641
2020/02/29 14:55:00,-0.52368
2020/02/29 15:00:00,-0.56013
2020/02/29 15:05:00,-0.59563
2020/02/29 15:10:00,-0.63008
2020/02/29 15:15:00,-0.66338
2020/02/29 15:20:00,-0.69544
2020/02/29 15:25:00,-0.72619
2020/02/29 15:30:00,-0.75559
2020/02/29 15:35:00,-0.7836
2020/02/29 15:40:00,-0.81019
2020/02/29 15:45:00,-0.83535
2020/02/29 15:50:00,-0.85909
2020/02/29 15:55:00,-0.88141
2020/02/29 16:00:00,-0.90234
2020/02/29 16:05:00,-0.9219
2020/02/29 16:10:00,-0.94013
2020/02/29 16:15:00,-0.95704
2020/02/29 16:20:00,-0.97268
2020/02/29 16:25:00,-0.98705
2020/02/29 16:30:00,-1.0002
2020/02/29 16:35:00,-1.012
2020/02/29 16:40:00,-1.0226
2020/02/29 16:45:00,-1.0319
2020/02/29 16:50:00,-1.0398
2020/02/29 16:55:00,-1.0463
2020/02/29 17:00:00,-1.0512
2020/02/29 17:05:00,-1.0545
2020/02/29 17:10:00,-1.0561
2020/02/29 17:15:00,-1.0559
2020/02/29 17:20:00,-1.0539
2020/02/29 17:25:00,-1.05
2020/02/29 17:30:00,-1.0443
2020/02/29 17:35:00,-1.0366
2020/02/29 17:40:00,-1.0272
2020/02/29 17:45:00,-1.0161
2020/02/29 17:50:00,-1.0033
2020/02/29 17:55:00,-0.98886
2020/02/29 18:00:00,-0.97296
2020/02/29 18:05:00,-0.95564
2020/02/29 18:10:00,-0.93696
2020/02/29 18:15:00,-0.91696
2020/02/29 18:20:00,-0.89568
2020/02/29 18:25:00,-0.8731
2020/02/29 18:30:00,-0.84922
2020/02/29 18:35:00,-0.82403
2020/02/29 18:40:00,-0.79751
2020/02/29 18:45:00,-0.76963
2020/02/29 18:50:00,-0.74041
2020/02/29 18:55:00,-0.70983
2020/02/29 19:00:00,-0.67792
2020/02/29 19:05:00,-0.64474
2020/02/29 19:10:00,-0.61035
2020/02/29 19:15:00,-0.5748
2020/02/29 19:20:00,-0.53821
2020/02/29 19:25:00,-0.50068
2020/02/29 19:30:00,-0.46233
2020/02/29 19:35:00,-0.42328
2020/02/29 19:40:00,-0.38366
2020/02/29 19:45:00,-0.34359
2020/02/29 19:50:00,-0.3032
2020/02/29 19:55:00,-0.2626
2020/02/29 20:00:00,-0.2219
2020/02/29 20:05:00,-0.18116
2020/02/29 20:10:00,-0.14046
2020/02/29 20:15:00,-0.099799
2020/02/29 20:20:00,-0.059205
2020/02/29 20:25:00,-0.018671
2020/02/29 20:30:00,0.021802
2020/02/29 20:35:00,0.0622
2020/02/29 20:40:00,0.10249
